"","HB1","HB4","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","MET1","MET2","MET3","MET4","MET5","MET6","MET7","MET8","MET9","MET10","MET11","MET12","MET13","MET14","MET15","MET16","MET17","MET18","MET19","MET20","MET21","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"hsa_miR_144_3p",8.39435455882429,7.80532592362017,4.37629196053173,8.04525732257456,8.39345897499536,9.29997953815539,8.8059759771833,8.2612003898584,7.90929782301903,8.70519257838808,8.85682990684611,5.70390381609152,8.41373693243606,8.80990059517793,9.12523638484446,9.10031004819258,7.81505148040618,4.37629196053173,8.08128037452146,7.31831352104237,8.32675481384842,8.37186196840091,8.71593568150151,9.91081928854975,4.37629196053173,7.68656034222053,8.37547577384693,8.25548993711424,8.23698975191357,9.33717769199361,9.14461634886987,6.76671534170429,6.76671534170429,6.76671534170429,6.76671534170429,6.76671534170429,8.75631861293735,6.76671534170429,9.52219431428866,9.83536076189726,6.76671534170429,6.76671534170429,10.8314592663548,9.46206038198768,6.76671534170429,10.2710762849465
"hsa_miR_146a_5p",8.10356541758882,9.45718340228141,10.3611889660591,9.12679377182477,9.04079442089121,8.56433065065607,9.06815762888153,11.001549811931,9.59813390907817,9.17666663891574,9.81758011726654,13.3296959118161,11.3297580284286,10.9598252183784,11.037766692752,11.5700171601583,10.3221238476848,10.537444840311,10.2999706515067,11.893339845449,11.0914282830383,10.5733137143691,8.85764976339894,11.4011597618089,10.8287399960648,12.2124450286937,9.8880881477714,10.7404859045526,12.1128894528705,10.4416886956972,10.5906066211116,9.53955062792183,9.53955062792183,9.53955062792183,9.53955062792184,9.53955062792183,11.766264805973,9.53955062792183,12.6425702499254,9.53955062792183,9.53955062792183,9.53955062792183,9.53955062792183,12.7123142531697,12.3797209376647,9.53955062792183
"hsa_miR_146b_5p",6.85913311111805,4.22065793040991,7.89911973411667,6.05766043002147,7.8673740156953,6.34408954019549,7.83588815091862,8.2835371408862,8.45112146462152,7.86507171688898,4.22065793040991,9.53857001971397,8.61364908664262,8.77758717967631,8.5954521950523,9.28583378329886,8.03079636231518,8.67073859759158,8.35565439879003,9.79860926597351,8.72411706280573,8.81072258162982,6.35163398777683,8.66130827495771,4.22065793040991,8.80235876849062,9.11987510604936,8.95570126281137,9.3491360848355,8.8708562782207,9.29079694955193,7.90104653249061,7.90104653249061,7.90104653249061,7.90104653249061,7.90104653249061,7.90104653249061,7.90104653249061,7.90104653249061,7.90104653249061,7.90104653249061,7.90104653249061,7.90104653249061,7.90104653249061,7.90104653249061,7.90104653249061
"hsa_miR_150_5p",9.98889428146116,10.6879844621691,11.6774979652149,7.69783774006121,10.5897885002415,10.1539293157798,11.8843441722536,11.1630527798987,10.047565034586,10.6637423279611,11.4582023275453,9.67491962159073,10.745613663465,11.4850645741365,11.6905944930993,11.7324892298365,11.473626627839,11.2204504219566,11.5029967590958,11.9100863389435,11.976137781627,12.9978441709245,10.3648556436376,11.3988756013278,11.2989189502712,11.2817567287981,12.8504998975352,12.6397686969248,11.7872691656603,12.2233707447501,12.9024352327624,10.6995893644518,11.2316683258991,10.7163435112598,12.5358600690969,9.64182191335538,9.66675186809165,11.3261246436159,10.2035731486871,10.9384033696551,11.2249326095631,13.1445136330066,12.4577664433096,12.6019494433177,9.87652106518227,12.3500492664255
"hsa_miR_151a_3p",9.38022084495976,10.1207593766932,10.8275286063866,10.1471475770631,9.85668873554303,9.11079705138677,9.7469196874113,10.8099869797322,10.8039287107821,10.3221830873184,10.5123671416476,13.7454559222467,11.2910827090289,10.54612628983,11.0748540383318,11.6546565865185,10.9393010991234,10.8348196575869,10.8533656339372,11.9452382321276,11.1107866799571,10.8624919748811,9.6080191194035,10.6884568880518,11.829964593904,12.6421908801336,10.4908970825307,10.6849026613839,11.4518830041726,10.5145782568693,10.3285895721817,11.4375284081516,11.47654769852,10.8332873181449,11.0055641578423,11.2957998988493,11.493178989536,11.6756903848162,11.7577234367372,11.1123845107175,11.3302218870986,7.62724590937447,7.62724590937447,11.2130957840815,11.2225775824223,10.1430381205065
"hsa_miR_155_5p",9.37322717032719,10.2772308361978,10.3971168782912,8.92168593860826,10.4048712076238,9.12729214569557,10.7261454725288,11.0488229999035,10.6905777411142,10.8977474531677,11.1390431380882,10.5396183485415,10.9429900112653,10.5140768516584,10.9180927628907,11.2283339647746,10.8006522803606,11.4331144836995,11.4052287799528,11.4911447384677,11.022993312534,11.8228223495084,9.91852172063071,10.9167175566155,5.69393623561253,11.3896803585608,11.4777482938275,11.8989580502049,10.9223324852177,10.6218786264373,11.6227311666554,10.7488874085768,9.60322393486965,11.2631969816703,11.1997627474532,10.7687923134942,10.5213059072766,10.9945838736286,10.1769704476079,10.4694164850111,10.8450228165054,12.4709026086711,9.8491810506307,11.2494924686619,10.0666370569703,9.43694870313517
"hsa_miR_15a_5p",7.9145319679093,8.91281835527458,4.69084685516974,8.21710341929006,8.17307876301571,9.23988215462321,8.86953487459609,8.02801489764091,8.8833524414141,8.15603958070354,4.69084685516974,8.94347144479879,9.44480273216702,8.62608177693171,8.7284634464264,9.18690016201465,8.78550424877136,4.69084685516974,7.80311563198485,8.83478065159076,9.10861494611659,9.04878805755062,9.90280758590935,9.50974181579539,4.69084685516974,8.30595958890844,8.9690840248637,8.92406881199352,9.69734230893463,9.54372337430536,9.47789403224167,6.06742459122147,9.09964994625116,6.06742459122147,6.06742459122147,9.81901048798062,8.3729002979316,8.99449903514214,9.44100141130781,9.3311671995898,6.06742459122147,6.06742459122147,10.00978986185,9.75389418173812,8.78376680243,10.698383984625
"hsa_miR_15b_5p",10.1469330905863,10.3059096754779,9.97284701335411,10.2241529857948,10.1305106591533,10.5179089869214,10.5436769502601,10.2183886840479,10.2317958715448,10.3052703612114,9.67080669612431,11.0346589909028,10.1067480426272,9.36099990363608,10.5987737982273,10.5857736798534,10.2306452250942,10.3628656902985,9.97058791612779,9.97387782626917,9.9919915913488,10.2172351002205,11.1422824725047,10.064662677007,5.89820978104429,10.0822671109589,10.4764409681406,10.2054059855971,11.0030878328552,11.0385228424552,10.573118981509,9.81966205272681,10.127274223984,10.4630026273387,10.9299870840962,9.7448994416034,9.56103369061048,9.84543114510865,10.6824530339747,10.5708584436509,9.2968361636443,9.02621820565972,11.0204055435439,10.4197542583813,10.2047921629731,11.2155623661778
"hsa_miR_16_5p",16.8749207122069,16.7189589658819,16.446846599551,16.723582491318,17.2748187538273,17.4497592609615,16.8350312511072,16.6880151746111,16.6433232286,17.0299195767475,16.5916765704058,16.2822873337122,16.7253681341849,16.1544334313154,16.0520573071931,17.1177058848796,16.6432791745276,16.5579229558276,16.4674588523307,16.0069658490988,16.5144277413069,16.7437469453054,17.0208115665485,16.4863480518975,16.9324079054188,16.1627304348897,16.7958282914582,16.762443533312,15.9992626547165,16.7587385945295,16.7251199541658,16.5377765109904,16.6493357983649,16.9568767787504,16.6251256476618,16.7543187057167,15.5939759869804,16.3796179724976,16.4008791311622,16.8584901470783,16.5184349499174,16.8557703669149,17.3097071944185,16.4830937693704,16.1756511609581,17.2453004672615
"hsa_miR_181a_5p",9.13567431383693,8.77771651302885,9.67863600248469,8.97388449993845,9.39007915244023,9.63922220095165,10.2723497133871,10.2119212734093,10.2398357165744,10.1568313032389,9.41790948017039,10.3819236643337,10.0731384090994,10.5533031542246,11.7515385040623,10.922358890128,9.60954663517556,10.3925387506482,10.7776905203025,10.5284800721012,10.7915168293377,11.0085330090975,9.5365041561275,10.6641967395429,11.0677420784657,10.1351037404795,11.2263970651534,11.2202463781234,10.9434356671472,12.099688304109,11.7244837050463,10.6411465691239,11.1528158408477,10.6232120172708,10.6676265017656,10.4096008860403,10.2106022101337,11.0869037770465,10.3987099175574,10.4314315753477,10.9893491927122,6.4309970315697,11.0207546041485,10.6199335741584,10.5063063010035,10.2134317094243
"hsa_miR_181b_5p",5.32855970681083,5.32855970681083,5.32855970681083,7.24013184097202,7.47077295306077,7.66157495682634,5.32855970681083,8.37200851612378,5.32855970681083,8.90504751923775,5.32855970681083,8.77458762180083,5.32855970681083,5.32855970681083,9.45484387379293,8.95620021511607,8.97576539655921,5.32855970681083,5.32855970681083,9.09082512686857,8.8996306063633,8.79281712431923,7.95735308740056,8.35825408026979,5.32855970681083,8.94381940593727,9.3690049996601,8.69218163859675,8.72547717423453,9.49301866866052,9.49801765691515,8.71698280790055,8.06209476721176,8.94726230727209,7.84387184143594,8.6900471951676,7.50016145044991,8.81681586879901,8.18753560765156,8.66088016499857,4.18751684080024,4.18751684080024,8.43261049649547,8.33706852121651,8.10210482495649,4.18751684080024
"hsa_miR_182_5p",10.0410646743088,10.3025880785007,9.69445861647763,10.8047367903163,10.3611222327545,9.00035835453225,9.96867800576327,10.7131510134291,11.1883398268929,10.3543864471981,10.0534180444235,7.62247239447299,10.1264483623095,9.35814045644726,9.6006311961363,8.81800041034148,9.7378166748833,9.26149957786057,9.65729900573968,9.36284302310706,9.46183230361664,9.10347124776905,9.25480443015676,9.24274574336624,10.3129621389611,10.0230681998872,8.53047457433533,8.64552408162697,8.82965058329204,8.73690175125729,9.31975788476758,10.8176098804588,8.5138501846483,8.5138501846483,10.7366601868669,8.5138501846483,8.5138501846483,8.5138501846483,8.5138501846483,8.5138501846483,8.5138501846483,8.5138501846483,11.5645876294608,10.8251571554379,10.3949955598377,11.4599604151707
"hsa_miR_183_5p",8.86930417081473,8.74193024848905,8.54304528612573,9.71835346834079,9.09352678128139,8.0158766367055,8.9994972325802,9.61479473859331,9.28467428599047,9.44417775781173,9.46271114224457,6.68050297915266,8.57100478803596,8.65220781051664,7.50875309045827,7.95295046440946,8.49593595601356,8.74295069111645,8.44113433096986,8.49770828175337,7.5832785076019,8.36754711500468,8.30567012191712,7.67923527064428,4.13716093148953,8.60703670264144,7.39583034393208,7.86750116074398,8.07804576808736,7.67295706378702,8.17996374118736,8.22553704608999,8.22553704608999,8.22553704608999,8.22553704609,8.22553704608999,8.22553704608999,8.22553704608999,8.22553704608999,8.22553704608999,8.22553704608999,8.22553704608999,8.22553704608999,8.22553704608999,8.22553704608999,8.22553704608999
"hsa_miR_185_5p",11.3243162999989,11.8347190058687,11.4272927057522,11.1202819796716,11.3220887528818,12.0632571172441,11.5910073680863,11.9632067973449,13.22413371598,11.6523754550045,11.429714164201,12.7982020402825,12.2176514237561,11.5822949982944,12.640490838587,12.1919488398807,11.4208258649642,11.485395455898,11.3701262802097,12.8986832251693,12.6298384312151,11.9934825736912,12.7350757404839,12.5622981776535,13.1996888583703,11.9218634771368,11.5533519734968,11.2740899872178,12.6988173175442,12.0497429166299,11.4270267223524,12.2016488677166,11.4780976786396,12.5542738568737,11.6959805400443,12.6848073012026,11.3154440062647,11.7115587322599,12.590600376026,12.7209232073654,11.67649624554,11.6862173593905,12.5238995960546,11.7901912343558,11.39645616292,12.3085002094333
