"","HB1","HB2","HB4","HB5","HB8","HB10","HB11","HB13","HB15","HB17","HB18","HB20","HB21","HB23","HB24","HB26","HB27","HB29","HB30","HB32","HB34","HB38","HB40","HB45","HB46","HB49","HB50","HB52","HB54","HB56","HB58","HB60","HB62","HB66","HB68","HB70","HB72","HB74","HB76","HB78","HB80","SB1","SB2","SB4","SB5","SB8","SB9","SB12","SB13","SB16","SB17","SB20","SB21","SB24","SB25","SB28","SB29","SB32","SB33","SB36","SB37","SB39","SB40","SB42","SB43","SB45","SB46","SB49","SB50","SB52","SB53"
"hsa_miR_22_3p",8.01896933270679,7.80120625519589,8.17758687490958,9.13760193254265,8.40202376521608,4.74930922382956,4.74869342797603,8.01289109121859,8.57533987705625,7.59176890965307,8.45687386533197,8.35914323531088,8.66877709249579,8.13729653947638,7.47709309501987,8.12383192650385,8.00848471151141,4.74930922382956,7.64510772075305,8.33857267621702,4.74930922382956,4.74869342797602,4.74869342797603,4.74869342797602,4.74869342797602,4.74869342797602,4.74869342797602,7.40268969981676,7.03416806767796,8.27923484795206,7.80074817068094,4.74869342797602,4.74869342797602,7.65364437273073,9.63160057102711,4.74869342797603,9.36988856097872,8.72534364605458,4.74869342797603,8.5814472298201,8.09710274934023,5.48028970872162,5.48139004714079,8.93368326647705,5.48139004714079,5.48028970872161,5.48139004714079,5.48028970872162,5.48139004714079,8.77126252361039,8.2981582861101,8.20305343772853,9.67508058035527,9.41533353106461,5.48139004714079,8.10793666788866,8.43882765349584,5.48028970872162,8.91097558189965,5.48028970872161,5.48139004714079,5.48028970872162,5.48139004714079,5.48028970872162,5.48139004714079,8.46351638679066,9.43064600854911,5.48028970872162,8.38418574666824,9.24239425603736,8.77369370480158
"hsa_miR_221_3p",8.1422134421397,8.68176214974717,8.42323105766961,10.4525173301936,8.8081926728597,9.90776571026815,9.80354413432602,8.78064168041902,9.61539202237233,9.08184258804921,9.92842664593495,8.57227033697361,9.14425763136009,9.38524872236525,8.72036243535164,9.93626864496787,9.57120279297661,9.76185792869272,9.38295684548323,4.25755555376317,8.38269787730296,4.25755555376316,9.86320472666567,9.33749761049761,9.06188458957756,8.66073205207588,10.4490757985865,8.39993238682598,6.89057948431374,8.90673649044789,9.0807758670991,8.4634906417018,9.12784231345676,8.138884027611,8.7692052619178,9.02238765104368,10.3620412822383,10.3857099974375,11.4232959941259,11.5088848055924,9.7012616958257,10.2272663415427,6.13254807142838,9.8826706825763,6.13254807142838,9.93800367935273,8.96625544748079,9.29697896250232,10.3850502886351,9.69524865053596,9.42487308296562,10.2588220226587,10.142745914141,10.0174272304366,10.1245308479361,10.1160320728174,10.0594807433642,10.0700209452948,10.1185587326421,10.1354503622481,9.1518354730454,6.14599082943669,6.13254807142837,6.14599082943669,6.13254807142837,9.63652893215009,10.5003541548853,9.61724504295563,9.9181381636717,8.8731295432917,9.36533651122032
"hsa_miR_222_3p",4.81971593620736,6.85782265641364,4.81971593620736,7.77182070813107,8.14960978575933,4.81971593620736,4.86817730340101,6.62332865844836,4.86817730340101,7.11963285502035,4.86817730340101,4.81971593620736,4.86817730340101,4.81971593620736,7.8141804379698,7.61388067759212,7.87809724624968,8.33766558725995,4.86817730340101,4.86817730340101,4.81971593620736,4.86817730340101,4.86817730340101,4.86817730340101,4.86817730340101,4.86817730340101,4.86817730340101,4.86817730340101,6.48945412071767,4.86817730340101,8.14278236924458,4.86817730340101,4.86817730340101,4.86817730340101,6.79724154461421,4.86817730340101,8.03139692897255,7.9262418182361,4.86817730340101,7.5806056527013,7.93204026665928,5.43339024634427,5.26490706365032,5.43339024634426,5.26490706365032,5.43339024634426,5.26490706365032,5.43339024634427,5.26490706365032,5.43339024634427,8.36586222154572,5.43339024634427,5.26490706365032,5.43339024634426,5.26490706365032,5.43339024634427,5.26490706365032,5.43339024634427,8.34532598699888,5.43339024634426,5.26490706365032,5.43339024634427,5.26490706365032,5.43339024634427,5.26490706365032,5.43339024634427,9.76066477384104,5.43339024634427,8.98291300710941,5.43339024634427,5.26490706365032
"hsa_miR_223_3p",11.0360525359208,12.3078180413007,11.9295841463987,12.6174017242429,11.7943073257746,12.7249415501561,12.4336462130565,10.3943252487014,12.6932102247687,12.684360620973,12.6991724103666,12.018871634732,12.6973311845026,12.7635191935111,13.356821955078,13.550687014215,13.8697399566002,13.1348492521988,13.7608476548108,11.8120113034711,12.4258956087644,13.0232994040683,13.1244623993528,13.866721298618,13.0018951034788,12.2945018552485,13.5705792683504,13.3472931114608,10.8764930687322,13.9377482607626,13.6621491535487,12.8817812511533,12.7886478624356,12.2123455658912,11.4949960071558,12.6845477928822,14.6759113527418,12.3198089233992,12.8941279733303,13.2051305476481,14.9975521059785,13.0675121510039,12.1304897687296,11.7309974598025,12.8957429264084,12.7114155805638,10.9840785074801,12.089906230863,12.3441013986093,11.7412060507639,13.0852044382533,12.1305947398512,12.4128701007862,13.5007807366024,13.2273355561028,12.8803769567227,13.4089476188402,12.8689811280174,14.4523531389054,12.8437699967881,11.441778834243,12.4040394197954,13.0308270733664,11.1004069113172,12.118612968066,13.1475796513142,13.8526783209886,12.7263824065277,12.9444070363244,11.1508380391876,13.9413499917099
"hsa_miR_223_5p",5.48377777443304,7.87716302674941,5.48377777443304,9.02596517265236,5.54948310094691,5.48377777443304,5.54948310094691,7.70904670717249,5.54948310094691,8.02523975750938,5.54948310094691,5.48377777443304,5.54948310094691,5.48377777443304,9.76346825574231,9.26811899551538,9.73365821382021,8.87140805631518,10.1528806271667,5.54948310094691,5.48377777443304,5.54948310094691,5.54948310094691,9.61513840866878,5.54948310094691,5.54948310094691,5.54948310094691,9.16689028174268,7.57437473873088,9.29824186143568,9.58880583706631,5.54948310094691,5.54948310094691,8.57061177057731,7.50472213353837,5.54948310094691,9.69410401962011,8.41187341980989,5.54948310094691,9.66606993943009,10.3074616509526,8.55019473899622,4.05715903013329,4.18573639211441,8.29374195548404,8.0460719475269,7.82908705713875,7.94602094035928,8.82358100083177,8.27619173631532,9.23813468621395,7.38929691743078,7.59354836055604,7.76443674156978,8.1853492017377,8.00955905150665,8.19836913862297,7.40818002591644,8.91868548074557,4.18573639211441,8.64937847326435,4.18573639211441,4.05715903013329,4.18573639211441,4.05715903013329,7.84428667791281,8.2152176015861,7.48828262582432,7.77386069888038,4.18573639211441,7.9629249652317
"hsa_miR_23a_3p",9.34658114426122,10.280696937547,10.6343575864272,11.2375670250291,10.9428749489675,10.7823095047558,10.9304125031961,8.59657053403489,11.3209865582927,10.1989279943429,11.4075773818004,10.4093881549286,11.7444341440688,11.0330237435469,12.8333088753468,11.2360409136387,10.6795670872861,11.0832818503119,10.5157695830779,9.2593486727644,10.3891412734832,4.7022774507232,11.5591265689855,11.2792067104832,10.5578839445946,10.2649829190186,10.6235237705694,10.238607820777,8.79211371088001,11.6632669443475,11.0157074424858,10.7899247647041,10.0575973528886,9.90721368641197,8.77910005820419,11.300377512469,13.0226077300977,11.6778995196648,11.6507296615956,11.9208508732138,12.1912500087371,11.3414284998649,5.62069474287907,10.607924665646,11.0884207226771,10.8298737095352,5.62069474287907,10.6398183754414,10.9347925143788,11.1072239897165,12.0363019443113,11.1458663321976,11.4556372987614,11.4450946222236,10.6875198274937,11.2894063984199,11.7288685715021,11.3366359759274,12.1496922179302,10.8398087717871,10.3758691668409,10.389599763926,10.7761312080935,9.85972205631082,9.92235469228101,11.1226435309608,12.1628458294121,10.9609581063206,11.0250700793693,10.5198058114451,11.0453363621946
"hsa_miR_23b_3p",8.94253720105224,8.01772226601827,9.29377031169912,8.45239631538085,9.24057329211477,4.75676934558522,9.93293412589038,6.811718522603,9.5396217459232,8.19487527015844,9.8111728053417,8.77548898546229,10.0178064867185,9.35190646605597,9.2889293458277,8.78525832689159,8.32620472006304,9.57656847935723,4.75551729585582,4.75551729585582,9.31178438798397,4.75551729585582,8.9911866750066,9.79194514813415,10.1720408408319,9.35572796833453,4.75551729585582,8.01422506737234,7.46349717578008,7.97601960387664,10.1313314928483,8.99495245955434,8.22835856651567,7.47581657493778,7.15183772018314,9.97229825581765,9.47292691038249,9.00534320660509,9.71029965702138,9.2782542994732,8.98760587738451,5.48899123621607,5.48827469927201,9.0238973822361,5.48827469927201,9.00115157660627,5.488274699272,8.67965009787681,9.24492019148744,9.25369796337927,8.82413948136355,9.77919978778091,9.54865740909837,9.23388065604704,8.83788989439836,9.88333141825816,10.1982501889748,8.81437610672205,9.54039875350602,9.51104807664747,8.5422069895286,5.48899123621607,9.50204095362369,5.48899123621607,5.488274699272,9.40880697640071,9.94659891085621,9.88676786221812,9.33315451888929,9.82873338854939,9.4601108994972
"hsa_miR_24_3p",8.75212723177684,8.77032480910885,9.75621477938339,10.5433299930547,9.56101311951458,9.73660216945448,9.20655482346248,9.06191317681004,10.136040429234,9.75052348480165,10.3020844787664,9.3768676016718,10.088182082297,10.0610665816466,10.4660520534227,10.2731166130602,10.0954327968959,9.92039259300137,9.78090850795843,6.3530564874588,9.87450620514944,10.4968515539533,10.9950207630452,10.6359077370697,10.3911165191805,6.35305648745879,6.35305648745879,9.99254651372615,8.59872010811949,9.90742932736642,9.6266811071449,9.79990074588658,9.38223860654303,9.5777495765259,9.19666639589729,10.6361444478209,11.1249448714988,9.77389658347652,10.6011671703135,10.5900390649584,10.8854372617949,10.6803126052201,9.88863090790119,10.5075117314741,9.22853460751308,9.11069945794329,7.63026861866034,9.60548319280772,10.252915491907,8.97346652543781,9.75104802783161,10.027884192568,9.82798298274315,10.0853921244307,11.0352958991107,10.2431364445312,10.4521810155402,10.2632978550158,11.1165472250328,10.3609358932802,9.1517857404745,8.82940578341749,9.20754436390689,7.97495749064058,9.02889679390319,9.16821948334701,9.95017150904757,9.87340211064086,10.0591367662552,7.99582513087596,10.1947116108419
"hsa_miR_25_3p",9.91662982033838,10.8571156999588,9.79003512311098,10.1226446129345,10.9268628702782,9.4175385573999,9.24944948200596,10.178027038379,10.7436246522724,10.6467267348188,11.0127638755248,11.0437883587371,10.7704083222407,10.6432001271371,11.2248023263548,10.5532555372621,10.9894972755584,10.7519580082407,10.3229148656067,10.6000289942467,10.8892513841202,10.0006473578218,10.4257902762819,10.510652408652,10.90480697299,10.9522352181898,10.9717664278314,10.84474775089,11.267830964681,11.7111591137185,10.5144942979839,10.6315535212414,10.9433036636797,11.8141125437229,11.822264518701,10.9225870605821,11.068941586676,10.6044633831444,10.1960666587636,10.5291340819884,10.8135330545586,9.04357096438867,9.01794861008679,9.04357096438867,11.7609197136658,9.04357096438867,9.01794861008679,11.6262576854691,9.01794861008679,11.8697271349867,12.1219265119994,10.9060525961576,11.3788903685493,11.1404842516898,9.01794861008679,11.2959195471084,11.3469029492023,11.6894499073583,12.4723051906408,11.4875284279068,9.01794861008679,9.04357096438867,9.01794861008679,11.3505259045284,9.01794861008679,11.5870835762943,11.9706674290404,11.4944901294279,11.5299509556345,11.3352510390436,11.3441092797452
"hsa_miR_26a_5p",14.170078427189,14.1444714951123,14.3878559334625,14.4066901227167,14.5899382168574,14.8778603036613,14.4243993128559,13.3036256369952,14.8241024393556,14.5611131626724,15.2423943585438,14.3173959782645,14.5417881924672,14.8873674294461,14.3277082808052,15.0045779601553,14.7889710186023,14.6032265300148,14.2588558851988,14.1807220066439,14.512275352468,14.1369770107227,15.0483224577779,15.0594953208986,14.797725499889,14.4957859689973,14.4440643168555,14.1198879002635,14.0364007097013,14.5053803352168,14.5733935745286,14.6617103510052,14.6070554042784,13.849470836732,13.2448378870044,14.8681179491669,14.998764751546,14.6083757802364,14.9230449580752,14.6023196226524,15.0213123061658,14.8016536552188,14.0348091939404,14.7109163339709,14.8247089897728,14.3369672062274,13.5539264057855,14.6834625186051,15.078447687764,14.3445929049587,14.0634484959607,14.8032940480913,14.4739205909447,15.011343967636,15.165813559156,15.0099224194388,15.3653470943969,14.7788283491522,14.7093372149529,14.7975751933467,14.2668959545724,14.0608276667818,14.079700251308,13.8794743819837,14.0493996652041,14.8155677093956,15.0779904836728,14.714499178763,14.7227022256682,13.6723507073881,14.6031800985581
"hsa_miR_26b_5p",13.2878069241478,13.2306046958438,13.5111031113727,13.1091641805566,13.3176971780041,13.5704342560094,13.440263299552,12.6674965067361,13.523958075691,13.3797677692566,13.7582250049428,13.8171097855227,13.6722967201102,13.5164816190347,13.3495477331472,13.9332639450722,13.7769516616805,13.5217204387777,13.4761401796411,13.1958159256593,13.249734102953,13.2175668560188,13.1423305522595,13.8130641386595,13.6608062147169,12.8184842964235,13.3173345945051,13.0358381317518,12.9598758586531,13.4858100256305,13.3648387682046,13.4650456158794,13.1688400054594,13.0847201986105,13.0279208828008,13.249347270284,14.3587370405871,12.9484846578085,13.7173413117036,13.553019382763,14.100469973792,13.7060825261709,13.2047799649631,13.3194581767083,13.5374087630349,13.3443569591983,12.8842993724084,13.6267782527775,13.7665406882187,12.9956353794253,12.8355866993646,13.520230294293,13.0053765652236,13.8248420489129,14.1559244072197,13.9637226812863,14.0547633046067,13.5378183188068,12.8981853290415,13.496537946682,13.3031344347697,13.2081136938085,13.5838284424812,13.3415032577688,13.1273925637373,13.5878814817646,13.5105067112784,13.1553619016304,13.6674941386435,12.9414775802358,13.7433315297007
"hsa_miR_27a_3p",7.91824639866005,8.3345474058666,8.50537181241753,7.79494057675136,4.97088441266141,4.96171662996226,8.75324545874294,6.74340182564595,4.97088441266141,7.61716223159121,8.58924447711285,7.73142742991087,8.6507941856305,4.96171662996226,9.77847302167037,7.98273368788743,7.28470217509714,8.81056510536089,8.71559333543844,4.97088441266141,4.96171662996226,4.97088441266141,4.97088441266141,9.05143731948893,4.97088441266141,4.97088441266141,4.97088441266141,8.3652148620249,7.01733752422606,8.4640681376519,8.24416209998115,4.97088441266141,4.97088441266141,7.70471028674951,6.6701029942593,4.97088441266141,9.91936949967569,8.72297413896116,4.97088441266141,7.90973481321817,9.08357315757626,5.14958670387044,5.13849259683482,5.14958670387044,5.13849259683482,5.14958670387044,5.13849259683482,5.14958670387044,8.88868254871334,8.20363950794488,8.35663216129679,8.53336414595374,8.53706408351051,8.89093056489115,8.41777781489642,8.99779130000394,8.93995314385372,8.76923315056455,8.36231319694928,5.14958670387044,5.13849259683482,5.14958670387044,5.13849259683482,5.14958670387044,5.13849259683482,8.84449124326058,8.80343816805929,5.14958670387044,8.61308686602667,8.73561152109808,8.19378043514633
"hsa_miR_27b_3p",8.37414175487031,7.79405119051813,8.58116784732623,8.57719038640085,8.17286643638818,8.44028743828965,9.89335691134255,6.42017640897465,9.20209713200343,7.54946653346288,8.5883610830521,7.97652329074031,9.65399764728052,8.93577007384978,8.16951649692316,8.44673592723325,7.34775430292287,8.48758586898347,7.85285873311618,8.15553952449945,7.95817900172849,10.3861821959269,9.02885209956409,8.91289227876758,9.04382355785208,3.68670481150758,3.68670481150758,8.25571946538667,6.36201786054218,7.51245409816388,9.09572647689618,7.61211066610725,8.96636233112909,7.49105004057199,6.42041748084025,10.0196170089671,8.54233591245737,9.85352543765232,10.7655762270197,9.70895622591607,8.15945732867639,6.63216098042878,10.8998764538853,9.75735456249377,6.61900607923395,9.91671084377896,6.61900607923395,6.63216098042878,8.91113910464334,9.74787055500397,8.00888384346983,9.27932083516644,9.36117847912365,6.63216098042878,9.83819670345055,9.63508672204832,6.61900607923395,9.88643177217901,6.61900607923395,6.63216098042878,6.61900607923395,6.63216098042878,6.61900607923395,6.63216098042878,6.61900607923395,9.91611191713851,8.79121759222859,6.63216098042878,8.63866517020479,11.7351227751187,10.4960685081431
"hsa_miR_28_3p",9.01874278685223,5.99688261215742,6.01980029008076,9.51114441236814,5.99688261215743,6.01980029008076,5.99688261215743,8.12796005583171,5.99688261215742,8.59284235202872,5.99688261215742,8.31893999505415,9.67445804902972,9.95130344224515,8.69615887398595,10.0798432733271,8.96475216105651,9.43646105403811,9.53150701210851,5.99688261215743,6.01980029008076,5.99688261215742,5.99688261215743,9.49294969605862,5.99688261215742,5.99688261215742,5.99688261215742,5.99688261215742,8.04203756434767,5.99688261215742,9.4781553179028,5.99688261215742,9.35372595868942,5.99688261215742,8.45497871742764,5.99688261215743,9.04731313457234,10.4944607667714,10.0108913383777,10.8201657145595,9.73407100939443,8.76233207801408,3.58192897980316,8.49049746170155,8.75584280134748,8.39910191069242,7.96184710990666,8.27164295968404,8.87403159427649,8.63392217981952,8.35018544052004,9.07113602860961,9.02133805263765,9.44482868043369,8.921903811566,8.55280094329636,9.10498712417711,8.83914010091931,8.97674186030274,8.48254186886823,8.33726019077583,8.40412178877756,3.58192897980316,3.55397163511617,3.58192897980316,8.24065955005196,9.17095386294984,8.85220504824888,8.4856897721945,6.83964088431173,8.87018885117409
"hsa_miR_29a_3p",7.62304817548717,8.19391237043984,8.52664666791015,8.68130121345724,8.52925124842388,9.81371140200342,8.99391783443214,5.74466981006884,8.87076904101634,9.18362985535902,10.1299661202874,8.1845130138131,8.79799523354226,8.96382169031057,9.24976254242274,9.66701615481123,8.71325859838908,7.82585092765468,8.19739163968852,8.78663585337233,9.23608336746042,8.86013780750958,8.92255352896392,9.62299791690945,9.06784451766964,8.81540937660012,3.27715668189414,9.13110723572875,7.62952342720998,9.10175831277351,9.36154640010899,9.13832602655172,8.7625226409204,8.35590542176273,6.93649649453366,10.4683313513648,9.16158630914659,9.83765381709951,9.49599310428513,9.23281482058456,9.3096107699156,6.90613962984882,6.93179400088947,6.90613962984881,6.93179400088947,9.69202165653307,6.93179400088947,10.3430988883711,9.48829917290466,9.11737658620291,9.88193958726462,9.57450450195144,6.93179400088947,9.58249598812783,6.93179400088947,9.46866091544985,9.68744147273274,9.50880182805317,9.84820380266538,6.90613962984881,9.42747046175456,6.90613962984882,6.93179400088947,6.90613962984882,10.7060160789713,9.91565509388367,9.89829631755799,6.90613962984882,9.26658446216494,10.1505489073967,10.0867482593969
"hsa_miR_29c_3p",7.65724044727891,7.72986117884485,7.83533194842586,8.2034591698697,8.11515490662442,7.91803404956339,8.22717534857219,6.95164991942411,8.08333093277494,7.41485384676362,8.60318465749999,7.69874201367018,7.61407592650032,7.41129271064393,8.46628719398054,8.10706670682967,7.99764039528784,8.46047880416988,7.71962791601639,4.02984633288925,8.17691922191299,4.02984633288925,7.84317492479663,8.12347861140204,8.55355946391215,4.02984633288925,4.02984633288925,7.02709309916696,7.79309174402884,8.02270081312001,7.78950675950593,7.5951189364597,4.02984633288925,8.06302161681337,7.8028600833903,8.70322555251358,8.77162719796078,8.18380818207739,8.80417512412759,8.07428757489786,8.40338933477919,7.01600544503383,7.04036100145612,7.01600544503382,7.04036100145612,7.01600544503382,7.04036100145612,7.01600544503383,7.04036100145612,7.01600544503383,10.2423035113561,7.01600544503383,7.04036100145612,7.01600544503382,7.04036100145612,7.01600544503383,7.04036100145612,7.01600544503383,10.4498637542924,7.01600544503382,7.04036100145612,7.01600544503383,7.04036100145612,7.01600544503383,7.04036100145612,7.01600544503383,10.1863012327459,7.01600544503383,7.04036100145612,11.1400812855748,7.04036100145612
"hsa_miR_30a_5p",9.18242596353212,9.16396142042097,9.801548014293,9.83089984365868,10.0595587102216,9.78454916798809,9.92891751891968,7.07684816489721,10.3950531414143,9.20090239977862,10.25084902999,8.74239391363142,9.46653463780348,10.4665535728877,8.92501942643894,10.4296569956783,8.9865468553431,9.85990738543443,9.08935408890136,9.37025645845636,9.92647841209166,5.55921655932149,10.0698953137657,10.685251460107,10.9426282896037,9.98760674120118,5.55921655932149,9.96868640265568,8.82693818472259,9.00671206633797,10.3780714395196,10.073256622792,9.58128666387871,8.73932726112239,7.88697423178576,10.0352061059967,8.79333632139438,10.1031527510648,10.6022263960562,9.4274736494253,9.27509609053253,9.84442230118602,9.7156481149619,8.70911046554469,9.24234391576431,8.75508875849117,9.35285413231679,11.6378051789116,10.5674784054427,9.21122178856591,7.84271317528568,10.5981763805135,10.2198126529103,9.43182546189863,9.08935683107615,8.91494836295558,8.80222033428451,8.56957789962611,7.78572285372058,10.3384365769326,8.53728716552279,11.6545345365892,10.6847685559698,9.58681270899095,10.4306164324519,8.53609633126122,9.0138015334131,8.4270989647042,7.98296901160715,9.40679543496331,10.3448884898491
"hsa_miR_30d_5p",12.1160823728618,12.4633416028277,12.1007900999805,13.4217698684531,12.701639677806,12.3176669705384,12.2611922988804,12.0050113937744,12.9141432424703,12.7127455466155,12.8663424478815,12.2813945418835,12.5261902206953,12.8177722202471,12.4460414849213,13.4513970434729,12.9119506928482,12.9311146862046,12.536983440014,12.1664171375382,12.7454942331151,12.1277224269536,13.0513023570502,13.0248756362639,12.6777077652552,12.586901111372,12.5298521973375,12.8403749574383,11.9141152827854,13.0025598358596,12.7786060491436,12.9899846521822,12.8875970900463,12.8848031541778,12.2837210710145,12.4981079165678,12.8992561296573,13.2608891723548,13.3939175056214,13.2235479167626,12.9672251659252,12.92871649524,12.3220807428353,12.871506673542,12.9689965555895,12.6323083824016,12.1024995218445,12.6668495844826,13.2241417243869,12.7710288434758,12.3859730741726,13.0369739486228,12.9167765828188,13.1353488936081,13.2210373685401,13.264473497176,13.5781181036675,12.8730255006832,13.0559908379259,12.8037216645407,12.3418224471361,12.0751207272934,11.9644548611056,12.0039008283587,11.8529349805248,12.8639674257436,13.0014624813584,12.8790131094265,12.6937883200669,11.7710522965343,12.5286337996338
"hsa_miR_30e_5p",10.3382770241148,10.5747850398378,11.080157235886,11.4432186171734,10.8390437501179,11.1860967268777,10.675576121742,10.6847261110918,10.5047137134815,10.3545921847564,11.5662936336601,11.1901842272244,11.1466757027445,11.1002819939989,10.7358933577829,10.8798097298078,11.1292396891512,11.0826715905077,10.9890623994155,9.99818581777152,10.651852681436,10.3508686342538,11.0377173916153,10.4319242666256,10.2365356973048,10.340210950402,6.27058360588127,10.5615247619186,10.5193063435064,10.7974837487451,10.8194665185586,10.4712913909859,10.7388903051482,11.0873076207503,11.1059663742698,10.874281402649,11.8245656370134,9.92539082953725,10.9199831428409,11.2293563589576,11.1419105801142,11.3375735189806,9.74753947837012,10.6104540186211,11.3315875191368,10.1297328814933,10.7376695028332,10.9997746330535,11.1898952108684,9.79714825948792,10.8273597305675,10.783242438732,9.66403715922026,11.1979261619787,11.9015876179182,11.3869645792518,11.7721416128557,10.9144664135888,11.2962352323487,10.8876605215,10.6269111095281,10.4150727336762,9.97262192794822,10.727998446865,10.4953750348217,10.8782198577906,10.7315316789944,10.7046846501537,11.6053151929383,9.13852880381086,10.4131891585343
"hsa_miR_320a",11.3327702797402,11.6005105197055,11.6745717675404,12.8332424662391,12.1236153038967,12.1082194775,12.2712119225949,11.9900941332881,12.7589211610932,11.9249943705382,12.4033070370585,11.7743762856453,12.3557942707683,12.6514718760429,12.3981474222494,12.48614636359,12.3583962687568,13.5077868296774,13.4867833802974,12.3585111750711,12.3870593317103,12.8815935818736,12.5495615092903,12.1847616626158,12.7890584341276,12.3836475683852,13.3909289096233,12.1070339164595,11.6012143567582,12.1416408303736,12.2117602818953,12.495517850133,12.0763679392114,11.6025886566728,13.6281626541771,12.4658556930516,13.0520200402547,13.6597725413213,13.3639861208,13.8121566168668,11.9693015555117,12.8205751412079,11.616399641401,12.2970598686441,12.2844616662741,12.7968290853861,11.5405080765378,12.5495872770413,13.068147133435,13.6636147170693,13.2492998683002,12.2281576114597,12.5653386335845,13.2794095760249,12.3752602499996,12.1287481832725,12.0889734814022,12.4787255377563,12.7733487006144,12.453005994752,12.0860361213218,12.1929377547245,12.1833137345917,11.570251406885,11.9323546081901,12.6488312142781,12.878669269674,13.0778503158494,12.1368364958091,12.6810247859489,12.3690943849645
"hsa_miR_320b",9.31534576514142,9.60323577219691,10.1828452854891,10.2620891612882,6.94139478850675,6.98835921884087,11.0129489568918,9.33270266227972,10.2008359003011,6.98835921884087,6.94139478850675,9.6276171138436,6.94139478850675,9.61423720181495,9.50867324962804,9.81610115041692,9.12223549998585,10.5819467140335,10.2776509599334,10.3990727460967,10.462289568507,6.94139478850675,6.94139478850675,6.94139478850675,6.94139478850675,6.94139478850675,6.94139478850675,9.7781713303428,8.60316941716806,9.11545186182722,10.2944953773376,9.87331509901423,6.94139478850675,6.94139478850675,10.6833482731897,6.94139478850675,9.59234046822564,10.9428526185,6.94139478850675,10.4541986435642,9.2565498742813,8.02309072840939,10.9631510245196,9.67709874332409,9.85548642337168,9.63969806044511,7.52662641407723,9.13164755174724,8.89706025291511,8.70276623934291,7.86829973954565,7.63039550119768,8.96731677038866,8.97934855925144,9.7984096378175,7.81667083022676,8.12407445846015,8.59926588548401,8.61885325573869,8.17884548336993,10.7477294521636,10.1161459124994,9.59278644129811,7.58364738197211,10.9708845902417,9.36883914254052,8.22633505372126,7.7073391974377,6.65280023761622,10.5296771433577,10.3729263214015
"hsa_miR_320c",8.55056502358943,8.46800655174932,9.644791875665,9.71794114883647,9.42440570376484,10.2437487653492,10.4978069235269,8.27223059852088,10.1451342348758,5.822119997331,9.5529512213119,8.14522585703533,9.99214648541019,9.15128960497739,9.08490911359984,9.51595677344775,8.71762072033008,10.7827838111719,9.22735579348183,5.8225718786657,9.06395344277769,10.0400386355671,10.382826894238,5.8225718786657,5.8225718786657,10.1023540802825,5.8225718786657,9.03676958645212,7.7462263546144,8.07852176359286,9.89572120912925,9.41128260050053,5.8225718786657,5.8225718786657,9.20682807338145,10.1389333840529,9.14031408473772,10.2149842578951,5.8225718786657,9.46769672374858,8.65177102929988,9.12299813065147,10.9004224851183,9.44904379873831,9.48499747882666,8.67354203303015,8.31508183649922,9.03515931059321,8.56060896065262,8.71080422099223,8.3995416731388,8.35290002988477,9.07696291046131,9.30022123816901,9.73788071991682,8.38088336001219,7.90222239281599,9.17304658874342,7.34388433566589,8.95430199965821,9.63110048206363,2.89047229174643,9.76480189902969,7.39104317495055,10.3573515242767,8.75401172436067,7.83672900204039,8.1348012877272,7.39295665204943,10.6120170220482,9.71623689418894
"hsa_miR_328_3p",6.60382696539068,6.67519336629245,4.48856401966569,7.45592512475943,7.5606887001587,4.48856401966569,7.51302041679229,6.5713731091435,7.80501145950996,7.40596427980741,7.98839555328945,6.73013530610791,11.5548722623267,7.63293332172915,7.06481121519692,7.40104522209597,7.88488730427575,7.86521254524974,4.54149956133035,4.54149956133035,7.51052481496681,4.54149956133035,4.54149956133035,7.68756850442395,4.54149956133035,4.54149956133035,4.54149956133035,7.75491939908695,4.54149956133035,7.20885812391532,8.34039061681301,4.54149956133035,4.54149956133035,7.37309567983866,7.33001848225896,4.54149956133035,7.80200299295572,8.36432432752468,8.98148126924915,8.77571915575206,7.68168927131801,6.1925952684092,5.97053576381866,6.1925952684092,5.97053576381866,6.1925952684092,5.97053576381866,6.1925952684092,5.97053576381866,6.1925952684092,5.97053576381866,6.1925952684092,5.97053576381866,6.1925952684092,5.97053576381866,6.1925952684092,11.0467292058211,6.1925952684092,10.2687727032652,6.1925952684092,5.97053576381866,6.1925952684092,5.97053576381866,6.1925952684092,5.97053576381866,6.1925952684092,9.488524873015,6.1925952684092,9.21670121872085,6.1925952684092,5.97053576381866
