"","HB1","HB2","HB4","HB5","HB8","HB10","HB11","HB13","HB15","HB17","HB18","HB20","HB21","HB23","HB24","HB26","HB27","HB29","HB30","HB32","HB34","HB38","HB40","HB45","HB46","HB49","HB50","HB52","HB54","HB56","HB58","HB60","HB62","HB66","HB68","HB70","HB72","HB74","HB76","HB78","HB80"
"hsa_miR_425_5p",9.90871516840602,10.228038442266,9.45496066724463,10.0519723917166,10.6438010838292,10.3615721072797,9.69247145746511,9.61341203594382,10.8398462641848,11.0635973873374,11.0004358402627,10.6681456071651,10.9230595702365,10.614197866676,10.7737917312756,11.7365998821615,11.4114881337402,10.9359871110358,9.86680387475569,10.9311793671592,10.8334433575185,10.3836973007626,11.3821580034592,10.8913142942537,10.8943308628296,10.0127582495323,11.0478636371994,11.1480805181503,10.4096465301927,11.3373634125562,10.6447227665714,10.7059711815618,9.55713847153199,11.1061337117766,11.6848565568278,10.5071178379018,11.6743806222675,10.3025010791338,11.4360753411149,10.6865082249584,11.8209951701419
"hsa_miR_432_5p",5.74597479122168,8.04893386201372,9.29880543432585,11.2723927705704,5.74409715790204,9.88904774905547,9.74429268872077,8.8515929695533,5.74409715790204,9.13626213450785,5.74409715790204,8.21989871440373,5.74409715790204,5.74597479122168,7.99667861853481,9.58229846849449,8.93238714576517,5.74597479122168,10.2097834164756,9.71092021593195,5.74597479122168,5.74409715790204,5.74409715790204,9.05081287665355,5.74409715790204,5.74409715790204,5.74409715790204,8.58286546693482,7.86175587301128,5.74409715790204,5.74409715790204,5.74409715790204,5.74409715790204,8.57304552478034,7.69134549288622,5.74409715790204,8.11137880170414,11.9054675444747,10.9810698420197,9.23098478245398,8.92225633510591
"hsa_miR_451a",11.3969532205557,11.6943334598616,11.3861984109247,11.3190750901364,11.9190620240751,10.9894350011226,10.1166085887859,11.7799886739462,11.9320756128476,12.2101829694131,13.1388612992854,12.7063265276082,11.8141822537711,12.2048597469791,12.2114198882662,11.6618106832701,11.9317174229037,12.2584431663041,11.171888914368,10.8786139712156,11.7421160554569,11.6306567306763,11.192661662954,11.7783057325071,11.5694450292392,12.0225868565847,12.0092843839633,11.3198042746979,11.822052759387,12.5366375017968,11.227941876498,11.8623716935188,11.1672986705191,11.5169844779054,12.6106086993846,11.470859837546,13.9231299699956,10.788456734407,11.4336153754344,12.4046008179103,12.11417121745
"hsa_miR_454_3p",7.69132037183457,6.97695136517276,7.75264338432426,6.82490221995428,7.98298633638962,4.32792573986591,7.56422992953453,7.92422422671979,7.51063646452686,7.67950234811846,7.76690681292632,8.35085408367681,4.31934305345221,7.80444196216006,7.4523314591631,7.94046843565254,7.95690741626519,4.32792573986592,7.58584549124884,4.31934305345221,7.57035996922109,4.31934305345221,4.31934305345221,7.46655199688638,4.31934305345221,7.86426820996172,9.22378229866224,7.09680887539756,8.00561693065714,7.71390495724276,7.53530394964532,7.47562135176534,7.38237272234272,7.96742499253108,7.65059603803297,4.31934305345221,8.12998296070654,6.88512192539587,4.31934305345221,6.65285219574332,7.8639978499712
"hsa_miR_483_5p",9.12058312000866,6.94323185923708,4.69600725578014,9.40015849581918,4.70624661303672,4.69600725578014,8.50499135456567,6.28580608327828,4.70624661303672,7.98648885639922,8.21843843724948,7.33777807710381,4.70624661303672,8.82172806077656,4.70624661303672,7.61364360731627,4.70624661303672,8.36237982532552,9.04046875414019,4.70624661303672,4.69600725578014,4.70624661303672,8.94614629124207,7.91561683133898,9.10775814937233,9.26665455399885,4.70624661303672,8.75831669351174,4.70624661303672,7.41173392428382,9.00117338573563,8.40125850294113,4.70624661303672,4.70624661303672,6.75802655421726,4.70624661303672,6.20495105202979,9.93194067624924,8.74020136415895,7.75586658152657,7.51894375821057
"hsa_miR_484",8.62332464635429,9.35364078812202,8.69610438659151,5.36108977722616,9.39072343796134,5.3955771002023,5.36108977722616,9.07523865425796,5.36108977722616,9.25518154783967,9.36400071873663,9.07909879524663,9.47615779909847,9.18521616957942,8.56328396010904,8.78877189663118,9.51395677833649,9.2293908761995,8.640205807126,5.36108977722616,8.8266818893941,5.36108977722616,5.36108977722616,5.36108977722616,5.36108977722616,5.36108977722616,5.36108977722616,5.36108977722616,8.83929897442492,9.04436171061942,8.503536962433,9.97810880824513,8.58813757239972,8.70733209796884,9.78431534300242,5.36108977722616,10.0570225976831,9.3137278033766,5.36108977722616,9.68246000122735,9.33770736044908
"hsa_miR_486_3p",11.3709731117732,11.1923988661189,11.2689694048119,10.7744932048253,10.4877291379789,10.5982463724435,10.5137660334339,11.2662294597593,9.39708836454683,10.5801975809714,9.82976148123976,10.6972356874269,10.7293845635009,10.8567939180849,10.9675992895944,10.7639433218783,11.0537040041921,11.0405143210033,10.9350738845072,11.002675759264,10.9542685158579,10.0236286749131,10.4378849044469,10.3657476681678,9.58908463854655,11.2468391407037,11.3872974568731,11.2822527565911,11.5135010789612,10.9916391591357,10.5357151664954,10.705872156375,11.118586424133,12.0322980191773,13.011562609476,10.5822820932946,9.68521970109307,10.4507130997317,11.2351571664821,10.9650478881831,10.8931761831464
"hsa_miR_486_5p",15.0021393934016,15.0320482354017,15.3429818078592,14.8449027619052,15.477375017557,14.7604305916196,14.3096717729314,14.9231481840024,15.2689716642712,15.2241720729335,15.1990096268221,15.5050593908191,15.555355706199,15.3814320474334,14.832257247772,15.0842563906301,15.3052696265164,15.5142113122095,14.8074040645796,15.0718215344186,15.6184197064515,14.7378267628042,15.2626052905174,15.2108615735692,15.2129204309109,15.4894796543223,15.4635235616552,14.9599557717365,15.4201148865132,15.4223082316684,14.903799351182,15.2229603157548,15.2237947631627,16.0227385308841,16.6990024390059,15.0279516681052,14.9390801791285,14.083458340257,14.982109340896,15.2175644699165,14.9407407311416
"hsa_miR_532_5p",7.89785059903482,8.08468917103473,4.95756643572356,4.94678255662542,4.94678255662543,4.95756643572356,4.94678255662543,7.4978430811158,4.94678255662542,8.21585380990681,4.94678255662542,8.15801320928149,4.94678255662543,8.05423630103234,8.54724425853594,8.16704026107566,8.38141765432439,4.95756643572356,4.94678255662543,9.40018039948157,8.50346459374394,4.94678255662542,4.94678255662543,8.12475214606382,4.94678255662542,4.94678255662542,4.94678255662542,7.67502414885211,7.95263610770564,8.30648505026149,8.08421827164437,4.94678255662542,8.3964540157006,8.61910441655861,8.75167748098487,4.94678255662543,8.35204017021495,4.94678255662542,4.94678255662543,4.94678255662542,7.45842292971861
"hsa_miR_629_5p",6.65476509157682,7.98145298824843,8.14144764552015,8.50418995933218,4.74078795028372,8.4734432406077,8.49680600028547,7.2473816235224,9.0425312277296,7.77098664882937,4.74078795028372,7.48241277714394,8.84322104624749,4.73199217182673,9.37397667210584,7.73196876334896,7.36661621226182,4.73199217182673,8.52182642258687,4.74078795028372,4.73199217182673,4.74078795028372,8.93299901080532,8.02179165368916,4.74078795028372,4.74078795028372,4.74078795028372,4.74078795028372,6.90723754712144,8.09552481890372,8.29352966182132,4.74078795028372,8.46825198054826,7.87542817414716,9.24254749978116,4.74078795028372,8.94352931553337,8.63072671628233,4.74078795028372,8.8538560848008,8.95234232350588
"hsa_miR_7_5p",7.88368839932065,8.79714895320839,8.62902375500851,9.11718130476046,9.51025343093206,5.00762731668268,8.78600292124425,8.12069657097525,5.01130909882796,7.72132849492322,8.92837556638196,9.56252896244698,9.64007326257139,8.67034224220468,8.74335368068037,9.61160848477609,9.56215122694006,9.19884150073315,9.83266475841197,9.51032738218668,9.57278947150893,5.01130909882796,5.01130909882796,8.83981738509185,5.01130909882796,9.35063940564352,10.388929130867,9.03590924150536,9.29966922850781,8.88405890740584,9.38152857364545,9.53093609768617,5.01130909882796,9.1781879721118,10.3407264391281,9.22805378236489,9.34789482361458,8.96043346505823,5.01130909882796,9.00990756940603,9.19443643067412
"hsa_miR_744_5p",8.68224951118624,6.19660008727643,6.20403636952249,9.37404676720759,6.19660008727643,6.20403636952249,9.58611541048564,8.76019516226214,6.19660008727643,9.14428221404344,6.19660008727643,8.59650378447888,6.19660008727643,9.79071418522165,8.96049347674216,9.84472365865381,10.1873762466317,9.74615955204957,10.8528794138951,6.19660008727643,6.20403636952249,6.19660008727643,10.2963525634726,9.86775626410786,6.19660008727643,6.19660008727643,6.19660008727643,9.43645832085359,8.2445326952366,9.38452221399285,6.19660008727643,6.19660008727643,9.43864525001052,9.67875065359968,9.66529419470114,6.19660008727643,10.0112196201038,10.264189517418,11.0646496198614,11.3047380735902,9.9388641991451
"hsa_miR_92a_3p",13.5333638630101,13.8567321528398,13.1501105741666,13.5639981382591,13.8586937862163,13.5663401367131,12.8117239096762,13.6480739676493,13.9404361039412,13.931500615377,14.0960604238807,13.6702206074092,13.8903922877766,13.8824696677147,14.0318862867778,13.6551242965039,13.8718512472945,13.8677731031074,12.7397334246349,13.4032287238886,14.2165850417291,12.762765701026,13.7256040145431,13.9244831052855,13.6759048924016,13.8534524594088,13.4982728243776,13.7123179973864,13.9385287186046,14.0811850555199,13.7823662224287,13.9196745341766,13.7059176483909,14.2410616562281,13.714389725308,13.610165743827,14.3100791607879,14.3146960024706,14.385038596188,14.7789163442065,14.2150508493486
"hsa_miR_92b_3p",8.60842886478714,7.93369405162911,4.3997141793003,8.03364075496281,7.62062013965952,4.3997141793003,4.42036722399831,8.52719242908261,8.28561122091138,7.84289545884439,4.42036722399831,7.43607307265931,4.42036722399831,8.0580471710399,8.49788572918664,7.30849736626319,8.36333413661286,8.14001362116153,7.8414344109868,8.58458535633267,8.37400618562324,4.42036722399831,4.42036722399831,7.28245722361557,4.42036722399831,8.14723998686785,4.42036722399831,8.6082386594082,8.75387261003532,8.33351107235753,8.89698394911294,7.84164026715845,8.06130011712957,9.08365543036033,9.22100429187924,4.42036722399831,7.42165040939911,9.13981766029871,8.73099855731003,8.83478796517068,8.47348867200936
"hsa_miR_93_5p",12.3097283027543,12.9416203493028,12.3087094148581,11.8438333817956,12.7770735160398,11.7898941023004,11.9273882469558,12.2441810734157,12.9885241123491,13.0713594357103,12.8627411889928,12.9608035137179,12.7509130122233,12.657395936267,12.7298500064912,12.7436822994075,13.176543099744,12.7545909691348,12.7346583608761,12.631926444703,12.8389265044604,12.1816828494635,12.9422858185261,12.7920458196525,12.8076448945682,12.9633135560234,12.6569351125793,12.8671253625611,13.1898458736375,13.364982152269,12.6201096870083,12.8912034899893,12.8997479733777,13.4315314367132,13.38485062907,12.8200019371674,12.9710089985598,11.788491519249,12.5455434866932,12.1991848658213,12.6333892856176
"hsa_miR_98_5p",10.7562082556223,11.0140008572266,11.1379199025158,11.2395996670659,9.9807561840575,11.4260250107684,10.4821745843001,11.246710384047,6.99113563571829,10.6308987121152,10.3209277453889,10.9640964384051,10.1879540148381,10.1010418949125,11.1197966810145,10.4436609639298,10.8596832685102,11.063258111806,11.0332254187909,11.4340260841746,10.9394906172633,11.020726674169,6.99113563571829,10.3703649999597,6.99113563571829,10.6798827980589,6.99113563571829,10.7169781152086,10.782619032747,10.7292927719123,10.2476648126501,10.9742173763391,10.831217761055,10.5332865052893,11.3964686761292,10.7837463680441,10.5968568749696,10.6005350608323,10.779188493955,10.3902358928518,10.4222321052225
"hsa_miR_99a_5p",8.48988535112343,8.30317098485951,5.03826111697077,5.04030842776374,5.04030842776375,5.03826111697077,5.04030842776375,5.03826111697077,8.82320119643569,8.3118902429207,9.80793019618443,7.47507896919429,5.04030842776375,8.8487969073136,7.18327223552592,8.61970390009375,7.90553484500946,5.03826111697077,5.04030842776375,5.04030842776375,8.94124382221995,10.2121928708257,5.04030842776375,9.27297451914055,5.04030842776374,5.04030842776374,5.04030842776374,8.64610257212785,7.05491525241394,7.95578385159835,9.74232862700016,8.33433942817781,5.04030842776374,7.82568892079171,6.63394954408202,5.04030842776375,7.46405800362216,9.29231183321089,5.04030842776375,8.49586593241698,8.06380844811016
"hsa_miR_99b_5p",8.0082532069614,7.6360842403467,8.8271223083338,8.92161601859421,8.50220170708833,9.33555994728325,8.3993429658412,5.98728059553141,8.90022426636421,8.17938023845596,9.68565277680558,6.60941789881841,8.08030662355909,9.26845823108602,6.85285427561734,9.19868038714183,7.9566320616257,9.01171443734556,4.24628789361714,8.89008985788918,8.75660130613311,4.24628789361714,9.3142547521323,9.82975094578209,9.87466253367547,4.24628789361714,4.24628789361714,8.72369389697106,7.29261274284433,7.93870261733743,9.33617427265593,8.99765537944695,8.68004539273097,7.98458938985504,6.11318231419169,9.15567829624739,7.5539378146267,8.96755897048019,9.54614504197413,9.37517246715759,8.5576443038374
"hsa_piR_000765",7.42569191900761,7.16637804962482,7.07149242396647,7.56630563078998,8.10521410611217,8.2819453581951,8.3648621292189,7.10627569024189,7.53272827554314,7.35995353098485,7.8174916519137,6.66680798267781,7.21123720021899,8.26936710974156,7.83863779289778,8.31120331700544,8.25931647581514,8.80795910474868,8.49435107255256,8.42564288942524,8.40413625585463,4.09565943991363,4.09565943991364,7.5504397662268,4.09565943991363,4.09565943991363,4.09565943991363,8.28797194061848,6.35219377875789,7.22631298227934,8.07314155568841,7.93346865270645,8.04281682631085,6.49116648323078,6.93489847694545,8.24810283064599,7.17031594084578,8.37335025516368,8.15305853972379,7.06753791816977,7.65631964237396
"hsa_piR_000807",8.77032322724937,9.03242871531364,6.90599507778464,9.18761909650962,11.7950558465369,10.2297259757014,6.88693362181739,6.90599507778463,12.1032435734631,9.44019919556552,11.8943697290045,9.28943713495291,10.4614828093548,11.0016709869738,9.51728651916333,10.442964511376,10.4760398422061,10.217004148761,10.5339614266083,6.88693362181739,10.613522798646,6.88693362181738,11.187033609169,11.3233512923238,10.7530523564309,10.5321302903281,6.88693362181738,6.88693362181738,6.88693362181738,10.1901445915838,10.796429773149,10.3688427790817,6.88693362181738,6.88693362181738,6.88693362181739,6.88693362181739,9.6257948307732,10.3425740751793,10.6406495102253,6.88693362181738,9.00237983111792
"hsa_piR_008112",14.6213091188594,14.842632055861,14.7619941290578,14.3116614057087,14.022111110131,14.7266660525385,14.3152680259046,15.3633330040762,13.6818626399233,14.1678221313188,12.9843125760448,14.1242318274966,13.7088108968718,14.2387687109752,14.6010342437806,14.5030977845075,14.8402868284826,14.1404767326407,14.6258857736684,14.9275292840567,14.1864022755124,13.8079041542995,13.6259650198648,13.8248907539618,13.3643249458908,14.1384357030081,13.3113983503855,15.014693181287,15.1160736067667,14.4115961468477,14.241497831446,14.2739241289049,14.6265838778461,14.8038133144418,13.8320897777352,14.0232784288853,13.2588565133392,13.806170908025,14.0295463354442,13.1358079672037,14.4526514131402
"hsa_piR_008113",14.7504994439814,15.0084942970327,14.8140669440405,14.7656089528444,13.9117490893296,14.6270308677391,14.565098088168,15.2088559012125,13.7520379007199,14.4720206694237,12.8668566206425,14.0422325474495,13.6980384926143,14.3386877587722,14.7844590313433,14.1264769544077,14.3074560002717,13.9998998337226,14.5081882521801,14.9866099503521,13.9247959326809,13.5628484590682,13.6818418363498,13.8157629836257,13.5806408436639,14.4922839004706,13.5913122688298,14.6542866561748,14.7847910677697,14.3701133631352,13.8845270339797,14.2182136294262,14.3733535449309,14.2776613732255,14.086382735502,14.2937695527811,13.5141142628339,13.6923582288296,14.0307527723348,13.1627313127249,14.278257708456
"hsa_piR_008114",10.6957987500218,10.0431596026984,10.6353460322392,10.5902074514084,9.87275626033337,10.5885751682601,11.7534358957768,10.0447593250317,10.0881774222534,9.92540756625709,9.75477200547225,9.85576700755351,8.8720562073241,10.1412286954063,9.63763014237329,10.3977183986627,9.5880086554718,10.075063692781,10.7451291492714,10.8270323243936,9.84713202245677,10.7372523173663,10.3924825001078,10.4247223049403,10.4717911917354,10.1153022802425,5.66239356143905,10.670639359961,9.59633790794089,10.0156179918651,10.6031827873386,9.83195682347679,9.82577116120249,9.45822295747389,10.0189526063133,10.3596551428785,8.59960810199632,10.1345840627391,10.5828678639489,9.73472838498169,9.7199167911287
"hsa_piR_016658",8.7226734379017,9.08745170352794,9.34851918864316,10.0555599519672,9.494800410354,10.1821487044342,10.3130204694277,11.6293009494447,10.7451255186099,9.88531503632413,10.2235155315828,8.90712587811842,10.5244570934443,10.1992981974867,8.71942579619144,11.6523126883008,11.0380634131854,9.9847470239726,9.6721170966803,9.88305793680654,9.87446944619323,10.4207503801362,11.9253167173918,9.5352670384381,10.1346261006528,10.9645049231569,10.8740675938887,9.29201458688932,8.15313451713631,9.0585701029066,9.85057280174172,9.62475883685814,9.77541605260113,10.153796322272,13.3105379648628,9.91094958536079,9.86375726602834,10.5824718976014,10.7566714399583,8.85329085815724,10.4552260210062
"hsa_piR_016659",7.7019647997791,8.21632841910389,8.30010258049643,8.14435116976187,8.80059387019349,8.37858283765517,8.03372483840189,11.015686227166,9.3610464681395,9.68937739431243,9.6192492908321,8.39676732705655,8.5682043341865,8.09809249838546,8.20710819283559,9.38677446476903,9.40552634828266,9.97220203932634,8.63337387156379,8.8073428361922,9.63848479236752,9.90305913067901,9.94493780944418,9.15292390609655,9.81632281517449,9.35990450267893,9.20558650266187,8.50689636380525,8.1451251578707,8.21296825732153,8.87823252139427,8.71932640151764,8.95863642319331,9.40077774369668,12.3277010404367,9.8266293961131,7.88724707865374,9.04111598238881,7.84317875934482,7.69004176357854,8.85352954044
"hsa_piR_016735",8.49260608150115,8.69921151102304,8.73293308230396,8.7244796709292,10.3300237417514,10.3995215985372,9.65571339495833,10.4477232899015,10.294337451902,9.06369142695737,9.76232499784458,8.45368556373236,9.04776468756927,9.33996170603469,9.91592039624367,10.658312270917,11.0891695986665,10.323368293463,10.2764671114622,10.5384645898844,9.75797866446548,10.115533253047,10.3897403478905,10.6911040062433,9.40364617180792,8.80159925922971,11.0035245997369,10.1611618074943,7.39730367323508,8.5973642119478,10.3084070885489,9.66161512313948,9.39755894548619,8.48940228747174,10.800966651736,10.67566712304,9.83683896914132,10.4100627934003,10.4060995036667,9.16965548092798,10.9059834976895
"hsa_piR_017716",6.44185538352115,6.53557829042536,4.42572162741486,6.87295330699534,7.40429766399049,4.42572162741486,7.69775961590268,6.21597479709756,7.8467196702412,7.10898581249674,4.44230791989348,6.48341397508341,4.44230791989348,7.51051996104285,8.2162496401335,8.05002617022933,7.94404965335429,9.26141536357767,8.08117569200937,4.44230791989348,7.49451383718798,4.44230791989348,8.07582097156723,4.44230791989348,4.44230791989348,4.44230791989348,4.44230791989348,7.69542325837732,6.07463586347339,6.84275528110596,7.73599148827967,7.90733061463496,7.81216841923844,6.70688277602859,7.28752971468013,4.44230791989348,7.33561075522188,8.75116868896137,8.56702891621854,7.57324674298308,8.34911242491765
"hsa_piR_019443",6.98571220404646,7.14532836657202,9.50508901807682,8.12849305453777,8.06832390552255,8.59364069947524,9.10907004526896,6.82337631005918,8.91550227643603,7.743392234807,7.7016672522556,7.04509868899078,7.64862440050878,9.10606237299746,9.68866516412426,8.89973775258625,8.2641638132501,9.27312256464205,10.1539715421537,9.19793511425251,8.46567473398474,3.8345582357424,9.04413827476309,7.47318459347501,9.27382715357126,9.09710848207422,11.5454052320143,9.15197983584927,6.29773981526966,7.78647890231291,8.21784622123521,8.84002982830152,8.61425134095047,7.4248671843714,7.31464406500045,8.99466389838187,7.23279490031093,8.90936939348939,9.59020604947171,9.47906740573261,7.96010477770764
"hsa_piR_019675",8.4265239964933,8.56511588231529,9.95607188543964,8.7545621271308,12.8267537501872,9.73778389099604,6.25200310793849,8.02266456135626,10.6162214443344,9.10130020960612,10.4097215034507,9.56692011201957,11.7076716465568,10.5577012371839,8.40200651084728,10.3788857128537,9.23791000159252,10.5900733107072,6.25200310793849,9.54026430700614,11.6103194858496,11.1869712051363,10.5715588213826,9.96891568980183,11.9572568154171,10.4907195904355,11.0289767859319,10.5291365701512,8.18528373881507,9.64896324214082,10.378825389463,10.3150274567543,10.4958978643868,9.38549791725202,7.64930419749932,6.25200310793849,9.19255224630467,9.93384513474918,6.25200310793849,10.9958999295347,8.93680446608369
"hsa_piR_019914",8.58052830092408,6.61515229358718,6.63060008224974,6.61515229358718,10.1358456411119,6.63060008224974,6.61515229358718,6.63060008224974,10.5361907146176,6.63060008224974,10.5793503256832,8.67524057931675,10.2867309375678,10.3289610590461,8.54980203876063,9.79906977370045,9.1468434159598,9.7763617365797,6.61515229358718,6.61515229358718,6.63060008224974,6.61515229358718,6.61515229358718,6.61515229358718,6.61515229358718,6.61515229358718,6.61515229358718,6.61515229358718,6.61515229358718,6.61515229358718,6.61515229358718,9.88490363714798,11.1584001264603,6.61515229358718,6.61515229358718,6.61515229358718,9.03470515399312,9.36034682366725,6.61515229358718,9.03255466817995,9.44935515497754
"hsa_piR_019949",7.59038771258867,9.64065154855945,7.59038771258867,10.6299337963754,11.5481491084228,11.3908270330371,7.6277104938043,7.59038771258867,11.7479985943043,9.91723313827958,12.8038361749353,10.4091299143709,10.8529253860396,7.59038771258867,10.2270374905021,7.59038771258867,9.53746057366105,7.59038771258867,10.2288912386227,7.6277104938043,7.59038771258867,7.6277104938043,7.6277104938043,10.5156477671065,7.6277104938043,7.6277104938043,7.6277104938043,7.6277104938043,7.6277104938043,7.6277104938043,10.4788131519622,7.6277104938043,11.3574316354948,10.0055551285039,7.6277104938043,7.6277104938043,10.3862663730251,7.6277104938043,7.6277104938043,7.6277104938043,9.52644134963884
"hsa_piR_020381",8.27384761210354,9.12783244954163,9.80874219507401,9.04248721798999,12.8264989419363,9.59592500965861,10.304111842444,7.33595061322456,11.2245106893489,9.30484541779862,11.2452060401548,9.09199422866772,11.9236342269488,11.1792929437152,9.42392865433463,11.2024122605312,10.1420393189042,11.1795657797892,10.2796598494624,10.1737697012927,12.0573282042952,10.5790837823335,10.7205019476124,10.5185366083521,11.8640648297461,11.6742504417642,10.3763308683338,10.5709879549889,8.52032204041396,10.2276432087394,11.0443055711208,10.146094633539,10.6466116115916,9.56274903844849,7.03825584560048,10.5724639518456,8.96161048485433,10.3342936582222,10.0195456034541,10.896513604765,10.1311539126818
"hsa_piR_020485",9.01576028924093,8.84183535984032,9.58055314138015,9.52374972310774,12.4270995134045,11.2690518227029,10.4832383697553,8.03967259062093,11.7186096378899,8.9834698764795,11.2414639600404,10.5063176110254,11.3532601521357,10.9022357542617,9.88577772658207,10.7349296835055,10.9444898411943,11.441750927649,10.5033740056792,11.5817790672855,14.3330509322362,11.1699058182058,11.6716565832843,10.2701328205559,11.9393345430522,12.6269761655182,11.1788760799036,10.4160628406402,9.31882381102156,9.58420690168066,11.1988252914294,12.2577743693997,13.1461085503132,10.0471233569581,7.82808129327281,12.4422428962333,9.22606029066232,11.4069825208185,10.6852108459886,16.144388356926,10.9877773340655
"hsa_piR_020500",8.73024555075254,9.34027867664924,9.9746936707466,8.54144129441496,9.89374834697938,11.1516188229222,9.64625403710983,7.44511508043303,10.8640080436754,8.24575618437211,11.0623702546974,8.55719676002646,9.97443795694326,10.6732693873408,8.84432665091858,10.6354857290402,10.032764100931,11.0726375607601,10.3336730820592,10.7120895233345,11.1283234057515,11.8446289741916,10.9267611430179,10.1328351949153,11.6394368370984,11.9838146156256,11.9219801521202,10.2276269583796,9.02644549072762,9.77281459548111,10.3461143343783,9.45284707928927,10.5547557634135,9.92384496943562,7.53054788100459,10.2945659754731,8.77075489854284,10.1513148086161,10.2822277806278,9.32577324091002,8.62521553368703
"hsa_piR_022258",9.19743890962731,9.97161663517581,11.2872844224813,10.5361956005515,10.9157795769075,11.0152023484027,10.4981905021585,7.87617059308096,11.3481514995877,10.3321938977691,11.8972855918341,10.5616359648476,10.8643583145681,9.96293334931593,8.68247852593626,9.59369305291076,9.34014859489859,10.6067813679742,10.1147022067913,10.4302335438368,10.5575022564957,6.72935141102617,11.1534706096471,11.2661685892807,12.1341078619663,11.2153286366551,6.72935141102617,9.30217181667176,8.50801099338281,9.65067072764593,10.0846613329632,10.6412959983681,6.72935141102617,9.87993409969796,7.72915015186513,6.72935141102617,9.92138292383277,9.62623339669943,11.4757021937349,10.0213778685376,9.82185367485491
