"","HB1","HB4","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","MET1","MET2","MET3","MET4","MET5","MET6","MET7","MET8","MET9","MET10","MET11","MET12","MET13","MET14","MET15","MET16","MET17","MET18","MET19","MET20","MET21","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"hsa-miR-125a-5p",9.95365092650665,10.8030017230775,10.2344948072892,7.4358335152172,10.1860601176762,9.09922441153771,11.1779242195259,10.7666447109857,10.700330214017,10.6928108828724,11.7819427104164,10.0653772309821,11.065212850249,10.8365437188374,11.5895966284047,11.6762922125852,11.6686280377756,11.65636667177,11.5737983099142,11.5540274867811,11.3012401571922,11.7486992108857,9.92334108617467,11.2708017534924,9.95240874543037,11.3408946164491,11.8681260103149,11.8668173251552,11.5962727221446,11.7566245070126,12.1794133995768,11.3162555286317,9.10787312997466,10.5730039180292,11.4975283038275,9.81477456592827,10.9348261671306,11.0411910344576,11.2523428994202,11.2697837263335,12.1071003330405,10.2762647112568,10.7786882907178,12.4447690188067,10.7163349186018,10.4527387882291
"hsa-miR-486-5p",15.3449999169368,15.6039490863027,15.0812084590026,15.3697764073094,15.4487625368018,15.6960904092843,15.5871345748303,15.2860536232206,15.5705084515515,15.5971941786164,15.5361432301166,13.5867184460926,15.1955924340519,14.8350576315429,15.5523014643176,15.1082644349438,14.9105948199198,14.7716129654876,14.7678227193817,14.8516583696776,14.6517825302845,14.9193629533754,15.8449409894613,14.7946827820185,15.2146946828871,14.6968143296961,14.7479298432309,14.9313628137491,14.426289550101,14.9062573347242,14.7415236969637,14.8764472743995,15.2628981155654,15.8157054548705,15.1796385730726,15.7608187738914,13.8574361120245,14.2636718957912,14.3390314732378,15.1286392717935,14.8039146002321,14.7704990583458,16.0035793931985,14.8330276852772,15.2401195268847,15.7576021920829
"hsa-miR-151a-5p",8.56275838103325,9.226195948914,8.47043388750675,9.04397301313606,9.63805688830273,8.27490136552658,9.56493386749058,9.06376727788031,9.18266855354403,9.87535062533373,7.23047334224298,10.1480877381047,8.25857150191805,8.82098376169183,9.24140128688449,8.79875758812739,9.40084446466045,8.75418385425792,8.47280600194031,8.73920671097088,9.19407798133133,8.45130301440142,8.96500236363992,9.2775256474893,9.79814395988136,9.95677801596266,9.30952462043519,8.86767923699581,10.1445997766657,9.734649162471,9.48148152963422,9.27861690489564,9.65530792612912,9.26366581984505,9.05830657858879,9.61981745050301,9.5007907081466,9.41464450426632,9.99550486851495,9.43051914023131,9.00702242978227,7.38282163403186,8.34120516444803,9.77593429352931,9.75510496489878,8.3424212806012
"hsa-miR-126-3p",14.2840880968418,14.9593365520482,14.4522679340443,12.6303510191017,14.1110885941368,14.019765789998,14.9245684226301,14.813595474403,14.3646878291448,14.2156266881398,15.6433260575902,15.0945123193275,15.3045454717045,15.2196397407014,15.8949032224628,15.5653941571926,15.7978819764257,16.0731550968893,15.7682753941134,15.6670416678556,15.5375950285598,15.7539218602102,14.1662336680958,16.1891906714979,14.894950265616,15.2564538637425,16.4786243448349,16.0377904722922,15.6796722860502,15.8704149575888,16.5137947709217,15.45667360138,15.3858646767214,15.2044232285581,16.3421430060222,15.0753368665626,15.2541803441483,15.4464269252173,15.7655781424629,14.8658228200795,15.7305283069163,14.8337381154928,15.0950533123093,14.8447327388316,14.232690638309,14.472836427062
"hsa-miR-342-3p",10.3310304550284,11.1063313042042,11.9706524632446,9.16095175096187,10.9807252508135,10.0860510784509,11.99868958846,11.5450713212769,10.5883560347787,11.5646388758744,11.6825445470768,10.8096417329299,11.0876747836814,11.5375838138633,11.7276379649689,11.9632555794348,11.5121228287135,11.174590191462,11.7063188478519,12.0326414195934,12.0844648857483,12.8880411172732,10.3502609506666,11.7353191948645,11.7209059254065,11.9526064459491,12.4367269034143,12.6223870042649,11.5894529007086,11.5563778183567,12.6994360786645,11.9839329455401,11.0061243907104,11.2384110762503,11.3373118189492,10.6587442098445,11.5075986617021,10.6183831642126,12.9690977226653,10.9845338785146,10.9814021136961,11.9003382893086,12.1942741704638,11.3730187093152,12.0589429034235,11.3150475248639
"hsa-miR-150-5p",10.0534825134274,10.8288855201903,11.5447426556418,7.83903154653306,10.5210358326177,10.0551426574961,11.6351458273447,10.9128293649747,9.91615181658375,10.4845575413437,11.2942860029686,9.55774453533489,10.6686039045316,11.3178739579346,11.5160395996231,11.5734806995477,11.3399769203386,10.9103296682598,11.3907126841803,11.7135034598623,11.760041497488,12.7274305643642,10.3682141019665,11.2937418031563,11.0270180732504,11.0843294405823,12.706691493646,12.4984903001852,11.6292691704875,11.9693854046189,12.7397695943577,10.6382280776219,10.9241467955306,10.6497713167533,12.4918147460931,9.56567458309036,9.64224907536367,11.0249829772092,10.1709803462724,10.8036828871545,10.8607976605614,12.6528804499495,12.3775180435457,12.4313230520049,9.97596285440184,12.439501095211
"hsa-miR-3615",7.04307784498598,7.83792899172534,6.97351056987738,7.57053811068976,7.16745011163485,7.70618235616982,7.58890530384644,7.9570008846806,8.3927380397759,8.10146567869592,7.60957266224507,7.59093684946674,6.36138952522307,8.20667816031855,9.04473453002623,7.63219055509828,7.7974017222947,7.20146081724576,6.46490381853646,7.23610525950361,8.59992213569163,8.57603425270243,7.46651675835397,8.28074376201799,8.60212748089143,8.07180536138584,7.36850487622369,7.59885106788848,7.53342003755448,8.62194227464552,7.25855728034436,7.90631695764064,8.78648903075901,6.98543639426209,6.98543639426209,6.9854363942621,7.38583596200034,6.9854363942621,7.46256702420441,8.55536299802429,8.58029947663845,6.98543639426209,7.92548245414175,7.59779311839807,8.47181196542859,7.74789969717768
"hsa-miR-432-5p",7.68722001765975,8.90012469086241,9.5790493914509,8.56733376689417,8.52589585454377,8.01592231256549,8.18297414743817,9.00136505062726,8.23320113821305,8.17216855136236,7.96456196851276,9.65545313419524,8.6240293383098,8.06004660042303,8.68223130197365,8.16279588612856,8.14278150207571,7.72832132956137,8.39885383438247,9.88211244807409,9.0072163966905,7.58445205182462,7.36054042777447,7.80342118107224,5.47276305186563,11.0274332501561,7.73876592635396,8.45594012600043,9.67326320324523,8.33337906998,7.06327476111601,9.78576230151778,9.55468691997432,8.51686254012741,9.379977675231,8.41965828675894,8.22393858882512,9.5583884555763,9.12901998716865,7.09707582783382,7.74107840838994,5.88629970201277,6.95280285671776,9.65263275250913,9.64616436510745,6.46268970218303
"hsa-miR-146b-5p",7.05971344832869,6.62941025845738,8.33025904532832,6.41571380485508,8.04649941753372,6.73792124412982,7.93207262559149,8.24118984391083,8.40400714576804,7.7785559969023,6.76941263175462,9.67459184432078,8.69183509059316,8.68236932599259,8.50747233253306,9.37385374558558,8.09681345559396,8.836903121501,8.42558558015414,9.90249730901222,8.58582260069136,9.01253062776159,6.63945827920052,8.72950062803286,8.18866442594148,8.87841602908929,9.23375188555102,8.96183700882786,9.5156788375732,8.95991113173702,9.40614061307225,8.05069244851426,9.46872002399923,8.89156479862848,8.64750947905118,8.13421183769804,9.08050227055568,8.44933151651917,8.90284343497172,7.78144334289548,9.36717433384092,8.83600334864073,8.07293502662365,6.98196157273574,6.98196157273574,6.98196157273574
"hsa-miR-146a-5p",8.72208304625106,9.93309359655876,10.7115918992041,9.72121244234465,9.44274229422927,9.07600906461566,9.46882589352788,11.2523207032835,10.0246712517967,9.43640667154388,10.3007161178838,13.4674513912164,11.5562509129874,11.237119784863,11.2100711987047,11.761793922858,10.679887354084,10.7357063786188,10.4752848841112,12.0834705389642,11.2643826634595,10.8341915849467,9.34486554339925,11.7374782482715,10.9208499396125,12.3800081013082,10.2069766219647,11.0038469123978,12.2871700948804,10.6396588797833,10.8408000788186,10.7786463478129,10.8863012681624,10.9458717388011,10.9730196024964,9.31625933789694,10.9363831947964,10.0530961799329,12.2088817323899,11.4523986791731,11.2074846198217,9.9773149508319,9.92636648411028,11.686271689832,11.4897467602298,8.23089211232884
"hsa-miR-143-3p",9.62441982307407,9.98297033543593,11.6313691890627,9.27390298066292,10.9595901698139,9.68559559450657,10.6832839882363,11.534408050085,11.586020278086,10.8453586849787,10.9259349716283,10.5221207312752,11.3006562370233,10.7013779348276,12.3411383789506,11.1124602805009,11.2482639864715,11.3499253074822,11.2890242253889,11.8073076639075,12.5427245786773,10.8643357313447,10.7815115986139,10.8895907439367,10.9530430776685,11.5713503457069,11.5798628940016,10.6264913629344,11.6843100474035,11.7127380763612,10.5266001008281,10.1182192897398,10.6882105956208,11.6487799827411,11.9551579599173,11.5375563562202,10.1757912239161,11.3507320597543,10.9783223734475,11.7997004607767,11.6180800934919,10.0623018472075,10.4915622468653,11.7145487992877,11.2710793155607,10.0085630750589
"hsa-miR-423-5p",13.1227697273233,14.1531695388568,14.3593538725947,14.0597862355238,13.8809213343188,13.6049400447789,13.9991420666635,13.8756938837181,14.2236690138652,14.2959917064895,13.4974676683568,14.1715217982036,13.6814846902658,13.9561479073968,14.5988642258159,13.4443070805269,13.8113636841501,13.4345452079488,13.2091142677654,14.1054247889669,14.1997078928811,13.8845106944148,14.6952165550382,14.1554860145103,14.7638232781841,14.6193927838693,12.8727344435113,13.6668020169698,12.9754586928018,13.456644460281,12.5639364240456,13.8441645142026,13.6767428136331,14.4699496862073,13.7384608780125,14.9158346693162,14.1614598281069,14.3023171034602,13.8142255787678,13.6900543514753,13.2811613605044,12.8091838412544,12.776800543082,14.0922536681536,14.5387720365918,14.0505552219315
"hsa-let-7e-5p",10.0633406820386,11.5296283720506,11.3756276054567,9.84499102435425,10.6159791458337,9.47488078751908,10.8726923012191,10.9129931457673,10.7289511493739,10.4615071550435,11.7167037365383,11.1871539686348,11.2195815447062,10.7326008463016,10.400208202681,10.5812397288291,11.7393110932223,11.4437893000331,11.7210120729817,11.5409279215056,10.8157513894769,11.1606766799155,10.3988196209351,10.4055007465351,11.1645090528716,11.9836077084085,11.5459556117664,11.8865565585713,12.0077218966699,11.0922708046259,11.6055858651502,11.2087044433853,11.1757838401558,10.6143008399998,11.2098351315055,10.5529425378276,11.105654284474,11.1646239160411,11.8387321120568,10.8191216001971,10.8358272742942,9.98427548828909,10.6824898895045,12.0217377376641,12.2618483754233,10.4341115375715
"hsa-miR-98-5p",9.60581700491871,10.0144748113705,9.69627550732581,10.0222850915073,9.78416309587802,10.2876016960104,8.57286892634984,9.37040754990154,9.85611825023646,9.67757000339953,9.33785925511355,10.5950632209468,9.66235111289808,8.72295792726541,10.1778105608451,9.14856068648426,9.86740040041265,10.1017499524448,9.6998317053929,10.2462773080004,9.28771312561701,9.14818721469774,9.87104929113263,8.91803723099782,10.674323193615,10.0922077284595,9.19516246750078,9.57251685717322,9.67762796075474,9.91658749827507,9.37689978245391,10.0538597701807,10.0043195239832,9.90435080945769,9.75164349418052,9.77076757889507,9.95779125446402,9.69295098278945,10.2731285158242,10.035508599211,9.31325598093671,8.40363037201143,9.19056055219827,10.1811810635517,10.4575855781127,9.03135208325228
"hsa-let-7f-5p",16.5969034341318,16.9245726418129,16.7074948778791,17.4670028098762,16.7583710105601,16.7088516449036,16.5633941864917,16.6979867102258,16.4743555850315,16.5932433428019,16.5799415060275,16.6666563936946,16.6110117369985,15.8376313346861,15.1930023202601,16.0203161550822,16.2887664391341,16.1259812267169,16.3498345957188,15.9207800818229,15.6570671655542,16.0405040451685,16.2438014445575,15.4817140812573,16.3040597838193,16.5001205989538,16.0971488828683,16.2459623730799,16.1175427443829,15.5660889595733,15.9947327373992,16.5780236519144,16.5283103972003,16.2420598898418,16.4469761083824,15.9768939353655,16.3765115337195,15.9720539250167,16.711891749662,16.491330464977,16.2062517870367,15.0396937676073,16.7690414608216,16.3670791169274,16.9596617730054,15.9259904341177
