"","HB1","HB4","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","HC1","HC2","HC4","HC5","HC6","HC7","HC8","HC9","HC10","HC11","HC12","HC13","HC14","HC15","HC16","HC17","HC18","HC19","HC20","HC21","HC22","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"hsa-miR-23a-3p",9.03960450206408,10.2649938370029,10.5955426150975,8.36349536582722,10.0944175379702,9.54843070272227,10.4448173555296,10.7595934584,10.2089090273778,9.71030202931717,10.9084525537091,10.881438120242,10.9959404191436,11.5674402072958,11.5999120422532,11.4973173277855,11.1497095383481,11.2333938099812,11.4726608365515,11.3495696312237,10.9268546394766,11.4044082307062,11.1503009641433,11.2124843730531,10.7401776461571,11.1191861083992,11.3271471570294,10.7290736345104,10.7998675920778,11.3169556805225,11.4418849924722,11.4501801765725,10.5977023330999,10.2903696241365,10.3106410367704,11.2936592494448,11.2584814685455,11.5379887504444,11.3423071207853,11.1897999021684,10.6708850977261,9.74421001244784,9.51713198492002,11.1426581624964,11.119075641165,10.0067592037986
"hsa-miR-4433b-5p",6.86093100816404,7.8164163078538,6.77255434850114,6.55542572045251,6.85886639790965,6.97948346685619,5.61666171881191,7.57755825732893,7.77007077419188,7.03749211469331,8.78657693310748,9.09122820211996,8.87759178586992,8.49945492303559,8.66090140189653,7.0978142531553,7.90523554675085,9.06973595238249,9.1364474963994,9.74892621909009,7.86364957104396,7.02706732525005,6.86508704253738,7.95539623173098,6.28897473568465,8.26643123292803,7.9358879030781,7.6166418782121,8.42249521359243,8.73542190345857,9.03852822801054,9.23812630423034,8.02191987280853,8.09822160531105,8.92189173847177,8.49043118612204,7.43187613524139,7.83721825271128,8.69897504136143,7.3939195120301,6.91278598253643,6.38332218249204,6.60944234812852,8.22660233305221,8.73462609458488,6.70370293085478
"hsa-miR-186-5p",7.83785491027684,6.61855445132089,7.4873666038702,6.86792282127986,6.72033960503758,8.01117109151904,7.75371415092535,7.75987792645436,8.05074149226432,6.14337167159313,7.88904843987373,7.94548341563326,4.72530972991674,8.24069739030333,7.21279814445417,7.77876379202894,7.68643837125682,6.27832297851568,7.94610797733515,6.7795707786532,7.54985606812505,8.35681021377628,6.83940737644246,8.25069503323406,6.66721251219351,7.11586286705333,8.15555703079364,7.97966829366075,7.52567612492256,8.03398563418662,8.01042804957999,8.97994476895512,6.59477479877495,7.47788508647039,7.34528329736538,7.46781435980655,7.69154981767098,7.2442400977338,7.00998137944399,6.59477479877495,8.44068504790068,8.00936933271786,6.59477479877494,7.86655366595096,6.59477479877494,7.25676310293191
"hsa-miR-93-5p",12.2351004668058,12.138230992922,11.570928921541,12.2589221175063,12.9031941536904,12.8989627428259,12.4317982015383,12.5285559725652,12.5495589233438,12.5718175178166,11.7209516976013,11.8182215523156,11.8565952778961,12.391955422936,12.4534234628977,12.1734696152052,12.6565134641221,12.7358441584367,12.5663789021096,12.1930207411394,11.8991457698711,12.643571645537,12.4262203982062,12.5804737015164,12.3362826617094,12.687242145946,12.1172585425628,12.2016108332896,11.9491154928888,12.1444748375025,12.1442454196143,12.5628554865179,12.0499917581308,12.7627988177708,12.3498732253921,12.426693616106,12.0766642170232,12.3539651224489,12.3694706702572,12.6476813404726,12.4241090467816,11.8639165733072,12.7790421362206,11.8602679272477,12.6814788460154,11.6059598083723
"hsa-miR-191-5p",12.4118863966158,12.477700329708,12.7758254084373,12.1351382238516,12.8898492720893,12.6789484940686,12.9928866450391,13.4709289990711,13.033148684811,12.7816194968716,12.686819694933,12.846677940903,12.4487740588857,12.633532898778,12.8315633559135,12.5047410442514,13.1827806335365,12.9806446919167,13.4439459935324,13.053593024313,12.4265705921438,12.8561775897797,12.4936548315635,12.9581295779658,12.8301852354372,13.1946079458856,12.6654317731106,12.7357444102011,12.5746666416499,12.9437656257033,13.1916959788295,12.9532597941214,12.8506586445076,13.0457959094574,12.8770363386332,12.8988165516938,12.9549530546038,13.1292215658809,13.0852482568628,13.1364536471325,12.865542227938,12.0152613416063,12.4378839349061,13.0370877224902,13.3504315038842,12.05839765185
"hsa-miR-99b-5p",8.37041647000706,8.86151422817653,9.29219346070738,6.56039736978274,8.23341072248887,6.9573883126393,9.38166053722761,8.97084939946529,8.94876640371224,8.58236302871442,9.03683476396749,9.02677817375301,9.4347312553536,10.1013119198686,10.0891173119812,9.55924106215831,10.4052105071372,10.4650588700899,10.3409930754832,9.39362900481849,9.09638676542076,10.1766239909867,10.0215414930494,9.40861716753616,9.4903583773816,9.86990888528001,9.64718945217692,9.72564965362861,9.93043377371891,9.7835578742035,10.1033599232648,9.02352985764931,9.92616667378976,8.77894023994793,9.06055721584223,9.33473878121497,9.11878398282698,9.44742906251854,10.2200424896566,9.08585035735289,7.85039673468949,9.43675511216138,7.79684132533307,10.6788514620806,9.79809278690676,10.24155423431
"hsa-miR-28-3p",8.45261031695894,7.52900840935535,8.64071477619525,7.61788161829161,7.94944642419019,7.76507475895401,9.4001147896291,9.42086185848696,8.99624907859867,8.68041831647959,9.4816033380686,9.02107962728199,8.08531766760965,9.19085426004331,8.70209784752709,9.19525437206408,8.47954065669605,8.55627355476998,9.37665512384473,9.12700421748734,8.39997061790784,10.1735984957149,10.2061891878097,9.20109660122166,9.22199889974734,8.61529053599259,9.62649611883612,9.40468714653447,8.88044407552863,9.27254029452533,9.15030973628869,9.27055281215982,8.97432945646599,8.9314854708442,8.80837129981756,9.15704433021294,9.7140354574041,9.77923803214758,9.17767718678732,9.33393304860939,8.92467257463672,8.28969876196538,7.31400031543329,8.95884442365068,9.43157841727777,7.59841099433274
"hsa-miR-142-5p",7.7547425113916,8.53499575246827,9.00074229324722,7.467935731474,8.38626193787028,9.30854965455767,9.30558710282308,9.16488367007869,8.81371028548303,8.50014426698195,9.77634133631359,9.66732394049049,9.21643118953098,9.52674670235827,9.31682811029854,8.56044919926706,9.5848670983366,8.28894655252,9.01391525445186,9.35569662257798,9.18858276750929,9.70945831175075,8.67713114587292,9.41434130921076,9.54836414428721,9.28873773825847,8.34293103171733,9.06197165685663,9.21882561009814,9.38104244243189,9.71722847304274,9.50448670608393,9.33593654969999,7.91689496247754,7.76603561846106,8.63076491637403,9.35454720394892,9.83700191834207,9.10333225855043,8.74944195076454,9.5831999030895,8.47837081962252,9.89793882227205,9.93949037682498,8.79049444931701,8.39871830834904
"hsa-miR-532-5p",8.01699901075972,7.614271959045,7.67629483541725,7.61551109702821,8.1763070578777,8.64827516047637,8.20029837630016,8.2064596351294,8.11061429829637,8.31646330734927,7.09192774904694,7.13945727726787,7.40637599843655,7.97281411035492,7.10655566612723,8.39923629078809,8.48242155761348,7.88629316607466,8.30851371493055,6.81974690260505,7.73685654210012,8.71674984237311,7.80965669312322,8.13795432150027,8.1887274424922,8.45078708783986,7.89257769759664,8.99970982999649,7.53314229342527,8.65144211892611,7.96858865839368,8.41750609967002,8.02922051504178,7.63453430963876,7.38498250388933,8.1507732675794,8.0881096199748,8.49047187053913,8.09995519728679,8.48031603937578,6.80776377901491,8.10104938992905,7.5184115403926,8.03589067161312,7.97053079304484,8.38680233773517
"hsa-miR-126-5p",11.0696469594944,12.008164574431,11.3165745919751,9.77308255543197,11.0430260395282,10.4358049900971,12.0164692568439,11.7336824791569,11.2235784144637,11.6438901585328,12.3790432332058,12.4051065741701,12.5844182148035,12.8376025025563,12.822623738304,12.2923219030622,12.7349893876379,12.5072976029426,12.4919011991519,11.9307899809291,12.2937737679506,12.7528642283657,12.8870436750631,12.413070079695,12.4493568553693,12.498366595462,12.051181682695,12.8707481801925,12.4951843592869,12.6296317257003,13.1980872350176,12.1789215255959,12.1586600444032,11.8445187358069,13.1216720123711,11.8411504819381,12.3361323023085,12.3474203325324,12.7262947322225,11.9006002992809,12.762834899279,11.8611195869484,11.9029163243423,12.0812077133962,11.6897806429028,11.0947677932444
"hsa-miR-25-3p",11.1635909991273,11.0504725185775,10.6626173659103,11.3976478354472,11.5884731563289,11.8798274752345,11.4635813166785,11.3978467991863,11.5060432723174,11.5365922192957,10.9505329337392,10.9569175639491,10.9887895738768,11.4032661663302,11.6755701160752,11.2791851252028,11.7482664194264,11.8902700770921,11.8279746215624,10.9814363665221,11.22743453229,11.6219483655766,11.2227960948301,11.347047940322,11.2880805329697,11.466076543051,11.155445528941,11.4747500544544,11.0571097947688,11.1693738115214,10.8511671534544,10.7713300952536,10.9276556017872,11.2214310297828,11.4594493455765,12.0078916946415,10.6202654393602,10.9225472257435,11.4066762040856,11.5539029972649,11.4310462052808,11.4248027855803,11.2497685903802,11.4596809998199,11.6562914804167,11.0670421664467
"hsa-miR-106b-3p",8.2151550619668,8.02265720591999,8.09317546839601,7.72339613418007,8.41070889056346,8.96987276514038,8.14686201328817,8.15347076488992,8.95704620159149,8.50892238113662,8.21743857391824,7.93161563381286,7.8652970363719,8.78113568112875,8.93659462231539,8.48386544358921,8.94458236525675,9.81141960688493,8.9977980849126,8.46062289870214,8.85173526108789,9.06448306347903,8.3475689099774,8.38265766577548,8.13444612135815,8.83970508445685,8.77741161924287,8.61302604291984,8.03898088390095,8.14980456666685,7.9491927085603,8.61003891976637,7.87047858207127,8.6787932394602,9.03438426161183,8.95550300724496,8.67682371367103,8.46493697297495,7.87047858207127,8.82651050778101,7.87047858207127,7.87047858207127,9.12791250650274,7.87047858207127,8.38444676201976,8.47639933367579
"hsa-miR-151a-3p",9.6217646584769,10.2636936753776,10.7733696222374,10.3971076739699,9.88273500842828,9.14505000530262,9.53075542471685,10.6201311679301,10.7151413933096,10.1544662691918,11.1882897536026,11.3057143232666,10.9256578300821,11.4482739533566,11.7061251994383,10.9596107000803,11.5028296691567,12.1657013720632,12.0343155393152,11.9779092449601,11.0855550639086,11.4304155331114,10.9935061326632,10.4616265003179,10.8044535725648,10.7923230371633,11.1691909728784,10.6655087076178,10.6503509299937,11.0737620385377,11.2470172099395,11.1050317743788,11.3658073172043,10.855366733683,10.668033461517,11.2275611889122,11.5562755348032,11.5925443324074,11.8153332179832,11.0247152443591,11.1395929335035,8.46556402098289,9.58301775765309,11.1413937341975,11.1543685856689,9.88688109632267
"hsa-miR-192-5p",9.46669334571807,7.3292120852947,7.81637759947572,7.10618302015919,8.05426461207894,8.91193697260969,8.33597383595939,7.96834094931539,7.8751599885074,8.22139901256481,7.63368158373633,8.36264534020074,8.67226724138975,8.18631359053171,7.65136265101021,8.15766821185995,8.16180658829344,7.66957697617386,7.18550746456399,7.35579803671759,7.5701483933504,8.13329018433027,8.21763275734973,7.90899592468758,8.64058619097921,9.10173411621006,7.96564413045577,8.30039321455022,8.01838738924783,8.72955496097897,8.35279179233484,7.62506928436832,7.62506928436832,8.47647528907554,7.62506928436832,8.09865209967961,9.32352372169079,8.25121832043666,8.61756868977346,7.62506928436832,8.44651473111119,7.62506928436832,7.62506928436832,8.14068899172451,7.62506928436832,8.2632917409043
