"","HB01","HB04","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","HB48","HC1","HC2","HC4","HC5","HC6","HC7","HC8","HC9","HC10","HC11","HC12","HC13","HC14","HC15","HC16","HC17","HC18","HC19","HC20","HC21","HC22","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"B0I1T2",12.3811169755276,11.9652882413413,13.6609818760858,12.2494599380115,13.4911039197175,12.8585053718622,12.9769819658062,11.475951629802,12.9363818737512,9.76846159444609,11.1087526914045,11.6610270157848,12.8803692823274,11.501274994561,12.6866042079551,11.5301471017514,14.0116616758161,12.8639589091171,12.2237548746558,9.74113689282477,12.7850348502171,9.16936809128532,13.3398964392739,12.7827364307434,13.0400030129627,9.51595044595697,9.34788350831469,11.1670745727438,10.0585545928154,8.5636657988871,11.4336928795508,10.0962458940844,21.3553173094708,22.8045973909451,22.2075014833979,22.5683512809771,22.9922580584564,22.9581836183473,21.2674486053743,22.3244738761987,22.1979637256841,21.591896054727,21.416872854739,20.3888283469453,21.6008511787586,20.9524032259899,21.6378432967264
"C9J069",13.406541818775,11.1347023706227,15.0229860209029,13.726608679385,12.8424706544295,8.07600966504684,13.7931532478959,12.141223292741,13.4990678868807,11.653116330302,12.0621782024922,13.3472373208362,12.3592885145187,9.43666349709665,12.7250959390462,12.671896025766,13.5200088122352,13.6258790373385,12.5115264097054,10.7402348314777,13.0435523141017,9.62189859757991,12.4582366078042,12.9987310271518,13.7284973435335,12.6757431334575,11.2505489796397,9.83824069268192,11.5532315965909,9.63886038193075,12.5741215713543,11.2526654324503,22.8442128094898,23.0445081407629,23.210403020267,24.5642214248681,23.5365841382082,24.2054784929354,23.3386190281764,25.314460749884,24.1087290029386,22.6905702161853,22.7364813868077,18.8795487562236,22.8562474382189,24.6713724715497,24.0820728388276
"C9JLW8",14.2364999724576,14.3898735564325,14.356105134528,12.5943645727003,13.4027281457519,9.9212155687225,16.0850368149619,11.2896625356864,14.8160641332342,10.7332592000751,13.0500198317207,12.4336651909725,13.5503569479523,11.4260100029542,12.8316095192453,10.5754470432923,11.702467105143,14.7555334501212,12.0340854213087,10.6166505547589,11.8667671855523,10.3096090639672,12.301851609717,13.9252754202681,13.6498068210945,12.6007054825602,9.38743134720281,11.2254564237345,10.8884196978608,9.35618111205317,10.4930393218995,10.8514846584242,19.5162979175719,18.4224189974155,21.1982269463361,19.0412016284552,19.1402550757682,16.1875382772773,19.3399795734155,21.6989343560164,20.748976436401,18.433223158817,12.9481490076739,19.1684663826549,17.6181022705675,20.5760568365197,19.1200805816824
"L0R6Q1",12.0708807808394,10.4670961268421,13.7938197290789,10.8669367072877,14.1800991672378,13.3437189760955,13.2593924762884,10.4963174807255,11.3740802589308,11.7465596576069,8.28296170834188,8.63741135825526,13.2735358705434,10.8136034315245,10.5145274890552,11.5232420575437,11.6123614698452,12.5041543414148,8.49823973726098,5.36627701829414,12.7599814736518,7.90603815146706,11.8139165772363,8.77445440884527,9.21307539072392,8.76165266927475,7.03679030653891,7.83958960744237,6.71942441500882,7.90505582798298,11.0663599630437,8.41063086552771,21.76158247255,22.7455676186131,24.830334242188,24.5587745597936,22.5763895458093,22.2362027875447,22.2044303236883,24.7617046846591,22.9359173800834,22.5084792099854,22.9330543534991,23.3580805480918,20.8037807437287,23.0383593356023,22.9942036211956
"L0R819",13.2019872583525,13.0532206142834,14.2775381038582,13.0391386944743,15.2719126145104,13.9305987866896,14.2957210608671,9.84972598268552,13.7314944595483,10.69360309009,9.71830160623977,12.587818890021,10.4329485058523,11.0459158586679,12.3263373176712,12.6778834975096,13.2372055019174,13.4102482129277,10.205209106939,9.99408575087075,12.364919972378,9.65626523210956,12.7253545672892,13.4148489000187,10.0856960083173,13.1569022336691,8.63939820431118,11.7458488265915,10.4204358618771,9.46066686322474,11.3470306722738,11.2070141268129,22.3094777223128,21.8751593540009,20.578846892189,21.1894804010101,23.5250502487933,14.6421514876143,22.1986615777962,22.6066555883405,22.6374619114762,21.5775933675616,21.6232091606015,20.6054076091416,21.3378150066774,22.1373815862378,22.1522640127636
"O00116",14.616039782851,14.3857759089639,14.991946541861,9.96663138173994,14.3405511718113,14.2078529235915,13.9664519627349,11.8769987537834,12.0924268157803,9.51317444989991,12.3131503189179,9.32899858754806,13.1886890866741,11.9322758169762,10.7270099779503,13.1290751076237,14.2520873520443,14.0556099795258,13.4309841779704,10.4676434787275,14.0914851053986,7.46693580679887,14.6122731836436,9.85645122750526,10.2474017124882,12.7604337862553,8.72472077374269,8.82151716995667,8.68336291456902,10.5924302319153,12.3691225600261,10.9488843765386,20.349993342796,21.3615075128009,21.9373520077699,22.4889520693649,21.0268892527607,21.4956516350742,21.478511301355,22.6931305568173,20.0372499729906,21.1675375297777,20.8163786062149,19.0239084800132,20.018334075099,20.6886194886912,21.3450179961422
"O00139",13.7483292976557,12.6729475293993,13.9272872101595,13.0546458703601,13.4674553707653,12.5341085722365,14.1345341929349,11.0797664641917,13.0462279670088,7.38624680606993,9.9769194733882,12.4301643025818,12.7851230255294,11.8547946178777,13.0790033700885,11.0773155992732,13.1501070412283,13.9845187641695,11.7644450777865,9.56013863724188,12.4460100802105,6.68655100707305,13.4913715463861,9.73618060257097,13.1345702127181,12.2455828139383,7.97886189334607,9.17132759785748,6.54739503993375,8.75424328993758,9.85567580090177,7.47460276277651,17.0746273112875,19.3989798146577,16.5080187614011,21.0037145334717,20.4073525452828,21.1783447578698,20.38329659212,21.7569338340039,21.811720226931,16.2058353610077,19.1197946591481,19.5954305701039,19.8035999227336,20.7877770469465,20.2780386496436
"O00148",14.6563165046895,14.753246902737,15.296755928338,13.3348190245372,15.9103451810731,13.8378250091967,14.0010148302926,12.6047949680786,15.3916128098022,9.538752673845,11.5347892114803,12.8401700644936,13.6246771866614,10.8351175957424,12.1148234203316,14.4325419003883,15.4641679407027,15.4788537381357,8.4904100055543,8.03204839571625,14.2070143201775,7.71189232930907,14.7328036373543,12.0648388532863,12.4993476328766,13.442095291502,10.4394830522859,8.24697108024865,8.16459532639256,10.3732980742854,8.51516775630421,9.79387772881446,17.0902966395342,16.937858867113,22.6398590692415,23.0235194385047,21.2123093923035,22.8331612997681,22.0122829815895,19.1261853163529,22.5461988426152,14.8459844430023,16.3939797847575,21.3922944847868,21.5419220222725,17.4951866331219,20.3419804094953
"O00151",11.3099784174165,11.0111136152252,12.7395925647102,12.3459318560377,11.567480801143,8.06654441132661,13.7630726519944,8.93545037573035,13.227712889523,11.2732128098543,10.336039947212,8.24828338959911,10.902395750272,12.5931056060992,9.02029414015584,10.9857321301732,13.5554805528882,11.5874735936061,5.20467668715178,4.60872383232408,11.0602589813754,5.44297883486523,12.863946885382,12.5152601878328,12.4707303195536,12.4009773728711,5.37213765853188,5.41312942511992,5.63484498365299,9.31060783184317,5.85399415198966,5.76148660808632,21.1894404154181,22.2328723375091,21.0083257168817,22.4502628332863,22.137074190895,21.3359995715563,22.3628968046843,22.708465350171,22.2672335281051,21.2416988729759,20.4180713090207,19.6854598072338,20.844795134318,22.2842238424099,21.5393188592416
"O00154",11.8959422873602,12.7137906402611,13.47485267387,12.0103352469625,13.6668358167323,13.6077001157305,14.6075268685091,11.8171362960926,13.3606786649061,9.48501621695539,10.2430708065654,12.2643404458194,13.119689035198,12.4886502849601,9.48828492867628,11.3629627023938,13.060015528128,12.6092933767545,11.3309102460294,9.06722026780598,10.4310862906788,4.26775688120346,12.1391824068462,13.5449959682675,8.46423385342116,8.76745395874406,6.29902442931388,10.2808706926096,6.34129413994122,7.98562531369013,6.44915321527053,7.91829534706417,20.5145009653,21.5023832289232,20.7484754470053,22.2654204776796,20.1351268755911,22.6230357841231,22.1195987073898,21.9398229424391,21.4355043757201,21.2037261313874,20.9267982128984,19.2092275468994,21.1745623752431,21.9346813570239,20.5342512328762
"O00159",13.2096056691436,13.002389707867,13.7267128220268,11.376700155915,13.9417710070788,13.5306508772277,14.5442733173431,10.7228027571242,12.5341111187319,11.2938961620941,12.2671695857612,12.4200132988343,12.885343689575,11.7076419406116,11.9216381816846,12.2139707827913,12.909363118078,13.3570837983691,11.9035395277836,7.97935575414624,12.8238463345434,8.64431902662694,13.6581491230059,10.5141947405402,9.70528598875705,12.7314747935714,7.37354888089361,5.86896776275688,8.83408416823385,10.2253629009627,10.1574105844615,8.46373749602077,20.9216983348103,20.4496676786231,21.5801697543326,22.1582100733412,18.3345886186037,21.2397154593919,21.1772489014015,22.6876644234871,21.7794817260561,20.0366649960735,18.9462732021285,19.2927480337026,20.3647004922279,21.7310563031141,21.1511681806084
"O00160",13.91928062661,13.5535089090812,14.4942994745712,12.5124437723212,14.5647684352728,13.3327617740813,14.3619554897281,11.7449343920036,12.6483705016542,11.6619867994462,10.417749816884,12.3399313758735,12.4850923866775,12.7199552740371,12.2180704368846,13.4475627059299,14.3762078001663,13.9316160339759,12.251253069219,10.5452172901579,12.9857244705828,7.73627213513362,13.5291824203513,10.6637304315468,12.0001831731903,12.7150928045339,9.83919143540997,10.1831415566208,10.6840154477906,10.5814340946966,11.4238800652649,9.19651232437441,18.6977831097109,21.5095430348372,22.8282831529386,22.7493139930992,20.1949651822847,21.0844262785394,23.160211167438,23.2573960276993,23.0989595360371,21.5806638393027,21.8663127292889,20.5646947863058,20.7549013391071,22.5387257519912,21.8433537095438
"O00161",13.9015258092078,14.6982023726861,15.6607576377849,14.8784964317496,12.8448611909867,15.0937335321279,13.9403265620268,10.9161565142888,13.1234241957169,12.8225323672994,11.8670648160646,10.0827093300158,13.3111185560118,11.6756373768033,12.5711687365202,13.8560029062087,15.0182886386896,14.3963319316651,12.7969971675228,11.6482797353311,13.2047776167321,8.940471908866,13.7139234515769,12.7660850625796,12.659038359512,10.5989836979154,6.68671932462297,10.2224439433241,10.8315272941833,6.76699857296757,10.8781128335157,10.4482985953706,21.7709296668071,20.8233890551866,21.92966098165,21.4174050101105,19.1952929127618,20.8703489233116,18.9206452929103,22.9612569365342,21.7707898971551,20.9872044512443,18.7100663511315,19.7057777502425,20.7821854622257,22.2131834038898,21.6806223472718
