"","HB01","HB04","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","HB48","MET1","MET2","MET3","MET4","MET5","MET6","MET7","MET8","MET9","MET10","MET11","MET12","MET13","MET14","MET15","MET16","MET17","MET18","MET19","MET20","MET21","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"Q96Q05",12.0592150266678,13.2503681127585,13.7027529390185,13.1682369491,14.5033202570469,12.532292213039,14.2329979327216,10.2057368837077,13.0897578659422,10.8715278586146,12.3617436836253,13.2321243677285,9.79623111727597,12.8086074767987,13.616985972975,11.7208467358905,10.0476171377616,13.6175840342775,5.59151486928512,12.9741776765871,13.0489685867282,12.9034855392675,11.2769619525039,3.67451987157252,7.10989260565368,9.83667056001642,11.2998978529863,9.63776076179047,11.5041645420922,7.04153923063076,10.9677595102066,10.9893565951351,15.8505924464617,23.5793346546003,21.7238188851671,22.7073387385509,23.3265511569101,20.5629903259859,21.7051451077142,22.0891121165046,21.6218520028667,16.1133777491408,16.8317011551232,21.4591224299542,22.3246003785584,21.5160161995752,21.4904971346052
"Q96Q11",13.6693266653099,12.651437709358,14.5239830551717,13.0840639403303,14.2519970771294,13.7661917254343,14.2023393970605,10.8624437311778,12.0102727090373,8.13809570549716,11.0327004295899,12.8898044196019,10.5916157592776,13.3455968534446,11.9907829731232,12.5846433407175,6.25928212164984,12.0763949737032,5.63305416049081,12.6763453497004,11.8273242762232,8.74622339285088,10.9605133127752,6.23904468960831,6.22386201042539,11.0734519454413,7.91042831618425,8.51482447089434,10.6421599077692,5.83804299992764,6.28586319073173,10.8830321423391,18.1202610139396,15.9537543340358,18.6815343918254,21.624234366378,19.3124702518417,18.7445902218,21.062872526845,22.0520569053124,21.0224978710119,19.9661540227669,20.0645540436147,15.5016504434077,16.0163227555912,20.812471960956,20.3533704317951
"Q96Q42",12.2127793951632,12.2689673357033,13.7212187517771,12.5690883330374,13.6724363955979,12.5139615357099,12.2045865538672,9.40986521532598,13.3337439538003,8.26938619768911,10.5651161379631,13.1973254700158,10.3444131289356,9.48553017598225,13.8098922226921,8.07930489007443,9.48101200454642,12.618111826433,7.55883943999024,12.2543482559146,13.0269502515586,8.47114835840175,11.9020760531272,7.32324875229218,5.60542306187325,11.3355945007215,8.15730851867186,11.144126925306,12.2760694362412,7.26026545749534,10.77041202416,10.7676667369883,23.5688711338525,18.436642329403,20.8526197775172,24.4801916223135,17.514487858928,21.9447243728742,15.798824369269,23.1541070754059,23.1978486008286,22.0538566964011,18.8685750683224,20.2241216893078,15.1718739292642,20.3193478733491,19.1049745558891
"Q96QH2",12.812135825891,13.1764680339613,13.6780146682276,12.294710349745,12.4650697390425,13.0500317770841,14.7431608882004,10.1956030359651,9.77131052570693,9.58586425549451,12.2256430305733,13.3365052499836,12.9247004409052,13.4216838402694,12.9695693751843,12.3374647503432,8.09548254853572,12.9425256775945,6.61053995382523,10.2088534279921,12.1262477117671,13.4200551309877,12.2985446739626,6.52255875974682,6.67232828413233,10.2928322110875,9.80800834151195,7.84496461083658,12.1637715228134,6.81841912965419,11.0580218003733,10.9735021553595,18.4753137798838,20.3225728083003,20.0336699407457,19.2194234719907,18.5882132121062,19.7872340116374,20.6778045893162,19.8321514011625,21.5063397591095,18.5375676070927,20.4099180351577,19.7146870787349,20.3653606167505,22.0756053583936,21.5523257804756
"Q96QK1",13.879741712893,13.6534766643572,14.3669400542638,11.3681630539618,14.7450988966774,13.4656364542685,14.6249678590015,9.97186985167502,13.9532013844584,12.4317950523059,11.1608120093285,13.3868631758737,13.1603296172893,14.0746068798151,14.091848011854,11.6223979295582,11.8654009569392,13.2744208456759,8.21290687966741,12.6252534053722,13.4935095934027,13.6904339692567,12.8118465245656,8.79346578726017,11.0662670957153,8.88623364251634,12.1475778289293,12.5776693482285,12.2034178168291,9.15612103699765,10.7587510137838,11.6625348652176,17.8003160619543,18.8003513180624,21.2463877933555,21.8311205769778,19.5899647611696,21.6438916312278,20.8370842329366,22.1279748728141,20.6316549892583,19.9781007649583,20.0174224111171,19.432245223124,19.8006647020815,20.7304443572582,20.4466471739498
"Q96QR8",14.467755796953,14.5872953695897,16.0550594751317,13.4268437035492,14.2344151085678,11.7994798504327,16.0567869918537,11.7887361067585,13.9297462108864,8.03206651424422,11.889120775018,14.5317599970927,9.38124394642571,14.7228645504209,15.6171379026884,14.9566901295092,9.74048203565773,14.9350658869859,7.22207671534781,15.2467255459757,15.3270329995684,14.0630895856683,9.75088744877023,11.0358031320768,10.7508564183213,11.9215565174589,13.3898427908672,13.9733027723097,14.2571606804333,11.6459850823477,13.3920929759924,14.3553706064089,23.39199336921,22.5945229913808,23.6880643352424,24.1389399869514,19.0680001965604,24.6191601890635,24.2545895061324,23.8737892949008,22.8706214146372,22.9075144594666,21.8977917254042,22.5412628010992,22.1443386424237,19.6797200778683,19.5868903697278
"Q96R06",13.1647199381999,13.0424920160722,14.7094140136527,13.0870602845308,14.492271614366,14.9351911351355,13.2488944499594,10.771672556957,11.7449601066906,10.5887906121841,10.4277254011284,14.006615255511,12.1901420482929,12.9944916659406,13.475846022326,12.5121967586163,11.8047388666032,7.75015208607668,7.58727402213715,12.1190426268,13.9723641102188,12.3856957316177,7.85389050777352,6.97379358091443,7.95945496242557,11.5322981562053,11.5334337648539,10.6716856300231,11.7233136538826,10.8708475709181,10.9147586894056,11.5891213198383,21.2223261295935,21.8082268854181,21.9121320655878,23.6539668516539,20.7368523858712,22.5875356454153,21.8918649894432,23.8822021686568,22.2505725471428,21.4285429704798,21.0895824920087,20.4078119498853,22.0627770818436,22.0827858534468,21.2685295471868
"Q96RL7",13.9892477726454,13.1934504240978,14.7289392141294,13.2186067585503,14.2168282352168,13.2966122790599,10.0881593377362,11.2448903116879,12.6205645542823,11.751714527681,11.6340885123498,14.4779569827704,11.7779949653196,13.2536898733222,14.8780113215425,14.404350704604,10.8874392152697,14.1209106062866,8.12602485904365,12.8277134900809,14.051352584891,12.2901661701349,12.3501063818228,6.90383094343563,7.38061738166044,11.6114332683433,12.0546676717959,12.8361434727209,12.0036226413744,11.3711846317166,10.7097223275962,11.2914932286008,22.225074980158,23.4356364265554,22.8146803582511,24.6475939133705,22.6634573789985,21.4806570102868,24.106175114733,23.9256517957313,24.07405786847,22.5541931580593,21.0670632759309,20.1259025421892,23.2544451134769,24.4074868013012,23.3422772211619
"Q96RP7",12.2044166703079,13.64417626124,13.7983957909351,8.74495516094296,11.3205943888073,12.5910764098478,12.7757288582869,9.540433436365,10.9691385025548,9.63395543073061,9.56689177402282,13.1462730915089,12.0120509438116,12.3063096107569,10.8927446991806,11.7841887558908,11.1671596023188,11.8494117632049,9.05648888606992,9.41658901354289,11.8036765884561,11.0686493586402,10.6344253470023,9.19604532627272,9.21589574410848,9.47904984080483,10.1569023992317,9.7806734456789,10.0088595575888,9.15446028275624,9.66980942550686,9.48709244395858,22.6293355225194,22.1944151427775,18.3494232939217,24.626105162145,16.5095656700938,22.4598995916001,17.2966526302773,24.8194851646683,20.0310769829265,19.7918809745747,20.2977456516823,21.9365281922164,16.7321629483211,16.3747458381579,24.0596705514753
"Q96RP9",12.958515672675,13.8018131709131,13.30154206442,12.2773432990645,13.4803277900088,13.3901177951244,12.4471258050708,9.08539992708524,12.8928760674928,10.0153588002236,10.8239324390451,13.1916761463524,13.0424252216497,13.8151869127958,12.7189685007792,12.7516306666861,11.0978649240022,10.4035005719925,7.92511326047993,13.2318806679936,8.23614196614378,10.6444533536212,11.3236379005586,8.96890762927019,4.97045345798363,12.9417821770348,10.2475425215313,9.54821377504446,10.5876834196767,9.43146521050963,10.3760526178326,11.8702131419821,22.2505184918437,22.6480639672645,23.8439554894398,24.3464581735406,21.8123730081258,23.7901296887025,23.0152849282982,24.0887180921976,23.6437892843618,22.6743601956008,21.897820021408,21.7244074945618,22.726901230458,23.3950884798474,23.3904085803747
"Q96RQ3",13.4023729686628,13.7757911316276,14.0993037659649,10.542793001477,14.4155254768625,10.9927764523612,13.4203252703732,11.2634326591834,12.7539333816744,9.60407104573817,12.3676110690214,13.8090935216656,11.1665904096969,12.9211011957894,13.4187794705425,12.9202477527705,11.6446860261471,13.2836683471719,8.35506829912524,13.5704756018234,13.5726992853236,12.8932860268415,12.3187897397011,5.86285472611129,4.65645637529668,11.7926172934161,12.2423631319908,8.92887376204211,12.1473913385406,8.5234707506542,10.278988590805,12.5586018221654,20.3736476062699,19.4287624655921,19.0358256597015,22.2327108125167,20.8536811955905,21.5619206411623,20.7363461072765,22.8263686244383,21.5013304339794,20.6927498112285,18.8962069175844,15.9959454713476,19.8856157608708,21.2512337808314,21.7316427205699
"Q96RT8",13.0685607870868,12.6023077227057,15.191425244961,14.0276601976614,13.8022535086905,13.5058234304461,14.7290642411192,11.0706491718494,9.86779742044135,11.8691485900675,10.8612731763752,11.5066257068938,14.196477555246,10.5695181340292,14.4848508323926,13.6711208466314,12.3537553029991,13.7758336918033,10.0118816172252,14.1025542597012,13.6287887281858,14.1496582711638,9.72139007782154,11.7694488577254,11.6090233499419,13.2968422918372,10.4710523404302,11.1625313611096,12.790811204322,9.0427234927728,12.0253361584597,13.3031692240414,22.7083951897744,19.8445321013193,20.2049617567163,25.4546187886221,22.0725948010206,22.7527269213028,19.3898525597902,24.7129605174588,24.2634611118638,17.9959916992844,20.8144448611993,20.4696712676683,19.9060891213361,23.7656861527347,23.3415527557397
"Q96S52",12.497441712026,10.6940358795694,12.7469911325202,8.05657024384436,13.2909774361335,12.7028876044122,13.265536015966,9.80175608289667,13.1419263245269,11.3844039940963,11.5820900741736,13.1323202783069,9.59877577135833,13.138116290138,12.8011274360174,11.9460554011064,9.99048425516011,12.9009119478094,6.79981216627746,12.5887703594441,12.5057570558601,10.3973961540007,10.828147733868,5.26865336664123,5.1768507040377,10.5758902813512,11.4738757942927,9.04866682432411,10.6770971119847,8.1533037298663,10.4956817843045,10.7815123889143,14.258568560751,21.5600927322186,21.1877154794481,20.8481061430359,21.4312274068042,21.2257681985569,21.7842208891705,23.226476961214,19.9234576164384,16.6916824974719,19.9744211399256,17.3576803152335,19.2456144587983,18.035505036075,20.3378342055397
"Q96S59",12.1931233053806,12.075028204579,13.3132489689363,7.33636566829609,13.0197182392928,13.4030749699506,16.2800363656956,6.03028790395931,12.4386422898324,6.47840998480487,8.15488731280181,13.3122445478064,13.5664213667043,8.92271093552893,14.3054320174858,13.4894704313053,10.7200544789178,4.3562069647329,8.61131424634289,14.1072918444596,13.1314651170415,11.8809231905343,12.5905427074256,6.55445378368973,3.50257220735138,8.27604904622795,4.09366730495037,12.732230252015,12.8323603435028,6.32687103407562,3.32777247024399,11.6220518194564,20.250090868552,19.7650962132189,18.8727463144735,22.8102491601712,21.272417546958,20.6151354170885,23.0837937472452,19.4806087902902,21.3966022343321,21.263560012544,19.0827940421328,19.5890452908513,21.0554772668462,21.3572678018484,21.3408071682049
"Q96S66",11.7635936357968,9.6974858382603,13.6918607110095,12.8932926671625,13.6736099067827,11.747191908303,13.4165392585514,10.3361774256001,13.5731614875568,8.83242284728566,10.6207784682977,13.5027447577204,12.3090408665521,13.1174316991432,12.782719133192,10.962771743438,10.3694452763543,11.8553588327895,4.22154508954641,11.8674621356405,11.9630564649536,12.146067375015,11.5993499961681,6.86498896139513,5.45342390962506,8.5332864193522,8.02939366431947,11.4047775781086,12.0648646967168,10.1716754210142,10.8118272116403,12.3569190564717,20.350668923296,20.6668696453878,21.7046979961159,23.2037027918446,20.3986859760569,21.8369514303245,19.9926363602146,23.2644525287593,21.2996864376276,20.974577365773,21.2901741805124,19.9274486658186,20.8556368354721,22.6876717281512,22.2146282031582
"Q96S97",13.7240270257028,14.3114301123485,9.10805431567696,14.4055902784015,14.7401774725197,16.3088902969918,15.7240409700942,8.08316534878097,12.2544695979714,9.64203424105272,7.46942419406363,13.6349911880085,13.2697291903602,14.0253232729753,12.5441827202441,14.1406137768943,8.66091960427909,14.5132530520649,10.38368333109,13.9903339499206,12.2377987222984,12.2733338004145,13.0288540321728,10.0652486084489,10.0715244292023,7.56742642846612,8.02044576413745,7.39514333985601,8.59941612527876,9.77535218927322,8.69446817504597,12.6882954753949,18.6580410136565,20.4043704297126,20.0050239915433,21.062355613778,18.8693353038763,20.735643518676,20.3276718005667,21.2525357694961,20.4233097134648,19.5969498189781,19.7144952861861,18.5928078928575,19.5959629413806,20.5434702440622,19.5529146956756
"Q96SB3",13.4997685221122,10.7502366003436,12.9483209265673,12.7701247102385,9.59263002004137,12.4698337041442,12.0859147116679,13.1492044141493,12.3278060754205,12.8221724614762,11.7391726109992,13.5697365512913,12.5050539633255,13.7885073748528,13.1746067863438,13.1909634496307,13.1365105607936,13.1710874175183,8.24132946354608,12.4865425167154,13.2093311862873,12.7464675623568,12.6510953716145,9.5956588940407,11.6288716897484,13.0142532420824,11.8659268135353,12.7072402414622,12.816372564127,10.0378537903747,12.8430259295958,12.7808531854177,21.1087659969259,17.9832364485384,18.9089536118025,23.276801140895,22.8204803059958,19.8682667341256,22.3025168057696,22.1855831243613,17.7337417387504,21.3450473262116,21.6887137309126,20.997978752524,20.9448153076268,20.6899473415114,19.3474616453986
"Q96SB8",13.6540019330081,13.1809983229652,15.6474842003812,11.3064149138823,14.2432837406549,12.8973171575173,14.2000861990592,12.6019431343319,12.615247621885,11.2922918923731,11.3610410100704,15.3259259597775,13.2225715180426,13.7803051505186,13.3432198799362,12.2440932851686,13.0976914294943,12.9316916000203,10.0436976760032,12.8181528938761,15.4697052620518,15.0799391278507,12.3383534522585,11.4655750561457,11.2821844871931,11.3307621755724,12.6153168782461,12.0010779335559,15.115044119773,12.0019295323543,12.433798696727,13.4810237262979,21.8029237332704,21.9277015750506,21.4941736857704,22.0663562526384,22.2039869963691,20.6079784766145,21.9909936605666,22.7358684799998,20.5656003272065,20.4093466365233,20.2420187961474,20.922467720136,21.1938139594424,20.8195575457382,21.7211205620645
"Q96SI9",12.1713338619029,11.9228637777134,12.8927345934821,13.3121280660701,12.2866908818526,13.0300966906232,13.9583379814958,12.2736029168212,12.2282964992316,8.23407303518614,11.9306764862112,13.6959296254814,12.7557024466979,13.8339185825346,12.9685143809426,13.5014198204088,12.3514787713174,10.0678915014189,3.8556148240216,12.5999148628759,11.8659153819486,11.0519677220406,11.9526295186078,6.51991697122753,6.04396717238947,8.02796261341518,8.32802688790633,6.45960691437192,4.52791422426557,9.29098494071214,10.0113743223714,12.3252717582323,22.6634502251739,18.8880239238493,21.1418725001965,21.8222198763676,19.1431494651976,21.1193686293864,19.0401093061666,22.1160340026956,22.3523279459636,21.5812120703492,22.0554171300687,21.9123569148479,20.7688304040168,21.664762646318,22.7396008567006
"Q96ST3",12.6223899137227,13.4396693370736,12.3561375518591,11.355902097581,12.991493152252,11.1472049249422,11.757721393651,9.54260670907095,13.1196988388329,8.19542709185894,11.2494037199544,11.655507486467,11.2855699516888,12.4674597047412,12.0619424186342,12.8516783153728,10.5221432556332,10.5118098748571,3.86036014711969,10.235050802889,11.5349105572766,11.3068797901375,10.7976615258538,3.8761394742787,3.9887770993386,9.61607134760357,4.05207992787272,9.68751471412513,6.23774637457838,3.85646115730478,6.26684836186475,10.175282513466,19.5553481711594,21.8175800945863,21.368682803279,21.7939069524069,21.7106227342443,18.4560764090888,22.3489851010871,21.8897897256886,21.0675684155074,20.4626975220325,20.8249417407046,19.3825808841198,21.09238714825,21.8459427751833,20.4657228280508
"Q96SU4",13.8490593062916,12.55220403329,14.0624098002484,11.2953413072747,14.5719358555673,11.5267075861409,14.8173076408943,9.8173793005174,12.6419353055895,9.01726440568615,11.8098456672454,13.4280883394966,10.0382126148633,13.6129380575786,13.9781674667607,13.8421538846349,10.9852122350823,12.922769924891,8.79325911577078,13.0778210032362,12.8018541074297,12.067031510594,9.05768344498896,7.33656765759753,9.91188151468799,10.6560316901547,7.11887654596988,7.49322119926559,11.4352069012768,9.49562308168835,9.22853540028901,10.939867293355,19.6093178825947,18.9865503722638,20.3280888871358,20.5907454018544,18.8861406677056,19.0362004481492,20.417253376825,21.6806854744151,20.9641923718879,16.1822498549301,18.9389502457986,16.0180563335624,19.1775140765025,21.0090069762927,19.5652375659628
"Q96T23",14.6696048229091,14.9162088425117,12.9237857182739,10.8559179022617,15.1894878177591,13.3554482207131,15.5720458379626,9.92552948971885,13.2254687601667,9.89895220507196,10.2129957837819,13.8841682148912,11.3073085780771,14.2708193819829,14.9157529416801,11.6889607583884,9.46047756431917,10.0569455150329,8.83528373681886,11.8549605952553,12.4288438282557,11.2609139800022,12.3465796137407,8.96899597318228,9.05864180988063,10.0282080842615,10.5574637015978,9.61712570022327,10.5853330066663,9.3594614101071,9.99195134810383,9.74485848446465,21.9242861066368,22.2999422063689,22.6652769720965,24.1261621181537,23.7635995232556,24.3344798571818,24.0725319219171,23.8209723611438,23.5989115333789,22.528171846986,22.080707171166,21.7852250273496,22.9325128776007,24.1021708956573,23.64368816079
"Q96T37",6.185958407062,11.9189920529417,13.3939416770623,4.69576012410794,12.7881482399771,12.9272264251862,12.7847968182538,9.86418614465428,10.2520356017054,4.60899871438673,10.9230345597731,12.5440755247405,8.89095565909873,11.8383088469529,12.2806748239298,5.76327188910705,4.28137727893125,5.40875128923795,5.83963233619592,5.41866118009205,5.0944577632375,10.720105888832,5.06159092095573,2.28912010321679,6.29543569918578,4.97879974760946,4.16529975020843,4.53673751119216,4.14460540032607,3.05934157515485,3.82240780370673,9.96289600533726,22.4776395692353,22.3021439694025,23.4265166334563,23.2811206617042,22.1499457227476,23.4205118484174,23.6204989205843,23.7844151893126,23.6323838952577,21.9046077624067,21.6554385857548,22.0072067689338,20.4515965320868,22.2351744197356,22.5752460041583
"Q96T51",11.5104129174079,12.5442069938937,14.5129186144224,11.7257799873916,13.8512531152408,13.6664669793288,14.0834163541464,11.7718553760991,13.1002234007641,11.9248439494287,10.8204740701888,13.4376399102768,8.59146880429758,12.4479394258792,14.2530204635535,13.0898878264629,11.4401345803486,13.1964764149025,9.90454767773006,12.3363951837054,13.4686004119079,13.0906207974003,11.6864880721106,10.1725766073489,10.6823987179982,12.2626692152218,11.5699659802216,7.43404457887124,7.50397345445714,10.7284643983633,10.3654653132818,8.99371090030656,19.5205743792136,16.8478048674574,17.4907173269759,21.409679580756,20.2684396668732,20.3838808683159,13.9191761706203,21.0663448737932,20.364324525753,16.3832809134584,19.3576958531123,19.3821479398498,13.6742180466309,20.883334094574,20.1709868916824
"Q96T58",14.9352815514782,12.916840798794,13.9735547243825,12.2938911955298,15.0526060206072,12.9964038265038,14.1616714809576,11.7319180686575,13.6906642376244,12.3204905826934,13.5822569509892,13.3978630736444,13.2472498776401,13.7346634898903,14.8062463118944,12.9285866625901,13.5458449987404,13.3435877022601,9.79522454130929,11.968727570878,14.4581650302138,13.7272952934721,13.6795608943633,8.79903951312326,12.0812493015797,12.5918214669867,12.0205337393379,12.6653697446317,12.7169461379784,11.8037742041159,11.1348963277387,12.5871737201693,22.9684347040884,22.3064475846889,22.631298406749,23.2439446933432,22.0954927314925,23.1846284471053,23.8692536503055,19.9146965084075,23.4924123459457,22.2507733721035,19.7674689400869,21.5401577604136,23.4647819416405,23.9651512027574,22.8550578455784
"Q96T60",14.8342824834055,15.8190483613652,16.3805226274357,12.57767812255,17.2690372874087,13.6730682734966,16.161572743347,12.7947074141964,13.2388837639708,13.9800049266939,12.2457132604674,15.6496710964547,12.0362892924728,16.2658540769803,13.9580998628897,14.1677763052868,13.4181700590335,15.2574305582817,11.5817479060683,13.4173084886764,13.1776433205834,14.7526765835855,11.2702385910047,11.4158146445473,11.7972093996921,12.1789957622662,11.9719047446788,13.012132663436,10.1071683255273,12.0020527342792,12.0105162565387,11.9070688318739,17.4270941511722,12.7346271496805,17.7005656139333,18.9427960834143,12.5223000728779,18.1357185243667,19.3231298229874,19.5825485998055,20.9865961758959,15.7891206095929,18.5122398258668,16.9163747643213,18.2497704756348,21.5531271108111,19.9992801886933
"Q96T76",13.4311469380238,13.3173042302034,13.9255532194656,11.9138106575784,14.3393071268027,13.704006495426,13.2086146799791,7.84661336997292,14.0441512318249,10.5102306286762,9.56113575654948,13.6114858889043,12.0912933595065,14.0487858835718,9.66483175073923,12.8248403196516,12.525343606473,13.4545252004012,8.04997186308073,13.841119920683,12.6360597127168,11.390098872173,12.4330966891501,7.16714749998795,6.45516717674341,11.0407587524124,11.5458258213048,11.9377477271755,11.6387417182128,7.28296852027583,12.078476272433,12.022248034894,17.9322020843997,20.1509338828472,20.7571104281891,22.5368968472906,21.0426618073781,21.9348793126702,23.1226182044404,20.6276756248736,20.5311023729013,20.3678257480937,20.7111096694115,17.595159831736,20.9797435521453,20.1615227562689,19.9694650353854
"Q96TA1",11.2138799778714,12.5975431195521,13.9131388268698,8.12017745458482,14.2462888526877,13.271988191225,13.0596788330203,9.21822109496713,12.8299583096744,8.9144504162053,10.1309526492194,14.1270470467038,12.4052199039216,13.9804407987475,14.4852831317138,13.9123213506569,11.1203411123311,13.040932395841,9.05706763116681,13.4265441635613,13.8289347581371,13.9530280476862,11.8873909063394,10.3308391786611,7.65220640539595,11.9348350165251,11.9351650496037,12.2681424480644,13.1411444828004,10.4983794042944,10.4676908763056,12.1767964781476,21.200865545616,20.9309010364021,22.2944149378606,20.3533714786642,21.902647076912,20.7752567376277,22.0553671427278,21.6680752432378,21.8605354076499,21.6826260295305,20.534088970153,20.7414218330297,21.1775147116999,22.9543797104031,22.2876526698289
"Q96TA2",13.5392800001577,13.1648992278989,12.6052480015658,11.5785181801212,15.4270181459334,9.42688196138233,13.6269638070003,10.325902699042,12.6655702639954,8.54689445988764,12.9229559919085,13.1126024035288,9.6002147195991,13.0862126031582,14.0913895451197,14.0437108633472,11.0608528458193,10.0808177979028,10.8653993444377,13.1864237975389,13.2954819736954,13.2741234383884,12.2714939813284,10.5400594480993,12.5397096743976,11.0454415675655,10.2038621426485,8.93936199495933,11.0046589100409,10.3893630871765,10.3517728663425,12.4577154175184,16.2433558182427,18.5664951044618,21.5332739953709,17.5387119722515,20.979182290945,20.0881826039245,19.1571479015895,18.7943375107918,17.7556513857611,15.549740801261,17.4084130879624,19.8285699286813,17.3355976673095,17.9654986503506,17.6381920936535
"Q96TC7",10.7106963745344,12.12169770844,12.2571634877937,11.5676706222609,13.3882565022806,12.5410754379097,14.1248403951536,11.3864712700038,11.5969622102925,10.6843537626261,11.9491494155628,12.4638823588786,11.767247739478,12.7779794651247,13.4364403892309,12.2697710750954,12.8034138972545,12.4116543900726,7.42029322648598,12.233239597511,12.0847094778236,11.102218493567,11.8775523031718,6.57860786338083,8.69651116885936,10.6750416962181,8.99602124857485,10.4589928414823,10.329962144244,7.1009873817423,11.2893410720083,10.982828477804,22.8770006091035,21.6447496806369,23.4442336323163,23.7874905207984,20.2962704007905,22.0123438005625,22.3214782112777,23.5510715020485,22.890119828085,22.8799726405526,22.470363106621,21.9236013221097,21.7656174682429,21.0531097028275,23.1547679162605
"Q99435",14.9656191939952,15.1305078616574,12.4207749160894,14.0064405212787,11.643381574841,13.5339499555611,15.5757227160146,14.4645938412421,13.3592304183785,10.5440297480468,6.36609936549706,13.1861142395416,13.7933477726203,14.1090237125805,14.3932176219444,14.3402631331488,12.6346033859153,12.6899435688152,11.3514405067431,12.9376650778984,14.5253164586641,15.2377288184713,11.9762253504641,13.2550285698187,9.33420029381573,11.2760298857468,12.7024467848113,10.5299583085964,12.7344917524365,10.2142737430336,12.2391637275038,13.4903974776101,16.3667860893282,21.1975073644545,21.1977014215221,21.9810446345685,20.7081365084927,18.6647318970337,20.2428218932033,18.245479358526,21.4686910049615,19.0968933735803,15.9923287935651,15.286878819614,20.1806544062801,21.2530012255224,21.1017210388486
"Q99439",15.0157703028943,12.7194922433324,15.4096964559577,7.92690747186356,13.0082126847457,15.0295603053069,15.9025414218381,12.5607878211519,13.5362479981692,12.984138679575,11.7401635055572,13.8354190016802,13.0889196053974,15.0861996296274,15.2449440518351,15.3295960550904,7.23336771410213,14.4529042977534,10.5388169932245,14.6861729803196,15.4016295355476,14.1914180684362,13.7142456205069,10.9079718802574,12.4774185918738,13.8980347879927,13.9715654940631,11.9066629664681,13.4385745422289,10.3466796419346,10.5243793143796,13.2500685087619,18.4077764755423,21.8391758222512,22.4776661349368,23.2130768275378,21.6435103714923,22.221107700726,22.5216386477146,22.794542499802,21.6265640029832,21.4612430819949,19.0438350200015,19.463263590252,16.5310542903008,22.7659530611822,21.5581706762176
"Q99442",12.861449410782,12.221408171482,12.9983286932659,12.0134881506192,13.0007559186905,11.3797355474195,12.7112139048372,11.7343881645673,12.5644873907924,10.5214953694906,12.1022614605809,12.6352088450233,12.1527337352126,13.2619054053256,13.2528698125749,12.8128721164885,11.9320856797048,12.3683376397015,4.60954362301502,12.3570110932996,12.9573689560498,12.5088256577902,11.6806476304892,6.67554949810527,6.04981118569385,12.2048704787526,10.6003802110627,11.4572498988465,11.4573706791494,8.0642134618278,11.6089795802512,12.296052090089,20.7718060344349,20.2486516228572,21.1074913627448,22.0301630543029,19.0984881837201,19.3668905940476,20.2743605748458,21.9715060839033,20.7375928116637,18.9734539609919,19.2735978946723,19.115367181347,19.3630153887364,19.8469563003756,19.9547508946386
"Q99447",13.8605281519689,14.5960301211329,12.6218376630042,13.8806204721837,14.838102846866,14.32178719982,14.9495987644407,9.89365812004917,14.3233756231956,8.97881172100997,6.22952207758556,13.1097648111429,14.1083526140421,13.4812881269025,13.7456268299462,13.8531145834403,11.7111333523933,14.0839951659095,8.84456206508063,14.768446693249,15.2223523589343,13.4101863207251,12.2748067592852,10.0249864110527,9.02667414535895,12.5444776428298,12.8589535503444,13.3911178332928,12.4289477039335,11.5125947549779,12.2879666522202,13.5936245497061,20.3255178591827,20.3405697593633,20.5988607184873,21.7955029009365,20.8961916164338,19.615753917313,21.7863337506217,20.5462309506186,20.8484583917915,19.9634525803364,19.4516862314898,19.763915907155,19.2129996449397,20.3348414002257,20.8533683711671
"Q99459",14.2723381841586,13.3795675017852,12.988633384257,13.4835595225212,14.1780654719239,12.7911170165743,14.3474137516958,9.60103955779167,11.7717699030938,11.7710767402628,12.1777309670333,8.53703920572914,12.5530127585523,13.363176553812,13.8406915858527,13.6814580502103,8.74668314963157,13.3763967510828,9.22830366446461,13.7414748181155,12.5555936090453,8.16534010935969,11.1532239695639,9.22200568153518,9.11212820147323,11.4849394903821,8.15407909499547,10.5620256082899,10.9706311083242,9.73301532168596,9.54117334272778,8.14228278940536,22.0852096542565,21.6619186319747,22.8563739425927,23.3502799078182,21.0302133254803,20.6841264292033,22.0535648691448,23.8231813687372,22.2120803760563,21.9430445627154,22.117203322151,21.3958557631838,21.0223617550973,22.5249804703252,22.1097241334308
"Q99460",13.1654506459929,11.8256027015389,14.6184022696337,11.0403069789915,12.7435796268467,10.3814292841133,12.0564970507239,10.4118650387802,11.8055924028652,10.1416487801457,10.9995544783866,12.0413703586364,11.8158271820773,13.468525100729,13.876766977385,13.0441900982704,11.4537284336576,13.5154952590311,7.33733295792612,12.9917795510338,13.6644400799247,12.9608378965588,12.8723399608054,10.2705508380887,10.8748124321486,8.00237224844601,11.1757887194168,10.9354143014943,12.1656390811383,9.97431285788223,11.5772473026426,12.0480100455979,20.8561515317953,20.6098149358103,21.5658507798484,22.2569536105711,21.5094616951951,21.5025440771551,21.7092933829481,22.4426168404551,21.1837677154,20.5697563186671,20.4012254357584,19.5878567908083,20.3205928627072,21.8241936265933,20.8727334274728
