"","HB02","HB05","HB06","HB08","HB09","HB11","HB12","HB15","HB16","HB18","HB19","HB21","HB24","HB25","HB27","HB28","HB30","HB31","HB32","HB35","HB38","HB39","HB40","HB41","HB44","HB45","HB46","HB49","HB50","HB51","HB52","HB54","HB56","HB58","HB59","HB60","HB61","HB62","HB63","HB66","HB67","HB68","HB70","HB71","HB72","HB74","HB75","HB76","HB77","HB78","HB79","HB80"
"Q9NZD2",8.30513671707336,10.2764388848295,9.05364516329742,10.286373784803,11.5802058968979,11.6446699394648,9.84656550597767,10.4158429770466,9.71962194676993,8.85337965557452,9.64103708067172,10.3724075096215,10.4534705414329,9.82069886399446,5.31080986198176,10.5335733765457,9.43300491028507,10.3659532028666,9.93120174038754,9.06022726952176,9.59806637398345,10.0230836781584,11.1842056967135,10.369134066627,10.6507912834446,10.6578490707497,11.1719322444811,11.9329103921608,9.48970936688457,10.5191150471543,10.5551644722898,9.84656550597767,11.5293420775226,10.5335733765457,11.4615319550221,10.3301652596122,11.6274232600998,11.8840362650036,6.71075030694544,9.78991061880117,7.93893316842061,8.25702542499476,9.61931272928628,10.5144522737774,11.1592615282679,10.3562106483741,8.954433697297,12.3381627527658,11.3436267851302,9.66873440296724,10.8417758813148,8.61498639691047
"Q9NZI7",11.5889082539785,11.0109303119446,13.2876544707758,11.5071160202001,12.2374932815254,7.98044699968151,14.6158578899827,13.0225663988018,11.8982514625866,12.2587099616167,7.70327888856844,13.6510962044614,13.4800269812254,11.5040348947699,14.423134004829,9.48165236818551,13.1921613982169,9.08460801091009,13.6860676235048,12.3899160837764,13.4039564466602,11.9987338716235,10.032466508577,11.458882685221,13.2083374772937,12.6236507849798,13.1952263118133,12.8952818062076,11.1976405307229,13.1739717471717,12.1367402914981,11.5823472500802,10.8922693272259,12.8703721926604,12.9432809597661,6.27387151942068,10.3158831494132,13.4856466463485,9.09316300492955,11.7893571611295,10.9187510263467,9.79423869952172,7.98044699968151,11.6409467306104,11.4039739824921,12.0552458359183,10.4223751030822,9.22323173765507,10.7500393989143,9.25644936454386,11.8916280332458,11.2764720703534
"Q9NZJ4",9.67850764289479,8.92209949663153,9.20206635642468,10.1619246097357,11.9474487582484,10.3589470903804,10.9618741634443,8.69608640150582,8.81662877470117,10.6584936534369,9.99747204271769,6.93998988985275,9.61620535657488,11.1359849027502,11.0314822430312,9.75708784446252,9.54839666073632,10.1318041282247,11.4286886414904,11.8529060583421,10.4801561508715,8.59542788946411,10.789787986029,9.67850764289479,11.6788693510193,9.47095584301977,9.87657353533752,11.3716343289352,10.8451313540747,11.3943960715094,10.2464547475653,9.96493160435906,9.3149909989229,9.04700301235596,9.76513667336432,9.21645616919168,10.9382180864649,9.48048281509074,11.8499213408751,12.2020101830217,11.2904279639106,10.2721516814643,10.2105959485936,10.1250320900966,10.7613969825354,10.7740211719779,10.9002556485114,12.2306886596426,9.77300889545824,10.7972310359225,11.4566267196231,10.8361553971102
"Q9NZJ6",9.31519533912756,10.8815356695055,10.1855367039536,10.7227624531111,13.7339769940536,13.2707991892879,8.92420717096002,11.3094478670941,11.9827938879813,8.89284910369628,10.0057391099275,9.79439239291506,11.5334725775666,13.7451309486246,11.6642024105747,10.4536754837813,11.9350509769914,10.1915051955573,12.6635115073366,11.751805224581,9.86928071093653,14.0488359902631,12.7758521726669,12.9819878495845,12.3339079005917,12.2415979788485,11.2188309377503,13.2238977606227,11.096081201273,10.609221873382,12.6734199158239,10.6291800450611,12.4951403577028,10.8484210943858,10.6152090013658,12.1699487609354,12.4499897871128,12.0011200726015,14.2279217320154,11.9196757224922,11.4986631033561,12.2004627996965,12.9865986955803,11.0629162666938,10.4782421090132,13.9477410552447,13.8710099146116,11.2475653563655,9.86928071093653,11.3327777397229,13.7364483615574,11.9276608405332
"Q9NZL4",9.69005412224178,9.15061136317463,8.82639572362076,10.1627553407711,11.133086210058,8.79976723176972,8.49544112558515,10.9241476438692,10.0537647030436,10.4222754048556,8.18580414334275,12.5853353575102,11.9849621536995,11.3806657273521,12.0124023248292,10.8033227610165,10.1627553407711,10.6586629438396,10.8334370338099,6.55579299138113,12.2609271854621,8.38701898355218,11.7065210436984,11.2548681663288,13.6064362669878,11.4023830790298,7.88689454488104,11.1239748239883,10.5947502807932,11.2278690979511,9.94191944667497,10.3938495425934,9.98749297947179,11.4124502759722,12.8886789000996,9.27225463207907,11.8945001711104,9.89693310385857,12.1526916305516,9.38751247073504,9.12549315064319,11.1906184720664,10.5484366458548,9.76362123365479,10.7360529943336,9.95321110379224,11.7490719788495,12.5508404887641,13.8606011460926,8.49544112558515,6.749009572855,13.3085562909612
"Q9NZL9",9.52823921152924,9.84715791471538,11.5698900109326,10.1048481199017,12.1050164880563,13.9750401396259,12.6446662035083,9.00688810344175,13.731311236619,12.273057900597,8.53293772370767,12.2139962927095,8.97024310014238,11.7076790255384,10.9551947194328,7.53108436103476,9.42735058827819,12.0027888612884,11.9258290668311,11.5055136905023,10.7476445359559,7.53108436103476,9.42735058827819,10.4097233589101,10.7435129640268,8.97024310014238,12.4295165822599,12.1962960323728,10.211295908728,10.4535000085604,10.9088632852078,9.63029209968122,13.327335692866,10.8762807799114,12.9622731880055,11.1262095630865,5.20157978224935,11.6181336850099,9.63029209968122,12.9583937525165,10.7559435479475,13.7834290940884,7.18797477023666,11.7782125247834,11.1262095630865,7.85242730241194,9.3595930135528,10.788084350761,6.08016442143967,12.1598712097938,11.1237482354099,9.71150920255203
"Q9NZM1",11.2395484205,10.1527777966883,10.6599943965786,11.3582464051094,11.6592328924011,10.71787146808,10.2746622390319,11.1187913933883,10.9837936901482,9.94018464709362,10.9200591687709,11.258424461999,11.4299053306005,10.8181209173065,12.1044141606332,10.8955361057035,10.4476439937369,11.3959894569002,12.255028623967,12.4620350371863,11.2881668758472,11.5248882770212,10.9864360041841,10.9328531175232,11.3369946146974,12.2587220728225,10.7380582578548,10.9487086077502,11.1030834346595,11.7208477016623,11.2754356788405,10.2789937113443,10.6328151500034,11.7723878729426,10.3989334727966,10.8763558890963,11.9433617746435,10.6154212349664,10.8955361057035,12.1660227055277,11.0594150143168,10.8094331076688,11.3248898490861,10.3989334727966,11.3060907337803,10.775582278144,11.1761914410919,12.2262427402069,11.1325594965934,11.3213254607362,12.0234278665782,11.064785126496
"Q9NZN3",11.6317200063988,11.8239570850424,10.5893734360691,13.0096750105689,12.6462233568762,12.3407820962735,11.1104433006812,11.9876273861093,11.7750656179125,10.9712410873886,10.9712410873886,11.8076180346512,11.3610768310054,12.7141862005865,10.9912426930601,13.0333166626676,12.3026199270471,12.4978855645869,12.9007552941125,11.4629882320972,11.6762033812817,13.4524902954431,12.322704183918,12.0265885695246,12.1734954860391,11.745839916432,11.3947475760282,13.0920480388882,11.2492739529187,12.3143355971286,12.1424210311486,10.7467100334587,12.9204576914296,12.138845759693,11.3082341775509,13.2101562518965,11.9472552827852,12.8196854381474,11.8201542041434,12.9193853361772,11.6762033812817,12.0382144516208,10.5638535085234,11.1957566624676,12.3276217111463,11.5898358929575,12.7534497981012,13.3199486250637,12.9707309894731,11.0271465314485,12.0541967406614,11.1357656944906
"Q9NZN4",8.89570540259019,4.54785400108717,8.43462168558065,9.50767776153955,12.1539248595236,10.5244318836307,7.68512805352213,12.2046901192786,5.17009674325685,9.40988374010472,9.67527935930173,10.0675833238298,10.8837250293611,9.49727774099272,10.9539257637442,8.91270466758836,11.3229066938885,12.855691519325,7.25580294311525,8.28023423526298,12.6996481102713,12.1616771929244,5.52727649476033,9.02785651774868,11.4211367913586,12.6254105976304,5.74588071475466,10.9818885101443,7.63982904518189,10.8228194992669,10.452003860064,10.9582172055991,10.286424824759,10.1548757863089,10.0969314441817,10.0044830871725,11.1463607837538,10.685850660035,9.52027145299976,12.7059779856093,9.39918904792424,5.17009674325685,9.96499592786134,10.2231708458263,9.183095167473,10.9894955314953,9.81576702212754,12.0248634534497,8.80831352459673,11.1643993718841,10.9933813478004,11.283315779687
"Q9NZN5",10.9861192916603,11.5799743712626,9.57034559465093,11.0215459608912,11.9900223756902,12.0586259996802,11.0215459608912,9.51776492078825,11.3541856060215,10.5669789158048,10.5635203585034,12.8258596566599,11.1741906389866,8.91519175967872,13.2948320397756,9.30952018148598,8.44918688703862,9.99121472501053,11.3589622220285,12.5315865822515,12.3164768094904,10.3432059475475,12.0489577761707,11.1977884256196,11.3136045902195,11.2921318431042,10.6148489393383,10.5459582204193,9.11995183317106,10.4205483044094,12.3178422157652,11.6223188563086,9.50019203760703,12.183559461601,9.85147669519855,11.1741906389866,11.5920343753568,7.82170238595223,10.6106236345898,12.0673881963164,12.0540577024458,11.2033307213312,10.9560656084378,10.8291561221429,10.6252750081756,7.92867270657248,9.28137955022384,11.4321971951529,10.6106236345898,10.1454981453499,10.7468632009351,12.2752347989445
"Q9NZR1",10.4409824161232,11.7570368149237,9.68957160528929,12.0936791749466,12.8874755380383,11.9074797524796,11.1595218791501,11.4939571900254,13.1307841469649,13.0486943882481,10.8052927947073,11.1595218791501,11.4157566770047,12.5628909853405,12.5746027840985,9.98089120112119,10.3381365920315,10.6554412788964,11.3035896563752,11.622632667115,12.7977140429097,12.9768628824637,12.1757018597534,11.7394189255403,9.47586690616882,9.63090463676374,12.3322930944438,11.4270374940589,11.6427093080215,11.0291838869286,11.1857081573217,10.763175275126,10.6976109671149,11.6741454370155,11.4772674062858,13.0069716069376,13.0943230796681,12.1424871361741,12.2988098686093,12.6821168911175,12.2130775871463,9.68957160528929,12.8239216320451,10.223313567178,11.1874273700576,12.7241634324034,13.185287212684,12.429681016072,13.1709039856576,10.915472482857,12.4194338851103,12.0316408365616
"Q9NZR2",11.5029888785502,11.8729912213969,12.2360624725786,12.2125607822488,11.9901143393349,11.706236224104,12.7115748910287,13.1133121706173,12.4156708772429,12.5457840666273,10.3543798694205,13.6063783122865,13.7363708454387,11.8153792693259,13.270398918902,11.8903715318161,10.9360918198077,11.7853690384437,12.6383821104507,12.7326186392197,11.1532485112844,11.1134367021157,11.1641678606944,11.2960109432078,11.8496764217936,11.6733787268047,12.7672846289958,13.5625304848809,9.51848355217864,9.36029043275861,12.7233835788302,11.9733153883301,11.0862243741683,11.7121821178434,10.6251432899253,13.7975174055595,12.7130006144858,11.0830526465602,11.1034456642983,12.748754691948,9.71375976238064,12.4450228104699,12.2692857253296,13.7992268780703,11.7996391600501,12.8904797735915,12.1322734556964,11.9450739459949,13.2645054692867,11.8675195321708,12.7888638119527,12.4458521417318
"Q9NZT2",11.8434760388529,13.2483814077692,13.1259723572305,13.5115606518229,12.9495838623273,10.6316799128863,12.6331427243289,11.2995826635177,12.2842038325312,14.0552176022391,13.3181240570092,11.0199938268544,12.6165700785349,14.1199792876179,10.9072883179369,13.0316831544073,11.2073575988165,8.44145355169082,12.189964566989,13.0127264082985,13.3023026645548,13.0176829055639,9.9531839171933,11.3690677774238,12.315883229568,12.7714684590261,11.6835725678438,10.3926655137279,10.6607993340582,11.3054052082979,13.8076104711265,13.7527882805989,10.6719183372294,10.5940577019121,12.0859084693865,8.95362679288131,11.2891359857255,12.5857265337392,8.63854410045615,11.0437081029375,10.6490570419234,13.9967655639527,10.3042686623357,11.1113682751911,13.23919721684,11.8890906787077,11.7541855566467,13.1084282679716,13.3593280885014,12.6872343514194,12.549251054623,12.7327860542366
"Q9NZW5",10.7715209913836,12.0946117373308,11.3829867113642,12.1265565628981,12.0911521881764,11.871277941888,11.7460046506288,12.2459707552202,11.0870066329577,12.4960827836013,10.2190466672799,11.6504019904667,11.4150369598197,10.4661213343564,12.8663500791457,11.6679276510249,12.1875467506532,11.9525549798958,11.9925473852265,12.2030277540355,11.2198877043126,10.8923556892056,12.7143566409591,13.2199422904844,11.7170815426255,12.686348930005,11.7236056310996,11.7472233995248,10.4079388065195,12.2921041447266,11.3060847753674,11.7383805668447,11.3144181041287,12.2362917746631,13.241789729055,11.8444546868351,12.1852371472662,10.5411302047023,12.0017000350962,12.4082645761347,12.4100626126754,12.3347741389415,12.8455214031919,13.1705297666047,12.4873111351746,13.3103664971513,13.5755863333336,13.4385464593032,11.5397177364435,13.0995848154337,13.4579230347019,13.4571543217756
"Q9P000",11.0415428116588,13.685740187917,10.7941604551614,14.2632272489334,11.8435144050371,8.95107026092943,9.09175436656504,13.5259414552239,9.41789499541894,12.6655177530765,12.4195859937651,11.703722973244,11.3890478235579,11.7857745746477,11.3570928027552,12.2169986660149,13.5232436168535,12.895502481606,9.616141884353,9.3693418636692,13.9883288734273,10.7458199051277,13.0002598805815,10.7031779256012,12.6290594153406,12.196107572276,12.3004742232842,10.4017929283214,11.5369530765073,11.7379470068758,12.0155729098798,12.2383025201516,12.0998127528774,12.0376333699832,12.2902414057768,10.5415393543742,11.7799923279036,11.2437771515329,13.1237928815016,7.67506566723817,11.4685629425624,14.9090593795554,13.0723875091158,14.0679637529804,12.276833950266,12.8019646591053,11.9147032742246,12.0663686435928,10.4288860764679,11.2156945481053,8.61851489038966,11.6538581898326
"Q9P013",9.28944608848507,10.9821830008281,11.0629650780174,11.2706498748083,10.2527428664267,11.7133518275233,8.7296862533354,13.6418774743524,10.9978539199871,9.1318054974605,10.092124544989,13.5206185804397,13.886967893321,10.4433541086373,13.4082184898913,9.58061800604299,9.55956956418775,12.9921626308271,12.8267505459379,13.334675194328,10.3159968010505,11.9827136542809,9.39081356433768,11.92428403544,13.2099019290419,13.1672783505385,13.8102385861462,10.9978539199871,9.51521550397695,10.1140223603196,9.76534399543863,10.1140223603196,10.2952066155936,11.4665005941576,9.6172919279363,12.1696602984622,13.2415412641717,9.93976125584936,8.54678522177551,12.5457645391478,12.3071305312328,9.6172919279363,9.15121728838804,9.12020629799263,10.2323019414223,10.0253934709894,11.5749000648369,9.60342329843699,9.27353129548384,9.95750830104073,13.3350947700129,10.2085952006097
"Q9P015",10.5728260513751,11.0786552117122,9.46329725916371,14.2518455086394,8.17361389335356,10.9377227448285,10.4382019546809,13.6988984834994,12.4587715900026,11.8540792219412,9.19103919913446,10.7617962614532,7.10355110946047,13.4967594582839,11.7556660146547,10.9108123686315,10.1456372414239,7.25968539920666,12.1531173208183,11.8202730058985,12.5200404358361,9.08912867492457,11.2629788206727,12.7287804934535,8.87968126381764,11.6161962986104,11.9197198043162,7.46819452146706,10.8966591472374,12.4556858186976,11.6612699917981,5.87580691643249,12.7393051553437,10.9418970241041,11.552364373421,8.27492165136574,12.8369333186868,9.02133843425389,10.0942071422761,12.6145711603805,9.38076427338178,8.70452304340632,11.1969109064962,9.60278883120693,9.12848363839615,6.375043923356,10.4796313713715,8.76085553519748,12.0390561992907,9.68080271108078,11.4122930832633,10.9144672633746
"Q9P016",12.0984500997457,11.8662490107833,11.4154863507268,11.9640264937206,11.340843746658,10.7783174972603,10.6092812565918,12.6295533945256,10.4340543970125,9.53599588051025,11.5722297384707,11.9397809952699,10.007187037844,10.4464663990773,13.0494858402746,10.4913993903211,13.5983306926523,11.3785579281136,11.7091857385819,12.6376887840205,11.813644047992,11.4712804271479,11.6666341118258,10.5312703551885,12.6029354942144,11.7662140471545,12.5075789714283,11.2346363604857,10.0543052237438,11.6799126078867,11.6518829171166,11.7945267290429,12.0244642691916,10.1948707009546,10.9599993250134,12.1327810765293,7.86697126305754,11.2159212723211,12.3299853443689,12.2264589749019,10.7899977799086,11.4426376532597,10.2910792562137,10.7845226634333,12.0944228920697,9.75018570585071,11.4476793414763,10.7352358601693,10.5894825988439,12.847973692419,11.4783374631744,6.09366051127876
"Q9P032",9.63656446531899,10.8025614215524,9.51889630946543,11.3119343066828,11.2727127591919,10.9321517733272,8.49308817461177,12.4389014394411,13.5583873590428,10.6693992080922,10.0883622134282,12.1793611808435,14.3442045400368,12.9434694292929,12.731668623152,10.5447604254028,10.3115794256384,13.7472734459646,13.8792523454097,11.8704360863441,10.4636232007218,13.463699093114,12.3667023245575,13.0592242579245,12.571934788523,5.85942574009669,12.5963346961341,10.6122129837085,11.585460205024,12.4598012814777,9.58543725936416,12.4480967343735,14.0545667621713,12.3362078332663,9.69292164992339,11.2907074946791,13.7853166128611,11.2997945379159,12.8282690648793,12.5321318704677,12.1939844890599,10.376004005163,13.3535766837305,10.198625375094,9.62754710275822,11.9981055372066,12.4644386952443,12.9868413228055,10.3615122795383,11.1337655788048,10.9909304423442,10.3710297662564
"Q9P035",12.5028777393007,12.292235957546,10.8725358547643,12.276312179442,12.3286304512493,11.1227117691528,11.6316980335419,12.7540305885715,11.2887583804782,12.4002642558297,11.4541130727327,10.1148759772056,11.8795662975457,11.5756105891733,11.0826202208979,11.9533736012629,11.4432835291976,12.3432346680723,11.6006492142158,11.5579122847173,11.395541235232,11.0036931231423,12.2555240717771,11.3272421114994,11.9469763337959,12.2745723309839,11.4656043750162,10.2269739771839,12.6604138076708,11.5925629597388,9.56741461374978,11.6069885851695,11.0556201379413,11.72101674499,10.8674042352156,11.7116344258548,12.3857412006113,11.5298449728311,10.7991270815179,11.6556581970254,10.6911164545939,11.7932463664097,11.0313105220682,12.3461221393806,12.5132773890787,12.3388700509852,11.6744403260924,12.3015642675898,12.2062594817764,12.626140586905,11.6040479337428,11.7370993222156
"Q9P0I2",11.456665162977,11.9693508480116,12.845839587229,9.31859609388638,10.9687117406684,12.3758694954206,12.4213859021025,9.27088031194806,10.8877233989013,11.6317561573939,10.6399377487233,7.38837619857443,9.38334845576589,11.6317561573939,7.2016178462749,10.2429203750119,11.7449379050617,10.8436934543233,4.96585381021609,9.37551821659773,9.22679095385042,13.1783516572615,12.4814727373006,12.8086600670539,12.2311014787031,10.8952835770737,10.5292046395834,10.3683731629795,12.9853509443609,11.5145457829717,8.95088405217675,10.3221591599289,12.5784838293316,11.6446690899741,11.3021717286156,10.3414431111155,11.8871830811771,11.8600706244231,10.3784939728645,12.866218429631,12.3378320827937,12.4351438914083,11.5887667708904,12.731518568746,12.3565189368261,8.19389799371429,13.4886531533488,13.7349792202421,11.4073746391787,13.099385453916,13.4746653124925,12.3286524438564
"Q9P0J0",11.1101865938765,10.1511400327949,10.8557901829085,13.0255124995075,11.7016606632897,10.9999217014691,12.9497681413371,12.5763242301403,12.9684614752005,11.0804317731439,9.79854911276784,12.5160238204398,12.5810689995128,9.60435032672875,12.4376065777278,12.0040939248548,12.392334493186,12.1327347348041,12.7075854934691,11.7494337807988,11.2475744037867,11.2530430979968,11.5073341658053,12.1944733175876,13.2359140886121,11.6766312688817,12.3821496847435,10.4532992444774,11.6866591941457,12.5604036097468,10.376651246706,11.1029744922934,11.1631721641413,11.1932143885565,11.0329868308089,11.8191328290388,11.9403972442021,9.59211311812541,10.1364467103329,11.8311412186792,9.67951227739892,11.8311412186792,11.353963478582,10.469269777456,11.7158305719585,11.4598057529782,12.8184708830697,11.9684657109973,10.7228644419892,10.9253084287185,11.3122608047952,11.810848143402
"Q9P0J1",11.4139305800015,8.90575225307106,14.0920624159238,13.2964867902137,11.1400454025693,14.1318837102591,13.9680178906758,9.5521901391551,13.891043110793,10.3669737603282,12.2999239014631,11.552813996914,13.3375426148636,13.8260142379374,14.2825942873316,10.798462716009,12.2663853920757,10.7909581161792,12.8926336241672,10.339768654959,10.3669737603282,13.9568536029844,12.5079495726528,10.1598358351368,8.52460978453758,11.150396397443,13.3539343409314,11.960079306614,8.35562632550968,10.5705561746257,13.2811651859908,9.96822616375891,10.9633097722641,11.1854794516491,14.0216297661164,13.7281231667425,11.0232030852253,11.7342232837272,11.0232030852253,12.2438240869733,12.4474976892768,10.3208313981997,13.1072088768644,13.5928955417458,11.9957894001174,11.8395150151826,12.3801276705373,13.2711221069861,13.1533358187678,11.0585690758235,10.4569935514388,10.8078845692845
"Q9P0J7",10.2129051546564,11.0477408352899,11.5558009479707,13.9143497690836,11.8224441177092,10.4056498933483,12.5809781017632,8.95176043067621,12.7070889468543,12.8023618688112,10.7218155769364,10.6861556415805,12.1194636468745,12.2735889543511,13.1696545032844,9.86569365130767,9.20264832620474,10.2761528709918,13.5451430355185,13.1505307198203,8.28175681045797,13.2689361557284,11.3609600959826,6.40343692453907,13.402931304826,12.4113912522137,11.7867885041789,11.4857999400469,11.6009230066075,11.5072492396256,12.588433912804,10.8601706785368,10.7402630636946,10.3814081304626,10.2839462573804,12.6129669638107,9.68889220795895,7.1602705332962,10.0323265946017,12.2644457748993,6.70845246162719,9.87683496792961,11.2997895469467,10.5545772790195,10.8281186256919,10.2485017068446,10.9348343062761,13.9370234214552,9.72559768155454,10.6515319476195,11.2763628116705,10.2839462573804
"Q9P0K1",9.89486944128503,10.4301083049286,10.6222088758818,12.0745070900152,10.696977094445,10.6321091511928,10.286463080926,11.4859734759892,9.66228647244869,11.4562788038988,8.23968690521118,10.6707423243008,10.6610013770349,11.4433831617283,5.6963672241556,9.07813137243236,8.59429785690608,8.33985631423575,6.86888648490327,8.33985631423575,10.5801403238831,10.5890066748774,12.046268223253,9.60218934880544,8.07321784635109,7.28166990579881,8.04241734956302,12.5582235820067,11.3154032810439,7.28166990579881,10.2413207811905,11.1407863567075,9.4419699495281,10.7820004549659,9.7680370619429,10.1733634629901,10.3888224482366,11.5087083342225,10.2413207811905,8.64982848552585,10.0071218480142,11.1919460634079,9.52003661678979,11.2574945835981,9.39335686853338,12.7601969292775,10.4461123283566,11.7156780854508,9.98523638995418,10.609091660659,9.12967810535913,10.312186981984
"Q9P0K7",11.1411124979779,10.8065550590723,10.1527537266552,10.8980023286217,11.493879168081,10.9324330298849,11.6402475979295,8.63166755346369,11.3105798428022,10.2936983586765,11.5658082069275,10.1931174832797,8.43439086476749,10.9028864385294,9.28258847827983,9.44964574425181,10.9460648397716,11.293842612188,10.8732375068284,6.76247241530673,12.837166176275,11.3705145158738,12.5236917818279,9.3660999828917,9.2086546501039,12.9040248871538,8.96197071802355,10.8004373692766,10.5368156481211,11.6507471897631,10.7445716305646,11.4231764939698,10.8930103531948,11.5267601261143,11.5457714980005,12.6905002507654,10.9231294129462,9.72485529981082,12.1104607933006,9.19161417115175,11.4134548958628,11.5816888980033,12.7580209358429,11.9543775554127,9.88634959534546,10.3181648990548,12.0761223131327,10.4311831467336,10.2569164887567,11.5658082069275,10.1610485087658,10.7824028729205
"Q9P0K9",10.5430953558729,11.422533525004,9.03158359305515,12.9758181648139,12.0835004145586,13.2794595740328,10.4685915645883,10.1026475935319,12.651985404446,12.4465753092011,11.702865853735,10.5745076247795,11.1115743610358,12.2493231869782,12.4088809876535,13.2044938527694,13.4579371142034,11.6339005902946,9.50148066869507,11.2986090345482,12.1019691883721,12.1703861776274,10.8404812769783,11.3479947370981,11.8789064881788,10.5083168328923,11.7767123942044,12.1947368079029,12.2934893474964,12.1028392096121,12.2205857800051,12.2638202132671,13.1389315493076,12.3385299698953,12.1357385710687,10.5116054681328,12.5687027755918,12.0040131698305,13.4973711722247,11.2396588828267,11.3179066219251,13.2377342175991,11.7319734341173,8.61482041416577,12.2434953353678,10.9008227544905,11.265643632543,12.8262983331579,11.7928102098098,12.8445448450204,7.78674576589593,10.1656092876716
"Q9P0L0",10.7670498214918,12.1491460131342,11.5546983174367,12.0909235340339,12.4408042367113,10.0173805134126,10.8562383626432,11.8263561846316,11.1532892749622,11.413359553782,11.3778264498631,12.8606789744077,12.7024850221871,12.495091398509,12.8941569136916,11.3120815146606,13.3203146353917,12.98557971791,12.3952520329645,12.8661585060322,12.6416140890652,11.6643086797483,11.9968390280981,11.9069606260979,11.9452186090052,12.3568285051668,12.0636310905388,11.2929575366123,10.9024927512881,10.2979119869531,11.8980871722954,11.2750584131819,11.7243184629186,12.1984664129859,12.0102185774593,11.4567181884463,12.1112707793501,12.7382488926127,13.4184290677586,12.4878003784685,11.6631249549333,11.3406792182851,11.5814867577856,10.9373925818816,11.8439100305274,10.6288536181878,10.4979346463405,11.7375851389739,10.3738238498555,11.2998690170869,11.8603166504577,11.6141485127538
"Q9P0M9",11.960554196572,10.6177019765983,5.55977088320754,11.8886041090644,10.8139685104238,8.20556930434405,12.0002947422127,10.9676733826726,7.97788673012673,7.92124369754097,11.4491034268808,12.2875435449869,11.1724020894177,8.76728635574328,13.0766596175979,14.7462186516033,8.58588219412945,6.5276575712621,12.2251978652943,10.7158643669093,10.8375960051494,9.48334284743161,6.94973308901136,9.06110946504953,9.53378920013632,12.382495944731,11.7862974533851,9.2963245641173,3.65432342145602,10.7217819397289,14.2864061704278,10.5310219027157,9.98640916997,13.8342176547503,8.86069482927434,9.04078307042341,14.4757024919578,9.92706254245637,13.2893009484425,12.611526145014,12.974939825531,10.5181478699733,8.9674341758499,6.63186969742149,10.0272467597642,11.296194620845,13.3926659446308,9.09667779161728,13.398468664065,9.46915099686774,10.9676733826726,14.8458998060839
"Q9P0T7",12.1550917929785,13.4893436752306,13.8561640206942,14.334512567576,12.7427851404626,11.7441753090564,11.2925760384956,14.3585782938361,12.2118031050871,14.1790334415018,12.139962900855,13.9759718867035,13.4508266671689,13.380109817326,13.8828633113942,14.330978262713,13.9075711855802,14.0875195323172,13.591468438494,11.2386242449368,11.6565332049239,11.3274386733512,13.7448916756759,13.5026617499416,13.1630779178737,12.0702238885064,13.4004172450744,14.0184395245096,14.0483671429149,11.9898467319968,14.0839148580988,12.9790889945979,9.78258385276367,11.8149293141595,10.382684976495,13.7040203145644,13.3771130467382,12.2002422145046,10.8276723361667,13.4748869978362,10.6609804971164,13.5241712656285,12.6451646170562,11.2250694503368,14.1626352010527,13.0399165817289,12.4893058541298,11.9022954945627,13.2206253864079,13.6734344607316,12.0760015171184,12.2231550573354
"Q9P0V3",8.70867828507506,12.2723805643377,10.1227711448084,12.7400292476399,7.15412050715669,11.900416940444,5.87252706892173,15.5940477218534,10.3919561892076,12.4079780071535,12.5884982929936,12.3865143506239,11.0954129609829,13.1344376079,12.4312700623382,12.336463803385,11.9290215950362,13.3388185880424,13.4553601792309,8.72797439399487,13.5098364686307,13.7567696987482,12.9304311133467,13.2444166310615,11.3652268023856,11.0629132605323,10.1944319168268,13.7483533876215,13.4492589545236,9.03353430901817,7.71129445347884,11.3398451003033,14.2892984711093,11.5785946680425,13.5999852550065,13.4817668942099,12.7170715361322,11.769206257225,13.5650431883118,11.9814326332244,13.6711000788942,14.7489215365509,13.5310334689422,11.5885207522034,13.6176327683364,10.7270239700666,12.9739825618603,12.9101299374564,14.6022449703927,14.094767560176,13.8226071713436,8.1538317967788
"Q9P0Z9",13.3538859631245,12.591682834404,10.8653241935798,13.7403393559553,12.0998053295564,12.8715174559492,13.5330046320482,12.0656025161125,13.8472842456683,10.5752224681963,12.9198794710302,9.32669094171181,13.3034941634184,12.8077309398429,12.5686634724356,12.9584982026846,13.1201189769127,13.4245894710735,13.0023301165575,13.2797767295631,13.2313310208467,12.3065710790708,11.9981498706441,13.3337478039364,12.7189099847272,14.0531203346731,11.6356065171341,12.2507166115941,12.661054859543,13.6585582416206,11.6365472125958,12.3004724831459,10.8503168373044,12.7873732019487,12.1549792094763,11.7385336623881,12.5128898914131,12.3823382616454,11.9931598248293,12.7985247741125,12.9190655532724,11.6490857666288,11.263116340397,13.5227984927357,11.8246244320948,13.130278641872,11.9075043208659,13.0149194314115,10.6126577963543,11.2591521569432,11.9611262791419,13.4238393931229
