"","HB01","HB02","HB04","HB05","HB08","HB10","HB11","HB13","HB15","HB17","HB18","HB20","HB21","HB23","HB24","HB26","HB27","HB29","HB30","HB32","HB34","HB38","HB40","HB45","HB46","HB48","HB49","HB50","HB52","HB54","HB56","HB58","HB60","HB62","HB66","HB68","HB70","HB72","HB74","HB76","HB78","HB80"
"Q6XZF7",12.595221139587,13.7362679078589,13.0537601841235,12.4214342218991,14.3041564508894,15.0259443185419,14.4260285378119,10.3437968468504,12.3733582686985,13.6229136677528,13.5877191497725,14.0152516878123,12.7932258502951,13.3129279205721,11.0115661697513,12.6163887850904,13.6867107144024,11.7087147782329,9.49001102145194,13.1064526979923,12.8641399761063,13.6803746156431,14.6503940289757,12.955856988629,12.6716346820319,13.1259325655699,13.5775104385397,13.6146597861924,10.0619819172211,9.98849815541396,14.5084559667781,11.8591042756721,14.1319949044965,13.5833299329209,12.9106423209023,13.5738544450242,13.8321144355122,13.847154843127,13.8591390107894,11.7305377098707,13.770323742222,13.9828463524743
"Q6Y288",12.1903743962545,13.2168766118209,11.8685113119204,11.1077228899356,12.6161953387641,10.0357213139862,12.9556859381129,9.23453838421217,8.29957499531711,13.1496882654529,12.3779934327459,13.1206333768772,7.28182911415286,9.66079830870595,12.4347323642234,11.3566425660128,9.36190016123706,12.5570492723772,11.2618325351479,13.4683421143081,11.9489687016302,8.02566339179091,10.9977527729483,7.1576460833968,12.3193368058864,11.6281818479289,12.6367003607291,11.597477279461,13.3353635270236,7.09343234523567,11.5999568014407,11.7619027548664,12.5632958049352,12.766688034135,10.3384948440466,13.071326118347,11.1226259821902,12.0479276380224,11.8410827989346,12.5055449420612,12.3903927693901,14.0702290511505
"Q6Y7W6",13.7688215611175,12.4211691907219,12.6064250776409,12.3650390294296,9.56141785895331,11.1065307576526,13.9793636662981,13.3056363441013,13.3907793087766,13.2239844740578,7.91253559064764,10.7275309902379,14.1296638564238,13.2493553846169,13.6372357231285,11.0955459482191,13.2318158193325,14.3106078985068,11.4490443744535,14.5141394442917,14.4784744275712,12.3619669675474,12.5608387813227,14.3801449072498,12.4932426632086,14.4329508103527,13.0158314010848,14.2759171026429,9.05475909827504,11.8596058202786,13.2336361934872,13.3412011384808,13.0782237200128,10.4651492593233,13.3477065547414,15.0026608110722,10.629749070365,13.3149717929917,8.94788100796697,13.2862088132726,14.0924507737332,12.4939500089783
"Q6YN16",12.6810471376652,12.191103474145,12.089003097589,9.48964921339582,11.2286125177349,13.3105558850019,10.1592586028566,12.0008284844502,13.0112316680759,13.4929784481914,12.8462306668252,13.2736911106201,13.1980138329741,13.2853559062046,12.4415036176206,12.4385912326196,11.8017127475002,10.8838314669287,12.4833827787815,12.8654229015425,13.1539901101584,11.4461770900189,11.6351344326676,10.3448851523548,11.1683577067778,11.8482340862109,12.821483323752,11.9624427789822,9.54164329665893,12.4482635517385,12.7024984673015,13.1980138329741,13.9195011673657,12.4666599467941,14.2415116747314,10.0735038022972,9.46768975966759,9.84209314678514,11.7260666453195,12.8179631646476,12.1711792055071,9.65784805677505
"Q6YP21",13.4771799789262,13.2079503428132,13.2692119314043,12.6046924243324,12.7846599539463,13.2079503428132,13.2043305350707,12.3233015790025,12.2825799878214,12.3666659008932,13.1384967453965,12.8298078452366,11.7380537701629,13.8267934941744,12.5834391611754,13.6579603944752,13.502319088602,10.3712491359644,11.5967433585322,13.6707841809511,12.911979767201,12.5158048231447,13.8997302251104,13.681547070448,13.0350713341234,11.4556624405611,13.0008525391769,12.8921061972761,12.6101162555817,12.4977812188805,12.9364961758622,11.6478702281712,14.0458264989373,12.0705588573549,12.0787261343795,11.7523242670165,12.5435637438934,12.5669650084234,11.9005430649757,11.9239264155073,11.7599160900218,13.4263209870098
"Q6ZMI0",12.7696052207602,11.1270236912142,11.7780898143379,12.5493220994536,12.1758131535004,11.9986363666263,12.0525066473008,12.0338602551163,11.2294812833786,12.1630384428044,12.754737956573,13.3314752933506,12.5435236178143,13.241639002268,12.4473507946865,12.213946607212,11.1984046639877,11.8606157865173,12.1475403238436,10.9860610793843,10.7744406066495,13.2605615031513,10.6901495054016,9.58553936655703,11.1478239455853,11.8748859115351,12.7624145026886,11.9262428893873,13.028501404051,11.9417522205461,12.8295678236888,11.6445956308197,12.4544569025743,11.4956408439276,12.7111840778766,10.9979613819546,12.5353875063895,12.4745702504459,12.3910374964731,12.4465208995732,11.8801762490074,12.4515328620184
"Q6ZNB6",13.5830712639438,11.0440920098768,14.2806557168091,13.8515377419143,13.3480922672673,13.104798699391,13.9364405892291,13.8398090181757,14.5291888746932,13.8365664433219,14.7050958915971,13.1932307362327,11.2685658101648,13.7612424622078,12.9568689511997,13.9464553946277,13.1172565673871,13.5523359414677,13.4182119477215,12.3040699922032,12.2970404277831,13.3480922672673,11.8197873595497,9.02712022073545,12.2768073147247,9.75241224006361,14.4176744772338,14.4600745162893,14.1197221467325,12.4468190236815,12.9896426130655,14.2618427552519,13.6561022295233,13.8125571663236,9.99510648608765,12.904158992009,13.8141223889154,13.6081039659556,13.4220823128968,12.9887153973158,13.2134112952331,13.8141223889154
"Q6ZPD9",12.0443453511253,11.9596841819368,11.5736557686485,11.2050289187181,11.8543003513746,12.78191811507,12.8502982928589,12.0798039929517,11.9413580787465,12.4702997636624,12.8882290495378,11.6589609729962,11.8961804400202,12.0003410405729,10.9689281466512,12.3514414094852,12.3136904776498,11.3778266680317,11.1725768255368,11.930582450045,12.534374566121,12.0182470551673,11.9064134487079,13.9856112681184,10.007330718181,14.01494836205,10.5909151699439,10.9296245761098,12.2101726595783,12.9368148200855,12.4299047469366,12.9639860204755,12.520230164455,11.7243356671892,12.816143974309,11.6917632970732,12.6247528303449,13.4123317135343,12.4271024050211,12.0040890743293,12.8761855468028,11.6806287372848
"Q6ZRP7",12.9365781939543,13.6430740369554,11.8328410590414,13.1300590285937,12.8666052326489,12.5286548475524,12.8252468979316,12.0867592743629,11.8047244328178,13.0100215676108,12.6107976040603,11.6817208183439,11.9117586645648,13.1300590285937,11.0143292876464,10.5905517507958,12.4174402690759,12.3408313561573,11.9145393390614,13.2892376211346,12.0527397698919,13.5015360888669,13.814688926327,13.5874422908656,12.4372431769715,12.9863600052098,12.9209132317249,12.6086283744742,12.3603338104384,13.0238869250362,12.6159908347009,12.4184679373054,12.7308711518396,12.4123729080432,13.1558759519874,12.7570616574727,12.7592170543892,13.9510346872628,13.1806039018545,12.5216312246807,13.7185937530028,12.1154154324779
"Q6ZSS7",13.6767051832843,13.360192438869,13.5772315409791,11.428934773885,12.7090039431679,11.8101247711601,12.9328410873518,13.4402672408656,13.1854982372857,13.292736380454,12.0564332047996,13.4919504324141,13.4170784597892,11.5502407304524,12.8850563604525,14.6792388074128,13.8754859048272,13.5250689400764,12.9052999583447,14.8023078719221,10.1136932255469,7.59071507394494,14.2065515816804,12.6193199143892,12.4247195517482,15.3418322581316,13.2758146234128,13.6646491359482,11.906979521643,13.0034538736674,13.3656999857869,13.6719449957783,12.6047741840685,12.7285735336864,14.2124801103863,12.4786997194602,7.97738668244741,14.2124801103863,13.2348797822049,12.9577537662927,10.8608670822146,13.0701546466891
"Q6ZT12",13.7629738062265,12.4137048499674,13.7859333382133,10.8231583443269,12.5407704759441,12.024264355848,13.0360913633008,9.29424533117286,11.146672823587,11.1438693391234,12.1655978719835,12.8398383661361,12.4321831103465,9.4935231322316,13.8344357136177,13.6094328162133,13.2327175284052,11.6860970755843,12.4709255320621,13.3978623487811,13.7924366664111,10.6998371177151,11.2028719973399,9.63288734733343,13.4187728327681,9.96204968668332,12.9354353270325,13.409316260807,12.1382941417309,12.1448899368447,12.0818076218139,12.9952002265681,14.1142275945991,13.4950539912897,12.0761442393707,12.5670904175318,13.6865095647735,12.4531881160258,13.0913578032013,8.50030174532533,12.7313065834207,11.7410046398932
"Q6ZUJ8",13.0868664737233,10.4533232904114,11.041218087479,11.46539791846,13.3348843973203,12.9518021069109,12.2946780227293,12.548350713678,10.9059494722306,10.6084798473601,13.2256108242202,11.2060443946369,10.5792555354844,11.6005452704283,12.9775765587278,14.7342963351213,15.0312427765566,10.0289648456112,13.7910181512675,14.7783629536812,13.2737463735478,13.0080615106284,11.8129707155651,12.6719225413744,9.09143990590373,13.997289190493,9.59676828887129,12.5785823225012,13.5249505938851,13.2415694479595,10.5999354788794,12.1021651270798,12.4485440106696,12.3169101856277,14.3273063530613,13.6901355652075,13.3065608504446,11.1420682666305,13.5173556722358,14.1748858082555,14.4758081378019,14.2913258728917
"Q6ZVM7",11.7385656467957,10.7517630645585,11.5282051053833,11.8832305052955,12.2013597971191,11.2818255787134,11.1587513651419,11.1183581515472,12.115108693411,11.9899511157083,11.0150277239516,10.898137435896,13.5890456905953,12.4360238552966,13.033558539295,13.8337524959545,12.852791792686,12.7037029568748,11.3822632343638,13.7061795734403,13.2538211837968,11.2880340507474,12.7573806461618,13.8568039750273,12.9548089343521,14.3635683813867,11.6854410449959,12.0589325952645,10.4567361111778,12.8752114742319,11.3568959902457,12.8382637999716,11.7468788092396,11.1018684955927,13.1686111813605,12.4186445600065,12.2218139520187,12.2758351724943,12.2422419296762,10.1702363356655,12.569744458454,11.8015501488943
"Q6ZWT7",11.738612799577,12.2481169394571,13.0398874519167,12.7591127019126,11.5423558745206,11.5160329711089,12.8600832947582,13.0756110364,12.4779280467758,12.8514051180906,11.4602242118994,11.0500549390353,12.0877741622056,12.0203017274101,12.7033958392686,12.922103733025,12.4124803223262,11.9714821930977,11.2446371286356,11.2578651728725,12.2768661553275,12.9518246957485,10.6089186992794,11.2183140829251,11.5115180729146,11.73564808011,12.3032055906012,12.3179037967946,12.2071550847661,12.0496384706781,12.529446365107,12.7357897325406,11.6973011159027,12.3346928707637,10.3637686929469,11.9055482161376,11.4513022421427,12.199646379646,12.2221915692661,12.7666538428061,12.105137759353,11.7338244314836
"Q6ZXV5",10.8433768983229,12.5817155145913,12.4020823399511,13.3028453098851,13.2451148828156,12.3448622400168,13.5782738044586,11.9761097375813,9.64484130921163,13.1833125473544,11.3449612436593,13.0987933562919,9.31767623917129,12.5145761546282,11.7449559388581,11.6290904017859,12.6423265188536,11.4804544578005,13.239774388774,13.0536679681371,13.2355195047803,12.229037316136,13.734992628069,12.352753724031,11.6547524223156,14.2933938812293,10.2900762140941,12.7619580368582,13.1206154493704,13.7581122543268,10.3540284375052,10.1473034625195,12.1313969070867,12.6445009864786,13.1062676572848,13.112088613595,13.4706666634479,12.6633840304017,10.4134973821088,11.7924693527542,11.6669494243389,13.8029643224077
"Q709C8",11.8350935871662,13.0660165479907,12.1163912353731,13.0819026820808,12.4459616412507,12.3224570311947,12.8598283207878,12.1656644640692,12.688348363113,12.8269476283897,12.6577302680784,12.7371681760843,12.4233784558108,13.2301490084058,11.4872100429585,13.1845180746037,12.4546389423068,12.5826227664275,13.0125470627221,12.4894153766221,12.7611165378215,12.8369344991196,11.8472673928515,12.7741803595101,12.3288667934168,12.965648388757,12.4670050471412,13.1321623477476,12.6938034778028,12.8823505108246,12.7205474461449,12.484144110786,12.6985532502919,12.8104080680991,12.7826122205157,12.921724101865,12.9481752438497,12.7349171119778,12.2547130840873,12.8353225437763,12.481555521974,13.4822122619146
"Q709F0",12.9880272571234,11.24552537297,11.355015643059,11.8936511693807,11.7045761791647,12.3712855522666,11.4053364500828,11.3796573374092,12.9953968784844,11.5706926789506,9.87555427952737,12.364006474175,12.5362616673584,11.3691968309075,11.3077119492265,12.6105914038416,12.5678787529728,12.0876246968831,10.9525897927379,10.9594886968916,12.4175140703907,11.7811764385008,13.601129672688,11.1368596455241,12.3901743916754,11.2810563974351,12.708799662927,12.2854571893632,10.6912602704725,10.8671583256322,11.3516264087489,10.880954360761,12.6398605016247,12.4908479929963,9.96758110907357,11.1807780280584,12.5708559366104,11.9473778225935,10.2997795148406,11.5112544126216,12.0518001224763,11.2475986257975
"Q70J99",12.252004533092,13.4715498245273,12.8656228816401,13.3051663424983,11.3781210354872,11.4886258086929,12.7738560657476,12.4534520353993,11.579963063511,13.1714345789304,12.0042786235786,12.3423758553154,12.1563675660533,13.1436853487803,11.298613359992,9.91859097424591,11.7560440081018,11.4385421768191,10.7239342083559,12.0587309796802,11.0834653992972,12.7381542454002,11.1385862896545,10.9902413947441,10.9341470114302,11.767357512665,12.2139430451788,11.7982291881573,12.2645973364604,12.4611373110051,12.5241866892383,12.4315606595343,13.0111172921862,12.6086896539876,10.7613199182987,12.5936613352553,12.9458608679203,8.68380620937385,12.3516464439976,12.8998186041059,12.6245277339799,12.9475274582262
"Q70UQ0",13.2873585430056,12.6613024350039,11.5532859063632,13.9157639986331,7.9735636786914,13.1375727262858,12.6281197807303,13.2893136326045,13.7957960605142,12.7488288369721,13.2551467716786,13.2342692608045,12.6831802198337,12.8579529643809,13.6222232725212,12.9048350959111,14.3853302387651,12.2447312973751,9.19874713508892,13.925478956179,13.4708833492991,12.793491671437,14.130277956892,13.0370060012773,12.5053748044802,11.931083644434,11.355980961002,11.4643438436378,6.55783283430987,10.9155767568234,13.0285013092569,13.0057378306361,13.0450563552272,13.5879322068892,12.8316366954196,12.4152697970462,10.8980081400482,13.4349528086333,10.6019386986242,11.8239960764875,11.0226538518913,11.7565995489107
"Q75N03",10.1978337835482,14.8130297711004,14.3813854298975,13.4553603597087,12.8331816446231,13.0813176611092,13.4284157187205,11.9101478658412,11.4091009969487,13.1642755258504,14.1354511057901,13.3692656781557,13.9590888443396,10.4934173479845,13.1088178523329,12.5341875128406,13.0488682945519,13.8373349344632,14.7967439544384,12.2212498278902,13.1072997460825,13.8782893041724,11.3949102254218,12.6209144343497,15.7365930845133,13.509536495794,10.3445578935126,13.6340394915171,9.71903684364865,11.9149501248764,13.7861841967449,12.6435985908433,10.3987073185742,14.241289617866,12.5886925873199,13.846132980732,13.1712435605665,13.9350018278485,10.4706272098628,13.5193867635906,12.7444836285068,13.9493786674055
"Q75T13",14.111794511133,13.3942128013901,13.2999204502626,14.4153759240976,13.5021421884243,13.3961249840207,13.7269483162134,13.8110571848442,12.7620418471302,13.6973067155068,13.2229094831912,13.6269277142881,12.5210706736212,14.0057293516009,13.3921120601477,12.9513249603752,11.8651486886644,12.21980684803,11.747474802917,13.6056965698439,11.7765133088043,13.1886996054526,13.2479979897864,14.1070178564251,13.3057186071781,12.9061054370471,13.2875181195709,13.1980370672414,12.0155431983922,14.3731498821889,14.3111821976572,12.8706838105199,13.1314795893631,12.6782610897103,11.9213023128984,13.4896795367768,12.7571542470453,12.6277676200039,13.1218721903136,12.9271738958772,12.7668250327722,13.2503377387009
"Q76FK4",11.0484226985678,13.1971643733732,11.5876313608323,10.696417541131,10.0750864675051,11.9845650553499,13.4790990063473,14.1675666684293,13.047933728033,10.5949203021854,12.4241568556239,12.9158818171828,13.6100891122019,13.0583702300218,12.3755745612603,13.9970904488792,13.3838145040345,13.2117723823982,12.0226864618181,13.1740554354038,9.99581198530747,13.7621401679833,13.623099683465,12.3176573953443,10.4477105506795,11.697272488933,13.4499490511906,13.8702194458613,14.3082157932837,11.9163200882657,13.3469163108747,14.1977318795734,12.0242394990622,13.0067997273828,12.4826803964187,11.6475650235488,10.2027532438984,13.7480899116478,14.4727099620992,14.0102387908637,14.1223473043771,14.2923801322989
"Q7KZ85",12.7501310601026,13.6204845012641,14.2719152158162,11.8192816627511,13.8723287871661,11.6756476985495,14.1794096845677,14.355021486797,14.2183548970426,11.1305414448341,14.2944982659408,13.3251843683303,14.2811144964716,14.0836814761823,14.0043449024156,14.0397988683935,13.879567412939,12.2694971362831,12.9252968672449,13.6523497540803,13.9782290655363,13.8268039129047,11.4573002874678,13.2771277717352,11.9345724692603,12.0284730715065,11.8485911694748,13.3369872987011,13.4337436015893,12.9076711453102,13.5815907628522,14.1964605784048,13.3114995738362,13.2149705438191,13.3706126078602,10.4268794709302,13.8338385706055,12.1100717124239,12.5254490633589,14.0175926934848,12.1232612178452,12.5369355321435
"Q7KZF4",13.1633413147488,12.5620079281597,12.5850462772605,13.0956833285316,13.1135719620925,12.6267275634534,12.8423552332402,12.7647470152597,13.0522325211598,12.6562626842821,13.010278689666,13.1838623292246,12.711340444643,13.195864910688,12.5643493999587,13.0879413688507,11.8446666146291,13.2319620278772,13.0627878074036,12.8785947433447,12.6435304348334,13.0814287463997,13.1507373630182,12.9619873609759,12.6680778863943,13.1451936592393,12.9614150184565,13.2301066128032,12.9346977083999,13.1068381381707,12.9395952156161,12.8557085072321,13.3810158559365,13.0186559402553,12.7846655723057,12.4135274572465,12.7073205824011,13.1269140480868,13.350897105267,13.2660245292405,12.7073205824011,12.5780838666028
"Q7KZI7",12.0614345157388,10.6458588036245,12.4044342707024,10.8791961196481,10.9038383261365,13.1754694040731,13.2223529934284,12.3544755228214,12.7894037092615,12.3634106928602,11.2475918877422,12.1107254417137,11.9690815368158,10.7581496611621,13.7678896712611,12.3342144450341,12.4978230809088,10.8978163973793,12.2586597528519,12.4011290970368,12.2716577418592,13.6920732185486,12.9634136088444,12.6780448918857,13.1839525972121,10.3000932302277,13.9807940350788,10.0873156637188,10.5448207156218,11.8936696843392,9.34946664233407,11.5836459367228,13.5913771753964,13.2053225439467,9.63682901342083,11.1915259425944,9.22987275574257,12.0098748303135,13.2325055719957,13.6746943344291,13.1827192278634,13.7154515291377
"Q7L014",12.2251654531878,12.9269018213995,13.1528750157619,11.102106998287,12.924123164083,13.1744802605331,12.8017931680298,12.7273381356417,12.0529783468162,13.3388253953983,12.7503340383981,12.5025897583242,11.6375626803703,11.8075716224945,12.0473411710775,12.6835801520329,10.0238342065286,12.8277464586193,13.0725604544456,12.785248452207,12.507566417757,12.9786829679296,13.9387426355547,11.7115280220495,13.2293512542092,12.1797989763791,12.6851624247309,13.5933757336284,13.1150857827199,13.1381470694131,13.3786653820004,13.5691796353512,12.6460173302246,13.1914082954123,11.0979886073624,12.4986348484259,12.6778176905248,12.8475367742198,12.4901632725051,12.5771204527292,13.140718579697,12.8867504925215
"Q7L099",12.9211137872253,12.5482808844352,12.4582582032493,12.8261335825219,12.0612062144955,12.2946840318953,12.4265771191782,12.9033288979304,12.5272672059685,12.4609913265494,12.2513675186348,12.5071596587443,12.341380334608,12.1274183015804,12.2502360050313,12.8622011689526,13.0508689219809,12.06922244057,11.6847564380547,12.9625851705172,13.0761596876088,12.8795384448314,12.8841085151727,13.3292028797554,12.7286211814596,13.098511778681,12.2994803196821,12.8131060593266,12.3123263200229,12.2183340108969,12.1001293682686,12.0136939344598,12.811157466141,12.2037034783483,13.0669185208148,12.2476998277079,11.6152827772938,12.0214624451473,11.8097780269526,11.9422056245476,12.5234568021446,12.3852772558294
"Q7L0J3",12.4042884672334,13.0198420821798,12.6192426031893,12.5387032816529,13.6201897330343,12.2952137752016,13.2888816518712,12.3320212590568,11.8160805602645,12.3998849037652,11.9605794773405,13.1845521966327,13.0687044375294,9.91895160380826,12.0476906041402,13.1011664680289,12.8817731825757,12.767094658893,12.4345040324252,13.2837363996091,13.0129316340537,12.106165321482,12.8415399846005,12.1962310849117,12.575546312736,12.8630546411038,12.2025605746641,13.2912423375136,13.1404226584355,12.7324838983606,11.7887932497912,10.5429987684235,11.9228598991885,12.5624100074917,12.321444428754,12.2750400048795,12.5225880730207,12.6612679258061,12.0291257917162,11.9995085737038,12.4411266966697,12.4378753416377
"Q7L0Y3",12.6297561044769,10.6496638171102,13.4969105919677,13.2084189730024,12.9548367786279,13.3254827189405,10.9466774956318,9.84455053478164,12.2552123791789,12.4945348069027,12.5787473784421,12.8380677987889,14.5782231581333,10.9133618297884,13.5326302720632,12.4102960620689,13.9841748179842,11.3400335061109,12.5780651178411,11.7642930554672,12.8181907186184,12.7576776936195,11.3688811228873,14.2100659991524,14.7653253652191,8.26898825771836,13.2070521356354,12.5431524709229,12.2778592782434,11.1534596044123,6.98274822085605,13.0491541401524,12.2795701547305,13.1263103970079,12.9150906604634,11.4394918143928,12.3169201819443,11.2655140620649,11.218905045126,11.7332802810683,10.7973629778015,13.817206437887
"Q7L1I2",13.6541024786057,13.1308581061696,13.6177343863438,13.0533406150847,12.6778776279071,13.1539560880786,13.2589861455462,12.7279457656704,13.1896649113214,13.2609040341349,11.7556172467826,12.6251987842097,14.220316194608,14.1691141823486,10.0846512825308,13.1323898609906,12.5869654954201,12.933160352473,12.1445405478945,12.7279457656704,13.9012486990431,11.9889031374471,12.7194437129097,13.4614021154053,13.534952933154,12.5593249287758,12.0078580229214,12.7688570975335,12.4745450137819,14.0588892905574,12.7873432180602,14.0573087411319,12.6690211333899,12.1365611437826,12.9812511250415,13.7533645427789,12.4782385644281,13.5867031893738,13.9551629876847,12.8596544875794,13.2652503635761,12.7405088338945
"Q7L1Q6",12.5944156400408,10.5243921418418,12.4552738638317,13.6491611812285,10.7002306377115,12.5626249336021,12.9113391201912,13.2932390441915,13.5412605489354,13.0727924250337,13.1682608086924,13.4452362682898,12.7655490683907,11.1173304986678,11.9925691270866,12.5042587677934,11.6994345135919,13.7664391233399,12.8414222477131,12.3320534070479,13.6574634950439,11.0772306161065,12.7170042473463,13.6403147472137,13.563489307266,13.5726323552235,13.468269209975,13.8394155992001,13.170734334169,12.8285098836752,13.5015080436367,13.9400080951092,13.1430007823309,14.0716808951577,12.8946964603801,13.4545504102144,13.4430799542488,14.171202447232,14.8399773533692,12.7790522323427,14.6339892320409,13.4222437751075
"Q7L1W4",10.8103163587142,11.2524939363941,14.171163047405,12.891486716486,11.5076665299744,13.364062090714,11.2021279282264,12.1599875617187,10.6097500269913,11.4783689207176,11.7901804687914,10.8753592197997,12.0958347510175,11.3798560457023,11.8439287651484,14.0957614185656,12.8166831079177,11.114615572095,12.7817367444507,14.0700323551848,13.9205818414718,12.8479953309158,13.3751333892081,12.5744671972925,11.1834814194789,14.4396714845746,12.9485549719807,13.5774520922389,11.7438507061404,12.3546185824876,11.7928843530009,10.3733153670864,12.8355199254419,9.64662174720508,11.9597879559164,13.7170689284717,12.5364219309926,12.4385816554561,12.3593689010256,12.5364219309926,14.5792244402449,12.2794271396061
"Q7L266",11.3819170640298,13.3681006188584,7.02779381847404,11.2919425764624,13.3199542982034,14.2396511843109,11.8068082599008,12.5358037636444,13.9332986255105,13.7372793421603,13.1367393436645,12.8436451585324,13.408991889506,11.5150499810468,13.6909695752915,10.3824850418113,11.1290280683721,8.83922102578925,12.6968255781071,14.9724607212611,11.1627591436475,13.7502324306957,13.2893162653022,11.6713112874037,13.4271899963983,12.4965099247345,12.6893905013861,12.6427637439575,13.469673003107,12.307736146422,12.8290192221337,11.0249198155776,13.5825276044456,13.7488396434497,13.8790582850774,12.1005319953743,14.6885855484807,13.3529633047721,13.9737832830743,12.9727214766877,13.2241464588599,11.6476437539973
"Q7L2E3",12.1854719576652,12.724108365243,13.5988503978923,12.8760292469136,10.5811148114172,13.2022440525994,13.4522480150329,12.4427104419362,12.9702325874563,13.3114013826726,12.7294737765442,13.6759683662788,12.8535912538761,12.4008326479964,12.8300328395046,12.0285820755313,12.2058296449893,12.476541030735,11.4505281847818,12.6698412614274,12.4067532215403,13.481064502321,13.6581834941853,13.2197641016371,13.3114013826726,11.9757484827354,13.1918624798637,12.6352397058304,11.4125449218474,12.9343365630013,13.5425883527513,13.5193697146098,12.3640619391667,13.1738030593549,11.4825142492201,12.7831009076981,12.9869299227906,12.4440366022102,12.3910209906027,13.5903548866905,13.0993897061192,12.2578075288615
"Q7L2H7",9.9923207849447,12.3053890510859,7.19417555017589,11.9107813225249,7.76908281459828,12.1856974482683,12.8999620570663,12.2460533986607,14.1021138235255,12.3182658085822,9.38253044175968,13.2765866394616,12.2297690766169,10.399017472555,13.593234499996,15.0624011262924,11.0039577318486,11.507787345033,11.4290053154876,11.3623336960843,12.9877909684053,10.2736355353926,13.7964683286998,12.1507431435004,13.4269778537272,13.19053714488,11.7740742085102,13.3245788844973,11.0322368379096,12.555122235563,13.9247101670004,13.1723016014978,13.5239135274451,12.6660393030444,12.3045479546372,9.4687510995589,8.85212544295721,13.4183938795743,13.9216260776953,10.0589122112901,12.3971202752794,9.34235793818592
"Q7L2J0",13.0518367701181,12.2129002018621,12.4185814987054,12.7361040021451,10.6873109814398,10.5304790787439,11.3349769602078,10.8559783154177,12.2019536567651,12.0187947474834,11.0762300000773,12.6023137952107,12.8582814686077,12.7615870443892,11.4640072047576,13.4210717085243,13.1427043124259,11.5992793396708,11.9440664405872,11.5679833851616,10.9322129777665,11.6139914313148,12.3188314433434,13.9397085532559,12.9173050839597,10.242405952106,12.2473127874503,11.9568179752099,11.6572737649605,12.5393255932722,12.9094818720245,12.3380471994255,12.2473127874503,12.5329497012252,13.072762749333,12.9195328972259,11.9472792819657,11.7109637160114,12.6383144142552,10.3852732389862,8.94652073407326,11.021798346249
"Q7L311",10.1725358940728,11.6194554939169,8.42148158731809,10.0814453196411,7.5587251287213,9.87405511354331,10.845717299847,11.6084550521897,13.6762350305125,12.010162497394,11.9273616076414,11.5310780648441,14.4644489418061,8.53146090511435,13.8638481989942,14.0784802722394,13.582461568053,12.9192775599817,12.5145055879925,12.2726481376675,14.0316238547355,12.399992075875,11.5791262162758,13.2258130360744,14.2346072072624,12.3030201484255,10.7741632844669,10.9528874052858,11.196305917243,9.51839689818771,10.1541081923377,13.4988877018201,10.769659132438,8.05196187266575,13.7109725260961,12.4315886267896,11.433291234989,10.7568295050064,6.5362228776052,10.3108000360134,10.7442542925376,14.049883331704
"Q7L576",12.8627763947574,13.2279392068629,13.0949750626106,12.209433307792,12.3087545031006,12.4364501937256,12.687684029539,11.9318513664198,12.7170137579608,12.8572365717685,12.9457173600037,12.8773524726841,13.5246310277267,12.7863803286572,11.6493454667297,12.7887717311456,12.2555562343718,12.506817598386,12.5316043590569,13.3769034608971,11.1014292926768,12.5060076263849,13.4285405804873,12.4354501284206,12.6671982876414,13.9695544329768,12.8669420394096,13.3226021660171,12.8154713971352,12.6805390352643,12.2161637485856,11.4446105892893,12.6264726394433,12.302424180643,12.7476436576031,13.3553004471837,13.5246310277267,12.5946895750285,12.6923906429514,12.7312614117864,13.2518586121892,11.9061997976419
"Q7L5A8",12.8532145476742,12.667008402158,12.7646143025689,12.215763438758,11.8449229066778,12.5485478729513,10.7708307147636,12.2392116166947,12.9101875057758,13.4322520094022,12.7025119840683,12.8333791457726,12.0537741704828,12.7147824004212,13.1198779402526,12.4399828832162,10.6375029252097,12.9180987715961,12.177908633867,13.3608160397554,12.4588301646149,13.3563785995975,13.0146035877262,14.150172335495,11.9686211434878,13.1784360448705,11.6807473452808,12.5731327733884,12.7492191013057,13.1698348881929,13.4595244223001,12.8589307054253,13.4908267292435,11.7057263879747,13.6462452098675,12.8878988741225,13.5369489552778,14.1715365741897,14.0036657514927,13.1989641282995,13.7599680272999,13.2857823394181
"Q7L5N1",12.2926197743381,11.4237913023539,12.1361038645649,12.3310113860839,12.5268670623048,12.654296703723,12.9178892618547,12.3791461679117,12.6725950174667,13.0964512367645,9.07460503386927,7.6629843464685,11.4319698519162,11.2073569389169,12.0066389374116,13.0367520061245,12.2152869390881,13.1562590747125,13.4762141176687,12.8452606153112,13.571776970455,8.13724868623994,12.9336858273763,11.2853235544855,5.81995961649888,7.96985511626022,12.6858772580142,11.7363230323541,12.4558536878906,12.4316594530131,8.68402171897851,12.5452902983883,11.1346531339128,11.8331402571589,13.50239240242,13.0779363597095,12.5068468722218,10.1971653677741,11.9953717912874,11.4924694582866,11.8873613297861,12.8014909237268
