"","HB01","HB04","HB06","HB09","HB10","HB12","HB13","HB16","HB17","HB19","HB20","HB23","HB25","HB26","HB28","HB29","HB31","HB34","HB35","HB39","HB41","HB44","HB48","HB51","HB59","HB61","HB63","HB67","HB71","HB75","HB77","HB79"
"Q9Y394",12.6009416012524,12.4040806719645,11.7285253750826,12.6499783188194,11.8115926942994,11.604786093799,12.7311260975931,11.4004597471184,12.8149148976856,12.6100098387101,13.1834413437664,11.0408482587191,11.5296974382904,12.1572934181925,12.3992564091153,11.6877911952063,12.9897627485466,12.7823183697067,14.1223098198533,12.3259752430002,11.0046827397262,12.5765421295163,12.8839391592541,12.8722741237106,12.3992564091153,12.2181702166909,12.7885158292195,11.8666166842846,12.5064886873394,12.6966659212057,12.6328532286594,11.1084095302507
"Q9Y3A3",10.207314545989,13.4487226407748,13.8451967495877,13.9016696076221,13.5654240603773,14.1546395134294,10.6601039459547,8.70601001616496,14.627862692178,9.70752263058687,13.445627025433,9.41125336388583,8.97493776362675,13.9195866719887,9.54596139795911,12.9521149398927,13.6335920302048,13.2149151534689,13.6965309587365,12.9640327838536,12.6379635992603,12.3622730136497,12.2398378746621,10.2859535746723,13.2655525426801,11.7229514657613,13.679869858033,12.7731461191581,8.76718749528163,12.337537300701,12.6045004525733,12.1259826374443
"Q9Y3A5",12.4787662780361,12.6071728368486,12.6019766361202,11.7447786011789,12.1301561303434,11.6562191476407,11.6651656336501,11.8396828763207,11.6786080900346,12.3091091613854,11.2722436625596,12.484813661782,12.1523423210328,11.3289561813261,12.646780035006,11.7373016556218,12.7263122879938,10.6133560264446,12.7682129440851,12.3197031818933,11.5165138646635,9.94609246526627,13.155669909935,12.6917226070937,12.020269263198,10.8126140633159,12.5393104607349,11.8703351900333,11.2347197063109,11.7839910423551,11.0857913638355,12.2445227981496
"Q9Y3A6",14.8589601490985,11.4342233895757,14.0267914551715,11.9102853442234,14.0162213469851,13.310418404563,11.071719514011,10.1941109071136,15.2483244320496,14.2572449170893,10.7518328274954,13.3607360593273,13.8961491261263,12.7827524952073,14.2572449170893,10.4377779787828,14.0825210672725,12.9619657733135,13.3977797555162,14.9481945971846,14.8052054627148,15.1933889452321,14.0180325855853,15.1220538204163,13.5045808879428,13.9857018585939,13.5737184059193,13.3291520044861,13.8886930450564,10.3095808045365,12.1657522067771,9.85806828360841
"Q9Y3B3",10.9316024917261,12.7850955405558,12.1954730334805,12.6344364178278,12.5654601020874,12.232276925191,12.9229103154051,13.5804092510757,13.2393388872833,13.0006407889977,12.82290448334,13.1915772491372,12.700920285983,12.5633940434364,13.1286935938012,12.3656325460303,13.0545760553458,13.222338157401,13.6561153420076,12.6572972914514,12.3844946924946,12.2500731344799,11.6832776839348,12.3430874280637,12.0959305032748,13.3874149606285,12.8224340709778,12.7134813629537,12.7188264358549,12.099504867079,13.0608807064578,13.2745923495455
"Q9Y3B4",10.7552430448849,13.4812832174738,12.3486578857804,14.0264599135351,13.7172583559213,13.4694464842274,11.5470918503397,13.9807702980003,12.5260061453614,11.0535414263864,13.36030548725,12.7201929174575,9.89181535105038,12.4777066261399,11.2665517491356,13.1739834283346,14.8137755223937,12.9102039957117,13.885893241919,12.9444169453888,13.7326389152664,12.6211662153675,12.6148539932578,11.2469183567002,12.236679364745,12.3398500548775,13.6508189082037,12.7937284303257,11.1388233098491,11.9335452974993,11.8590707714743,12.2164384788296
"Q9Y3B7",12.0456212279078,11.788595796739,11.1769732181957,12.1965208824455,11.0684657240806,9.57976389090588,13.3569677890462,10.4711489546183,11.655653031902,11.8574298379592,11.7513092451037,12.6305583098709,10.9865739405853,9.42237305424147,11.0310380825956,12.1045288445841,11.4594824590266,12.7182547152233,12.3705078730695,12.6984679491252,11.0108773703426,12.4156670369273,12.9283422332138,13.5442441179889,12.2561054761158,9.82174476331248,10.7462948643044,10.1599035078455,11.3934754736192,9.95193708355054,10.8791148351301,11.5611590335547
"Q9Y3B8",11.6396053296923,10.8863715373908,11.4916126649074,12.4367977503631,11.4569924344319,11.4062001680173,12.0881389717122,10.4765692819589,12.2032723011964,11.7223775111484,10.525099269688,12.5353832976358,11.1104634703674,12.9966566970414,13.3959748992988,11.6098668231266,12.3149819236325,13.8941055252749,14.0119884152477,12.7295003133144,12.1863480044027,13.5241515936189,12.7607246052777,12.3227974388583,9.99139948838891,12.801800533446,11.501428197683,11.0414553662841,11.2371916084777,12.0516911278583,11.7616335025541,12.6569122096143
"Q9Y3C6",13.9480237922296,13.6030324793992,12.4717602601884,13.3932475466482,13.1756718743738,13.4676807637268,10.1800036013243,13.9356142475436,13.6353453076968,13.6537837735619,12.1793480633822,13.9480237922296,12.9113124898903,9.20503982431708,9.26865358646047,12.6162304043623,13.0185829153053,12.5675750226801,13.0407947732605,13.3986576907745,12.7368588949096,10.673541309926,12.4459509655775,12.0020714989295,13.4339314194556,8.84351403374743,13.0185829153053,9.24602625851176,13.8735745002806,12.0684070712652,13.128474484905,12.6172801596586
"Q9Y3C8",11.1749333636827,11.871449504822,11.417180339648,11.7998724661519,10.3937110063285,11.4179699719722,10.8439447538614,10.4044075275071,13.1912731720473,11.5500903489771,12.9870655251591,12.878902858084,12.0807368615157,12.4438628004343,10.7871986899368,11.7971671453245,11.887081416291,8.2063259244642,10.4844688031189,11.122928110436,11.8457369292551,9.41522640642068,6.90022634666336,7.58161572126758,12.3774027443371,10.2707787980276,13.2126082621602,12.5071728050139,10.3188121535026,8.91096670031438,11.6059817567406,11.7445960957739
"Q9Y3D2",12.2959102601231,12.9307922796216,13.1082838149884,13.4687190745481,12.2608184587318,11.8542517438373,13.5355367790108,12.7654847072105,13.358511077248,9.43703430902839,13.4239831275087,10.7016168438491,11.6638133586875,13.5570515597761,13.4160950331749,12.0511939161557,12.0676675989757,14.0124888475561,14.6943477652917,10.2859755989197,12.6561897850796,10.9804406794929,9.27183542348758,8.83503345013913,13.5082390345987,12.4282257441815,10.0806063539487,13.4167954307956,13.1690802652893,10.4904971034318,12.9495921805663,11.1991554547745
"Q9Y3D9",12.0822805993765,10.6171354218742,13.6743702020409,14.6922058100979,12.6972805079095,13.0952730492478,11.8163417327972,13.1643796479947,13.1856401564164,13.5228660407544,12.3312010578489,13.0812623517654,12.8633659719791,13.4353770165952,13.8929182205997,14.4114272363759,13.845146191626,12.3906848858792,12.4010667340764,12.8424325766173,12.218029602682,11.6085652149217,12.8950143317021,10.876607881024,12.2072724260617,13.8279646262172,12.9817991824167,12.6326168982829,13.4620214732091,12.1639355892499,10.2370662675817,11.5638463290964
"Q9Y3E5",13.1284686417727,13.3612252203559,13.2261687336928,13.6311333826388,10.5539524351956,13.8581290041872,11.854988667743,9.9808318977799,13.4513670998649,12.9878227634372,10.4131073374328,10.4303067083923,13.0086773744218,10.4820415128946,12.3855868648871,13.9586505113009,13.6514243383546,11.7640895413724,13.0909789779538,10.5777756741141,10.8415042987802,12.6557789349471,11.9578378532452,13.1262567797875,12.8048535654098,11.7683211262642,13.5956258433441,13.5007741211086,12.9363110114508,12.7784596061122,13.40048258787,13.5668599124886
"Q9Y3F4",12.6571146527674,12.3444242001795,12.154778579986,12.2050506100199,12.7987033710563,11.6746547070833,12.0334567234909,12.2204944003898,12.531387816681,12.3613248906636,12.4310866862066,12.401984957283,12.3729793160457,11.7569824361373,11.8497127698434,12.2823119809567,12.4080710009462,12.1766440569671,12.2463551509227,12.250408609183,11.8754656836319,11.9256318041007,10.9623743655718,12.7114779015377,11.9607221299458,10.5386820507523,11.7614468783913,11.7501252235565,11.4104882674042,11.6728746245495,12.1680537508833,10.8888713404311
"Q9Y3I0",12.8123812900916,11.9595014929531,11.9195737762901,12.9014097924675,10.2659412974572,12.4479322998706,11.8448703694823,12.0527577385484,11.5711183700325,10.1772179418602,10.686866102716,12.615140612558,11.9350888895235,11.386996193425,10.8294697419842,12.4663060620219,11.8537056672679,11.405745512873,12.9103553184183,13.1979449704445,11.5164950922553,12.6084708991764,11.4552994255176,9.37578951605318,11.7586875236685,12.3292585506964,11.0635205485242,11.2983701283614,11.2459254750569,11.6484122286342,9.50217711131221,12.4310756089614
"Q9Y3I1",12.9151784916416,12.2581343573881,10.6189779624046,7.80797983471331,11.4495776179693,11.230800079778,12.6066344734133,9.71614931836215,11.8021952424727,12.1951491570452,6.25783493915262,10.8925737512177,9.77313578901403,11.8979153552323,12.2384212864973,12.578139252074,12.4356049440397,12.711469621822,12.1507671461245,11.4878346389986,12.6066344734133,13.4770688628947,13.5266338636502,11.9420974364673,10.2850479883093,12.0911349877254,11.9186734851806,12.5791706715776,12.6483777474149,12.7942912122782,11.8576294091729,13.0931912925277
"Q9Y3L5",13.2072425637587,8.13597267780987,6.92686665671725,13.6918119768886,13.4406074752531,10.2138232674862,13.4330297255101,12.4324125243694,12.8764629961756,14.112829986227,12.6355516047441,12.7823490508113,11.0790132154001,12.7965488439603,13.1988934265833,13.2793301507307,11.4980364265854,10.618032736983,15.8837250105633,11.1107667911982,13.0788138993918,12.9530643035736,12.9165369725291,12.1364751915007,13.0714594151071,10.0459276784493,13.3271860838657,12.9685674596431,11.4693624181166,13.0867090314218,13.8820574412119,9.29499238097866
"Q9Y3P9",12.5963000346783,12.6493706158798,13.1762081320392,13.1327014989085,12.5191578239091,13.6264960018232,13.5059363098682,12.9189420332322,12.6362636690844,12.5254782837768,12.4531583861772,12.2539447286817,12.9580292238919,12.5308858969738,12.7755588845191,13.3813140027449,12.8501376311447,13.1095166285617,12.5710641305696,13.3747117763687,12.1952914935654,13.0330997331607,13.2695116972607,13.0290164854656,12.5896170304991,13.3125623690361,12.8614140540412,12.7029721351522,12.4292184995106,11.9274997897286,12.7710049831343,12.6675157591216
"Q9Y3Q0",12.1546202603847,10.3350791200033,12.3569284230003,10.5701444554536,12.0615681884211,11.6441827916731,11.6475437499554,9.26686069772742,10.594888832884,10.4829617503038,12.619513012147,12.6354338305459,11.7824387226452,12.1949108989312,12.3147252248186,13.1629507758776,12.0769801672464,12.2542298099958,12.7525949793705,11.2814807394848,12.8373248777548,12.3322774438325,11.6303833213547,14.7320567779252,11.5946618929439,11.9652995536715,12.1683831569656,12.7894462946013,13.3292512661691,11.6212520947603,13.6407263480978,13.6506772638701
"Q9Y3Q8",13.3232055571882,11.3559539467732,10.506961879804,13.5326240404108,13.0460674893882,13.4056202727941,9.74490037819178,12.0921500000018,12.530274759302,12.6299091449348,9.90138861419443,12.1004839803645,13.1544795668693,11.968364800318,13.4421275475929,8.53490843012118,11.1589791941685,12.3058537723661,13.5104443305186,13.3417368784972,13.7927982672802,13.2726218761286,13.4638958880586,13.4255262646927,12.6099534734087,9.76717501161465,13.6830028015791,11.7667171041093,13.5098798508287,13.301485515992,12.2751727242799,12.1553490789146
"Q9Y3R5",12.1000580828339,12.7130845822998,11.9842020581962,13.0797411513043,11.3585661114556,12.6247003325173,13.1643918545872,13.0748139065431,12.3790124315089,12.5424509632279,11.8374986273053,10.7047730137934,11.3321896109266,14.2675490981935,13.1142986952525,13.2852897864038,11.5725539012595,13.8751294109821,14.0907923889032,10.1945017234217,13.0443434726333,13.0464765032141,12.5906945083225,14.2291535968518,11.3516556711223,14.3214920635941,11.791443371007,12.4451013170448,12.849031131079,12.561900916406,12.0597738681686,12.1911120257077
"Q9Y3S1",11.7928071921274,11.973488535738,10.9130515754011,12.1583839569692,12.3574252679479,12.6587035002991,11.4214261367369,12.0840090473065,13.5496393814778,13.4039885391653,12.5838577051962,12.482754993117,12.7843508967797,12.4216532119379,10.840215241014,13.6656858573428,12.6595711163744,11.4769433458835,12.3754039494938,11.8886768349008,12.1038792024049,12.2665254445779,12.2114922904384,13.4130772270825,8.88079957801272,11.9117917606996,12.6089403178345,12.5590471013603,12.8592193754033,12.5458189272709,12.6624566058726,12.8511940003398
"Q9Y3S2",12.6561907648527,12.1689128787128,12.4303150862812,13.0048773603952,11.7738250140855,12.7344475088942,12.2810537118729,12.0541935579062,12.9893087999945,12.2532635050377,12.6287406513389,13.2278451393229,11.1776309193593,12.1180153724054,11.9769600493678,12.9162387232028,12.9686864038235,13.0077138547701,13.3232352679887,12.6960073790881,11.3218047249146,13.2148948979016,14.0496994039237,13.3785560464298,12.3565095571462,14.2471621797688,11.5384502366432,10.9496205095745,11.4424287294934,13.1093507021494,11.6598349673104,12.9084093721354
"Q9Y3U8",12.5869943993771,12.4709366291412,12.3317038659316,12.5405624824605,12.6233625803159,12.4790074336322,12.139423754796,12.1683460480598,12.164637456027,12.3883019099892,12.7058486413543,13.0859835010338,12.8217532614858,9.15827227579006,12.5367860299986,12.7986669636686,12.1453199724051,11.8690161179456,11.0689886970881,12.4409410865498,12.6749108048142,13.1834171935562,13.2636643150518,12.7343732162266,12.2789647903838,12.5176120897805,12.5012203138201,12.4885505726149,12.309943637109,12.3224041938666,12.3571046498792,12.8191586860704
"Q9Y3Y2",10.5532689690969,11.1440646676434,14.7698826732983,12.8957980274151,13.7106148707415,13.3487013305176,12.9917780979354,13.4388700994971,14.3848290288829,13.9657338504921,13.289903612482,13.8208347435457,14.014164195087,12.0508268297259,13.6926266917723,12.0385164060339,11.9463042026065,12.6241485744411,12.5583139308841,13.544220489016,13.1579243746691,12.6900590615851,10.5845928005822,14.2888866154026,13.8332820529765,13.4086199623224,13.6151214611032,13.804181590915,12.5274158713262,12.1199796309479,13.7314538108804,13.517915701844
"Q9Y3Z3",11.7990721844784,12.4760249862931,12.335077930133,12.0824842253284,12.2088417342773,12.1728423436652,12.5843817809957,12.3923218328612,12.5307649680945,11.1021834998006,12.0701554763145,11.7499017905003,11.9534690638635,12.2580212347699,11.9227700234342,13.062956118283,13.4485346834621,11.937940095771,12.159735027765,12.7175012543622,11.4494553835389,12.1849856864797,12.5856024638152,13.2555198390478,12.1647783206393,12.7762227830992,11.3322527891288,11.6628476186495,12.806365056697,12.208188259639,11.3125951049059,12.63660846408
"Q9Y426",9.16545226478063,8.8616572528092,13.0411950498627,12.0139139313348,6.79298830528024,13.4464785359974,14.2894762424799,11.4446907785069,11.872351772684,12.3808866896063,12.8345951441282,9.68409359281354,13.0534318512058,11.9013698227431,10.3244684436863,13.6528790824083,13.2184411603767,13.6537218827226,8.84161068593016,8.29138846019371,14.5804136560275,8.87596778516474,13.064139416362,6.02944959270793,9.29829212128618,12.9509347116541,10.858950633372,10.930323472178,12.5383056928275,12.2724917505256,12.4431022912072,6.33048871829344
"Q9Y450",11.5610427675491,11.0563017854239,11.3739708064532,10.9306248008589,12.3571386043145,11.1170248581555,12.2057594277883,11.0174039254489,12.170846658473,11.7873584858731,12.7533759761515,11.9797388692804,11.5272943230784,10.0458023671326,12.0354877029612,11.5946232409447,10.397916537948,11.2796905734139,11.3332752965759,11.7580707776881,12.2098091747706,12.5978451747062,13.4577169806662,12.5640064909192,11.3641329828756,9.51513977505338,10.8088878434658,10.9595822956293,10.8485028383937,13.0540491747699,12.8423312988656,12.3183138131168
"Q9Y485",12.6697732137778,11.6907868282019,12.5869797973622,13.1012952018432,11.8482501281267,12.5351542735537,13.2216894436295,9.55266044636626,12.0103624964894,12.9928848025769,12.230900065838,12.8784308529256,12.9699274437432,12.7466729851842,13.3073019760879,13.2627490520865,13.4682473119813,14.0989521452964,12.4680605898985,12.5926926679788,12.8714697448844,12.6416356304157,13.8556797142299,12.3013136532034,10.5118123395429,13.6275726407214,12.1121305303835,12.7984042843933,12.5443901618436,12.0927911023599,12.2293657648255,11.5405774050849
"Q9Y487",14.0088444980635,12.1131773042115,13.036054155888,10.0426636796642,14.6386095622691,12.8398743674851,13.1782518930334,12.5621296118784,12.9661024471264,8.47373503931142,12.366359427633,12.0179224898245,13.5211761794998,11.9144825345076,11.7974025430278,12.4714696286438,11.5758547975341,10.7055039106677,11.1579715030821,12.8959283658476,13.3994456579308,11.2132476873118,13.1280330100551,13.0326823586382,13.6973222643269,12.6008503943403,14.0682451193417,13.5672367920415,12.2222067059653,12.999634771087,13.6189285086758,10.3686217637415
"Q9Y490",12.2223014740632,12.8139240950576,12.3785825816026,12.7447983419005,11.777534304399,12.402662695534,12.7907858187555,12.2223014740632,12.7447983419005,12.5830545265842,12.8084230145231,12.0249223615353,12.1575886808163,12.6114491167274,12.5228347605411,12.1397423516919,12.7798666521732,12.5852422084882,12.8667208612563,12.2849734531582,11.9457946210118,12.3628600984181,12.758470594429,12.3509080747608,11.9943798377141,12.5370740568672,12.2234076796513,12.5954689750679,13.3075205155467,12.5065291810884,12.7659133707531,12.7770997542014
"Q9Y496",13.1583943140178,13.2331178784101,13.2788162177158,12.9078317274557,13.6677333318866,13.1290617200615,12.5715286787369,12.9005466188728,13.0935851022501,13.2721339507804,12.657283394709,13.3953282326768,11.7270490657454,11.3190126774682,12.9597672071485,11.8295701941187,13.0635762106353,13.5010873630829,12.6393144835433,13.1634807045987,13.423821921141,12.9640669983785,12.4810359527317,13.2745720440358,13.0963829861034,13.7037646435274,12.5084822661161,12.6079750056044,11.50329897027,13.3361436595131,12.6073208228261,13.4712147180872
"Q9Y4A5",12.531318677172,11.7579299533353,12.5398539222205,12.4207218265611,12.6262119886105,12.1765758471893,12.5582708439662,12.4766603510272,12.7222672013328,11.9309163480202,12.9175459044968,12.6522968885815,12.3404036287233,12.7127945144375,12.4260982066621,12.7062404423113,13.1768021291645,12.1623827844573,12.5601028308892,12.7729532416073,11.2503237827181,12.7800868670239,13.3120175934813,13.5067416218198,12.8301716735167,12.9659158474629,12.471936913282,12.0006577656665,12.7156153363098,12.7436099525958,13.4891010343098,12.7305236866852
"Q9Y4B5",12.3630460042441,13.9777695925713,14.4507492212578,13.2849206375999,10.9020345208966,14.8546116280889,12.6371240216042,11.3117385177129,10.8055891502906,12.5093100864204,10.7280525517209,13.680185938298,13.1231864442765,13.7990154836001,13.4932338764851,14.8777828517047,12.9216186655307,13.9570280266801,14.2633020030693,12.0334531172337,10.3624464650078,14.759476719232,13.7135298621527,14.6792940910718,11.3281423562655,11.948282407893,9.78941564462874,9.80343408748693,13.1106774089171,15.4294028871462,10.8005457561743,14.8046364195379
"Q9Y4C0",8.52389665184965,10.4257901408496,11.775408451424,11.9099525542256,10.1934248113073,11.9720727401166,13.2888527294447,11.9417450416765,12.8248049982186,11.6400728564735,11.5093038669375,11.1595261105211,12.3035906098543,12.8288779679842,12.1353175973777,8.42955381865737,12.8620936072104,12.7532808198573,13.4724621516607,13.2919870372301,10.5395959969328,12.7515308124264,13.0593323267614,12.8603984788584,12.2783682806631,12.3443511103709,12.611400184151,11.4185936128385,10.8293962073801,12.559161367305,12.7643681050554,12.7741674697039
"Q9Y4C2",12.5621421699316,13.3749205306836,11.9790525755329,11.3627523023658,11.7558558762939,9.31520249575071,11.7831673356303,8.94784073879598,12.9718135094449,12.7008532058403,10.8535805940003,12.8691032947114,12.9781907727715,12.7993891892909,13.0715875181195,11.9494991314237,12.5303438554724,12.9436828004922,14.0224815369163,10.1386369529627,10.0355772184622,12.9314814516181,12.1998703071836,11.4024994867346,12.330499810442,14.3521079993996,12.4252720881889,9.59634880915083,12.4769927138435,10.5077331471874,9.26546820745384,11.5644718619405
"Q9Y4D1",12.1209808653566,11.5043566187614,12.276379886102,11.4126614838158,12.9282606467495,11.9157285961369,11.7179501561642,12.0686642339409,12.3529128036588,13.3467796657518,12.1969190476151,11.1153739556864,13.0892628216492,12.2758765065953,11.463827663216,13.3586061296074,11.6950477534545,10.0915175708073,12.6768208808234,10.6701638813871,12.2116630487342,11.16556404809,12.4150194516646,11.9665782726563,12.9056062763125,5.64707404861605,11.6923809387507,11.782272754682,12.3021577032978,12.3081963988624,12.0597664867321,12.0831566191829
"Q9Y4D2",10.8749126646384,10.8764542883917,7.9395032160937,11.1172675918062,12.3604313228889,12.6407246635712,12.3578364699466,11.1361884289258,13.0734029641334,12.7381916000965,12.1917544951798,12.3268134080204,11.4231692212294,10.7893449613399,11.6366285297818,12.2922093965505,11.3532933569738,14.6820724952181,12.9271244620696,13.0539113110355,9.64853341214812,14.5433582432165,13.5455016627016,11.4951348213916,11.0782263328709,12.3029649026768,11.7593444946211,11.9857553055809,13.2894158013334,13.0163916809269,12.8741226364024,12.8214075948549
"Q9Y4D7",11.2122920623843,11.1725235577181,13.2900969470634,12.5932011789155,12.6469057948961,12.077687369489,12.236082345584,9.73141506103466,13.3881299221093,13.1779213413675,13.0988200055951,11.0849671248764,13.2061565686575,13.3778376250204,12.9968930182101,11.6108559288245,9.40115793262687,12.1762687579379,11.7257665759959,13.3106722713562,13.3956531348493,10.7564930461732,11.8813343155995,13.7109983373351,12.2295424541055,10.8381336959255,13.2521839128495,13.746643378196,13.5522713509845,12.9781161898184,13.0599492898825,11.8795588685377
"Q9Y4D8",12.2804547603255,12.13303418805,11.7345047904812,11.275815624348,12.7481133722876,12.48873744623,11.9547940815548,11.9509348111166,12.1482953698957,12.1364300743078,12.6376658177868,12.1891872700872,11.6259602600784,11.8114034749047,12.3419353278795,12.0389272887691,11.9262220604215,12.5658400911262,12.3477274770448,11.6949128339652,12.381693715615,11.9217759187809,10.9663493284732,11.611104980553,12.1138637754946,12.5728439170378,12.023498822824,12.0612805929186,11.9850603158737,12.6941806810727,11.7416495494839,12.5306211443499
"Q9Y4E6",11.590640202637,12.7057814070334,11.8109239461813,11.9918077034871,12.2236558745497,11.4928761614076,11.2061102374055,11.8500416684406,11.8274245679806,11.6187417484484,11.5775299056827,11.9660294723238,12.0735347248616,12.0018367003713,12.0809152402229,12.0483821729865,11.8285489019146,11.397982075565,10.9187755485504,11.8632372702614,11.6118815683585,10.5686241109637,12.0352667913627,12.7560647457628,10.9020503154718,11.268102689519,11.3226295242486,11.4928761614076,12.0444610568774,11.8390573184059,11.3968477915606,12.1192638873183
"Q9Y4E8",11.9059966366175,11.7687558657352,12.8609170104488,11.4535094893612,12.7484713675269,12.4948441309925,12.6708191755865,12.1430353860792,11.8191055148784,12.0183335626631,11.5417376334467,11.6209986423466,11.7222173111733,8.45620262554623,11.5317083822147,11.4642741357446,12.3713056981864,11.8823998602185,10.6558197471601,11.8335582275341,12.2972873252416,12.3341223672503,12.3271278057751,12.5968327626548,11.9585202970391,12.1815110470741,12.6688178045475,12.1828669875104,11.4457714378116,12.253248621274,12.4941923323495,11.7982214322019
"Q9Y4F1",8.54121177554532,12.1790363178326,12.2692032783658,12.0554254224512,11.5133562212256,11.5696700954362,12.0721481110023,13.1476437871183,12.7732905935663,13.1065591172909,12.2725201749575,11.8197414691066,11.9616431781949,12.447381411144,12.5048194270413,11.3189083399982,12.0855846922069,10.2571329645611,11.7506970484753,11.5293674833636,11.875824260643,8.69223012675397,11.5249022818905,12.2231949752213,12.2842977236854,12.0554254224512,12.403028936824,12.1398052353736,12.5682750929818,12.5643875518113,11.9478791703894,12.5700438612286
"Q9Y4F5",11.9174692003501,12.8003728736582,12.1270849453144,11.2723263517663,12.8742132425624,11.6346091292659,13.0209110501861,12.1051732952749,11.551926430077,11.7225235955544,12.7583788320554,12.8809721946114,11.5697707766019,12.8512906188324,12.995876314871,12.1886719193724,12.3611981968239,11.9042450331411,12.2298887937879,11.9847477907034,11.9847477907034,11.621497329989,13.1429948312547,13.2556786063132,12.4020344522291,12.6122823359388,11.4547406625393,12.3598206072706,11.4715160384101,11.7658109475716,12.4412535923463,12.2074689744431
"Q9Y4G6",12.0244704759405,12.8541170196656,12.5172145369091,12.7055398376094,12.655685457017,12.7820442686889,12.0992929373624,12.5400546972008,12.7961819996406,12.2733976498563,13.0378656927492,12.9901626343368,13.5213118720566,12.0610339333769,12.7921234964091,12.2620408924643,12.4903057116721,12.6869737890583,12.6511225477959,12.9203228966204,13.2462376483948,12.3315895313676,12.7018270250952,12.5262668543202,12.7213929123456,12.5084565119021,12.2794358092846,12.5084565119021,11.8770756266613,12.8890250989756,13.0341544466597,12.9128505899481
"Q9Y4G8",12.1346539265044,12.0250355114859,12.7942527401286,13.4281578048989,12.7111329461561,12.7682717587982,11.2555991618054,11.8438594199683,12.9017738173271,10.0720022925101,10.6208119439665,13.0268569284701,13.1243965533884,12.605500434412,11.4474673302963,12.6938604897607,12.9233483159249,12.5803724478913,13.9118978482657,12.8129271455578,12.8741307202198,9.72082974458541,12.1068553798767,12.8778171352606,11.1821814294534,12.1059781518245,12.3175132518136,12.7997775138869,10.3928807967907,10.8449424639364,12.3181004150907,13.3845074430761
"Q9Y4H2",11.9390984951004,13.1857290427121,13.0081729631101,12.3965811636634,13.3041554128407,11.4440360469793,11.5562009962303,11.1935187238427,11.395395516426,13.0966105452279,13.4219615870102,11.8312115037051,13.0160936586004,11.9640286925993,13.4696628038101,12.7466851156743,12.1342405231863,7.89595276493716,12.5524665925706,11.362033873603,10.8466517402523,10.8779842222385,8.54404892040983,12.5810670164434,13.5448308373123,9.08461818287054,12.8006426127981,10.0316095316703,12.7820961627194,13.8274341229114,12.7505060952433,12.8147805328274
"Q9Y4I1",12.2729188372452,12.642817238516,12.3122422861604,12.6489465116911,12.3920394306304,12.2534044021776,12.4076884427866,12.0575836788729,12.2317628359336,12.5066566334823,12.0010419745808,12.3827165247347,11.9777061018371,12.3506067347979,11.8349517956248,12.6882747355022,12.1765703541596,12.9427532806463,12.0142085200566,12.282399943667,12.4495730261449,12.4039082603045,12.6661344824249,12.7293793950487,11.8949308831151,12.7351224623773,11.7483533082746,12.1405519118536,12.0575836788729,12.4053009239259,12.275388513412,12.0964362775561
"Q9Y4J8",11.6978053702853,12.3964414116969,12.8883172347241,13.7411844788243,13.1398493676649,11.4161606636792,13.5389968054702,10.606612277324,13.7446200209791,13.1365101746559,13.0039658546949,13.0271203036901,12.88258530301,13.5777357494634,12.4712111872304,12.8287382394872,12.9212469290011,11.760862817085,10.8979899305297,12.4150879562308,12.9944577864489,12.4480699434384,13.0909044037521,14.2067598111657,11.9998452165795,10.4620438907248,13.1062290588954,12.5332282525412,12.3792427816909,12.444486807051,10.5836799413442,13.2746919431489
"Q9Y4K3",11.9544471466765,11.8845035199412,7.64942866036888,11.3086205985317,11.3719500813455,9.41987040572208,12.8674332350217,10.3451955360229,9.11263467127473,7.17144773132646,11.6422141871373,10.6412197987115,12.6363891785888,13.4488809937509,10.9806618756826,12.1028987972515,11.6362528505128,13.6728094294335,13.2436796890678,11.6731229837125,9.93491631722713,15.0744962812719,13.7438340078461,11.8666075331123,11.6318238921192,12.999067142017,11.8932389532632,10.3499692014282,6.25153785240789,9.47674298869538,10.4537514492116,12.4132461003202
"Q9Y4K4",13.4164705794059,12.9916770327844,12.1849660019076,13.0900629995816,10.3185954003033,13.3052961222477,12.3703586310205,12.8775890066357,13.1844233085304,9.68446943783255,12.9055154526237,12.3703586310205,13.0280989322696,12.7876402752451,13.8625214063774,9.8509547297018,10.2675818380633,13.1567336453799,12.8220279333855,13.485500663126,14.3261847113669,14.4996506151487,14.8520446066091,16.2378900971935,13.6882095247818,13.9279880797157,13.3257689054122,13.1256995455058,13.8152611325138,13.5057278225462,13.5160226011193,12.3185142918591
"Q9Y4L1",12.7370214268741,13.1215846774312,12.4078162795483,13.1731036233114,13.1554679829403,12.9398329445082,12.6003549832928,12.6921501466839,13.3570734481976,13.351713413714,13.1334448896348,13.271265984128,11.9210233613985,12.5093990675962,13.2029609013976,12.9691410359745,12.8595273596862,13.0210995482183,11.9569577232552,12.3665491146485,13.1849568172919,12.964497133605,12.1834916105451,12.4564736807992,12.9076715746161,12.6764483532138,12.953897237485,12.8529708247655,13.2384418161862,13.0685772968875,12.7868313577031,13.0428480169305
