"","HB01","HB02","HB04","HB05","HB08","HB10","HB11","HB13","HB15","HB17","HB18","HB20","HB21","HB23","HB24","HB26","HB27","HB29","HB30","HB32","HB34","HB38","HB40","HB45","HB46","HB48","HB49","HB50","HB52","HB54","HB56","HB58","HB60","HB62","HB66","HB68","HB70","HB72","HB74","HB76","HB78","HB80"
"Q9UQ90",11.7971131032077,11.9221749044535,13.0707994295192,11.7907996676418,12.1028236777094,12.4997259301169,12.8693972627744,12.5305456142352,10.2434427905244,11.9534820403871,11.1705277988938,11.9911329879237,13.1245368492937,12.1091070642992,11.8018333186105,12.7826248529603,11.4696935255036,10.6905161209277,10.292045816334,9.04744535628031,11.387395936911,12.9668722129514,10.7893777462118,12.4383738095521,11.4929389062458,10.0651050074111,12.6947724546168,11.3884305114027,11.5154435520929,11.1945035200267,12.4977617039171,11.8485083227,12.6262934752555,13.0204590989483,12.4919002357285,11.1932780777463,11.1033783813649,12.5112084934235,12.3115248677935,11.7978027676779,12.5956621637967,9.98575393528209
"Q9UQB3",11.5144168449775,11.9789705593113,11.1011934468078,10.447997114594,12.513537178489,11.6952361986662,12.3360007639785,12.2994546701934,12.5051724378467,11.9426732506925,10.9974498365784,12.1723553510436,13.7208280954804,11.1912572084438,12.4851627717733,12.5282012045315,12.5330149674709,12.8073397672622,13.2258741478795,12.437944283262,12.2802894936438,11.3394070758285,11.4093870600516,12.8906084238841,11.0257729689238,12.8859191560053,12.3360007639785,12.9942005364579,12.8044407464053,11.242013197566,12.4453261247793,11.8567809086872,11.9518037549554,11.9249029449202,13.3084002024649,12.2898406623913,12.6940266542981,12.4314200278669,11.5210680757644,12.7381339763626,12.8627406922671,13.1920806935271
"Q9UQB8",11.7420832181312,11.8124585414989,11.0903334846305,11.3600043969325,9.72688702551072,11.0974556631503,11.9914797718436,12.850759713206,13.4187975414073,12.3600754758819,11.5177457450376,11.3236114778199,14.0322574671763,11.9553793589153,14.7694632265797,13.6997333286508,14.3563786744589,12.3033212923015,13.8693863495029,14.9050185075768,14.467885908631,11.6735161768487,12.8611570365149,13.1305531289527,14.4492958693857,12.9854478153387,12.4787756870814,12.5646486857708,10.9110052365434,12.0702338740851,13.1340271852769,11.053872208273,10.7467089225024,12.4719374655594,13.7647209730833,12.1700809335987,12.6637863248373,12.6251311169921,12.3155117237842,12.9368357492906,12.8192128880675,13.3678302317115
"Q9UQE7",11.4838348728371,11.8793027192297,11.8897912472771,13.3763610052245,12.9343992270237,12.6740089475438,12.8223566605335,13.0167146509639,12.8094010411052,13.1023014792892,12.4136054718372,12.8331275036634,12.6688281604225,12.0700675540033,11.7314347741416,12.3058748350445,11.7695809087421,12.3590676476118,12.6089506116268,12.0114651974984,11.8300136284378,12.0670030407396,10.9424510088897,12.0765120592614,12.1337571897445,12.2693752976975,11.5882209021751,12.3103841763608,12.6024017598772,12.1619649043009,10.6945523121652,11.7601741123621,11.0232232367991,11.9674467250958,11.5354521875471,11.4570834504323,11.7162760629147,11.3980216120979,12.7826290102194,12.0088269100665,12.8609577996512,12.5546619733675
"Q9UQM7",12.1441971537127,12.4145714233243,12.4459458818168,12.6369974449208,12.3470452819081,12.8830972212355,13.0999470470286,12.7285640520898,13.4374131339342,12.2928673212551,12.7626945183635,13.0480019536172,12.4230970087322,12.5386844875926,12.5301277434823,12.5985112165755,12.2051835051054,12.622054998821,11.9716996334124,12.707250702075,12.3947147502757,12.3990437103924,12.1888020378838,12.4702225288543,12.9223915222078,13.037321951841,12.4967119648765,12.1309084940387,11.7818702015762,12.6535669884697,12.1841196024866,12.048718236254,12.4677214123807,12.3514089708153,13.0532734963926,11.8106797213676,11.7961525524078,12.0601313977232,12.3398246097562,12.1992319843664,12.6527796029919,12.3668141190401
"Q9Y221",12.2759422455745,11.8205948905216,13.5867255754969,13.6703455162496,12.4620522378175,10.0803077660247,11.9340835557691,11.9079811519879,11.9384179871003,14.6491647274977,13.7330579562617,13.9455210972135,12.1383025699034,14.0183513335088,12.0906133098835,11.6426997378765,12.3913792000885,10.7399300247765,7.94778652138935,11.0217141942401,11.2830552848907,13.4638962423445,12.4989107364388,11.8960456102761,11.1042477722037,11.7421974242198,13.0929207504568,11.3540349021242,12.6653350993659,12.903079695639,13.6261419872406,12.745261865072,14.5175743400525,9.66999575947297,12.2096262971456,12.6526092069607,12.0820204677997,12.6526092069607,12.0122223379676,13.2277877055003,12.3478388079455,11.3144764609983
"Q9Y223",10.773654865396,12.2200659791515,12.7934263444437,13.4967849394041,11.1649080363133,12.8936191795219,11.8661010808088,11.3033848507605,7.57188442087015,13.0209947393321,11.5181653031287,11.6613801361432,11.5453746899294,11.4855845132967,7.6203936743238,13.2668874190768,12.9493888410305,13.1767742314026,11.8306394722036,8.0164962711948,8.41447018641414,12.7142217565359,12.3210731815039,12.2809185480137,12.5580295377242,14.0138932290144,13.2386996747788,14.2444868857958,10.856990594493,11.1139540101907,11.799743877906,7.22184851884065,12.9248684695836,11.5419290449921,12.2404390607538,12.5006820767638,12.7072940243178,13.0565315204622,13.6840809930199,13.0709027353818,12.5171537788205,11.6394539882277
"Q9Y224",11.0335321562649,13.0488242425256,9.9426391529196,12.0174715592969,11.5780566456815,13.0030712395945,10.9870218350139,11.328257809897,13.3155988591032,13.90432306802,11.8428352839402,13.1365808354905,8.99899070559936,12.4622655717033,10.3364424786974,12.1263957372157,12.4531103826271,12.7112973766558,12.6307173914535,11.2861001283043,12.55955124746,12.0692358351634,12.351537385886,9.64572731070102,12.9632571671984,8.38174620760051,11.6597877496974,13.2693415038462,11.2509063966747,13.8354491786161,12.7662314149148,9.37516673421324,8.3797920953491,12.431745571957,11.5511147369624,13.0239277878566,12.7667931414785,11.5181819239384,12.9069993245096,10.9457776816158,8.93448875039647,12.3575911424923
"Q9Y230",12.9006037560843,12.5524896983494,12.0347014340836,12.2946978955649,11.4072337957134,11.5276701205189,12.1244796162797,9.19437257430924,12.5071170795375,11.7748918857223,11.2580735071333,12.2681778336055,11.0460213015253,12.0447456054819,12.3619081100527,12.3832025485502,9.6134930994873,11.7406389453604,11.5035036483664,12.1403613431672,12.0353584864301,13.0856916588545,12.7264270588687,10.8976660165279,13.1540711985093,9.3255633609688,12.9608170202073,10.5398888230142,11.0067690522232,12.0698129878599,13.0177946082297,12.7037252536622,11.4692304856364,12.4334985154238,12.8313257920413,11.7420966889383,11.5990697715162,9.93954338225255,12.4327683010509,12.6991307224841,11.6965454765055,11.3651350131752
"Q9Y262",11.9589586095012,11.7765070322934,11.456264042848,10.9976872653089,10.7339270051188,11.745955054518,11.9317282622667,10.7836181638578,10.9392897532405,12.6492715189625,10.6701497617354,10.7642799110119,10.7939112386217,11.3859326370496,11.8074696185013,10.8230950758357,9.80938621317898,9.83312859600501,10.8286373346575,10.9944460452526,12.7710501559509,10.9413437571604,12.0798297304396,12.7104256583765,8.66397471747739,12.4126297017817,8.83837143962325,11.5691416681857,11.50477718212,12.621354089085,11.0995587776135,10.502716707234,11.2031601784527,12.2721985056345,10.5056090926334,11.1918061038313,11.3384484379139,11.0961626107308,11.9803582700249,8.85591388212641,10.6439525218034,11.5701952161919
"Q9Y263",10.8562251863547,11.4043297511877,11.8395129281266,13.2048098350723,10.1905812113324,12.9575300095799,12.2377661578442,11.081488828982,12.5207155664823,7.56635400767873,11.726215844654,12.4584042260591,11.4716404265334,11.421053943125,11.8961711999826,11.981908021683,10.6564072257769,11.8476894411401,12.7807869243911,12.9103173799199,12.7318290872239,11.4792502601891,9.59903895735111,13.1452156485341,10.530878480348,11.5108904058017,11.7569057248113,12.8074261973403,11.6425280849202,11.7818199946689,11.3701020087032,11.1985766187737,10.1515593230843,11.7969796080744,14.3837072112086,11.1450543994114,13.2355472940018,12.9855266263091,12.3744585479597,12.4714669035941,12.9646258732363,12.8163471049797
"Q9Y265",13.6813225054444,11.5620806291954,11.615085745796,12.1994235286275,11.8166795014898,12.4695160335525,12.1347473784501,12.2893680748298,13.2631714742413,12.6470228280735,13.0043741012421,11.6402274572859,13.2030537087489,11.5813439487993,13.090180872986,14.2966706056309,13.7889045383376,12.7326915409176,11.0242797741486,13.463344043359,12.2909685540575,13.6699420567068,10.9694863801854,12.4464188764696,13.0312018846597,12.677647818038,13.4458868126985,10.9642600054192,12.6915677432032,11.0867797134561,13.0688730648804,13.3737565710782,13.9415178177193,13.6917562820838,12.7941633435855,10.3860741562464,13.4212064799179,13.3390480419504,13.0566997431779,13.4280031226951,12.2222253915983,13.2051023782999
"Q9Y266",13.6004141025032,13.2115062342554,13.1072858108597,11.4838111886278,13.6069164084595,13.7191090877431,13.6500571321059,13.0651358280129,12.2483900431475,14.5268539886415,14.1100440632362,13.2558170498151,13.8255717745859,13.3452627188069,10.5489194436573,13.5513950237193,13.6575848006343,12.9917827824003,13.631644145109,13.0427024111793,10.5115897163359,14.0868815216507,12.6205627596972,13.842042763303,13.9164852658969,13.2551455978358,12.2854084565084,13.9141151142909,13.357930141359,12.4150592036284,13.6583405097626,14.0401918949986,14.0314658003125,14.1446227921382,13.207624196657,13.3187715212608,12.5995446363063,13.8546880039827,13.9946575688484,13.9804322094005,13.3585617828005,11.5959879900372
"Q9Y276",12.6977630822582,11.8842168685499,13.432685399768,14.3016811476873,13.634401652747,13.2517660755888,13.113322639152,13.6132752338067,12.1768721242039,9.65234510032738,13.5511948337231,12.7923475598165,14.1327260768541,14.4778287085107,13.3087933981679,11.6703677909427,12.9112698673761,11.9115395049759,13.8413442671291,13.047566432994,13.7076374965622,14.171188464227,13.6372900353755,12.413916751621,14.130950682175,11.6342077516046,12.2814694665003,14.0858641083213,13.8895046830916,13.8349551044816,12.9564885129754,13.9679119383236,11.3221918632267,14.0714786928686,12.6201153627792,14.6017566703285,13.8661576955475,11.4391172713815,13.5966130613602,13.9274238138477,13.2685002300415,13.504109677029
"Q9Y277",13.0735641173466,13.3294100873807,13.6721125249233,12.3458238991271,13.1376036947643,13.7535924896898,13.130018904505,13.2307347250226,13.2189127177072,13.5240990257685,13.5673412794804,13.8175447284609,13.0311125312556,13.738428757018,13.2109363675019,13.3651870269968,12.8577369476543,12.7756385950733,12.8449390201802,12.7745547615074,13.111511676186,13.2579075493561,13.283729440333,12.0556869387908,12.8339331476589,12.2860362557331,13.6123543448234,13.3776415078241,13.0475029012231,12.1043103659856,12.8267346155932,13.537681766063,13.509019496464,13.374675515178,13.2529577057567,13.2705281595599,12.7203084966298,12.3264078900742,12.6902518981949,12.903423746419,12.3569781303787,12.601731107118
"Q9Y281",12.3730680903211,13.0820329365183,13.0689309336864,13.0285122577772,12.2945596679378,11.5381639817608,11.9340481033462,12.3889526615573,12.6854460728843,11.8934696899789,12.6543084039658,12.2771564544257,13.2865039513377,12.9937937619084,12.4888554240719,12.0849149064671,12.5809439198903,12.4834490095334,13.369447133953,12.5890764459753,13.2546148829002,13.1819462657279,12.7963307634123,12.3572781188435,13.6589327397567,12.2003790323519,12.6151052871974,13.1105290975786,12.3979135778219,12.9866205966437,12.3514460111969,13.421853565621,12.1937485793302,12.4882269682978,9.21506439877654,12.3228794857163,11.6635085483531,12.0854995198488,12.0323929483831,11.5576479215437,12.0854995198488,12.9583423818558
"Q9Y282",13.6051466287093,12.4415564407163,13.3956697785714,13.1744184181904,14.1252329916712,11.6710138883239,13.2877688716338,13.5665268466595,13.6548880002583,12.9382022845216,13.3333210039334,13.2068566315439,12.9565214331766,12.2768847493135,13.0844246798068,14.0157616109173,13.5609654888966,12.6675978048317,13.3355307293446,13.4524091513062,12.821195832123,14.0531626848365,11.8944092202147,13.0279802714769,12.3446719808799,12.2541033313714,12.2908654057878,12.4433720633201,14.2153111832531,12.3161869671129,12.6333940786167,12.6450525240686,13.0855089837873,13.4155528415086,13.0895294638168,12.8829233560308,13.3229435113484,13.4882384339354,12.6603860247683,12.9603209138067,12.1034306581729,13.0301532255531
"Q9Y285",12.039366464898,12.449272367907,12.1965194291171,10.9219059206342,10.9076347956339,9.52403927860747,11.9278818855015,11.8359254935897,10.9098963034652,12.876337587066,11.8807111463667,11.2094356185666,10.8884355605792,11.3496163925011,12.0110913719442,10.4868628920362,12.0118423330712,9.94242722471618,10.620042315955,11.2761415520732,9.38054075370235,12.2967094992091,13.2959029829943,13.6461960104156,11.5729964144772,12.6287057141435,10.613488460732,13.1994024921086,9.4253264064794,8.25266595551826,11.7530064534179,10.9951624602572,12.6752096926157,10.7717047652685,11.2382614253052,11.43394423591,11.6125828481757,12.7157892000631,12.9999033245518,11.2499492207912,12.2437457676764,11.3619726561035
"Q9Y287",11.6964339279446,9.85241434900714,11.1071088365154,11.8565777772179,11.5412725613271,9.94911497867617,11.592329642176,11.0179228444162,12.5185197792573,13.0476354842198,9.16680787621199,12.2082532484994,9.59169907324528,10.759939251293,12.4890423196525,12.1434255292329,10.7855912458026,12.0171694702671,10.3770310620967,8.75349862984229,11.4809304402643,10.934130283145,11.2528810932104,5.94867435063699,9.45465709129178,11.8743140806962,9.42006712361164,12.4984262151037,9.5505919087008,11.7390271968323,13.2315286041151,12.0512931533729,11.6988392520189,12.7051680104213,10.2565371352897,8.67180250875964,12.5282786101749,11.8587403960317,12.3770058671209,12.1924605823405,12.1010569855664,10.2112385936849
"Q9Y295",11.2227580756903,12.1545195205814,9.16229499885706,13.1033809740733,11.9467126001085,11.6069854287982,11.1582938455817,11.9730044622194,13.891998262659,12.4687207297683,12.7516982650455,13.5403711993063,12.2544807842787,13.4815757443616,14.0879741692525,15.0842532828574,14.7705926674987,11.4297380543943,12.7457886570727,13.1334614598154,15.1591548519012,12.4542224076597,13.0021996587898,13.9005089569725,12.6319334630055,14.4769917027187,13.1807835769346,12.1838672204244,12.4326459364404,12.6743261006512,13.1176141927509,14.0292884131924,12.7857498817934,9.39529522698232,13.8720303825192,12.8566266666959,12.72355515998,13.255036416707,13.6207155336699,13.0629751805928,13.0753784533971,13.3393257443606
"Q9Y2A7",11.8166320308295,12.0438327971737,12.7500124526504,12.7012655088597,12.1632211986428,11.4849075486859,12.0198880749884,11.4579370932783,12.326162651332,11.8960755433955,12.7743282261088,11.9381620019585,12.2179978315686,12.2576904160339,12.5136038456765,12.604291846766,11.5520260514173,12.4288976222009,12.5328139399932,10.6953752265857,11.8975042166548,12.78857721887,13.0033742630384,13.4065629343278,12.4853137930396,12.5339352133211,12.8693954504634,11.6740779804782,12.1087257790466,12.5472724458458,12.3166716599821,13.5709611837259,13.1156807504536,12.0901678720639,12.0422006081703,12.1526625267147,12.6796092024055,13.0787995485284,12.8815693898481,12.7578122876522,12.8693954504634,12.3184133008112
"Q9Y2B0",13.695598719507,13.633270308752,13.1370737600223,12.0291771321072,12.6073663740047,10.0586711162672,12.873124060703,11.4929425254096,13.6941812332488,8.37604340757898,12.9418824593437,13.2114703609863,14.4014379214424,12.7846509984901,12.7621167640448,13.425502894289,13.6729628931691,11.1454968274598,10.8108882662893,10.9718964443332,12.1449128613827,8.70652031627435,9.22734488688424,12.2098258343159,10.5170392757393,13.1521629594635,8.88117606965586,13.0514788232789,12.0184663288729,13.1310919615269,13.9054336472645,8.81364721610625,12.9360776448488,12.5073498604315,12.6512984286727,8.39384052476406,12.4014015955741,8.47425466154846,8.42181743149039,12.2580289909254,13.892900389496,11.7766506160337
"Q9Y2C4",13.5390343766143,9.59534831314555,11.9187388388444,10.5120802930899,12.5201948064933,12.5377986377735,13.4990879173083,13.6301455681905,13.9836188092446,13.1635852314383,13.68348328341,14.3473659191888,14.7435371577973,13.8571661488541,12.3211499831973,13.5308912184658,13.0251090940754,14.0605419094385,14.8404507338379,12.564935418016,11.9473926180254,14.7504308652179,14.4487500952383,11.896842270828,11.6669693570188,10.3972435201157,14.3655308691289,12.928625887201,12.2367312403644,14.4487500952383,14.6120394028227,13.8011124533689,13.3003135848949,12.5924194543841,12.2671151321124,14.801095934671,11.8430828058964,14.0394004930392,14.6180395762823,13.0886687362943,14.2717174799885,14.0796165506035
"Q9Y2E5",13.7003503804088,8.83331679555312,13.7489429834059,14.145996677922,14.0396041596442,12.4704260440326,14.3119121830698,13.7198551826351,13.1470826300065,13.4222853677443,13.9251765010098,13.9960882537142,12.9609393686883,14.0577344593914,13.4171606643666,13.012173071466,14.477306464231,13.8515405331624,13.4862273306832,12.6686757340084,11.0745597303538,13.9291636407231,13.8400388805612,13.2738068396892,12.9840172222774,13.1228144456361,9.22725306473659,12.5736855131188,13.477932678815,14.5335236787116,13.6172966700432,12.7841484842644,13.4931950035629,13.3974013630088,14.477306464231,13.8039651450122,13.9572401388778,11.3492655195225,13.730540379219,13.8905055827326,13.1199328586878,13.4355697915533
"Q9Y2G0",12.2113070643901,11.9022596478637,13.3441671038321,12.9337525004963,9.7009197093492,11.4597649811548,11.9639029214046,12.5863998037671,11.6944789070274,10.1559989213262,12.5870180518731,11.7171219414726,11.2451805880006,11.7006319366213,13.4405162100937,13.1816226910467,10.0334054589749,12.6320736197194,10.7781887595449,13.0912670949991,11.7229888404509,12.1917308804505,12.0887355417666,12.3169258333827,11.7097096807779,11.9098797168265,12.2570439529075,11.2969868496851,13.29885956414,11.9202800854523,11.8888419689006,10.2926515866437,11.3050775621126,11.6036356229948,12.2564085639839,12.1332666624485,12.6927504684898,12.684234280109,12.7828801233434,12.3632127621138,12.7547839124318,13.2801314635066
"Q9Y2G3",11.1539024691145,12.9339531159958,9.53240856584692,10.2977862665281,9.74991572396926,13.0927293834088,13.0868850633914,9.62147112124059,8.96492984042431,12.6893007729523,13.04496145153,12.0613806688737,10.5292620376881,13.348852994465,8.69700217431953,11.935991581627,10.0148011574389,8.48559719546812,7.05614835992849,12.8212019048221,8.33602527746023,10.9115814385026,11.7575927252344,8.68891452409248,11.3946213389798,11.7551298696239,12.5653230090636,12.6725805912975,9.66653409673661,10.4503560925864,11.2258326612791,12.0453204960293,13.3120939925879,12.4777868323666,12.0559968615778,11.9712269073481,12.6544928884532,8.38767563696193,12.9018153184196,11.7095789775462,11.9437812315038,12.2043437555015
"Q9Y2G5",14.9671967881756,14.0442037552206,12.9410240772498,10.8251269663656,14.3327215238476,13.9017932343764,12.8887178985026,11.5392745493499,11.1509322816146,12.5748532121156,13.5246998221862,13.5820630893746,10.2805531780484,14.0148991145664,10.8278951349335,11.3756496022133,11.6085727527306,12.5035692203495,12.3382673894166,11.8658945204443,9.97625018746532,10.9621448362097,13.1182939858986,10.9671804710176,12.1413384156171,12.5221349367853,11.1983690168796,11.975793745117,13.6232454422772,14.7820207923275,11.6095947916578,8.10192737192922,14.4162431406805,14.2760913056839,11.879346287966,14.0770373985177,11.9689513293178,13.1996184361985,11.4286206524731,11.0238636597654,12.8574265890496,12.8959653185896
"Q9Y2G8",12.5596690118384,12.3320428626882,11.4787021219831,13.0214665989415,12.7576778757128,11.8313985373254,11.6179897800631,11.8211914325518,13.1399839454494,12.8671730027021,12.6630974052608,11.8139763469644,12.7432080878705,12.0848097547279,13.4522138328252,13.0403291522163,12.8490305834036,13.0310202240352,13.1455834639615,13.5829030664438,12.2163289792029,12.7918299951607,12.3320428626882,10.5006548734111,13.0117560088185,11.5553284164665,12.9763646157455,8.68459284842309,12.4836268470788,13.6343005651258,12.2971347660464,12.5402250250578,11.5364481101632,12.5206048604302,12.5206048604302,12.2954425300424,11.1046906636223,11.3235425893348,12.3178433571767,12.2978632424036,11.8600578795738,12.1978520494685
"Q9Y2H0",11.8292052234322,10.9231504879683,12.5768728661741,11.7905486143657,11.955744162979,11.2118738904674,12.8407359678598,12.5102052560358,12.2459025560696,12.3028764099535,11.9880840421372,11.3873766033416,12.3467283476317,11.4633723436318,11.2469038476018,13.0448716511672,11.2574678716668,12.6558365421736,12.8852842382735,12.9314318621404,11.2962365224917,11.7739745658635,12.524003176953,6.98166176912124,11.313936796862,12.4201936626817,12.2255083459361,13.3764414077234,11.8262140417794,13.3203651874762,12.8622078547347,12.3318186709211,10.3134954474807,12.5478849210671,13.2403372257508,12.6376029388107,9.16372743178433,11.953210189576,11.8295846275804,11.313936796862,12.6355115656003,9.12889218724377
"Q9Y2H1",12.0207010800588,12.4054989433802,11.8468485288554,13.4472673930441,9.16284887431855,12.6116701428279,11.8425238451704,10.8750777732703,11.1803126245086,11.0180125332633,12.8569565744965,10.8934965399285,11.41876518464,11.9121580092592,9.26718987393414,13.702058889212,12.9003060319486,10.1382182420494,12.988123831901,11.0021266467261,12.0227443844011,11.6683088664341,12.0863434095425,12.1386788782439,10.5222973868318,12.241792284584,12.8432764854136,11.2221222029882,11.5634913058701,11.4960943860211,11.2890559167051,11.8398829869106,9.48845337540932,12.0134579349452,14.0424547738287,10.7255057666441,12.7826127869996,10.1717754655823,13.381693764654,11.2463267223365,11.0450440453725,12.7834475844461
"Q9Y2H2",13.0105670198547,14.0934029095756,13.7154950113806,13.4158951455265,12.3768712131936,13.0026374062636,13.2291497126874,13.880619548162,13.3978183445992,14.5963818176947,14.0035559200793,14.2270052098377,13.5616073154332,13.1586936918431,13.5752414270593,12.429551073812,13.1871859088721,12.5584181098631,13.0047194862671,13.1245181637656,13.880619548162,12.1047703295796,12.4933669320744,13.5765444585483,14.0560333301006,10.7115811261468,14.1486731080451,11.3923206088004,10.7488868692186,13.6603394800978,13.6856373493108,14.2412690179196,14.2979965210442,13.1686273627288,12.7435501198302,12.9235056187913,12.4940534220059,13.0193646518817,12.6309905501161,14.0994960663451,12.8547342538343,12.5303952185233
"Q9Y2H6",12.0493410272073,12.8280158944439,13.4097920503447,12.6185111205993,13.248303351419,13.4278484190554,14.0540225751367,13.656704134877,13.2164086553645,12.9918680669764,12.2244334570196,12.2340344959963,11.0504394611108,13.31574389718,12.3918620543404,10.5958293730516,10.8521230942394,13.4436206927441,13.1090208863699,12.4650353358339,11.6033734399849,12.3993766400544,12.9514614909793,13.2758020556111,12.4503198086901,12.9786598426237,12.8241740136,13.37050544703,12.730963406841,12.8977314705268,13.206542145208,12.2244334570196,13.4332236509898,12.8831112955573,12.5348618478111,13.1262974192176,12.6933986862587,9.11154780294526,10.1934831314357,12.4291962057048,9.73432732761648,13.4470255226132
"Q9Y2H9",11.686713684804,13.0148631856225,9.28170644897806,12.2603122575191,13.0886047068917,12.0789738042416,13.007645433412,12.9203903835822,13.48958088821,11.681796594478,12.499324035221,13.2198456347302,12.3728863130777,12.5908313870635,13.7712375589146,13.166956385455,12.4982840709427,12.6874191460314,12.5352854848407,13.1478310047995,11.6784236919039,11.9598012105406,10.555858306506,13.5717712305961,13.6299969389827,11.7344846827198,12.0462295910532,13.6191740087877,13.6035244383273,13.8506630477647,11.5753668499997,13.1923046205657,11.0550236355156,10.585614061718,13.3237875262611,13.236600959055,11.5571133643793,13.3611741232575,11.734028292913,12.4954935815281,12.8237398305038,12.7276387452589
"Q9Y2I1",13.3853563835107,13.2182741966313,13.2184678388671,13.5232474382196,13.7969635367421,12.8238764417826,12.0544404385361,13.037970984716,13.3838880330203,13.3176959231304,11.66761284003,12.6610376208782,14.2380831768272,12.1434625707733,13.4798708166393,13.724313611882,12.8074001650736,12.2392596394691,13.70091600164,13.6900956097991,14.0570250080281,11.1249725447826,12.3838972562929,14.5909752251406,13.5086322155262,12.3064639314782,11.0259499021328,13.2369253170469,13.9356060201844,12.9143366891728,12.4021391075635,13.2474648088749,11.7758927482326,9.53125106796985,10.8521069830948,12.3505781885109,13.0274962140551,13.2739870927897,13.043194792085,13.4619079313741,11.7197013392159,14.0412513903446
"Q9Y2I7",6.53967158438103,11.9574661157978,11.7261954626508,9.80205408684282,12.992491917022,12.4682497315142,11.1856668931838,12.2281816756444,10.3345016057514,10.5497542893907,13.1639043966135,10.6816416586934,11.7758057486972,12.3881342613469,10.2793597307441,10.3674293541049,13.2215886512575,12.6842553575914,11.7985526352548,11.5533160628665,11.4355416237875,13.1126238229587,8.7272782557463,13.1703807611017,13.6563430325773,8.41894950669328,10.68449098217,11.2972604181133,5.98819327690144,13.575161183906,12.0163573167549,6.92462444212944,11.5464663067104,5.30326726241381,11.7570662541371,10.0685354490841,12.6039627871371,12.0214630629984,12.2219690035047,11.9058339881379,11.6197080001774,12.2400907668015
"Q9Y2I8",11.813940314544,10.7054983811669,12.3022023897532,12.0021934856038,11.7987151011757,12.0220027534499,11.8975230140301,13.116690264131,13.0170783467276,10.8487699471032,11.5965963742198,11.9516114062912,12.6673904475424,12.3824760277224,10.2512178973516,11.5993700506135,10.2930450989204,12.3506985971066,12.9648261160001,11.90554366926,11.8700427821123,11.9914237511969,13.4068323373228,10.9415908717994,11.8646112315722,13.0707467084322,11.9620397731308,10.0781114325564,12.3867190722567,11.8934611230343,12.6355918629019,11.3736194890201,12.7378073029002,12.3563619394895,13.6774192662787,11.8228961491221,10.8882004245759,11.8246282369191,12.8054611667944,12.739090666922,11.6182969348533,13.0705383204721
"Q9Y2J0",13.7509488410803,13.2244302747141,13.3188437031284,11.9630821318705,11.3263260807413,12.8131207092787,12.7331533133635,11.9575258991715,12.1076516861327,12.5572101236917,13.9911882032798,10.56595245785,14.0438667792525,14.0008939209568,13.6194148771616,13.8905421646967,10.089061578082,13.1274669381901,12.7276094363126,14.4358772404372,13.7963350077914,12.8637194721847,8.36194489562767,12.1226775911884,13.9533830060202,8.86561274715537,13.1043146191795,13.3864935126338,11.9106833790067,12.3386505425006,10.4051880609472,13.2873312550436,13.0854117219254,13.1531186223132,9.99140416000926,11.2459525135036,12.3592289748934,11.9083662136611,12.8769453906732,9.04994353316793,12.9078278040381,10.7574996113894
"Q9Y2J2",11.8318297054003,12.6304670102333,11.8275016448849,12.5127821354767,12.2648165250995,12.8489955193721,12.2248528082126,12.3501119790391,12.4968256530672,12.2333734047789,12.352123301431,12.2869367483299,12.3934739105451,12.2626954768521,12.4805922978938,12.8103923700361,11.5349884738136,11.9289495464756,12.7920497856972,12.7623192248404,12.4350485016316,12.8718504273225,12.6069010289138,12.5858152420779,12.6075351964438,12.7627571111078,11.4908805984854,12.2404386610861,12.5176708143908,12.6907844974837,11.9804563661621,12.9725447030189,12.1038574153085,12.1032252702472,12.9074382109793,12.3369598456305,12.1408955175131,12.6254647050607,12.9533716115166,12.5123101509732,12.1482774969596,12.6197883165897
"Q9Y2J8",10.8283315053441,11.9027588171351,10.8986811838455,11.6773095510287,11.5136339084289,11.7218089832971,10.1854127131984,11.7208932806413,11.9599415723811,11.5865130829777,11.569398610865,12.2020441767833,11.2623383604356,11.0590590096103,12.528416758099,12.6450024714568,11.889450501384,12.5570830174277,11.9347113463713,12.3141795788746,10.7235863090816,11.8097515529652,12.5706958132952,11.6728966728449,10.8586937364259,11.8549170489858,10.7847335879371,10.0989948132663,11.8207852639591,11.9832909709381,10.7700014593161,12.741552250208,12.135148192877,12.5247399611816,12.2950473628381,11.2461768281226,11.5105487301164,10.090909507498,12.2209998124699,9.93196934665429,12.0075807231431,12.6411024029003
"Q9Y2K2",11.5750147286714,9.29128637133195,13.6279568231514,9.88875149685185,12.5196883484219,11.3270805088109,12.6067970149436,12.3917671436035,11.5017366568905,11.8482809541293,12.7726115994376,13.2750222534358,11.7947997759999,11.0865953379466,12.9109410254566,13.3091652330071,12.2468076548359,9.41860659014364,9.63826373148694,9.83766930633743,11.1821472910182,11.6446769760541,13.2496818116292,11.8565832510564,11.9073080670458,8.64214602006391,11.618624243447,12.3774306269549,11.8340840274297,9.9403274672406,11.3327041008394,11.7799746906325,11.176566017649,12.245209605637,11.9979221930072,8.66316277492325,11.7085708593568,10.0550478312503,12.6352813353963,10.8783775845404,11.9730008920839,11.9382237299929
