"","HB01","HB04","HB06","HB09","HB10","HB12","HB13","HB16","HB17","HB19","HB20","HB23","HB25","HB26","HB28","HB29","HB31","HB34","HB35","HB39","HB41","HB44","HB48","HB51","HB59","HB61","HB63","HB67","HB71","HB75","HB77","HB79"
"Q92930",7.45442174788133,12.8578079885197,12.3205165348355,12.3227088209971,13.8847599395458,12.6318026959354,13.1065295894598,13.1773952508985,11.6702741965857,13.0727181834904,11.3914639435118,11.5020570325289,11.1455501500949,11.6953463315144,12.8138602332436,12.2726017944458,11.9961133152863,12.1535769896702,11.8222375135216,12.768641372796,12.7509825944407,13.3206723000482,12.6978768458989,11.6127677024551,12.2521262273838,12.4485142265702,12.2297757702882,10.9107544094696,11.3468718619095,12.2960131320743,12.0830809031842,10.588317030806
"Q92932",13.3033338660704,12.0751891762104,11.9919495721966,12.0012479142293,12.1875372681244,12.3912419772619,12.9833620605998,11.3965794590036,12.3800550455369,11.9109658109322,12.8740238033946,12.2127116679398,13.7465493323125,13.0025929919862,12.0628788385245,12.4465426497037,12.0781770700033,12.9740497723297,14.171256611162,12.800211094548,12.2424824392425,13.1409167752419,13.704917698579,13.7923250147904,12.2446413861312,12.7712100057821,12.4490420856154,12.0326195146687,12.8877412347034,11.8266579446557,12.007431397948,12.2439555363937
"Q92945",13.106398147083,12.5713507748617,12.549240128485,13.0403875234424,12.493963445713,12.8550439057228,13.2124902602475,12.549240128485,12.6213608852446,13.0559526760693,12.9860127993083,13.5642679447077,12.7243904012907,13.3977371598285,12.2267998057376,13.3016810696178,13.6445937675553,12.6345607059488,13.4472785351165,13.5514485174304,12.612337801261,13.5059811288231,12.5325324692532,12.4554768491517,13.0917585502929,12.744443630277,12.6726424110251,12.6973985019713,13.109227817697,12.7546973821035,12.5942961911841,13.0736142115682
"Q92947",12.7544013437944,12.3468844430431,13.3473316117818,10.8515758331568,12.186833434534,12.9449261572696,12.450520202245,12.3788701925596,12.2176802802094,12.0557280676787,13.1695939291634,11.8691523035998,13.6124633941086,13.6133516475078,12.5636649301118,12.7103210367026,11.3375311199208,14.1599789258922,13.420895086525,9.98672692693889,13.1739603219524,14.2767887355391,11.0740768722052,11.6444182468611,11.9126627559884,13.0396468730472,12.294369558602,12.3073880783384,12.0398919957184,10.1704169349125,12.0826137417986,13.321263478913
"Q92954",15.964305085353,15.6298932449182,15.2489299075241,15.2258985384146,16.9814286623119,17.4793650995072,17.0851680561281,16.9196989939294,16.5885154560807,16.6722684635639,16.9814286623119,15.790352985298,15.4454817262585,11.9843913562416,13.7456775887637,15.0091748903361,15.9667876912194,12.8737224602478,13.6887216199804,15.7171573797603,16.9196989939294,15.538363106573,12.6311112648437,10.9383239284123,16.0838650148065,14.0353728083915,15.7171573797603,16.0338877064282,15.9939391356971,17.6507306102926,16.1991886081976,16.3178362907618
"Q92973",13.3815042859919,13.4114531916526,12.1600795253193,13.0586774775594,11.489409707042,11.8545577261701,13.9135859224628,12.9109044037019,12.9031321816249,13.1273183711616,11.9604902664728,12.6623901673322,13.0029100800478,13.1120137641908,7.76069635075252,9.64664639124581,10.5201820774295,12.1824362172802,12.5710684045153,11.4899796464071,12.7046938407749,12.2049965093228,10.498055751171,13.3982250415869,13.7155721366036,10.4008057501283,10.2360841398183,12.6648812640405,12.0755924534513,13.2329904765744,12.6281622560546,13.272591055836
"Q92974",12.3391711351987,11.0382488351364,12.603106153694,12.1167424184957,13.0285569070504,12.7781515481731,13.0352622920961,12.0826169904863,12.8809653293629,13.0459148575845,13.3538965532898,12.9784499495195,12.9250739992493,12.806580414999,12.6609052825205,12.4833700141853,11.5311413941648,11.9596725930499,10.2596814732732,13.1155874238111,11.9813605140066,12.7238210443228,12.0590239752547,12.6137213570698,12.5290393827091,11.3758256222044,12.9186980354636,12.6994393159307,12.1701516832894,11.952428906943,11.9382621470491,11.4248884113415
"Q93008",12.0177632144925,12.3861763966043,12.6392817960869,12.3921229231155,12.0142008769873,12.3977681549392,10.8880042345025,12.4861519915264,11.7962862629975,11.6586922773622,12.6236113305275,10.8298909682075,10.6147777001428,12.9069607701697,12.4397251423792,11.7918189599584,12.2255509384634,12.6217489446222,11.9238298652901,12.3855434911229,12.177364983634,11.6048957307609,12.8502245526805,12.6030636737619,11.7603394834381,13.1859835910522,10.8155071057585,11.9214868990175,11.8592074474424,9.87361007297228,11.1073158250245,12.5345419108073
"Q93009",12.6529413500561,12.2087531919566,12.8076090289318,13.440249436976,12.8851063662169,12.164860857206,12.7817424467917,13.2532253826763,12.619906926482,12.1578438650321,12.6053338033804,12.8556215676176,12.4290312763908,12.8750081540706,13.1002039272229,13.708500107959,12.6052384510468,13.5258248986505,13.1500662506688,12.3784876286958,12.6472030148499,11.1588619450662,13.2332558619051,13.067752269173,11.97207338169,12.714981210268,13.3524612494147,12.0990789446988,12.5338739852672,12.5927909313136,12.8136045512843,11.46209992485
"Q93034",12.8603101587918,12.6080653163459,13.2036531942872,12.4960389990731,11.3234125715211,12.2951249219981,12.4942237641585,11.3044372149383,12.6496129622537,11.8898833897389,11.5080576534608,11.1205124873257,13.1108916532703,12.0170855374456,12.5935557991317,11.6933673173028,12.7359855705256,12.0355370974187,11.423539695111,12.0660648227987,12.5692752707584,13.8323335187565,13.7493820453759,13.6552515684608,11.5312005573723,10.6714868741703,12.0509331614791,12.8156720322906,12.6978243073829,13.1319513148833,12.6352387954017,12.0369656300756
"Q93050",12.0399834443186,12.4878960911413,12.3975994790791,12.1322058808705,12.4200432343477,11.9297859933207,13.0987925502913,12.1943511934228,12.150833424287,11.8069141979599,12.5091060529624,12.7173360421653,11.8386584773943,12.5377559588697,11.9874388147955,12.1197734421857,12.4960464282157,11.879473778755,11.5526648380522,12.1462705665232,12.5487653021371,12.7449687920475,12.6182333902956,12.7533378714897,11.9533432215461,12.6825365819245,12.352540253519,12.0270764908175,12.2204496562588,11.9833354460623,12.445625739271,12.5138657535822
"Q93052",12.9152070082376,12.3220395548248,11.9587363608032,13.33865219065,13.1049608490841,13.7886684154198,12.5084615327296,12.5993354958573,11.9889528433958,11.7337611029277,10.2720389277292,13.4669777813297,12.7154374203358,11.8033278579049,12.4454420688245,12.0537158330758,14.1799018200632,13.2878139809261,8.20655284402089,11.6309979658081,12.7790092302443,12.7283303517628,11.2787408225333,10.4673075701923,7.96092856280536,12.8664675277346,12.2994307602208,10.8591365628207,12.1940570800414,10.9027873132333,11.294021714682,11.8320661824758
"Q93074",12.7123642430804,12.9858307540314,12.3139575867253,13.0978856102652,12.2831773443641,11.6919968245868,12.335123034252,12.0095296727892,12.2943939798409,13.1044585954043,12.6772524221275,13.7687309951791,9.66685925231679,8.7783754246251,11.8301973098837,13.0444862656612,11.8745778365893,7.23353142133242,10.4801427437689,10.9146786542125,10.8992249588064,10.6397287813872,11.0948222847093,12.4549590319936,12.8096577969216,10.5671522471669,12.2562945719259,12.3463024704438,12.6257792841082,12.5987601092672,12.3427284871696,10.4237462300815
"Q93084",12.7500367702261,14.295782851544,13.405161959737,13.7869636481417,15.0765803417544,13.9184200143703,10.0737289572879,14.0451024766308,14.0434863865405,13.9108467559462,14.5527591602303,13.8749916900784,13.7077867605748,12.6799972648191,11.8298692416875,12.4958448408914,12.9570197467532,12.6696017439577,14.173606075473,13.3357381180931,14.0139672935252,14.373286532769,12.0290320975859,11.7340613397997,13.7531483721393,12.0957774517266,14.538737446945,14.593575495189,14.1695524276897,14.6402576227041,13.9229901362367,14.1462571999369
"Q93100",13.3282313272563,13.3326707487424,13.3351116436801,12.8381435039059,12.5518443981656,12.1658172362045,13.0797456543473,12.6181420608718,13.1924151630938,12.6292515603948,12.8827582371223,12.3996504188947,12.0088000375189,11.0879509362336,12.7133325026846,12.6933856262884,12.7211769814906,12.9115465609007,12.6324287024308,11.4930774216297,12.9406551333043,12.1690865371114,13.0174791451341,13.0962276800224,12.6695548135419,11.7320081531387,12.6158509561443,12.579579069296,12.3838055963039,13.0715549460581,12.8446337726552,12.6651011591493
"Q969G3",12.5752228330825,12.7237110220399,12.0038509175703,11.9869250355608,12.6553744108595,13.5106365897974,12.357585723615,11.3576049187021,10.307859224199,12.5566999933925,10.9574135110587,12.7949200200788,12.4940319113468,12.2797779088822,12.9198620538765,12.2350549802424,14.2779244959705,12.5016504457949,12.4441174110594,11.4706567250973,11.475743923168,13.1915734990691,13.05460016554,12.8601600654535,11.1394822512994,12.3857012275219,10.2527195936985,10.9262540779944,11.6092336350275,10.8809333572982,10.7103099478582,12.5335613331567
"Q969H8",9.36564228620538,13.3095146796553,8.51957360273424,9.84978060511449,11.3615228158512,11.659062230521,13.1515928970134,11.8161779021879,12.9621634182172,12.7815470890782,11.5754906290142,12.3702945887219,12.4718956368092,6.53559968847271,10.1255129939056,12.6114912808591,12.7614251952157,12.9599453721114,10.5357143701848,12.753692321401,13.7807486515907,11.4688945781454,10.3411556804878,13.8350410234663,12.4562543921278,13.9129514797961,12.4457737009406,11.6683138692297,12.8698327141813,12.9160245373179,12.5330688767494,13.8685627789077
"Q969N2",12.8051734727945,11.7651635387679,11.9344837906946,12.4957195466858,12.0536105329202,12.947807098765,12.5577066062386,12.8794450371531,13.1030579926942,11.4816442366713,11.9274880225531,11.2441431493185,12.5242750144472,12.4597565972637,13.2175317351925,13.347114206744,13.2749985951744,11.4235102301973,12.2480601678063,9.82600364346278,8.80562220372063,7.66377510294796,12.5054683788918,10.8669642646684,12.8008157007398,12.9049949037107,12.3976581727954,10.7294363310184,11.5027257906165,12.6242018092237,12.9644466616585,11.1460243732263
"Q969P0",12.4708632554963,12.8047072064002,11.1971764571297,12.8232914166044,9.15777755738688,11.6121348803045,9.63080070373074,9.38861313014289,13.3103184458053,12.8169959970464,12.9164514377,13.4999200009348,11.4460040012116,12.9930323027637,13.0647132063005,11.0716050832145,10.9593667314839,10.8756790274712,12.5089504742566,13.4884050330116,13.2507371553161,11.8048064577671,13.9979388389921,13.1656807281712,12.8999165649317,13.8195143816017,13.1720652680696,12.9355869561586,13.6589236965784,13.7322848720725,13.664722383193,13.069684118072
"Q969Q5",10.0007420674745,9.33751739386222,14.1033463333694,14.677554564147,13.502224076862,13.5184538013466,13.3366764423224,14.6274924508156,14.7491723717096,11.7297833227891,9.17956739271552,14.2512623528964,13.1215359647889,11.2290698916079,14.0476346748924,8.87991541830879,14.2488674970061,12.1544017090828,12.9664242900618,14.0679929787154,13.8880357411638,12.0630930735926,10.5344873720491,13.0755756361491,14.2818053678981,10.6312759495621,14.677554564147,14.0154455673165,13.6236565501687,14.0668309395595,14.4357742292291,11.2097659201284
"Q969S9",13.6092224458888,12.1544528215224,11.3280425839264,12.7062826328923,13.6916464307361,13.4236086876705,13.5933743263809,12.1213354287494,13.3756996595307,13.664515686483,11.7846948145872,11.1324038322332,13.6781064772616,13.0311182475439,13.9163790869671,11.985410956336,13.1963414174005,13.556867817962,13.840868880122,12.9209084945972,13.6045583063145,14.6394153618302,14.1698137451215,13.5695842896972,12.9655939550624,13.6343257504394,12.1236287854444,12.5807531538666,13.296083551787,12.8274431829006,13.2129238417772,10.6244004516615
"Q969T9",13.8480588057722,13.4243957165731,13.1957157729314,13.4892216061435,13.0608412020568,13.185062643243,10.2093303252516,12.2036381817207,13.4445122226296,12.4146287384498,12.8832220512913,13.9066885319255,12.9000438252512,11.7468994128903,10.086890251236,12.9331658624631,13.8663502260334,11.3137227410785,11.4987330587457,12.3982642762561,13.1447935682686,12.6079350824736,12.3119707039635,12.0181274325059,12.9070629140113,11.5115230617127,13.1539836731165,12.1499370811366,11.5511466403941,11.6065049722107,13.2468183922024,11.7979060070616
"Q969V3",13.1511551831815,13.6446963707572,13.6992673391916,12.9411362709331,12.7715780358251,12.0174496974928,12.4117291696127,11.9512516928658,12.4031351052468,12.7105169658497,12.0146931800884,13.5757896277333,13.3107927596907,12.9772687245301,12.6557030646045,12.6302193045922,11.2238263470935,12.3521387480668,13.9230077391484,12.1726168691629,13.631621430705,11.3821523019824,12.5305334505578,11.5798816770457,11.1041963237484,12.9940267469064,12.1218181694586,12.641006871217,13.2408935879265,13.0366428686486,12.8443757522454,11.6694371257892
"Q969X1",9.32670014956333,13.3924349359385,13.5723635365794,13.9927851611251,13.1310924222268,11.8859609491402,14.047235099784,10.8035600599098,11.2042381721435,11.4108099248351,12.6651670074884,13.7673842341702,13.0009322940341,12.6755808807658,13.0588990343463,13.50917749655,13.6190725648169,13.1488888316225,12.2770324592118,13.8935585272682,8.79355215920645,12.8430933558726,11.7595000970501,12.2730129976199,8.28602182111303,10.4021640914,13.6923983443153,13.6573271836744,12.2062809197367,13.7575381030366,13.8954410714114,12.4313251184684
"Q969X5",13.6209841894169,13.8457414673538,13.8580506657564,12.972925060854,13.5627700024645,12.0471974117176,14.8233733924399,13.0783405208667,12.8495420200683,14.0177127024532,13.3585656291316,12.5442881735868,13.2895673278385,13.3840992895578,13.517390727452,11.1107714245722,13.5715657481779,11.9953335615588,12.6150159610498,12.5672723895482,13.1886064108456,11.7369030915391,10.5277744205828,11.1031687545789,12.659689931723,13.517390727452,12.4001707922089,13.137865637644,12.9050359149334,12.0697252098707,13.5895660963423,10.8814335402629
"Q969Z0",11.9277794576208,12.3049925360479,13.9771631185855,14.057585713519,13.8194841726044,14.1706897582895,11.5263511790784,14.1255886475849,13.6505459246972,12.6329044479847,12.2779847889248,13.9763263823565,14.7027489409498,10.4725848696787,8.63551871685747,13.493513742775,13.7184413269564,13.2329281480408,12.9330654916299,13.528788350261,14.2325384810918,12.4452228136831,9.63942101866154,11.4164304401535,13.5520503798658,13.2086899129689,14.1897143856569,14.2764404233222,14.0143528851085,13.2984147252421,13.417685492365,9.4915932600311
"Q969Z3",12.1405209760698,9.69724760271468,12.1875670940795,11.4909153498569,11.2635070543949,11.7494777927736,11.9118365752075,12.4441243563618,11.800527446712,10.3431146282511,12.2510729467614,12.3091134115237,11.5827653993662,11.7745431039129,12.3865366885092,11.4778804309949,11.1964217179272,9.33233118040746,9.45606596290922,10.4218020035803,11.8652412418214,8.64299471683466,11.8707742443859,12.0755787290495,12.3135364739731,11.5412674243361,12.2329263993181,10.8846907386371,11.7411948572704,12.6817842230148,11.2883827064117,13.030766580523
"Q96A26",12.5275361551426,13.9589199824081,12.4985993986058,12.3362398090053,12.8898874470409,12.0836167168928,13.097389586612,12.335702168448,13.0161974223754,12.3855347591041,12.5459761201987,12.8479229614166,13.4744508187589,9.93736473425092,12.7099544304645,11.454752252587,13.0460998670598,10.3329112069114,11.6903642949958,13.2478071634163,10.689009524519,11.4687951670774,12.6410168147308,12.0476701942991,12.6069975589592,11.4409807572728,11.6575203606258,10.596627877631,13.1313247822734,12.3695263005415,11.7483754001687,12.4081186901888
"Q96A33",12.1508708144182,12.0274614162342,12.2805017528745,8.69880690438786,11.5318448269151,11.2280711375174,11.2662083288055,10.685699816432,12.5711303067463,11.1828310232223,12.0545604472379,11.2292997102812,10.9286764839,11.2771034406667,10.7380875016522,10.765013545244,11.6865432145819,11.1887415428061,8.50258216493708,12.0991431657935,12.5850814043998,7.03636065174802,13.8486117143184,12.7706130236808,11.6089815229918,12.0841775939969,11.5463982098708,10.522632523737,11.3427628833751,11.5106067731841,11.7535999702613,8.63956265225052
"Q96A35",13.0531106501083,12.3763433016959,11.7563163684659,13.4756432244363,12.391597927775,13.2205145707828,13.2723787441351,12.4158620839902,13.5461911298859,12.566707289457,12.8378815964686,12.8394158591148,10.9750675290943,13.6811370114285,13.2186198321593,8.45481776720623,8.86210489606348,10.5772352574428,12.1824662402766,11.1595778044583,11.6811578243206,9.58840996868508,13.8476678237928,13.4878993978068,12.3636459221046,13.9256237664131,13.1672284742654,13.2958401429839,12.2525568387184,12.8345078447981,12.2535138365828,10.2653679706448
"Q96A49",11.7226781283368,12.0510766075163,10.8256519976515,12.383287661131,12.7585487881865,13.088361496941,12.0523041759991,10.9584833917276,12.8358290646229,11.040562014863,12.0703168430411,13.0306781736161,13.0095076039746,12.446838435058,11.0736364397371,12.7976790394214,12.2372661212886,9.2879844172568,12.920031038198,9.39587141122504,12.4406330330641,12.4823432633039,12.159794939496,13.638311540466,12.6802307488522,12.9739208650673,11.8840284690761,13.6653456741217,13.8331592568913,12.0191579421747,11.186144660856,12.1974462966478
"Q96A65",12.4934632660262,12.9838288726925,12.7038957093874,12.6101552399735,12.5149292437126,12.6802903177136,12.9331494378419,13.2278518076991,12.7033554428903,12.3670884438794,13.0078384440944,12.9200096014097,12.2868136940044,10.7913897389624,13.0597063741746,13.1075610779853,12.1809572079513,12.8957931542674,12.2783284181164,12.888623769473,12.5827628796132,12.4255834187599,12.5467655354499,13.0959947439877,12.4414813711775,11.4594439306128,12.6351616341599,12.0573162055809,12.2409685709559,12.9851814334234,12.6132124422023,12.2540843760235
"Q96AA3",13.3399832324199,12.1596986047245,14.1398313419678,12.523302345803,13.3232493233718,14.4411108605306,13.4596636901042,12.6248360432016,13.1112897809305,13.723263799206,11.292955992387,11.9861349094075,12.5883079089174,11.3413639588222,12.9445581905629,12.2433675816444,10.720555981904,12.626363787336,10.6250883639,12.4584779424945,13.0365894504551,8.95382778567377,11.4600413154213,11.9435804106494,11.0571523387875,11.6133666805554,12.9722027416172,9.99922727902666,12.2386896746655,10.3568410820724,7.27631577464275,10.2934769156132
"Q96AA8",14.6135616754332,13.921955344786,14.1011561353087,12.9442884674937,8.27079470611342,12.5816599373639,14.6483460671953,11.911836491733,13.2245909611091,13.4909559304738,12.60564205485,13.6427628214145,14.3180733521607,10.2157417982023,14.136941958536,14.1915728050865,14.4926788683356,13.7521548714775,9.50052767095766,13.2904745313126,13.8259739374146,11.5572023415236,13.6994252401748,12.4478231464488,14.1022457664223,14.7291099524289,11.8622731996211,12.4241314172481,13.6490920698494,14.0722946924072,13.9877672087373,11.4364827602869
"Q96AC1",12.3096553753141,12.5759369663332,12.6885401142636,13.6149870417821,13.430233577391,13.1034639249695,12.648702487162,13.3410307211295,12.6629753936864,13.270789371838,13.5140338122627,13.4728532319922,13.3245951677224,13.7994126208657,12.7539221191451,13.2834371988427,12.7145861346626,12.1550327095387,13.072167038726,11.6164825096231,12.0464635077131,12.2919859018614,13.2953898840931,13.9931897183105,12.933599198276,14.2448670532076,13.1449041169251,13.3737577961629,13.0476884557007,12.7167795051374,12.712244011474,12.2727709144993
"Q96AE4",13.1543120983184,11.9985650444276,12.572999885881,13.0305120076119,13.6537001507216,12.343774482169,13.0171475366371,12.4774733282359,11.7214543416489,12.5264371166541,13.5081383661074,12.8867100279756,10.9897404422408,11.6895091920291,11.9721161861183,13.3227010102623,12.9860637013464,13.4513918517977,12.0173498709205,11.6222381880971,12.4358594618914,12.3416644097381,13.0078004000797,11.2006696018656,12.0875381945394,7.21428554393009,12.1425671297234,13.4480154658699,12.1340208003183,12.5328866015198,11.915801017395,12.8329961803117
"Q96AE7",14.4352950364686,13.4981597069184,14.4869816356631,8.08881744788066,14.1256724643359,11.3119104706016,12.9233719458176,13.4139745489405,13.8939757171122,14.250083578593,14.0606087169927,10.0667794797568,11.8700298246605,11.0864560240834,13.1627134136522,12.1292068652598,13.6036254211537,12.2085735193446,10.6462351993072,13.2496568771252,12.9263942258515,13.7276188243323,14.4622155743901,11.0430105542279,8.41430671848093,11.377505465693,13.6305931022919,13.8897578416085,13.2527846881768,10.7147938530722,13.3891205718677,8.86975823409448
"Q96AG4",10.4617026160646,10.1075624930434,12.8951213630886,12.8474035148694,14.1885955050802,13.2908039120803,11.7392846034922,13.8684930719566,10.3485941557843,10.452287900216,14.8400026753227,10.4394558571532,14.013475730227,13.7145808710358,11.0339046667888,10.3178794765672,12.7875613347058,12.2700497554046,13.7657292489421,15.0214321582353,10.0501279381842,13.7788233353161,13.3111286274227,13.9217728762049,13.7526193912993,14.0568391870898,14.0924852077176,14.6767825534686,9.85300239660421,14.3231036385382,13.8874783583001,11.6705524619794
"Q96AJ9",12.5590677881241,12.5309598780421,12.7520494040276,11.0350376170707,12.7951963826895,13.2808218576121,12.2584544694001,12.746623614486,12.4372938172791,13.3953619984213,12.095128996345,12.9939215010823,11.9512979811462,13.4110581946835,12.2137757682322,11.6207192192685,12.4172421287475,13.0382076970646,13.8001146891798,9.88567420877852,12.0829276077415,12.4492973786897,14.6855389273704,11.176368526218,11.9075148901361,12.8385034170144,11.7728309316982,11.4031938311203,12.1370305318002,6.97488850699762,12.9702137041644,9.69723264341016
"Q96AQ6",12.1521945258921,11.9813747630136,12.4896797573208,10.7629083570541,12.0300771955528,12.3971029367925,12.2081458047682,11.9678477487054,12.3202689653674,11.9282747305317,11.652133010323,12.4165650895571,12.6745238664487,11.0153096076097,11.6526123627942,12.3449821439691,11.7241561752646,11.9231448879709,10.16262049918,12.5961741655202,12.1905339696438,11.0836716544265,11.7676529549125,12.4697634651031,12.0219854692825,12.0010188087689,11.8234395420631,12.2068078131674,12.4635834069504,12.3853577645419,12.4252774519237,12.6286847260665
"Q96AQ8",13.3625350996835,12.3973302411555,10.7882965684349,11.8444043877782,12.8333395067203,13.73274446593,13.2091659829787,13.2688747362209,12.3080258887799,13.1038661945836,12.879402373722,12.9348785334906,12.1322894500344,10.4493802335019,11.3456499063531,12.90893650104,12.1821460575699,11.6864379088653,11.5897347212145,12.9682812121815,13.0778419003966,12.0891995284059,12.9367167144729,13.7949829480053,12.6631498056845,10.8345217701577,13.2179004913243,12.4209451677277,11.7063992613079,12.1434818532949,10.5530705218205,10.3350583159552
"Q96AX1",12.649888370203,11.1968913082369,11.4813563270518,9.8541205094642,11.0531174716927,10.1845092612414,12.0429958998942,11.9665481812069,11.4800394805358,11.857389494996,11.6079476413455,11.5965752821577,10.6888163914532,12.180229584097,11.5186503321443,10.820544713941,11.7202721418451,13.2077918777017,13.0957796830524,11.4086272898392,11.7094790985988,13.495491636514,12.6970676837287,12.1575432264688,11.6122307382599,9.72655543078589,11.1299270172572,10.4198747273571,11.2713301323882,12.258282737,10.657748241858,11.8294757307339
"Q96AY3",14.2798162634358,14.3836738233196,13.9438083554366,14.0058922129482,13.1600325049696,12.7905349717119,13.2430870647871,13.3623283404706,12.4743813011139,13.4344303029643,11.4335958042354,13.5156916988472,13.883033224253,12.9052962531211,13.0486582704541,13.364853795482,10.0170299937624,13.0002888347246,11.4228542531528,12.7380124252321,13.2812775405446,10.6636999463625,12.75144872401,12.4875694666877,12.3715816558068,13.7759852369932,13.0254085040666,13.4071692872173,10.2277437926436,9.14064955709419,12.9644877027319,13.4501041003505
"Q96AY4",11.5740130112834,12.755272929358,13.9111487922788,13.033653468657,13.6912280838407,13.3885225921937,12.3367287781039,10.0273904715752,11.4564268409251,12.7956830895232,11.4677071093536,10.4870579502656,13.4059877565011,8.19695645477246,12.9513557954799,11.2570455377291,12.1993543173234,13.1486535167396,12.751004182985,11.8918924417942,13.6178138282775,14.1705464391114,12.4370262682244,13.2433944119173,13.1720959315263,11.9742713046302,13.0363876092173,12.1792610112136,13.5492133477434,11.2677107803223,12.3040627339456,13.7995023437589
"Q96BI3",13.2740825406861,12.6250897753801,13.3905309304919,12.9310873991198,11.8254589754793,13.6744015829532,14.5528213556096,13.1951256000736,12.7939140703517,12.7727406434943,9.99774290980847,11.4167903871834,13.1030279757607,13.4648304053553,12.1834085654944,12.828443683468,12.9088798055615,10.3063004203656,13.3344718923541,10.6707743832249,12.0631757643395,13.3370957542477,12.0577434050099,11.4831754433985,6.43824756486492,13.6727626572345,12.5506307276948,12.1065079928507,11.6812315234013,13.8577237266557,12.1622180024961,13.957792963369
"Q96BJ3",9.19062414761111,13.0311868324273,7.775739811144,11.8866970951812,12.9823741147015,12.3289589102988,11.7874661909928,14.7776215973887,14.6884345613377,10.9616891195764,12.5900497366597,12.2503211272936,11.2903347028969,11.2684601249817,13.3126045367165,13.4867501996282,9.0707061430408,12.641067124649,12.3264384963004,8.54270270677988,13.1625044422487,12.1256315600669,14.715467055758,14.3263915062763,12.6525316037311,12.6243692982407,12.876375320509,10.0260389808281,13.4150995609659,9.32609944378985,13.7054762005342,10.5564608755274
"Q96BM9",9.88628203724925,11.7442610745242,12.8122164043184,12.0000588579014,12.4280475374515,10.0694245362228,11.1453977865704,9.90722479106145,14.3276590343603,9.89641855031759,12.8016100400964,12.1044116546226,12.2097550359602,12.2381196470373,11.7493658304499,10.9680120649706,12.362275414626,13.7445612363202,12.9571570739541,13.6134294090823,11.3403101676206,14.0042817888052,13.4352352230592,9.87904802857561,11.6038154014811,12.2645422406834,11.0113640890388,12.0860921162829,12.3153875599505,12.8738653937226,11.6803663706287,12.7779762529756
"Q96BP3",12.4920000894094,13.2461778083964,14.5807710493667,13.4867232809941,13.4694795096661,14.1875049305951,10.3196949718977,14.5491117147215,11.6908362291367,14.2313319292082,14.7500686050816,14.8366234737755,13.2508065025812,10.1633213647983,8.51261536302091,14.2449772393145,8.70349795948905,10.1545154822019,13.1680826472619,14.44637294347,12.5942265064418,14.1239290689479,10.8605218957035,13.701269957846,12.3976301904937,13.106882342795,13.7594572352811,12.9192370237154,13.8069085480663,13.1975887062364,12.6337118259337,13.0152543307738
"Q96BQ5",12.0894531770941,12.0013158871044,12.1425781031334,11.9069392742022,12.0970865263318,12.2692252845122,14.0307357086243,11.2283419407586,13.1130292462039,12.6311270336523,11.8737370763053,10.027129479074,12.1222857192734,13.4396986367897,12.1154107794256,12.779182936184,13.1467888329529,7.13456872010315,9.39205601378018,11.5550637795972,11.8667102273954,11.5745462520991,10.7790625426855,12.4422736301391,11.3354415168735,13.4914551742701,11.9817194553839,8.1606017800792,12.1250043741571,11.7099238969229,11.2580885695997,13.2500909007179
"Q96BR5",13.7485117763895,13.8615668531716,13.3700506871197,13.8488560545817,11.7559931678348,12.9658239525456,12.7108591248079,12.8384940370383,11.1739747521188,12.9134432852562,12.7731452577937,12.0511903268773,12.683347381493,13.300276806414,14.0998029317748,13.2075057655341,13.9740830759435,10.9261772275751,13.2506487753242,13.2493617471146,12.658290215898,13.4135812878648,13.5730678595463,13.1320256680935,13.629172057116,13.9191707091528,13.8819187789291,12.9631213377801,13.1320256680935,13.032777174365,12.4261808949488,13.2942849414063
"Q96BY6",12.561503867255,13.6771740697104,12.3796468754744,11.9299892173241,12.6486429129385,13.2817662813783,12.6783504437696,13.1166501878819,12.7626809266738,13.7923132729091,13.2570552368501,13.3249214939444,12.3457983956526,12.5690195465871,11.2961162648615,11.6125158800741,12.4279437747324,9.9058587341725,11.842569562359,12.8561870420891,12.6044395153492,11.9920530185076,12.2443121097134,11.706780671151,13.4739397906391,12.3790078436822,12.9270283295376,12.3663344728512,13.2128518392607,13.225835756452,13.5092366524163,12.5351042687466
"Q96BY9",13.1500266077625,13.3415797432159,13.8102689879209,13.5059589053665,14.0116022984514,13.4226240492807,11.9918286585936,13.5457349768711,12.3995247725138,11.9363280626374,12.6807702184436,11.0832084414582,12.282308352038,12.3103361460973,11.8114018071861,10.6781280957462,12.4914177441902,10.8541871385457,14.0644390988326,12.9092765168553,12.394227053694,12.1725558170614,12.5151981821927,11.6333437606329,12.4066226623799,13.3246922879616,13.8772103165042,12.1638620692729,12.5006472053795,12.5395653263666,12.9420874540052,12.4845635672474
"Q96C19",12.3167726511185,12.4912246512611,12.9103647293395,13.5081668302905,13.1564576240248,13.8936289138013,12.7670664498541,13.6313904509946,13.4599090534039,12.5199107572895,13.5770392924815,13.3222632108849,12.2334465238177,12.8578635295828,12.5267873551782,12.6077945004259,13.0602179502184,9.94784540123626,13.8408123051426,13.4735924674407,12.8533208530292,12.7358121872988,11.7694096131203,13.4364187732242,12.7005562405958,11.9738899650497,13.137993833612,10.3104200857473,13.6194533720233,14.1960855311076,12.9993656683346,13.3856374882212
