"","HB02","HB05","HB06","HB08","HB09","HB11","HB12","HB15","HB16","HB18","HB19","HB21","HB24","HB25","HB27","HB28","HB30","HB31","HB32","HB35","HB38","HB39","HB40","HB41","HB44","HB45","HB46","HB49","HB50","HB51","HB52","HB54","HB56","HB58","HB59","HB60","HB61","HB62","HB63","HB66","HB67","HB68","HB70","HB71","HB72","HB74","HB75","HB76","HB77","HB78","HB79","HB80"
"O95470",13.1380122530739,11.8179362055988,11.9632858922555,11.9147324907051,10.0582606826901,12.6741117121101,12.8643141516309,11.4193881511708,13.1831571048976,12.7638073213342,12.3098991959732,11.8208688076816,10.9355214554501,12.0264199365818,12.5888031863477,12.2154608299322,11.9714808047653,11.9962402980764,12.2553840193784,10.9595897648062,11.1038162155511,12.6515432335141,12.4986422373408,12.3946836875751,13.2312880748253,12.6495007292663,11.7271294925057,12.5882232047554,13.1884070573049,11.5910496447605,12.1297358915558,11.6011453346644,13.4917371635,12.6327520737466,12.7055252827245,12.092676153175,11.0860375028338,11.9459841820882,12.0881681182891,10.9688903141995,12.395337255789,11.7484225703625,13.2118513354219,12.8496803921592,12.7295122009562,12.79931967014,12.834128453136,12.7821973490824,12.7645407518504,12.6163404839281,11.4645060293203,12.9757679652849
"O95476",13.5993103805403,10.3173268054522,12.9820850696612,13.0629930896675,14.2291982338405,14.3543432054005,14.4459529278131,13.6274586013609,14.4756945561299,13.873165740541,13.6698647929282,15.1410612160708,14.2064660803664,13.9253420431999,15.7389758146734,14.3455530710847,14.4183281529683,14.311782018169,13.6004727431563,14.7827899060372,10.0786641497636,12.7959532330779,12.5453028122043,15.1780928988255,13.6581141678669,14.599133025621,11.4354156842201,14.7611182539278,12.5498314374521,11.0103479035337,14.0290313827383,13.7528850254401,11.9515248645319,14.6448005920233,13.8377978044359,14.6128626460362,16.1011829935257,15.4415982964879,13.391288788125,15.6413459180172,14.8370583340127,12.2436562268551,15.4115999241565,13.6748548993867,13.011073239475,15.0542269968154,14.8963747259138,14.6815946072556,14.827259448539,13.1750491690769,13.6748548993867,15.0094327548781
"O95477",11.7698390957426,12.1148805798508,12.2219935232699,12.6971496026351,12.1224286841567,11.4665349819939,11.4230319306469,11.7353923662415,11.5184145094893,11.1907475445138,12.3290402731761,13.1086008601088,11.2580619620154,11.3817656003062,12.7969826859189,11.9631875156885,12.0273809710047,12.1261116254912,12.7844109545394,9.79418177499567,12.0310882848218,12.3336812720921,12.0112635187712,12.5639176268292,13.2226893944297,13.4923225799463,12.3415612138393,12.2542567431154,12.3016181271025,12.5103459477427,11.3268715091748,11.4813390638509,12.933345490382,11.6447943110963,12.7328999553703,11.8909472898699,12.1644458360962,12.8122384732273,12.4141286015407,12.8270414928202,12.1429763883713,9.6433772498629,13.085197239686,12.0656362993837,13.4082320826862,13.5211140276422,12.7679467230487,13.2533475812295,12.9208947493957,12.9245317388293,13.1486678225409,13.1665658953593
"O95479",11.5346490724779,11.3844475714232,12.1717280294264,12.7317096955973,12.7549966715752,13.0122803143935,11.5125609678017,13.2478594488047,12.5070831846851,11.6568499437167,12.2394526740972,12.7303645168743,12.8785436768772,12.071021661266,11.8339404345325,13.2974102094304,13.1487604928117,12.8004613379982,13.2101769354612,12.6519093232291,11.5910814980081,12.0913560204752,11.8644783248563,13.0978033541075,12.247928568566,13.1510907520766,12.4134466321103,13.1104618814288,12.5057586240884,13.1283027408091,12.3692138195061,11.6308550843253,12.2816863731364,12.4083839402866,12.7909840053682,12.1178755632109,13.245579762027,12.3196837652104,13.2931522226805,13.0204146233969,13.5500487363449,12.0093002970431,12.9050697085422,12.6823464205496,12.5646675745105,13.1023510127569,12.3177121968558,11.9162171751346,12.1644096003477,13.0332815087209,12.7407634468376,12.8388767951135
"O95486",13.7819228504087,9.57793728622324,14.4590572878036,14.3985425110803,10.9089567092798,12.6800655629303,13.6565373699351,10.890894412239,13.2622192564939,12.7111219112226,9.54014993158508,12.4213284023034,13.1920208135994,12.4352464642124,13.1846748679057,13.0443424266623,12.7507035084122,10.6285768384223,7.31068456136239,8.92202694607867,13.3184337602259,10.9413613466477,12.4503416959347,12.6479366109888,12.5490772031672,12.8812056042204,7.65023405624913,10.0253991158745,13.7749730790335,12.2727978944825,14.5506218106552,13.7417720384693,14.0185636278402,12.6655407073929,11.7013913798024,8.68380624577436,12.313858712318,12.9468578511417,12.9137962339249,12.1088243204611,12.6932535310719,13.6900615312835,13.6537553444714,12.701600079391,13.9329796460802,13.9354217623899,12.9082657359129,12.8407693600055,13.235166544696,12.1539423891721,13.1262511038203,12.1471949176482
"O95487",12.9846939068008,10.4840206516574,13.6073063779421,12.7199873457353,12.512127358941,12.746694330878,13.0142358955805,11.9104248391408,13.028392033243,12.5395639853763,12.1270839052674,13.0595294911573,12.6940877555709,12.7434074852138,12.4979614917238,12.3923094119618,12.8572168375516,8.85985161554963,12.7571068758859,11.7271411456598,12.7649103855212,11.8916760725338,12.19362844802,12.1005918881262,12.4727595195535,13.4928160339975,11.4882966109361,11.3783153057441,13.1959273290583,12.5100704738142,13.4223652150008,13.5407563223064,12.9262104272426,12.8610314086937,12.6210535642174,9.9562718571773,12.1125359904941,11.9590914069482,11.6346559442763,11.8164937117911,12.2864077643277,13.6002807372196,12.5742429061989,11.9618738448951,13.4403358122044,12.7118692016206,12.2349168254213,12.3118636342152,12.3263992504068,12.2855040560657,12.3162073356943,12.9321217082463
"O95497",10.9401688308169,6.38781346522203,10.1388918582102,12.3014152588334,12.872606899232,8.21357345589063,12.3300324908792,10.3410522377124,12.4914821274636,11.59058791003,12.7380720052838,9.78630714333926,13.6908740779453,11.8004828907609,13.701775595084,11.8623319654971,10.1227194735897,12.321760043337,11.9471393845187,11.4088699943704,11.4154951557565,10.8162647514528,12.3057825914129,12.9009203171153,13.6932042927227,14.3014017861324,13.517015452775,10.0044975984543,12.6667216775483,13.370568325554,12.715988462253,5.70551725081033,12.7805224697368,12.3536282119923,12.6968127376401,12.5691770458691,13.8405444589687,12.461787132488,10.4870481708507,15.1608318794533,7.33795443051553,9.94796793591224,13.2429595332479,13.3735967198358,12.603363088654,10.4934408480334,10.0722635017199,10.8811693380979,13.7044248925404,13.4713590424587,10.7232260699956,14.8477288469547
"O95498",11.6762203563161,9.17832285231777,9.73529652952017,9.69255531712213,11.5549375969427,11.7357935246283,12.4007858427951,11.548702719104,10.5221973711094,12.3515638232912,12.526537350237,12.8021290569858,11.9056623163703,12.1612246869866,12.4756307218752,10.6088740284626,9.60667569562187,10.8321485441886,11.6821618325265,13.8709573376067,11.9603727453623,12.6130782997868,13.7410448928386,12.6050166910832,12.5589022149443,11.6762203563161,12.6883827729862,13.01007765686,12.9689405732696,13.3790848210397,10.6436799390074,13.2025175830614,12.6002070711419,12.8449212452177,13.2843838125545,13.0318093205718,10.6557653538385,12.3722432508249,12.6892254056884,11.4487111867777,13.9637327278274,11.9564671837154,9.62482995560462,13.3790848210397,12.951965105713,13.4439978205898,12.9710122497618,10.0906308868729,10.2921118303534,12.7014296050277,12.9137207205913,12.6277150420628
"O95502",12.6345106177535,13.4637798315641,12.4828106815563,12.7911264889224,11.3279298743339,11.8486306220589,12.4336461743726,12.524667499919,12.4967965552386,13.268893317216,13.2303273649708,10.3801774983424,12.968521097751,12.8320157228252,12.1873964055636,13.6370032725139,13.0878053446822,12.9795724831064,12.8918731918101,13.2755892141514,13.1075116712269,12.0019091392778,13.5226093575245,13.1401862122536,11.8401544122059,10.3406500976242,12.953873796397,12.9965508108461,13.091602321145,12.8103310620344,11.6818396250408,13.3375352050391,13.1838192636566,13.41340303781,13.3760380022642,12.8359611777147,11.8981627460359,13.2476557975471,13.5146729994574,12.9669899199312,12.4221083133893,11.8054709857447,12.6762912513113,13.2440692447307,13.3152895998344,13.0614188961719,13.102017349709,13.5456532988057,13.5633571814105,13.0576538481403,10.7231567684059,13.7169340986389
"O95563",12.4798575659348,13.2070481764374,11.517643507119,13.081801711286,12.4093756868118,11.0146431997821,11.9041451627279,12.2886432358503,12.0129881331027,11.765697512355,13.2598621809903,10.5040070939222,12.1706851288917,10.7222722350411,13.2430134756125,11.7577244642811,11.018070047047,10.7032311468401,10.2727061461324,12.8732971306371,11.4959992257483,12.7401821775733,11.4843377736626,12.243865579026,12.7840271071125,13.6656792227252,12.6545415465757,11.3097097130762,12.2724006098252,13.698410359456,12.237387059081,12.3270058387522,13.1148772690379,12.8200694083774,12.7391364264922,11.8587417547475,11.6307801007216,13.2343177599871,11.1581335093253,11.4742645445098,11.614861511333,11.4483254855377,12.0247679342282,10.6509334998745,12.443904131593,11.0967847102056,10.6435937836519,12.7146297975265,11.9775103512525,11.8372787953112,13.3040888462224,12.9061177086405
"O95571",14.5719658660961,13.9099350197407,13.0697952291547,13.92288781505,12.0377853191475,13.5322848510221,12.8900644354598,12.4048862838003,12.895332361903,13.9362947030363,14.1609025927047,11.626571278049,10.1557409068943,13.8094436232901,13.4675473893803,9.29362867897729,13.1555743628196,12.55219647968,11.5652871452782,12.7795667724874,13.9035843464465,13.5235667066751,13.8453127198026,13.6002794169143,10.6850182305073,10.4997100271495,12.836068980291,12.6646363051406,13.0663613626187,12.9139263429066,10.8854797703137,13.635050350463,12.8708074468203,13.8602711641182,12.8062117074425,13.5753420164332,12.3224289287662,13.3607947469364,12.6262843023025,9.38573403242006,11.8221516636779,10.4418994412491,13.0084802103677,11.6349169048223,12.2927481322349,12.8235276043488,12.9780428213319,13.6290538953487,13.8094436232901,14.2881817731583,8.55699685629994,11.8599279470784
"O95573",12.3741126124335,12.7353878914303,12.7767325249941,11.8698279605338,11.974518209269,12.7016811732632,12.2101851581165,12.9724864917799,12.7882373574717,11.9784715536089,12.3229807021158,11.8967122510429,12.7059196604156,12.4024362261267,12.3499019619254,12.4271378148572,12.547968702442,12.6293489004769,11.8267272092118,11.9087110864176,12.0813749980898,12.8964573250411,12.8720839508056,12.643117385918,12.2182748785914,13.0912216790723,11.9944461775702,12.3193939605836,12.2071743140784,12.5632702475279,12.8035414498399,12.559176520554,12.3597741830482,12.4755790377467,12.1078004028704,12.7028922739751,12.9111599648535,12.4668288031353,12.2834014930911,13.8468567336852,12.5186792919863,12.3721913608122,11.9614895598147,11.686613271675,12.768223782422,12.0884136345836,12.2095039268647,12.3633162706701,12.2265477234494,11.620635523275,12.2655491495738,12.6778323665157
"O95602",13.712996137012,12.6511050389136,13.2267217050083,10.1233015802643,11.8070033521323,12.6869252423391,11.9202339069955,11.2284991294346,13.3120121486687,12.3602406034222,13.0413069163351,13.1277813985403,11.9219534723431,13.0069199367834,12.1523584618259,13.4052013562333,12.497806220729,12.452448559102,13.2993261292753,12.8553369210343,13.3881287735948,13.6365915515735,13.3391226472216,14.0963272717306,13.3933739814566,12.3602406034222,10.8511438398101,11.4182351144715,14.0258966641244,14.828594300081,12.2520626912491,13.6435722113805,12.8896995334283,11.1176471784341,12.7283404401221,13.7265907406387,11.8824835445808,13.081259056598,13.8874047666072,13.7960963549556,9.87047897256476,15.8384985269166,14.1508403367883,14.1675237084472,13.3381925097196,14.0430556823064,13.1708647580801,12.1975548908452,13.5579108795456,13.3000779318475,10.0802104957816,13.9814422878638
"O95628",14.4681123079798,13.2361439994091,15.2860544124265,11.0530822777835,15.1805509773964,12.2133944651568,12.8746279877896,14.7893866276135,14.4349900554172,13.2906570175886,12.6068463419851,13.6744728992409,12.4519545175958,13.3652298241902,14.2457305767517,11.5686294982346,10.6654364833076,14.9733578956905,13.4378681387506,13.3257606971519,14.807309661667,13.093704208562,13.0911743963532,13.0702460053138,16.2623040905019,13.7518493909963,14.5405469947672,14.3938131970282,15.1218135001463,13.8595753939416,13.7511448337313,13.1322733612699,12.5398571791698,12.4371560186213,13.5952252870686,13.0515918311224,14.0105831124419,11.8204459741536,11.6382284764213,13.63966166297,12.053715680459,10.7222669316374,10.1772554473144,10.5483005339055,12.1868600678678,9.42163121441087,10.4009536191179,12.4920854543865,11.6769924695568,12.7653028618029,11.2550628400663,12.8709696245652
"O95630",10.1352516298348,12.7420499640586,12.2261575423364,8.95681536583352,11.5634351823196,11.9366551255052,13.0701312526518,11.1773946592787,12.2064525645437,12.6599670480128,12.77099501044,11.5715287446504,12.1570619399433,13.3227815563645,12.0229076808832,12.7254527498097,10.2794944262104,11.8821093209329,11.8958801772669,8.93651321953229,13.0754361563343,12.9954689144019,12.4182044078973,12.8011144146845,13.4925738920214,13.6639228657449,11.2562451134796,12.5179669687614,10.8446635843665,13.8897204138547,12.5089516430206,12.2189839142085,12.4893727240343,11.9128645818123,13.6066288977792,12.938748007374,12.0100320811935,13.6946120442361,12.3368545658944,10.6945071836924,12.6412284255961,10.1085489477142,13.4558552122406,13.046952557144,13.7696846888187,12.6296074695189,13.0552272684452,13.3152624357059,13.1413177630247,13.1919284689066,12.8550784976934,11.3334429697624
"O95670",12.4854640494166,13.8046265869945,10.0774646298351,14.7851641185533,13.9888182159792,13.6749489078233,13.2746957026444,8.13635367056563,10.734397055414,14.9139281359058,13.4411344165367,12.2702780252345,12.768188198718,15.1204922487424,13.9187632459383,13.5730834150339,14.7559219482161,14.7619972064665,14.5984640529621,13.2728138821582,15.1446644045492,12.8325496446654,11.1420058198853,14.2328154749709,10.2934772115693,10.0128531595662,13.6233221396184,14.5728383407046,13.0383208669069,11.9016251268342,14.272573367673,11.6905443853462,10.1889079796397,14.8865034208187,13.0667132754298,13.4696852687171,11.6337201452692,11.7780965423074,12.4443394541116,13.2426919966818,14.5663347055051,13.6415924944142,14.8902402616429,14.3804161897035,9.98990275812487,8.96603806009859,14.2188117169809,13.6125873250805,9.89351112240541,11.265462124071,11.4963522932937,14.0229479833646
"O95671",12.1302901965614,13.4155672219969,10.7824226645259,14.836852401735,12.8810998086435,11.178639037767,15.318200929037,11.868686715708,14.3347620996425,14.3219176615419,10.9353168397795,13.2987454998203,12.8055806514964,9.88712487568209,14.07531326811,14.4101349351832,14.0396925097036,14.7245860623407,13.7461949722774,14.0326536558942,12.872441214537,11.536653478524,13.2215666961846,15.0684317959541,13.105915433277,13.6611541402076,13.2084071463359,13.1567298116277,12.394871630214,11.5489063316037,14.7147810462935,12.4129228450033,12.6321627685913,12.6584732052042,12.9471680456377,12.7897143388484,13.0633944053936,12.7254705550471,12.5460540553994,13.2685136391303,12.9883044631643,11.7179533209479,15.040353138785,14.6260633762326,12.5303732156805,13.6470453669984,14.4543712071215,14.4549235686046,13.4746418108743,14.1693970115094,13.0599341176696,11.8142588420954
"O95674",12.4384994338958,12.2220393308719,12.1228580805882,12.1945325455271,12.6630844689103,12.768611306906,11.5607549570608,11.1416209399655,12.4324415123585,13.2608004881739,12.5499706624595,11.7180314483257,13.0458200463645,11.250058760666,13.0613574740179,11.4291008328246,11.4756954051953,12.2296389681905,11.8206859668607,12.5282123595601,10.6936911675194,11.7541158457007,11.9066793205092,10.7564068242873,12.4354381675113,13.7177776923174,12.0497908143603,12.1479161424556,11.6915447997443,12.0002759357407,12.7911404968399,12.6192372611448,11.8333508459383,11.535325052253,11.8330310963079,10.8091094137392,12.4522304761388,12.4481273416763,12.2923391686857,12.3336912310471,11.2000440239948,12.1182266193668,12.1417986814486,12.4438509791395,12.5303292563218,12.6560362674658,12.9279471759879,13.2747051819264,12.1709055600192,13.1298173095403,11.5399446384764,11.2608696394766
"O95714",11.147314804416,13.1683064199724,12.3360259527036,10.7839184044334,11.4695937877218,11.8470424458111,11.4404295558357,12.8535778769706,12.1449679387321,9.16739229492928,11.3895832612087,11.7646407939904,12.1624144118548,11.9278784304346,11.5347175333267,11.4214250835702,11.0679935766781,11.5609406126936,12.8775008005631,12.4246454084309,10.8814000158905,13.368203363131,9.46158854901254,11.5315066653759,10.7247301072448,9.11952437506008,12.1123691501083,13.3629648646827,12.3663413865544,12.1918036702749,11.0231226469253,12.8453190217239,11.0306281437031,11.3293525598229,11.2925506011508,10.139536233495,12.5796340341446,10.060403956192,5.26540460991498,10.0836678941402,12.0314132465988,12.1484304936259,9.53833091714033,11.7519222270605,12.5866657599278,12.9991318081191,12.2609624900457,11.9022912739722,12.6358401313308,12.4712973167023,12.7898899994577,12.0984627938281
"O95721",13.9874246682536,14.2559807750398,12.3464209077663,11.4010713161997,12.607831480328,12.2858577865735,13.546015788106,12.8061524903226,11.6011026218324,11.9233617844008,13.5798178957691,13.6013394589459,12.2356040007445,12.9160376645591,12.8625822650372,12.2406607372973,9.34360030271527,13.7068943800498,11.7298727956998,13.6867478569467,13.7449617811764,11.2385958565427,12.2515271426069,13.7872231244632,11.2570869238624,14.7876731826791,11.6523540844847,12.7246851009591,13.8532796967393,12.9605078546425,14.2131158354494,13.5759374438666,12.5990488991483,13.5845558135711,13.1783142652381,11.2506559703471,13.0907924267036,12.4961720445131,13.5550429873155,13.9164256575671,12.2703215577725,12.7805448520284,12.4600998835077,13.08862011425,13.7155243493705,10.6903292552207,13.3963763616638,13.3546377546813,11.9612851306764,10.0709410989082,13.0563171762124,13.7404561164185
"O95741",12.6167367569194,13.357310674278,12.3180758354248,13.481429551273,12.5910983090722,12.6127098303356,13.1041579018046,12.395440076769,12.6657792642782,11.9965347446317,13.330935648608,13.2005528907661,12.4215272865369,12.8248267175652,12.9896642012134,13.0098154951661,13.4629931891897,13.7144972626272,10.063327360744,13.0599352183149,13.1613659305453,12.7950430662274,12.8954594860064,13.0072431209748,11.9033750837213,12.3106069412987,11.6363961268142,12.7168622951987,13.1673215978568,13.6164344847179,13.3277137823975,12.3507855709868,12.7435737371895,12.6732577731526,12.2945409301019,12.3765621022118,13.1211578905669,13.0718621392027,11.4143339392277,13.1542942122773,12.1362150717057,13.2608211060857,11.9714077447824,12.5832311277508,12.7610054844397,12.788091734041,12.4169775888834,12.6968998350581,11.838101923506,12.5380023557943,11.7280467937511,12.9733948536776
"O95747",11.6646914163766,13.1347847035804,12.3535986227955,12.3811733408968,11.9669483699724,12.8263612532574,11.8942491515139,12.9224369596478,12.1710627463181,11.8601794236891,13.0706057931717,12.1415685694275,13.0466512259077,12.9048845573348,11.6508402755227,13.0621965825607,12.2277728327132,12.8945407418838,12.5880157621881,10.0932839938219,11.4708864286874,12.4982117318444,12.884059905342,13.6733174864261,13.0648532189051,13.1021812984634,11.4114290285745,12.8834951173612,12.5047841760635,12.1692215509809,11.0930141308267,12.6504488854981,12.3661143199684,12.1302701161342,13.2222629802223,12.4149363719594,13.198945577863,12.8928084257595,12.5244413170567,13.4981427788435,12.9492640341979,12.4070740357991,12.8610197461696,13.3162587850982,12.8110923688859,13.572406211088,13.1848417763785,13.4577167429491,12.4872791982574,13.0567157916967,13.7215286626386,12.8213368607304
"O95749",11.7179412877613,12.5486705569967,11.7934836415931,12.8618608848352,12.4642469939123,13.753177382322,11.8210349787259,12.6536405956562,12.6037918499803,12.63844703614,10.5723847482729,13.267864496897,13.8949466917311,12.3080733224024,11.4505595724888,12.6961746692698,12.8841484714304,12.7506100924213,13.3502000304276,12.5000900715739,11.660951999432,12.3346317470439,11.9913450213381,13.0155700551014,13.6272686834854,14.1735931102268,9.2720025892415,11.7768873100585,11.6850364775934,11.9159510339506,12.7651548125338,12.8661978913666,11.2210688984902,10.5551910537858,12.1586513764031,11.1191553364095,10.7343480048988,11.283821493662,10.8348494972145,13.4363090467774,12.1564001812178,11.6410302108325,11.7279546650114,8.52013531511338,13.3741034954489,13.9166099872425,12.676906118424,9.96081324905237,11.5409554241332,13.7496734982825,12.5549392801897,13.8121621152592
"O95757",11.8735888612996,12.5041258203045,12.0106042107759,11.6206510078278,10.5458851230006,12.2650244943899,12.2355480809487,11.9711152084873,12.407188836561,12.4390732823,11.8823520665223,11.2154481527701,12.3434856856404,11.7535866480269,8.57220720201817,11.8767621616582,12.0695018132988,12.9262532295868,11.9907493458851,8.83251250340705,11.9256075532969,12.4792450098217,12.9457988150452,12.0921903531559,13.8280295870855,13.6345402825528,12.5966848485284,11.0218600984415,11.7445486187027,10.346295553071,12.6596657295211,12.2696796338567,12.7142532672854,11.662617781144,12.4640900024222,12.4158308318633,12.6781285296832,11.9286208891737,12.3434181716605,10.5547957661818,12.6497367019388,12.486652256128,12.37228295774,12.8659909015561,12.4194169908766,11.4730972239588,13.0041535320449,11.327457228513,11.9929733348128,12.7706416186128,12.059163536521,11.8607997377272
"O95772",13.7239929208717,11.3837115047326,14.045196446771,13.0698716684287,11.6703534162408,14.1867777586618,13.913824372415,14.0788264823141,13.8462833697819,13.5448004075644,13.3129497196387,12.5517602434131,13.1425174834308,13.248387544885,12.9414003442439,13.2458871090409,12.6274207570991,13.4185247838837,12.7812814271901,11.5050387981369,10.7329172061277,11.3086886021908,9.58475085772763,13.6850258971827,13.4132671235425,12.6069480941104,13.4096826361303,14.1985541786706,13.5614514473421,11.6781201060091,14.1867777586618,13.9518959814497,13.3820029758109,11.9174434752819,12.678075604601,13.0656271773906,13.1327506067287,13.3745284954212,14.0260952181137,13.7188244342265,13.2144636201718,13.5002751885389,13.5846509288562,13.4826957471916,13.7490970270314,14.2551624555011,14.1718278344128,13.5232627848302,13.7675783695436,13.9040978233643,14.3912037419524,12.3958756878715
"O95782",12.8300571346117,12.9149361457834,12.8979546568135,13.2424808336352,13.3157297377741,12.4406271593243,12.565542212242,12.9701109985252,13.0222431846934,13.0373490480995,12.8358208884496,13.5215971585504,13.3899879693477,12.8433567343748,13.1710678365948,13.3910155944379,12.7830182450092,13.5264629455273,12.9791160761669,12.8288592130961,12.5560341852054,12.7848679093808,13.0708935958305,12.6449651244346,12.5326627807625,12.2912191009164,13.6125576717196,13.2976877876465,13.1430498775759,12.4698537375407,12.8678482776596,13.1778572430938,12.5911155467896,13.4857658013661,12.6788762354036,13.1133506555361,12.9491634423767,12.9872281551064,13.1511297503021,13.0730464741115,12.6631853111666,12.7909470084745,11.9832706911456,12.8643828487686,12.6397519301075,12.515629999372,13.2846385415022,12.8439351580284,12.725875149451,12.7860658308964,12.3823462577276,13.3270187808051
"O95786",13.0436952951137,12.0060340534023,13.2407702887691,12.5821216661044,11.4883373149767,13.5603090506292,12.5884565663055,12.6989510551857,12.7623493512893,12.8409762201876,13.5891391938152,11.5126291578658,12.0560217702325,13.3857583636751,11.4366973444146,12.8863953415502,12.7322920034225,12.9112018503419,12.0830568059918,11.2043947447282,12.7844181408833,12.4653636229398,12.6464306967586,12.6647784111412,11.9975191754547,13.1218075322682,11.5701746878545,12.0787032236346,12.2695770165488,12.957971254503,13.1012049823969,12.7435357951773,12.6520609357939,13.1751886568707,12.7361700304778,12.8334877802011,13.645481263701,12.5488327910105,9.96367476032668,12.5364928021047,13.0874395710183,12.8022854041381,13.3206127463674,12.958601949165,12.9185109560644,12.2542675777545,12.7781411424696,13.2936896096394,13.4230051084102,13.1414343299007,13.3922717643952,12.4870932327793
"O95801",8.32488513967972,12.9919297420183,14.5223230652174,7.93946799488898,15.5061910832855,14.2956125992794,14.594576455387,15.8903759332571,12.6405244648435,12.4590183801363,8.84193766241253,13.7934411344863,14.5717334964338,12.0588489185558,17.063394542439,12.2446714525202,15.8903759332571,11.9119968963235,15.0198318603409,14.643361738481,13.5850258358424,14.9815562084432,16.4941054610411,15.1483722331098,12.211304711376,13.1271033190065,14.8166677465183,15.5632590247799,14.6713573491925,10.6370293120007,15.5924429984199,14.3983687615219,8.82616433498447,15.0386241499375,8.07146938357374,13.8156444838265,13.8678947877564,12.3859671212745,12.274218409734,14.2574346644073,12.3534144921493,11.755001531707,13.9865469600665,12.1741148880781,10.0720608333979,13.3378972126698,9.99915874354376,9.4327244632429,15.2231440118901,15.2612669988643,13.7538839116075,14.6646816073213
"O95810",12.9076544349182,12.619064166702,14.5044838444496,14.6239275925641,9.99128209200768,12.6576656523455,8.46201870939476,13.8161906477567,15.1184556669298,11.3372971348816,14.4213496593683,12.588518622869,13.1296184619425,14.405660112229,13.5195761756765,13.8601057817772,14.0669506929629,14.2719041510567,11.2415265045018,11.7174148591273,8.94680199006748,15.0483996429247,14.9689989543325,14.1078473216977,14.6971591469552,12.7270255793383,13.8235397544124,14.1017855712119,13.7927765663701,14.4859505685628,13.5042631416743,12.5753127428037,12.1152880306949,14.4427520091875,13.8494404356112,13.9748634621459,12.9378868233104,14.6691041001902,12.2615165715987,12.6757111945205,14.1306899316968,10.6586687574941,14.2770170842969,13.4583473805496,13.9021214344173,14.8211435099813,13.4642443551604,14.4617268430233,13.7259327589682,14.661654064919,14.8387423353712,13.9951811482753
"O95817",12.9803335370417,12.0983885150977,12.5370501856485,12.1963185468348,11.0438017323496,12.6254411986277,13.1574607167113,12.1466622157161,11.6698085417595,12.3947681639384,12.1676036415937,13.5808741729328,12.1127515816048,12.7199295603388,13.0419778090265,12.4828382645625,13.3319457684784,12.8909769167414,12.0743928770119,12.1377133319262,12.1828266224725,11.4748798422311,12.4392766630085,12.2347230284072,12.1941735177472,12.6173901965483,12.8828781422532,12.3887278667409,13.0802966601025,12.1129007288906,10.757348488421,12.6130246243064,12.534473315168,11.8475769879085,12.7580834390427,12.5995943730703,12.6218210113942,12.4014047233485,11.8543899543948,13.3980753971291,11.269035372239,12.7076563194829,11.5486753964176,12.1521233628726,12.7333340353108,11.4109213704603,12.89701950093,12.2042847537169,11.6698085417595,12.539380212296,13.1138015976809,12.5249949210541
"O95819",13.3007387138611,14.8668856075335,13.2699449225538,13.3025642192037,14.0362554178973,13.9515415260613,12.6328629014738,14.1667650779437,12.4222272479528,13.7591929078883,13.2638419723538,8.72033990530254,12.8385947235822,14.1641600571604,13.0132112128718,13.5363364260063,13.8821235722677,11.5189508150193,12.8849660272307,12.635525808729,10.9009659798261,14.3572749473128,12.9290431837579,13.3230285961057,9.00109678354393,8.51373683054087,13.068624673066,13.8257377640677,13.6791911518019,13.3798280914906,13.8458268091764,14.812281273394,11.3068090541955,13.3343162072587,13.9975071288628,13.4034063671357,12.1456763106155,14.6341202333924,13.224122772257,14.0847096140033,14.2277131764715,13.2295041151838,13.5853564824846,13.5895884368492,13.1948300542647,13.9479945290385,13.1463057903764,14.1899257189944,12.2534801443454,13.5873027638426,13.6824945521149,12.7738913245021
"O95822",13.4135118901718,12.9380701161107,12.655060304594,12.8479760370281,13.8587352693916,13.6459044332484,13.8980417336059,12.7361979592057,13.748916455594,13.9515212815181,13.5327447790729,9.68622236084413,13.5497583571067,12.7255737124413,12.8697843159964,13.0874248091112,12.4352278657121,11.647832883015,12.5316635364726,11.1408029340793,12.9946534232789,12.9294663584691,12.0940192702769,13.1572569182255,12.1269442509302,12.0039393606311,12.1365455251836,7.05469208340884,11.7628304856061,11.8968758433422,13.1428839045056,11.6934411784893,14.0274873628112,11.8928840978167,12.7988224622887,13.624239926646,12.5520511785866,11.9857223670165,11.5094137934954,9.22524322010828,13.3222146015551,11.5767976740039,6.70615660798414,10.3737291328997,10.7563580642534,6.82164316061496,11.4272811806905,12.6787932975815,12.3781154771784,13.3779569219479,11.9971833615364,10.2287251853561
"O95831",12.7845381111955,13.0318074349355,9.79058762720319,10.6615930748705,12.6983135691613,12.7963230419107,12.1503497206631,12.3368639209865,13.0376737840911,13.490223212085,13.3198080237834,12.6826442452096,13.070231360784,13.0592131586226,9.81901751493078,13.9383210651292,13.256476948238,12.8676793784745,11.5504471503697,12.2324469036827,12.2074663025439,12.1093558021021,13.1924832511661,11.4677674451613,12.3312175144671,12.5503990215214,13.0002202619271,12.4515518759178,12.7748963850616,13.6818112426907,11.0048490260378,13.143217574816,12.3795937654739,13.8549212536658,13.6793468537511,13.3784360019926,12.2660470229826,12.4155455825815,12.3372332730832,13.2312815162899,13.4864874470277,10.9428987009166,13.1721710327974,13.1388063133097,11.770095936748,13.1986232330585,12.317221797069,13.8625810242045,13.2901475362139,12.4423059247568,11.7848282672352,11.0048490260378
