"primary_gene_id","Molecule","combined_score","sig_count","fischers_combined_p","mean_logFC","MeanDecreaseGini_mean","stability","identified_biomarker","rank.fischers_combined_p","rank.abs_mean_logFC","rank.MeanDecreaseGini_mean","rank.stability","score.identified_biomarker"
"WDR77","Q9BQA1",8789,0,47.8628092046669,0.427378825555192,0.00134274191187235,6,0,1896,2768,1113,3012,0
"RAB6A","P20340",8787.5,0,50.8873551469864,0.274958322719767,0.00333274594922932,4,0,1999,1966,2766,2056.5,0
"ENO2","P09104",8783.5,0,59.5420759811513,-0.224228807239323,0.00347400457494575,4,0,2247,1648,2832,2056.5,0
"PPAT","Q06203",8779.5,0,51.5933386774837,0.373611100291184,0.0017873803973804,5,0,2023,2510,1645,2601.5,0
"TP53I11","O14683",8779,0,62.4570153056282,-0.591554904135137,0.00249380801146476,2,0,2331,3365,2304,779,0
"SPART","Q8N0X7",8773.5,0,70.2145329871172,0.348745157169106,0.00272736140865162,3,0,2531,2383,2455,1404.5,0
"DPP4","P27487",8770,0,45.8460422159672,0.227579309004388,0.00246020957771732,6,0,1804,1674,2280,3012,0
"SMARCD1","Q96GM5",8756.5,0,64.4026774515476,-0.388584496104266,0.00186094834903658,4,0,2382,2584,1734,2056.5,0
"HLA-DPB1","P04440",8750.5,0,47.0057247259103,0.201631246552732,0.00338317541250372,5,0,1855,1505,2789,2601.5,0
"FN1","P02751",8748.5,0,65.7482831439966,-0.236477094325658,0.00213659507535534,5,0,2411,1720,2016,2601.5,0
"PPIB","P23284",8745,0,51.5502063219276,-0.191269544931641,0.00245110870610871,6,0,2020,1439,2274,3012,0
"TAGLN3","Q9UI15",8743.5,0,61.7591701404067,-0.334467669733929,0.00169922926746456,5,0,2310,2307,1525,2601.5,0
"RALA","P11233",8742.5,0,41.649027676623,0.312079782961734,0.00361572797951315,4,0,1631,2166,2889,2056.5,0
"HCFC1","P51610",8740.5,1,51.5820821692015,-0.239007338952275,0.00370341921821367,4,0,2022,1739,2923,2056.5,0
"SMARCA2","P51531",8739.5,1,62.1131115401697,0.447125296712384,0.0023164248931896,3,0,2319,2850,2166,1404.5,0
"IPO7","O95373",8738.5,1,80.6284417035425,-0.365683609523421,0.00161387827858416,4,0,2769,2472,1441,2056.5,0
"RAP2C","Q9Y3L5",8738.5,0,48.3555123853864,0.341759010997136,0.00199440781440781,5,0,1912,2346,1879,2601.5,0
"CDK1","P06493",8737,0,50.8500004793132,-0.466878333458446,0.00110562487621311,6,0,1998,2921,806,3012,0
"COX6C","P09669",8736.5,0,65.8177212962748,-0.289837554989305,0.00238435795198953,4,0,2415,2039,2226,2056.5,0
"DCXR","Q7Z4W1",8735.5,0,40.2910732486956,0.241695954754695,0.00526299943968527,4,0,1573,1757,3349,2056.5,0
"MGARP","Q8TDB4",8732.5,0,48.1491712175947,-0.418754213877136,0.00216384481153023,4,0,1905,2729,2042,2056.5,0
"SRXN1","Q9BYN0",8728.5,0,70.1965153527416,-0.383542550680241,0.00239917129275953,3,0,2530,2555,2239,1404.5,0
"PPIL1","Q9Y3C6",8727.5,0,74.1428390288996,0.564495563446959,0.00106971091000503,4,0,2624,3285,762,2056.5,0
"HSPD1","P10809",8721.5,0,76.4578250666713,0.183165356008225,0.00219777960200561,5,0,2676,1374,2070,2601.5,0
"AGT","P01019",8719.5,0,31.6080720993534,-0.110910339152095,0.00380070186843413,10,0,1155,855,2967,3742.5,0
"LDHB","P07195",8714.5,0,69.4796059323911,-0.226761690114165,0.00276984781071468,4,0,2509,1669,2480,2056.5,0
"TSN","Q15631",8713,0,44.1995908529645,0.242144289463587,0.00234441603712192,6,0,1746,1760,2195,3012,0
"PCYT2","Q99447",8707.5,0,67.4558782401875,0.384906810143255,0.001320460062813,5,0,2464,2563,1079,2601.5,0
"IGHV3-7","P01780",8705.5,0,57.4010090925403,0.553426594743005,0.00144052314733322,4,0,2188,3236,1225,2056.5,0
"PRTN3","P24158",8700.5,2,62.9987174937521,0.398812222105545,0.00180431266753517,4,0,2342,2629,1673,2056.5,0
"NELL2","Q99435",8700,0,23.2497538762497,-0.0792090453146007,0.00961270172818362,11,0,488,629,3763,3820,0
"SF3B1","O75533",8699.5,0,66.1185374522532,0.333092430257842,0.00154613912231559,5,0,2427,2301,1370,2601.5,0
"TAPBP","O15533",8698.5,2,99.0239721563488,-0.372581706626425,0.00407612384444798,0,0,3064,2508,3060,66.5,0
"PARVG","Q9HBI0",8691.5,0,63.4521610268667,-0.404053503425193,0.00532994265990362,1,0,2354,2659,3365,313.5,0
"LAMP5","Q9UJQ1",8690,4,108.027036776801,-0.776715596497668,0.00122486964016376,2,0,3216,3733,962,779,0
"FNDC3A","Q9Y2H6",8688.5,0,63.2581882324804,0.349272638004164,0.00200601469573337,4,0,2352,2387,1893,2056.5,0
"SFXN4","Q6P4A7",8684.5,0,51.145070426332,0.200373942327883,0.00295808092350359,5,0,2005,1494,2584,2601.5,0
"HACE1","Q8IYU2",8679.5,0,40.9834314921183,-0.282852148631239,0.00395804608256161,4,0,1608,2002,3013,2056.5,0
"NAA15","Q9BXJ9",8679.5,0,71.8879054783265,-0.223300381567311,0.00198285556466536,5,0,2569,1641,1868,2601.5,0
"MRPL28","Q13084",8675.5,0,61.0723349304782,-0.524112539263449,0.0014157734204793,4,0,2294,3129,1196,2056.5,0
"SPTLC1","O15269",8671,3,113.436903260242,-0.427644654376697,0.0019452305520417,2,0,3292,2769,1831,779,0
"POLR2B","P30876",8671,3,109.227639092032,0.55472086275244,0.00158078884078884,2,0,3246,3241,1405,779,0
"UBE4A","Q14139",8663.5,0,61.6438024381459,-0.378337916704154,0.0014394847020934,5,0,2306,2533,1223,2601.5,0
"QTRT2","Q9H974",8660.5,0,72.1705295010474,-0.632597609211689,0.00143426024955437,3,0,2579,3456,1221,1404.5,0
"SIRT2","Q8IXJ6",8656.5,0,65.160879839077,-0.222731242343634,0.0029101090913062,4,0,2398,1638,2564,2056.5,0
"PRAM1","Q96QH2",8646.5,3,65.4799708422251,-0.391206593359062,0.00240206391647568,3,0,2405,2595,2242,1404.5,0
"DPY19L3","Q6ZPD9",8644.5,0,56.6570581333293,0.362611461432495,0.00208630021107519,4,0,2160,2459,1969,2056.5,0
"TMX4","Q9H1E5",8643,0,34.1220222984577,-0.165126042939838,0.00410061487238725,6,0,1310,1249,3072,3012,0
"SLC35A4","L0R6Q1",8636.5,0,72.8794559977133,0.382324097346644,0.00222463994857588,3,0,2592,2549,2091,1404.5,0
"GOLGA2","Q08379",8635.5,0,39.7374867886227,-0.187135686072751,0.00410075505602966,5,0,1557,1404,3073,2601.5,0
"VPS45","Q9NRW7",8631.5,0,37.052160127236,0.152527676093996,0.00320828324524919,7,0,1444,1178,2704,3305.5,0
"PLBD2","Q8NHP8",8629.5,0,77.858164060957,0.345753721590468,0.00122332852332852,5,0,2706,2364,958,2601.5,0
"POLR3E","Q9NVU0",8628.5,0,75.4442800140747,0.39506177662729,0.00206508403575007,3,0,2664,2613,1947,1404.5,0
"OCIAD1","Q9NX40",8627.5,0,45.2657495623054,-0.204046209896117,0.00491533166056128,4,0,1778,1518,3275,2056.5,0
"PMPCA","Q10713",8621.5,0,55.4936578111935,-0.487188717450034,0.0016152950059667,4,0,2124,2997,1444,2056.5,0
"ELAVL1","Q15717",8612,0,63.0608628139003,0.280023775395513,0.00146261327561328,6,0,2348,1993,1259,3012,0
"TRAPPC10","P48553",8610.5,0,108.944548993186,0.576352334943659,0.00186291110849934,1,0,3239,3322,1736,313.5,0
"PLG","P00747",8606.5,0,57.7746371379621,-0.141029701269212,0.00321995944212232,5,0,2204,1093,2708,2601.5,0
"RBM25","P49756",8605,2,75.21638962089,-0.343686127163296,0.00344268858355815,2,0,2656,2353,2817,779,0
"HSPBP1","Q9NZL4",8599.5,1,68.3742513990726,0.493614550433767,0.00182068589362707,3,0,2487,3016,1692,1404.5,0
"LYZ","P61626",8594,1,91.4238413905989,0.43499926602779,0.00219697049940084,2,0,2954,2792,2069,779,0
"SNX13","Q9Y5W8",8589.5,1,105.031825359642,-0.677127971876809,0.000811214101802337,3,0,3163,3561,461,1404.5,0
"ATG7","O95352",8588.5,0,77.7156932543768,0.303557843104732,0.000810576441102757,7,0,2703,2122,458,3305.5,0
"TOLLIP","Q9H0E2",8586.5,0,41.0342493839145,0.213061756948881,0.00223760574040558,7,0,1610,1572,2099,3305.5,0
"NDUFB8","O95169",8582.5,1,72.5986880017876,0.442148903083597,0.00134100217864924,4,0,2585,2832,1109,2056.5,0
"NUP160","Q12769",8579.5,1,64.4773288188207,-0.41118817072121,0.00223884050589933,3,0,2386,2689,2100,1404.5,0
"NRXN1","Q9ULB1",8576.5,1,113.217724081886,-0.505403121608384,0.0011241452561886,3,0,3289,3063,820,1404.5,0
"ITFG1","Q8TB96",8574,1,87.9311210110841,-0.417358381076689,0.00232944251969794,2,0,2891,2719,2185,779,0
"EXOSC3","Q9NQT5",8570.5,0,57.2749140229532,-0.551627014888407,0.00133477960585492,4,0,2183,3229,1102,2056.5,0
"SAMHD1","Q9Y3Z3",8570.5,0,71.9606344718822,-0.235409745655221,0.00181529216684015,5,0,2570,1714,1685,2601.5,0
"AKAP12","Q02952",8566.5,0,33.6017762948695,-0.0940536174198954,0.00483378339857099,7,0,1279,730,3252,3305.5,0
"PDXDC1","Q6P996",8566,2,114.101292751448,-0.581164751969889,0.00138191895537097,2,0,3298,3336,1153,779,0
"CDC27","P30260",8564.5,1,74.6487226114242,0.512212927031981,0.00160851370851371,3,0,2640,3083,1437,1404.5,0
"C8G","P07360",8560.5,0,75.206110664925,-0.550252995529792,0.000969799960388196,4,0,2655,3225,624,2056.5,0
"EMC7","Q9NPA0",8557.5,0,31.2860564026696,-0.257324587217583,0.00637737363065187,4,0,1136,1858,3507,2056.5,0
"PLCB1","Q9NQ66",8556,0,68.3053372809102,-0.321421650895793,0.00113623757941405,6,0,2484,2224,836,3012,0
"SMARCC1","Q92922",8550.5,1,99.2682827303493,-0.453762651192116,0.00141671768224198,3,0,3070,2878,1198,1404.5,0
"NT5C","Q8TCD5",8548,0,58.7379316900858,-0.37033714993502,0.00110771241830065,6,0,2227,2501,808,3012,0
"KPNB1","Q14974",8542.5,0,46.5904963544049,-0.170894566104381,0.00530978003707106,4,0,1839,1287,3360,2056.5,0
"SNRPA1","P09661",8535.5,0,49.6435625460032,0.274306614196527,0.00291171789137262,4,0,1952,1962,2565,2056.5,0
"CD9","P21926",8519.5,0,49.374464063279,-0.185360154170257,0.00426348057980916,4,0,1946,1392,3125,2056.5,0
"PPP2R1B","P30154",8514,1,51.2048199583393,0.345900117024041,0.00531991817978465,2,0,2007,2367,3361,779,0
"RPL23A","P62750",8510.5,0,66.1534174111794,-0.445881936286018,0.000979539470191644,5,0,2430,2844,635,2601.5,0
"UQCRQ","O14949",8509.5,0,58.701957257457,-0.368714055596048,0.00141380230880231,5,0,2226,2491,1191,2601.5,0
"TEX10","Q9NXF1",8508.5,0,60.0309416471803,-0.503909456246258,0.0042497271029624,0,0,2266,3057,3119,66.5,0
"SLC25A40","Q8TBP6",8503,0,96.270670757246,-0.418195611215233,0.00210221720308677,2,0,3019,2722,1983,779,0
"SETD7","Q8WTS6",8502.5,0,23.9872945307704,-0.190779340401697,0.00459877943791683,7,0,557,1433,3207,3305.5,0
"RSL1D1","O76021",8501,0,31.9772682925163,-0.134743406759148,0.00487691490312233,6,0,1184,1040,3265,3012,0
"DNPH1","O43598",8500,0,48.2396819320553,0.384325367846711,0.00127025984870812,6,0,1906,2558,1024,3012,0
"PGLS","O95336",8497.5,0,41.8371602613357,-0.246371667283167,0.00276889777615268,5,0,1639,1778,2479,2601.5,0
"TXNDC12","O95881",8495.5,0,37.7870110738227,-0.233499910892467,0.00323820969346881,5,0,1470,1704,2720,2601.5,0
"CNN3","Q15417",8486.5,1,112.577460070485,0.778674292147865,0.000315,3,0,3283,3735,64,1404.5,0
"CFL1","P23528",8485.5,1,81.4475142494149,0.404296937312047,0.00324388577653284,1,0,2791,2660,2721,313.5,0
"TRIP11","Q15643",8482,0,62.4566611452385,-0.500841392055954,0.00252093459254585,2,0,2330,3046,2327,779,0
"CELF2","O95319",8480.5,0,41.0257733614293,0.214489517598856,0.00171134294388999,10,0,1609,1584,1545,3742.5,0
"CALR","P27797",8480.5,1,91.952198856003,-0.252492215448523,0.00248007528703181,3,0,2960,1823,2293,1404.5,0
"COG6","Q9Y2V7",8478,0,61.1919282404137,0.305472600898407,0.0012809010270775,6,0,2298,2131,1037,3012,0
"SSB","P05455",8469,0,34.6088469424234,-0.129233053781719,0.00306619771816703,8,0,1328,994,2645,3502,0
"NUP133","Q8WUM0",8455,0,35.4550857961903,-0.17210577867219,0.00336700615746225,6,0,1366,1296,2781,3012,0
"TM9SF2","Q99805",8454,1,62.1134315347875,-0.422795960580408,0.000738488266119845,6,0,2320,2749,373,3012,0
"GRN","P28799",8453.5,0,51.518505083868,-0.23126934768536,0.00229185435685745,5,0,2019,1687,2146,2601.5,0
"COA1","Q9GZY4",8451.5,1,58.0782235241061,-0.436530436550909,0.00215158433167317,3,0,2212,2806,2029,1404.5,0
"ERAP2","Q6P179",8450.5,0,52.1840595092293,0.322462539207663,0.00226777436046651,4,0,2041,2229,2124,2056.5,0
"TENM4","Q6N022",8436.5,0,37.8790058884555,0.227643563485037,0.00471073615577176,4,0,1478,1675,3227,2056.5,0
"HNRNPH1","P31943",8432.5,1,69.7658143114091,-0.40967548544476,0.00194446722123193,3,0,2518,2681,1829,1404.5,0
"RPL10A","P62906",8427.5,0,49.2064529315476,-0.226450680565911,0.00333529526029526,4,0,1938,1665,2768,2056.5,0
"COX4I1","P13073",8427,0,44.5985102917842,-0.151326516649192,0.00278364192815173,6,0,1759,1172,2484,3012,0
"TPPP","O94811",8423.5,1,88.1761698034313,-0.639517258112584,0.00185406418486914,1,0,2901,3478,1731,313.5,0
"EPHX1","P07099",8420.5,0,92.5920718284416,-0.225844703152538,0.00261534872534873,3,0,2970,1657,2389,1404.5,0
"NEMF","O60524",8414,0,44.4766506712948,0.24265410848832,0.0019985317869838,6,0,1752,1765,1885,3012,0
"EPDR1","Q9UM22",8409,2,63.8363214397552,-0.320050662247414,0.00405697949069372,2,0,2364,2213,3053,779,0
"VTA1","Q9NP79",8407.5,1,66.4599219246118,0.444373871129929,0.00184700423759247,3,0,2440,2840,1723,1404.5,0
"NTRK3","Q16288",8407,0,77.3860155874273,-0.451477183837503,0.00219078147200909,2,0,2692,2870,2066,779,0
"ASAH1","Q13510",8403.5,2,113.022331517202,0.398964180465091,0.00132116156404082,3,0,3287,2630,1082,1404.5,0
"PTPRN2","Q92932",8402.5,0,71.7619504170257,-0.275778225653874,0.00193450527167851,4,0,2563,1967,1816,2056.5,0
"CASP1","P29466",8397,1,84.4940954784672,0.533719948440611,0.00175494864612512,2,0,2846,3170,1602,779,0
"NCAM2","O15394",8394.5,0,25.245283660798,-0.0693494239587504,0.005667954329621,10,0,675,559,3418,3742.5,0
"UFC1","Q9Y3C8",8394.5,0,66.8556115024708,0.529445702402768,0.00155918421447833,3,0,2451,3156,1383,1404.5,0
"VWF","P04275",8392.5,0,25.9585907080816,-0.106575269024298,0.00663274792872383,7,0,731,823,3533,3305.5,0
"MCCC1","Q96RQ3",8391,1,66.896887246773,0.383133134479885,0.00299402187137481,2,0,2452,2552,2608,779,0
"RRP1","P56182",8390.5,0,53.5155743159547,0.40953977195728,0.00174014466919838,4,0,2080,2679,1575,2056.5,0
"TANC1","Q9C0D5",8386.5,2,64.8497817802265,0.286966343207013,0.00290280298041598,3,0,2390,2030,2562,1404.5,0
"ITPR2","Q14571",8385.5,0,66.8989146726655,0.203206639455989,0.00257190689141154,4,0,2453,1515,2361,2056.5,0
"ASL","P04424",8384.5,0,51.7660972839836,0.327623971965503,0.00215511619958988,4,0,2028,2266,2034,2056.5,0
"EIF3J","O75822",8383.5,5,118.91227587659,0.568318346064139,0.00159311447811448,1,0,3352,3296,1422,313.5,0
"APOOL","Q6UXV4",8382,0,85.1479919296292,-0.296682721090629,0.00308161889301477,2,0,2856,2091,2656,779,0
"GNAI2","P04899",8380,1,106.68679974695,-0.46681098734997,0.00167295873746122,2,0,3189,2920,1492,779,0
"ACE","P12821",8379,0,44.6370312405944,0.232934150754956,0.00201895921072392,6,0,1760,1698,1909,3012,0
"TBCK","Q8TEA7",8368.5,0,51.221818875096,-0.230244971047399,0.00220642990617415,5,0,2008,1681,2078,2601.5,0
"CNTFR","P26992",8366.5,1,69.3621694973597,-0.552719161465319,0.00143740429505135,3,0,2507,3233,1222,1404.5,0
"UBAC1","Q9BSL1",8364.5,0,32.7184158767854,-0.189668038727974,0.00263982190324296,7,0,1233,1423,2403,3305.5,0
"NQO2","P16083",8361.5,1,70.3719250394639,0.376318704622658,0.00145560420659492,4,0,2535,2524,1246,2056.5,0
"SMARCC2","Q8TAQ2",8361.5,2,102.547366150648,-0.347729576464905,0.00163180264982123,3,0,3118,2374,1465,1404.5,0
"BGN","P21810",8355,2,60.2427221178725,-0.279314829928192,0.00132262494223279,6,0,2272,1987,1084,3012,0
"CFL2","Q9Y281",8351.5,0,50.7513758056476,0.172322401917176,0.00393424822305318,4,0,1992,1297,3006,2056.5,0
"RPS6KA3","P51812",8340.5,2,85.4230469324647,0.438909806626843,0.00146224017147358,3,0,2864,2814,1258,1404.5,0
"CDC23","Q9UJX2",8339.5,1,78.189088425742,0.339233277901676,0.0014454011348129,4,0,2711,2338,1234,2056.5,0
"TRIP6","Q15654",8335,0,65.5317025270888,-0.497764512187677,0.00225671410804538,2,0,2406,3034,2116,779,0
"KIAA0319L","Q8IZA0",8334.5,0,71.0493959987748,0.440693891175424,0.00307414896808562,1,0,2546,2823,2652,313.5,0
"VAMP7","P51809",8332.5,0,53.1017139306737,0.308342134581585,0.00322579544203074,3,0,2068,2149,2711,1404.5,0
"INPPL1","O15357",8329.5,0,69.6401856717263,0.51609961567607,0.00149048701189878,3,0,2513,3101,1311,1404.5,0
"RAF1","P04049",8328.5,0,23.659404025818,-0.193967017131665,0.004022922863818,7,0,525,1456,3042,3305.5,0
"TJP1","Q07157",8327,0,31.8959577215779,-0.145341397039145,0.00394188701700776,6,0,1179,1127,3009,3012,0
"WDR19","Q8NEZ3",8326.5,0,38.3342204143477,0.227171135470302,0.00287979624778386,5,0,1508,1672,2545,2601.5,0
"GLRX3","O76003",8324.5,0,35.4779164221296,0.252864038152149,0.00285303953039826,5,0,1370,1824,2529,2601.5,0
"PAM","P19021",8324.5,0,65.82736455772,-0.201569472697314,0.00255270706475041,4,0,2417,1504,2347,2056.5,0
"ACOT8","O14734",8320,0,28.6280280253022,0.140728954142554,0.00330357702611573,8,0,976,1091,2751,3502,0
"NUP62","P37198",8319.5,1,43.9570922756868,0.232151643460816,0.00620513238333833,3,0,1732,1695,3488,1404.5,0
"LGALS9","O00182",8314.5,0,47.279659302408,0.400563334266803,0.00142236158578264,5,0,1870,2641,1202,2601.5,0
"EIF3A","Q14152",8312.5,1,65.8725619550957,0.181327882370091,0.00430265183558742,3,0,2419,1359,3130,1404.5,0
"MTA2","O94776",8310.5,1,63.7421310791705,0.219472675578998,0.00127010893246187,7,0,2363,1619,1023,3305.5,0
"PDHA1","P08559",8305.5,0,64.7571100303909,0.204660364602655,0.00132322631072631,7,0,2388,1524,1088,3305.5,0
"DHX9","Q08211",8305.5,8,143.328263437824,0.38584763121937,0.000348148148148148,4,0,3599,2567,83,2056.5,0
"TMEM106B","Q9NUM4",8297.5,0,40.3798629176652,-0.23136496903921,0.00269359098818851,5,0,1576,1688,2432,2601.5,0
"COIL","P38432",8297,4,93.0632357818763,0.435817384278005,0.00186464818571107,2,0,2975,2804,1739,779,0
"CSRP1","P21291",8294.5,0,50.4802001702013,-0.206080017904186,0.00540032350289316,3,0,1982,1533,3375,1404.5,0
"EXOSC10","Q01780",8294.5,0,61.9294461527645,-0.41913930175002,0.0014144088136927,4,0,2314,2732,1192,2056.5,0
"ACP2","P11117",8293.5,0,38.4369814132842,0.209028185517489,0.00446285723583038,4,0,1513,1548,3176,2056.5,0
"APH1A","Q96BI3",8291.5,0,52.8283633231592,0.40615730501554,0.00230046937009785,3,0,2062,2669,2156,1404.5,0
"TRMT10C","Q7L0Y3",8286.5,0,56.3302448413684,0.473894151107895,0.0018960303030303,3,0,2154,2951,1777,1404.5,0
"OPA1","O60313",8284.5,0,47.7778410131202,-0.121082135256273,0.00353456916144384,5,0,1891,936,2856,2601.5,0
"NFKB2","Q00653",8281.5,0,40.6588427631456,0.308225167526523,0.00278594416476769,4,0,1594,2145,2486,2056.5,0
"CD58","P19256",8277.5,0,57.22277620086,-0.279912902296324,0.0031966803612624,3,0,2180,1991,2702,1404.5,0
"TRAPPC3","O43617",8265,0,61.0559425158377,0.596231776878886,0.00193242300183477,2,0,2293,3380,1813,779,0
"CKMT1A; CKMT1B","P12532",8264.5,1,65.0804923815493,0.278767146670496,0.00194393667770138,4,0,2396,1984,1828,2056.5,0
"MAN2A2","P49641",8264.5,0,39.2823957716406,-0.197961976466601,0.00305195685555626,5,0,1542,1483,2638,2601.5,0
"GID8","Q9NWU2",8261.5,0,70.9971220273881,-0.548260430741806,0.000799509803921569,4,0,2545,3216,444,2056.5,0
"EXOC5","O00471",8254,0,77.7130061228747,-0.562930379734934,0.00167687273739905,2,0,2702,3276,1497,779,0
"LNPK","Q9C0E8",8253.5,0,94.5553840797166,0.293144468291146,0.00189798406902122,3,0,3003,2066,1780,1404.5,0
"CPT2","P23786",8251.5,0,55.7967049640311,0.234134521173636,0.00191507038712921,5,0,2137,1710,1803,2601.5,0
"TRIP10","Q15642",8246.5,0,39.7588574759898,-0.264804892242293,0.00324638537895302,4,0,1559,1909,2722,2056.5,0
"SLC25A3","Q00325",8242,0,30.6767469641061,-0.126893669848686,0.00435659166426968,6,0,1101,981,3148,3012,0
"EFL1","Q7Z2Z2",8238,0,57.2275909868678,0.638845811603937,0.00191464504993917,2,0,2181,3477,1801,779,0
"SPP1","P10451",8237.5,0,46.0395707815996,0.299248320085924,0.0036808590320355,3,0,1817,2099,2917,1404.5,0
"HNMT","P50135",8232.5,0,52.4107780985593,0.324550599505921,0.00286725819622414,3,0,2047,2245,2536,1404.5,0
"RPLP0","P05388",8228.5,0,33.7137705176685,-0.265726290169272,0.0026815175345038,5,0,1285,1918,2424,2601.5,0
"DPP9","Q86TI2",8222.5,0,46.5083301017935,-0.23977861738225,0.00216366392980944,5,0,1835,1745,2041,2601.5,0
"RPN2","P04844",8217.5,0,37.831830131199,-0.119601253367433,0.00281907439761148,7,0,1473,929,2510,3305.5,0
"BCAS3","Q9H6U6",8217.5,1,86.1733458021894,0.467242378394636,0.00126349206349206,3,0,2876,2923,1014,1404.5,0
"GAPDH","P04406",8215.5,1,74.5855964839052,-0.155237589793663,0.00385767866240339,3,0,2637,1195,2979,1404.5,0
"KIF3B","O15066",8211.5,0,43.6227710991816,0.197036438194012,0.00183261183261183,7,0,1720,1477,1709,3305.5,0
"ACAA1","P09110",8207.5,0,38.954853683579,-0.183309733273889,0.00211411453470277,7,0,1532,1375,1995,3305.5,0
"CAST","P20810",8204.5,0,45.8697290831047,0.282250698725151,0.00254267972626029,4,0,1806,2000,2342,2056.5,0
"TYK2","P29597",8203.5,1,49.764474864751,0.308259862708589,0.00168064484685174,5,0,1953,2147,1502,2601.5,0
"PDS5A","Q29RF7",8196.5,0,37.2422030807316,0.257237164760527,0.00246891587279823,5,0,1451,1857,2287,2601.5,0
"KIF5B","P33176",8185.5,1,104.074358287294,0.226556770166355,0.00406667592862908,1,0,3148,1667,3057,313.5,0
"CCT8","P50990",8180.5,0,47.1847896768119,0.153597126134361,0.00285092390237901,5,0,1866,1185,2528,2601.5,0
"PSMA4","P25789",8176.5,0,39.7635599617102,0.194868831706657,0.0041750858742221,4,0,1560,1463,3097,2056.5,0
"RBM39","Q14498",8176.5,0,49.3105812578274,0.293711378755443,0.00331219958113308,3,0,1942,2073,2757,1404.5,0
"KPNA6","O60684",8174,0,28.3182084975477,0.135482710099182,0.00444684942623023,6,0,952,1043,3167,3012,0
"SLAIN2","Q9P270",8168,2,89.3061851761702,-0.499131026061453,0.00160034197473456,2,0,2923,3039,1427,779,0
"INTS12","Q96CB8",8164,0,32.8974622438801,0.189315830457789,0.00279250612426814,6,0,1242,1419,2491,3012,0
"HBS1L","Q9Y450",8162.5,2,83.3955948999081,0.458784587165874,0.00227055439068193,1,0,2829,2894,2126,313.5,0
"ARFIP1","P53367",8159.5,0,71.3001040233527,0.542601010055618,0.00125727168161951,3,0,2552,3196,1007,1404.5,0
"RAD50","Q92878",8158.5,0,47.5101739450219,-0.196468390858725,0.00235632871073677,5,0,1877,1473,2207,2601.5,0
"ACBD3","Q9H3P7",8158.5,0,47.588412578237,-0.33683746289679,0.00289005260477397,3,0,1880,2320,2554,1404.5,0
"CIB1","Q99828",8152.5,0,74.6289989763333,0.624132607477312,0.00188631794131794,1,0,2639,3435,1765,313.5,0
"HYPK","Q9NX55",8152.5,0,51.1754911607723,-0.565738535503508,0.00162009461510606,3,0,2006,3291,1451,1404.5,0
"MYO5A","Q9Y4I1",8147.5,1,94.9857909967238,-0.221820712853232,0.0016197607022607,4,0,3010,1631,1450,2056.5,0
"PIGR","P01833",8146,0,45.3074312370121,-0.262707626456337,0.00163528685968314,6,0,1780,1887,1467,3012,0
"KNG1","P01042",8142,2,99.1481043946103,0.29103354225974,0.00241448715543143,2,0,3069,2047,2247,779,0
"TCAF1","Q9Y4C2",8137,1,64.1254893437004,0.40852148001965,0.00249828793039319,2,0,2376,2676,2306,779,0
"NDUFA3","O95167",8135,0,62.4031854585596,0.495496351527223,0.00212377426305815,2,0,2326,3024,2006,779,0
"TRIM33","Q9UPN9",8129,0,68.0103408476232,0.478351808262039,0.00201208528141965,2,0,2476,2972,1902,779,0
"SIRT5","Q9NXA8",8122.5,0,35.5336930547996,0.21833433907039,0.0041246524666312,4,0,1374,1612,3080,2056.5,0
"GIPC1","O14908",8121.5,0,72.0272511279493,0.635363247653546,0.00102222222222222,3,0,2575,3463,679,1404.5,0
"GTF2I","P78347",8121.5,1,60.8381258103076,0.470034358472373,0.00167480062705127,3,0,2287,2936,1494,1404.5,0
"TCP1","P17987",8120.5,0,45.0312132086146,0.148694491078006,0.00432111074305811,4,0,1771,1155,3138,2056.5,0
"ALCAM","Q13740",8120,0,67.3232612568891,-0.241928920784618,0.00117550420168067,6,0,2462,1759,887,3012,0
"ATOX1","O00244",8117.5,0,36.7117511882112,0.258164053760696,0.00568356175698887,3,0,1426,1866,3421,1404.5,0
"NT5C2","P49902",8110.5,0,36.1262469848766,0.181557598576339,0.00329299504842983,5,0,1397,1364,2748,2601.5,0
"HNRNPF","P52597",8098.5,0,64.084667463382,-0.300268838409965,0.00173375059202425,4,0,2374,2101,1567,2056.5,0
"ZNF638","Q14966",8097,0,35.4407958396798,0.174797969870245,0.00264337390467825,6,0,1365,1312,2408,3012,0
"BPGM","P07738",8096.5,0,72.7611461696152,0.338825755052209,0.00357357289548585,1,0,2588,2333,2862,313.5,0
"ECE1","P42892",8092.5,9,149.453258557929,0.600243716416326,0.00106751322751323,1,0,3636,3385,758,313.5,0
"ATAD3B","Q5T9A4",8091.5,0,61.7703204990406,0.279841938960419,0.00141287205077419,5,0,2311,1990,1189,2601.5,0
"WASHC4","Q2M389",8089.5,0,56.8660776137525,0.24990234585509,0.00322254343837464,3,0,2167,1808,2710,1404.5,0
"NPEPPS","P55786",8086.5,0,70.6374466319331,-0.357428958977214,0.000862526214526214,5,0,2541,2434,510,2601.5,0
"DMXL1","Q9Y485",8086.5,0,35.39398018732,-0.1241595277724,0.00274372448615483,7,0,1358,960,2463,3305.5,0
