"primary_gene_id","Molecule","combined_score","sig_count","fischers_combined_p","mean_logFC","MeanDecreaseGini_mean","stability","identified_biomarker","source1","source2","rank.fischers_combined_p","rank.abs_mean_logFC","rank.MeanDecreaseGini_mean","rank.stability","score.identified_biomarker"
"NUCB1","Q02818",4778,0,40.2015726581552,0.153407883736876,0.00140652089160098,3,0,NA,NA,1444,1147,994,1193,0
"ABCC4","O15439",4777,0,44.2678972340259,-0.2347370105134,0.00128910600041035,2,0,NA,NA,1601,1682,865,629,0
"OSBPL5","Q9H0X9",4777,0,31.0477714848946,0.0867579862329103,0.00308083290327379,2,0,NA,NA,1026,665,2457,629,0
"LUC7L3","O95232",4775,0,37.9662607387888,0.170095481506229,0.00232068845524223,1,0,NA,NA,1356,1257,1937,225,0
"XRCC6","P12956",4772,0,48.125552607589,-0.123156957491129,0.00185204398720189,2,0,NA,NA,1737,902,1504,629,0
"DNAJB1","P25685",4768.5,0,26.9613551705419,0.0986114332597851,0.0018494752193958,4,0,NA,NA,732,733,1500,1803.5,0
"SERPINI1","Q99574",4768,0,37.7224801210402,0.188425164546149,0.00176977754214596,2,0,NA,NA,1343,1386,1410,629,0
"FAM120A","Q9NZB2",4764.5,0,34.2125406298432,-0.124838780831086,0.0012753603233,4,0,NA,NA,1194,912,855,1803.5,0
"NEO1","Q92859",4764,0,26.7496726125217,-0.152256044547493,0.00206206152733613,3,0,NA,NA,713,1142,1716,1193,0
"TUBB4A","P04350",4760.5,0,42.5823495604015,0.158280897706378,0.000683165033165033,4,0,NA,NA,1529,1176,252,1803.5,0
"PLXNB3","Q9ULL4",4758,0,39.2348436542636,-0.15486688007582,0.00191658502717326,2,0,NA,NA,1409,1159,1561,629,0
"ANAPC5","Q9UJX4",4757.5,0,30.2282155090988,0.072112373112726,0.00178925858112802,4,0,NA,NA,976,545,1433,1803.5,0
"APRT","P07741",4756,0,33.4108415726968,-0.140476004674594,0.00173647591085056,3,0,NA,NA,1157,1041,1365,1193,0
"CRKL","P46109",4752,0,46.8128058345429,-0.349700702872381,0.000351566951566952,2,0,NA,NA,1697,2368,58,629,0
"ASAP2","O43150",4751.5,0,20.4588162384513,0.125916941317373,0.00216509587099061,4,0,NA,NA,222,920,1806,1803.5,0
"RAB33B","Q9H082",4750,0,33.5124002155383,-0.152287737009619,0.00163676531566998,3,0,NA,NA,1162,1143,1252,1193,0
"PPM1B","O75688",4744,0,31.640602877387,0.163310039405919,0.00166025494525192,3,0,NA,NA,1057,1213,1281,1193,0
"NUP62","P37198",4744,0,26.1834118721476,0.0875089970622412,0.00270670264859265,3,0,NA,NA,667,671,2213,1193,0
"ALDOA","P04075",4743.5,0,22.6686974231208,0.0342973480628206,0.00285404466708814,4,0,NA,NA,371,258,2311,1803.5,0
"AZU1","P20160",4743.5,0,27.7398088253632,-0.113988947570982,0.00119742958715499,5,0,NA,NA,792,830,772,2349.5,0
"WASF1","Q92558",4735,0,44.2907256317499,-0.160227824523062,0.00118011290650971,3,0,NA,NA,1603,1188,751,1193,0
"BRSK1","Q8TDC3",4728,0,43.8937938653178,-0.227943292125223,0.000739387684898522,3,0,NA,NA,1584,1639,312,1193,0
"AAK1","Q2M2I8",4726,0,29.7528820357102,0.144951317234475,0.00186894311990804,3,0,NA,NA,936,1074,1523,1193,0
"CC2D1A","Q6P1N0",4725.5,0,25.8119568481869,-0.102357552689806,0.00140045123958167,5,0,NA,NA,634,756,986,2349.5,0
"PTTG1IP","P53801",4723.5,0,35.6313451948022,-0.142797341032414,0.00104710050203656,4,0,NA,NA,1261,1056,603,1803.5,0
"VPS18","Q9P253",4722.5,0,31.8758318101832,-0.116655712993895,0.00140886608174534,4,0,NA,NA,1069,853,997,1803.5,0
"BCR","P11274",4721,0,27.6861342245556,-0.133967646180541,0.00210146026022456,3,0,NA,NA,790,984,1754,1193,0
"RPL7","P18124",4718,0,51.4417786936752,0.287706303059304,0.000649034749034749,2,0,NA,NA,1859,1998,232,629,0
"GSPT2","Q8IYD1",4717,0,34.1840055722018,0.327555407797761,0.000411111111111111,3,0,NA,NA,1193,2242,89,1193,0
"KRT16","P08779",4715.5,0,22.8523231476719,0.126918316815566,0.00194929753539662,4,0,NA,NA,384,926,1602,1803.5,0
"NDUFS4","O43181",4710,0,32.1973193533213,-0.180570847858619,0.00198465279392389,2,0,NA,NA,1088,1341,1652,629,0
"TOLLIP","Q9H0E2",4709,0,29.9183662563755,0.0989986876529127,0.000685079606302017,6,0,NA,NA,952,736,253,2768,0
"ARAP1","Q96P48",4708.5,0,29.0290203490541,-0.131832963094953,0.00146180151220197,4,0,NA,NA,883,967,1055,1803.5,0
"CS","O75390",4707.5,0,27.6360824525851,0.0409010506488582,0.00216871983534791,4,0,NA,NA,784,310,1810,1803.5,0
"COL6A1","P12109",4706.5,0,23.2069593678324,-0.175145360198403,0.00107883490778228,5,0,NA,NA,414,1300,643,2349.5,0
"PLP1","P60201",4704.5,0,19.8028079114599,0.0392650010855213,0.00224410276899979,5,0,NA,NA,187,296,1872,2349.5,0
"GUCY1A1","Q02108",4699,0,33.3493160933302,-0.246779032731193,0.00156465509722476,2,0,NA,NA,1153,1751,1166,629,0
"MTARC2","Q969Z3",4697.5,0,32.6122698671076,-0.180002068863,0.00270565442843433,0,0,NA,NA,1112,1336,2211,38.5,0
"KPNB1","Q14974",4690,0,46.1640007590835,0.150340663921456,0.00113272631507926,3,0,NA,NA,1672,1119,706,1193,0
"CORO2B","Q9UQ03",4686.5,0,22.1990425274783,-0.131794583100792,0.00144489375548199,5,0,NA,NA,333,966,1038,2349.5,0
"KIF3A","Q9Y496",4683,0,44.9536285247124,0.166709363300289,0.00106423853923854,3,0,NA,NA,1630,1235,625,1193,0
"PPP1R21","Q6ZMI0",4682,0,21.7161429075759,0.00151303481090495,0.00194995963133734,6,0,NA,NA,294,17,1603,2768,0
"PGM1","P36871",4681,0,16.1718902307609,0.0404500083719685,0.00190609499483063,6,0,NA,NA,53,306,1554,2768,0
"CNPY3","Q9BT09",4676,0,22.1514344161678,-0.127801199666625,0.00108088888888889,6,0,NA,NA,329,934,645,2768,0
"CAMK2A","Q9UQM7",4672.5,0,36.745711406009,-0.0796525712644593,0.00087147687400319,5,0,NA,NA,1303,606,414,2349.5,0
"SRXN1","Q9BYN0",4671.5,0,19.758653261366,-0.0240804689985152,0.00315536407244874,4,0,NA,NA,186,184,2498,1803.5,0
"RPL24","P83731",4665,0,34.7502719196043,0.287691972261963,0.00161564533127691,1,0,NA,NA,1217,1997,1226,225,0
"NES","P48681",4660,0,49.6445733832214,-0.129502412107572,0.00167004437006436,2,0,NA,NA,1791,951,1289,629,0
"AMPH","P49418",4659,0,28.2395960277453,0.117295591171721,0.00212929021271127,3,0,NA,NA,828,859,1779,1193,0
"ATIC","P31939",4657.5,0,33.7675992857474,0.139966526993452,0.00107501385570951,4,0,NA,NA,1176,1039,639,1803.5,0
"C8A","P07357",4657,0,33.8970826840225,-0.139314386090721,0.00163469202284992,3,0,NA,NA,1183,1033,1248,1193,0
"MPST","P25325",4655.5,0,29.6553524834343,0.16498969493647,0.00112591970121382,4,0,NA,NA,931,1221,700,1803.5,0
"ADCY8","P40145",4655,0,30.7216728161661,-0.113578408221354,0.00196220231459362,3,0,NA,NA,1009,828,1625,1193,0
"SGPL1","O95470",4652,0,48.4209565855631,0.189944489337985,0.0016587633384847,1,0,NA,NA,1749,1399,1279,225,0
"SELENBP1","Q13228",4652,0,30.7723199665502,-0.138292750698772,0.00178490922294844,3,0,NA,NA,1010,1023,1426,1193,0
"TP53I3","Q53FA7",4646,0,45.3301635027663,-0.302049488674538,0.00109769696969697,1,0,NA,NA,1643,2110,668,225,0
"NAXE","Q8NCW5",4645,0,30.956702650846,-0.176076034899839,0.00153007847925495,3,0,NA,NA,1016,1306,1130,1193,0
"PAFAH1B1","P43034",4641,0,38.0908977182385,-0.114882586441095,0.00162944367154894,3,0,NA,NA,1364,841,1243,1193,0
"EIF5","P55010",4630,0,32.5994719954587,-0.131655629989927,0.00173583534018317,3,0,NA,NA,1109,965,1363,1193,0
"CUL1","Q13616",4627.5,0,27.2089676040531,0.129592086619598,0.00102205124218747,5,0,NA,NA,747,953,578,2349.5,0
"NIBAN1","Q9BZQ8",4625.5,0,28.5881977727827,0.179199125676946,0.00107666910954567,4,0,NA,NA,855,1327,640,1803.5,0
"USP24","Q9UPU5",4623,0,30.0616532421061,0.0599260520421458,0.00240615899347415,3,0,NA,NA,962,457,2011,1193,0
"ITGA7","Q13683",4618,0,39.9647013793953,-0.16633851179601,0.00118245134203029,3,0,NA,NA,1440,1233,752,1193,0
"STRBP","Q96SI9",4611.5,0,23.2862455821905,-0.13221990109703,0.0017782350767858,4,0,NA,NA,421,970,1417,1803.5,0
"HSPB6","O14558",4602,0,27.0120626940987,-0.271661273520456,0.00121301710329574,3,0,NA,NA,735,1887,787,1193,0
"ROBO1","Q9Y6N7",4599,0,35.7055993027288,0.0656155922355201,0.00197933660090792,3,0,NA,NA,1266,497,1643,1193,0
"ILK","Q13418",4591,3,61.9247055797373,-0.247423383567558,0.000368253968253968,2,0,NA,NA,2137,1753,72,629,0
"LAP3","P28838",4590,0,32.0371839949057,-0.0833497253236311,0.00202160138197155,3,0,NA,NA,1078,630,1689,1193,0
"MSN","P26038",4589,0,36.9341429688679,0.110033421095057,0.00220575196314327,2,0,NA,NA,1317,799,1844,629,0
"SLC25A3","Q00325",4586,0,41.0887073934185,0.125224183201576,0.0014235494533435,3,0,NA,NA,1468,916,1009,1193,0
"FAM3C","Q92520",4586,1,48.4210391601566,-0.283675661588014,0.0010749400082094,1,0,NA,NA,1750,1973,638,225,0
"RAD23B","P54727",4580,0,24.5835669122952,0.166315165192324,0.0019669760963674,3,0,NA,NA,526,1232,1629,1193,0
"NCLN","Q969V3",4580,0,35.7161683791264,0.161946807929832,0.00183447553822167,2,0,NA,NA,1269,1200,1482,629,0
"FASTKD2","Q9NYY8",4574.5,0,23.1842582669159,0.118384939797815,0.00184337158423123,4,0,NA,NA,411,868,1492,1803.5,0
"PUM1","Q14671",4574,0,35.4445225260113,0.281505903384594,0.000571616161616161,3,0,NA,NA,1254,1957,170,1193,0
"KNOP1","Q1ED39",4569.5,0,26.2687745220355,-0.146317382995917,0.00141520675955459,4,0,NA,NA,676,1087,1003,1803.5,0
"KCMF1","Q9P0J7",4569,0,21.0093351642086,-0.00522285032263999,0.00185633249791145,6,0,NA,NA,245,44,1512,2768,0
"ADAM10","O14672",4568,0,41.6040024924582,0.159844935226117,0.00200275658275658,1,0,NA,NA,1487,1186,1670,225,0
"GAS7","O60861",4566.5,0,40.5575039846691,-0.151431774557583,0.000586702317290553,4,0,NA,NA,1453,1132,178,1803.5,0
"BGN","P21810",4557.5,0,39.0035514881263,-0.179349268874238,0.00215380225956885,0,0,NA,NA,1396,1328,1795,38.5,0
"STRN","O43815",4556.5,0,27.1207240833488,-0.099679523031744,0.00115525525525526,5,0,NA,NA,741,742,724,2349.5,0
"LTA4H","P09960",4552,0,57.7726331376919,-0.190805854522174,0.000930526418026417,2,0,NA,NA,2047,1406,470,629,0
"C9","P02748",4548.5,0,34.3794491150886,0.100371222247944,0.000682017094017098,5,0,NA,NA,1202,746,251,2349.5,0
"CAT","P04040",4538.5,0,22.9413890725012,0.0746380258943583,0.00161845099758143,5,0,NA,NA,391,568,1230,2349.5,0
"EMC3","Q9P0I2",4535.5,0,46.7162942402719,-0.431212027932316,0.00034,0,0,NA,NA,1691,2754,52,38.5,0
"IDE","P14735",4534.5,0,19.5207926353077,-0.0132022436924674,0.00228711322932483,5,0,NA,NA,169,109,1907,2349.5,0
"PCMT1","P22061",4530,0,55.9260258921231,-0.292067593258856,0.000694956285544521,1,0,NA,NA,1997,2039,269,225,0
"TXNRD2","Q9NNW7",4528,0,25.6928581250771,0.0741666178935172,0.00260496389512179,3,0,NA,NA,622,563,2150,1193,0
"KRAS","P01116",4527,0,25.2596968393891,-0.130878274858066,0.00291696114359709,2,0,NA,NA,582,962,2354,629,0
"ELAVL1","Q15717",4527,0,41.1542128937389,0.171655570059949,0.001560016997306,2,0,NA,NA,1472,1267,1159,629,0
"MOSPD2","Q8NHP6",4525,0,43.0708418746532,-0.154487637165406,0.00106464257964258,3,0,NA,NA,1549,1156,627,1193,0
"VPS33A","Q96AX1",4524,0,45.538309681338,-0.198206534126904,0.000630013637519359,3,0,NA,NA,1651,1460,220,1193,0
"FEN1","P39748",4519,0,49.6905915752656,0.257553031746933,0.000704814814814815,2,0,NA,NA,1792,1817,281,629,0
"TMOD1","P28289",4515.5,0,27.8754405097549,0.133367553813973,0.00135022974101921,4,0,NA,NA,804,979,929,1803.5,0
"CYP20A1","Q6UW02",4515,0,31.8782598403831,-0.191927972169393,0.00176444170437979,2,0,NA,NA,1070,1417,1399,629,0
"TIAL1","Q01085",4513,0,39.0127213998278,0.308383557125904,0.00117330803318217,1,0,NA,NA,1397,2144,747,225,0
"CDH13","P55290",4511.5,0,21.5225823712379,-0.112396785904041,0.00195222071315016,4,0,NA,NA,279,818,1611,1803.5,0
"RPS17","P08708",4510,0,41.1847175536904,0.220323214872108,0.000668092796092796,3,0,NA,NA,1475,1600,242,1193,0
"GDAP2","Q9NXN4",4509,0,26.0896735599162,-0.0209564840461908,0.00134355374067352,6,0,NA,NA,656,161,924,2768,0
"RAB23","Q9ULC3",4509,1,47.4170977062341,-0.150355574050378,0.000938809523809524,3,0,NA,NA,1714,1121,481,1193,0
"MATR3","P43243",4506,0,37.3620696577698,0.148539323295466,0.00179498776050009,2,0,NA,NA,1331,1105,1441,629,0
"DLD","P09622",4505,0,30.6817411844715,-0.094071975293836,0.00260850635771386,2,0,NA,NA,1006,714,2156,629,0
"MTAP","Q13126",4504.5,0,22.4064772264449,0.051955260315293,0.0023491175178899,4,0,NA,NA,347,390,1964,1803.5,0
"SRSF5","Q13243",4503,0,26.7930850964066,-0.232620928143349,0.00184446120241315,2,0,NA,NA,715,1666,1493,629,0
"EEPD1","Q7L9B9",4502,0,36.913075415483,0.171137335719734,0.0016733543259859,2,0,NA,NA,1315,1262,1296,629,0
"IFIT5","Q13325",4501,0,38.5997660771922,-0.218568832880137,0.00168225787284611,1,0,NA,NA,1380,1592,1304,225,0
"CBR1","P16152",4500,0,43.8564223465569,-0.173298353841224,0.00176886623843146,1,0,NA,NA,1582,1284,1409,225,0
"TRMT10C","Q7L0Y3",4499,0,37.1248258700143,0.314172352938515,0.000816451673912417,2,0,NA,NA,1325,2174,371,629,0
"CBX1","P83916",4493.5,0,16.9055642604095,-0.0760351013484391,0.00118581871345029,7,0,NA,NA,70,576,759,3088.5,0
"CNOT4","O95628",4492,0,33.7132308532048,-0.175429668103393,0.00214527794582241,1,0,NA,NA,1174,1302,1791,225,0
"BPGM","P07738",4489.5,0,22.1318141293098,0.00325798080095711,0.0021293508176911,5,0,NA,NA,328,32,1780,2349.5,0
"MDP1","Q86V88",4487.5,0,31.0316449698168,0.0701682598259766,0.00152804374943506,4,0,NA,NA,1023,536,1125,1803.5,0
"MMS19","Q96T76",4478.5,0,25.2759439961939,0.090152422142187,0.00128202972872538,5,0,NA,NA,585,684,860,2349.5,0
"PSAT1","Q9Y617",4478,0,41.9903950576471,-0.226474027665518,0.000538095238095238,3,0,NA,NA,1508,1632,145,1193,0
"RPN1","P04843",4476,0,21.7611242657966,-0.0487798958077956,0.00340030603315904,3,0,NA,NA,297,361,2625,1193,0
"FAM91A1","Q658Y4",4475.5,0,24.4800618672334,-0.109866890555733,0.00173067046663538,4,0,NA,NA,518,797,1357,1803.5,0
"ANXA5","P08758",4471.5,0,24.2705234517965,-0.0383971362434136,0.00225809383109625,4,0,NA,NA,498,287,1883,1803.5,0
"TMBIM1","Q969X1",4469,0,26.7491348081781,-0.0945399655938845,0.00221046526248281,3,0,NA,NA,712,716,1848,1193,0
"ADAM9","Q13443",4463.5,0,36.1719332112279,-0.143272968672775,0.000756410256410254,4,0,NA,NA,1283,1061,316,1803.5,0
"PDS5A","Q29RF7",4458,0,31.2930099423576,0.17327029631732,0.00136396581196581,3,0,NA,NA,1037,1283,945,1193,0
"UBE3C","Q15386",4449,0,25.3230059909693,0.0933227838174005,0.00234275082452832,3,0,NA,NA,591,708,1957,1193,0
"HEMGN","Q9BXL5",4449,0,22.9442635603037,0.0580305163690178,0.00126863674035209,6,0,NA,NA,393,440,848,2768,0
"PGK1","P00558",4442,0,40.4503193312208,0.0972409216836321,0.00197266197258246,2,0,NA,NA,1449,729,1635,629,0
"M6PR","P20645",4441,0,38.818686513044,0.211136591657287,0.00129892163773171,2,0,NA,NA,1392,1545,875,629,0
"RPP30","P78346",4439.5,0,24.343867305893,-0.0476962423714937,0.00162225086990304,5,0,NA,NA,505,351,1234,2349.5,0
"NID2","Q14112",4437.5,0,37.2406924149955,0.279115664733457,0.00154120729994643,0,0,NA,NA,1326,1934,1139,38.5,0
"PLD2","O14939",4427,0,16.6827050720248,0.0273786516865574,0.0017532291403891,6,0,NA,NA,65,208,1386,2768,0
"AK3","Q9UIJ7",4426,0,52.4383141938587,-0.185093862634165,0.00137116444952128,1,0,NA,NA,1885,1365,951,225,0
"FAT1","Q14517",4425,0,31.6612855693781,0.116117019845028,0.00169938213054003,3,0,NA,NA,1059,850,1323,1193,0
"TRIP6","Q15654",4422,0,41.3905116662222,0.321318356900846,0.000445263157894737,2,0,NA,NA,1482,2214,97,629,0
"PIN1","Q13526",4418.5,0,19.5334573043146,0.0461554772936159,0.00190935393391534,5,0,NA,NA,170,343,1556,2349.5,0
"CELF2","O95319",4411,0,29.2987230264433,-0.0256072564137255,0.00257024849705964,3,0,NA,NA,904,188,2126,1193,0
"SMCHD1","A6NHR9",4410.5,0,33.6823813611363,-0.0545060535540329,0.000935737290085116,5,0,NA,NA,1171,412,478,2349.5,0
"TARS2","Q9BW92",4408,0,36.2119498158592,0.133876700110397,0.00136585521278368,3,0,NA,NA,1285,983,947,1193,0
"NARS1","O43776",4407.5,0,34.0604754434964,0.1491296179861,0.000726149425287356,4,0,NA,NA,1190,1108,306,1803.5,0
"NKRF","O15226",4407,0,17.4089850454279,-0.110687685813573,0.00118455391351943,6,0,NA,NA,82,801,756,2768,0
"PRRC1","Q96M27",4403,0,29.6476971333654,0.289426496351424,0.00162055652416064,1,0,NA,NA,930,2017,1231,225,0
"PSMA6","P60900",4402.5,0,27.6006789964275,0.16311161468057,0.00293542239571135,0,0,NA,NA,781,1212,2371,38.5,0
"SCAF8","Q9UPN6",4400.5,0,17.7263027488764,0.0884758902320662,0.000992921406079301,7,0,NA,NA,94,675,543,3088.5,0
"DEF6","Q9H4E7",4397.5,0,28.1053948682805,-0.1647534928081,0.000125,5,0,NA,NA,816,1218,14,2349.5,0
"PML","P29590",4395.5,0,24.3099564046962,0.0731684424604842,0.00140073000536769,5,0,NA,NA,502,557,987,2349.5,0
"RPL23A","P62750",4395,0,22.0837866520106,0.0909691160799509,0.00267006881820612,3,0,NA,NA,324,690,2188,1193,0
"OAS2","P29728",4388.5,0,28.0396989008162,-0.0382029870678333,0.0018377902569853,4,0,NA,NA,813,285,1487,1803.5,0
"PTDSS1","P48651",4387,0,37.3497767960793,0.193626270992148,0.0014107326007326,2,0,NA,NA,1330,1429,999,629,0
"COPS4","Q9BT78",4386.5,0,26.1613234089933,0.0259891960762705,0.00158193710568324,5,0,NA,NA,663,191,1183,2349.5,0
"TKT","P29401",4386,0,43.0786598009068,0.120741613715928,0.00118645866425743,3,0,NA,NA,1550,882,761,1193,0
"SYNE1","Q8NF91",4385,0,22.8194638126051,-0.039914107431646,0.00317180341425955,3,0,NA,NA,382,302,2508,1193,0
"TNFAIP2","Q03169",4381,0,32.6027583307468,-0.131836331550181,0.00150919405128855,3,0,NA,NA,1111,968,1109,1193,0
"SAE1","Q9UBE0",4370,0,23.3180843071362,0.0909851243832731,0.0034157325812589,2,0,NA,NA,422,691,2628,629,0
"RPL13","P26373",4369,0,35.2595294586989,0.0986337710232077,0.00210881541460489,2,0,NA,NA,1245,734,1761,629,0
"SRRM2","Q9UQ35",4368,0,33.3739632092791,0.0864522084539097,0.00173193434246066,3,0,NA,NA,1154,661,1360,1193,0
"CRTAP","O75718",4367,0,25.7061061209591,0.0788759164513277,0.00233152605320105,3,0,NA,NA,623,600,1951,1193,0
"NUP85","Q9BW27",4365,0,38.5302937258933,-0.317911430663133,0.00101354011141937,1,0,NA,NA,1378,2197,565,225,0
"ENG","P17813",4363,0,53.5836840604492,-0.246312586716275,0.000358639021796917,2,0,NA,NA,1923,1748,63,629,0
"PCCA","P05165",4361.5,0,17.655159293849,-0.0018647631292272,0.00227904837852206,5,0,NA,NA,90,21,1901,2349.5,0
"MBOAT2","Q6ZWT7",4361,0,35.6864071849484,0.129990529068033,0.002301945269016,1,0,NA,NA,1264,955,1917,225,0
"ATP5PO","P48047",4359,0,51.5667932801399,0.254530117987792,0.000361960784313725,2,0,NA,NA,1863,1798,69,629,0
"MSI2","Q96DH6",4357,0,35.7140977811746,-0.353717078633237,0.000359966583124478,2,0,NA,NA,1268,2394,66,629,0
"SLC1A3","P43003",4356.5,0,29.8043730428625,-0.0867405139953806,0.00136779317578756,4,0,NA,NA,940,664,949,1803.5,0
"RMDN3","Q96TC7",4354.5,0,37.9734244166338,0.151916898043231,0.000349707602339181,4,0,NA,NA,1357,1137,57,1803.5,0
"NAPEPLD","Q6IQ20",4350,0,22.5245987772606,0.089985520996707,0.00353963296412051,2,0,NA,NA,360,683,2678,629,0
"CD151","P48509",4348,0,24.8982914034028,-0.121690005718651,0.00280106963251936,2,0,NA,NA,553,889,2277,629,0
"ACOX3","O15254",4346,0,31.5156846713855,-0.259171780179122,0.000704718614718615,3,0,NA,NA,1048,1825,280,1193,0
"AP3B2","Q13367",4344,0,24.7851627643322,0.0700712386370668,0.00248509549067239,3,0,NA,NA,544,535,2072,1193,0
"CNPY2","Q9Y2B0",4343,0,44.6525046696134,0.325320935407315,0.00069625042999656,1,0,NA,NA,1616,2231,271,225,0
"CPNE1","Q99829",4342,1,37.8396222300067,0.203154246366368,0.00165723420755305,1,0,NA,NA,1350,1491,1276,225,0
"ATL1","Q8WXF7",4339.5,0,25.1475353047666,-0.0137327729433386,0.000765859010270777,8,0,NA,NA,573,118,320,3328.5,0
"LRRC14","Q15048",4338,0,32.8144776830162,0.236440958537986,0.000775538505257175,3,0,NA,NA,1123,1695,327,1193,0
"ARPP19","P56211",4336,0,21.1029142223113,0.0640601163852764,0.00298188833899831,3,0,NA,NA,252,489,2402,1193,0
"PDE4DIP","Q5VU43",4336,0,58.5995452037901,-0.265347898531101,0.000596335282651072,1,0,NA,NA,2064,1858,189,225,0
"SARM1","Q6SZW1",4336,0,33.9791282394012,-0.137376605123,0.00229637325728967,1,0,NA,NA,1184,1016,1911,225,0
"DTX3L","Q8TDB6",4334,0,35.0851216896844,0.196457771120938,0.000919619883040936,3,0,NA,NA,1239,1448,454,1193,0
"MRPL38","Q96DV4",4333.5,0,23.4805666110849,0.139433818098328,0.00147148056010801,4,0,NA,NA,434,1034,1062,1803.5,0
"KIF13B","Q9NQT8",4332.5,0,29.9312141765744,-0.122037392797725,0.000495061728395065,5,0,NA,NA,954,894,135,2349.5,0
"NAMPT","P43490",4327,0,31.2221697852228,-0.128614496070306,0.00206894955813843,2,0,NA,NA,1034,944,1720,629,0
"LASP1","Q14847",4326,1,46.0655683959297,-0.264291813010347,0.000583915343915344,2,0,NA,NA,1667,1853,177,629,0
"SYNE2","Q8WXH0",4323,0,31.8979451194418,0.145552324177607,0.00139174223437381,3,0,NA,NA,1072,1081,977,1193,0
"GCA","P28676",4322.5,0,30.3048051156063,-0.118849655389642,0.00108985507246377,4,0,NA,NA,984,872,663,1803.5,0
"ME3","Q16798",4322,0,30.2200164903627,-0.0697212837727035,0.00265759573435012,2,0,NA,NA,975,532,2186,629,0
"ABCF1","Q8NE71",4322,0,27.2183714488854,-0.117568650182975,0.00250175506378024,2,0,NA,NA,750,862,2081,629,0
"SPTBN2","O15020",4315.5,0,30.5766323669536,0.0866317897481094,0.00127270317936985,4,0,NA,NA,997,663,852,1803.5,0
"GAA","P10253",4314,0,28.1259753640686,0.0427129877160063,0.00236637553641888,3,0,NA,NA,820,326,1975,1193,0
"APOA4","P06727",4313,0,15.4374660116974,0.00968732854628129,0.00178785979529014,6,0,NA,NA,36,79,1430,2768,0
"HBA1; HBA2","P69905",4311,0,22.3316717499757,0.022169462467865,0.00144085285677963,6,0,NA,NA,342,170,1031,2768,0
"FBN1","P35555",4307.5,0,28.8168718424323,-0.110811186058781,0.00124672481113658,4,0,NA,NA,872,802,830,1803.5,0
"DDR1","Q08345",4304,0,33.3225472485723,0.150917998631236,0.00125791776069637,3,0,NA,NA,1151,1125,835,1193,0
"RAB32","Q13637",4302,0,39.0183840817448,0.195374481956308,0.00125709830130883,2,0,NA,NA,1398,1441,834,629,0
"KNG1","P01042",4301,0,43.2336390008223,0.133825423539529,0.00153510582010582,2,0,NA,NA,1556,982,1134,629,0
"HNRNPL","P14866",4298,0,41.7723296562802,0.136402245158454,0.00157013088276246,2,0,NA,NA,1494,1004,1171,629,0
"METTL7A","Q9H8H3",4294,0,41.2527417584133,-0.232437346750113,0.000976360163370528,2,0,NA,NA,1477,1665,523,629,0
"NUDT3","O95989",4293,0,42.9026355633331,0.179550755812424,0.00121531135531135,2,0,NA,NA,1543,1331,790,629,0
"INF2","Q27J81",4289,0,33.6944892127451,0.114348940670732,0.00246019957300659,1,0,NA,NA,1172,835,2057,225,0
"UTP6","Q9NYH9",4287.5,0,26.0793040925602,-0.127531170049298,0.00132064756220953,4,0,NA,NA,653,931,900,1803.5,0
"SYNJ1","O43426",4286,0,16.474417307145,0.0545113812370069,0.00145134805134805,6,0,NA,NA,59,413,1046,2768,0
"ITGA5","P08648",4285,0,31.2469667266545,-0.153634727321119,0.00182445238403133,2,0,NA,NA,1035,1150,1471,629,0
"SCAI","Q8N9R8",4281,0,41.6743100812639,0.201142558438838,0.000480161943319842,3,0,NA,NA,1491,1477,120,1193,0
"SEPTIN7","Q16181",4270.5,0,30.9801630018529,-0.0942721857721339,0.00116100840336134,4,0,NA,NA,1019,715,733,1803.5,0
"CNTNAP2","Q9UHC6",4268,0,44.2984201665748,0.198579734776866,0.000106666666666667,3,0,NA,NA,1604,1463,8,1193,0
"HBB","P68871",4258.5,0,26.5331064231422,0.0306108466893262,0.00188005421404398,4,0,NA,NA,695,230,1530,1803.5,0
"STOM","P27105",4257,0,43.225139083418,0.177285690267313,0.00118484217044411,2,0,NA,NA,1555,1315,758,629,0
"NDUFS1","P28331",4257,0,45.898944025766,-0.130702982179562,0.00141673156473156,2,0,NA,NA,1662,960,1006,629,0
"POGZ","Q7Z3K3",4249,0,22.3115136360676,-0.0643100026908573,0.00108313392909884,6,0,NA,NA,339,493,649,2768,0
"OGT","O15294",4248,0,31.3796429931439,0.136358402644706,0.00192865392523287,2,0,NA,NA,1041,1003,1575,629,0
"PRDX4","Q13162",4244,0,27.3104679992866,-0.0742128989221416,0.000552659932659932,6,0,NA,NA,758,564,154,2768,0
"PCDH17","O14917",4243.5,0,20.5975499433245,-0.113547668848904,0.00175078107078107,4,0,NA,NA,229,827,1384,1803.5,0
"NBEA","Q8NFP9",4234,0,33.2537269837895,-0.111877548950227,0.00244494677871149,1,0,NA,NA,1149,813,2047,225,0
"MFGE8","Q08431",4233,0,41.8101952097911,-0.141060664342179,0.000948674717095769,3,0,NA,NA,1496,1047,497,1193,0
"VAT1","Q99536",4232,0,40.6917893062763,0.195237446685262,0.00151430847650527,1,0,NA,NA,1456,1439,1112,225,0
"ANK2","Q01484",4230.5,0,20.1691224019669,0.0262468186762172,0.00242359082094377,4,0,NA,NA,206,196,2025,1803.5,0
