"primary_gene_id","Molecule","combined_score","sig_count","fischers_combined_p","mean_logFC","MeanDecreaseGini_mean","stability","identified_biomarker","rank.fischers_combined_p","rank.abs_mean_logFC","rank.MeanDecreaseGini_mean","rank.stability","score.identified_biomarker"
"LRRFIP2","Q9Y608",8258.5,0,22.7292371880308,0.0197048943727391,0.0079152862652366,12,0,532,201,3622,3903.5,0
"C6","P13671",8255.5,0,52.7164074355809,-0.14689063507994,0.00604481431829366,3,0,2389,1382,3372,1112.5,0
"CARMIL2","Q6F5E8",8252,0,39.8821256622142,-0.163625116019784,0.00501730768025492,4,0,1842,1524,3141,1745,0
"AQR","O60306",8249,0,32.3915537460022,-0.208818235516477,0.00364010587164556,5,0,1404,1910,2597,2338,0
"PTRH2","Q9Y3E5",8246,0,33.4647162815443,-0.183786255429406,0.00306233538789374,6,0,1472,1700,2248,2826,0
"NPEPPS","P55786",8245,0,43.3021936753151,0.185152366275677,0.00296118468245699,5,0,2010,1717,2180,2338,0
"EML3","Q32P44",8244,0,67.1978174246484,0.272332065387825,0.00202970791045727,4,0,2819,2354,1326,1745,0
"CLEC3B","P05452",8243,0,43.6428609605155,-0.242782446455879,0.00192655272655273,6,0,2027,2172,1218,2826,0
"NDUFA8","P51970",8242,0,69.2724142992776,0.466265510436922,0.000994182854182851,4,0,2867,3310,320,1745,0
"FKBP2","P26885",8234,0,25.6503482155057,0.0197735918457219,0.00938595324516745,8,0,838,203,3763,3430,0
"SLC25A24","Q6NUK1",8234,0,40.067523286443,0.158317707429145,0.00358980705158468,5,0,1855,1475,2566,2338,0
"SMC6","Q96SB8",8230,0,72.2665112763362,-0.358300538267017,0.00147351774042951,4,0,2929,2824,732,1745,0
"CFL1","P23528",8228,0,35.8208228439069,0.193257023993154,0.00342454777951819,5,0,1615,1798,2477,2338,0
"EIF4E","P06730",8226,0,50.3102570546949,-0.220829430814034,0.00227852726235259,5,0,2304,2003,1581,2338,0
"SKP1","P63208",8218,0,43.3275071129131,0.195965557969715,0.00279554889782,5,0,2011,1822,2047,2338,0
"IGKV1-13","P0DP09",8212,0,36.1943999731436,0.215510229132602,0.00420937873947382,4,0,1637,1961,2869,1745,0
"CYFIP1","Q7L576",8208.5,0,28.0582872803648,0.11845761724609,0.00412222315429638,7,0,1064,1127,2844,3173.5,0
"DHX15","O43143",8206.5,0,46.6774734241273,0.266687562719004,0.00367126026593519,3,0,2169,2316,2609,1112.5,0
"NAE1","Q13564",8206.5,0,62.5649159876891,0.420524023902193,0.00195700493731768,3,0,2698,3148,1248,1112.5,0
"SNRNP40","Q96DI7",8200.5,0,29.6516903397986,-0.161530164420393,0.00247452764125824,10,0,1198,1500,1771,3731.5,0
"CDK5RAP3","Q96JB5",8200.5,1,50.1295693168964,0.198658251029835,0.00446070700076732,3,0,2287,1842,2959,1112.5,0
"TRMT1","Q9NXH9",8199,0,63.0096018657139,-0.350905814253223,0.00106777709082609,5,0,2710,2781,370,2338,0
"AP3M1","Q9Y2T2",8197.5,0,56.8908732433503,-0.331741428836763,0.00259030115509992,3,0,2533,2678,1874,1112.5,0
"RPL22","P35268",8193,0,48.8580299216593,-0.312108678199984,0.00176436516112475,5,0,2250,2574,1031,2338,0
"ITPR2","Q14571",8189,0,58.8430795090517,0.178136561552219,0.00298369717772693,4,0,2595,1657,2192,1745,0
"GID8","Q9NWU2",8188,0,40.2229495898049,0.282938391035593,0.00226488520403179,5,0,1864,2413,1573,2338,0
"RPL19","P84098",8183,0,48.6936060500058,0.303467294620386,0.00180581195956644,5,0,2242,2518,1085,2338,0
"UBA1","P22314",8182,0,42.8330153250722,0.162984303085551,0.0025662721340967,6,0,1988,1520,1848,2826,0
"NAXD","Q8IW45",8181,2,97.4732034617422,0.750405506405598,0.001602442002442,0,0,3384,3900,866,31,0
"MOCS3","O95396",8177,0,36.7305936178096,-0.383426997572099,0.00191585620915033,5,0,1668,2967,1204,2338,0
"DSTN","P60981",8172.5,0,49.0240866339505,-0.30810554190983,0.00306682496329394,3,0,2260,2551,2249,1112.5,0
"EXOC3","O60645",8171.5,0,31.8435035336444,0.177270663120413,0.0027369430342805,7,0,1367,1645,1986,3173.5,0
"NT5C1A","Q9BXI3",8165,0,26.9512519998449,-0.144724600905104,0.00332100019550349,8,0,968,1357,2410,3430,0
"KRT18","P05783",8162,0,71.5644130812708,-0.259091546380507,0.00192571232860706,4,0,2917,2283,1217,1745,0
"ACTN2","P35609",8160,0,35.9587418149831,0.237920853308845,0.00281417534948427,5,0,1620,2131,2071,2338,0
"PLEKHF2","Q9H8W4",8158,0,70.2052537987682,-0.355930076175464,0.000633832347753916,5,0,2894,2804,122,2338,0
"MRPS7","Q9Y2R9",8157,0,72.2561144420907,-0.437350934917123,0.0009200565516355,4,0,2928,3217,267,1745,0
"LAMTOR1","Q6IAA8",8151.5,0,52.6017667211688,-0.298673578688085,0.00293283113482509,3,0,2385,2496,2158,1112.5,0
"SLIRP","Q9GZT3",8151.5,0,52.6044521651767,0.306610746851631,0.00378682658768471,2,0,2386,2545,2674,546.5,0
"SRSF11","Q05519",8143,0,53.8097477289475,-0.397232253383979,0.00105533350283922,5,0,2422,3027,356,2338,0
"SLC25A10","Q9UBX3",8140,0,25.6534188819721,-0.142730628295497,0.00322342906643351,9,0,839,1341,2351,3609,0
"HCK","P08631",8139,0,38.1775382245566,-0.144007848589551,0.00385180045153185,5,0,1742,1353,2706,2338,0
"HCCS","P53701",8136.5,1,51.007608260897,-0.301809942532615,0.00393300035082305,2,0,2329,2510,2751,546.5,0
"SARAF","Q96BY9",8134.5,0,61.4270923569869,-0.306605186354852,0.00324280960669976,2,0,2674,2544,2370,546.5,0
"RAI14","Q9P0K7",8131.5,0,55.0614386208888,0.344261830191321,0.00251312458857754,3,0,2468,2750,1801,1112.5,0
"WDR35","Q9P2L0",8131.5,0,24.9435575845064,0.0167459710007918,0.00664096285428872,10,0,754,169,3477,3731.5,0
"DHX36","Q9H2U1",8129,0,49.5290703717343,-0.191705616810495,0.00317153286890129,4,0,2272,1790,2322,1745,0
"CHTOP","Q9Y3Y2",8127.5,0,52.8193133725702,-0.290488752677831,0.0029569430939151,3,0,2391,2448,2176,1112.5,0
"FOLH1","Q04609",8123.5,0,52.9346076782733,-0.376503117231367,0.00238835697661957,3,0,2398,2932,1681,1112.5,0
"ATP2A3","Q93084",8121,0,34.7972182351962,-0.172030123654856,0.00370720392117417,5,0,1554,1598,2631,2338,0
"LCP2","Q13094",8116,0,78.5612550939932,-0.414106941536431,0.0026155049102645,0,0,3079,3112,1894,31,0
"MKLN1","Q9UL63",8112,0,77.755786447752,-0.600108429865131,0.00191562215562216,1,0,3062,3664,1203,183,0
"RUSF1","Q96GQ5",8106.5,3,98.4573330308191,-0.394966649875176,0.00131968253968254,3,0,3396,3018,580,1112.5,0
"CUL5","Q93034",8104.5,0,56.5046717215817,0.230642895713553,0.00328127051564438,3,0,2521,2079,2392,1112.5,0
"TAP1","Q03518",8103.5,0,57.6312274230165,0.406072071740673,0.00207454741927282,3,0,2557,3062,1372,1112.5,0
"COPS4","Q9BT78",8098,0,48.6713292064614,0.172214532908432,0.00348759097432782,4,0,2240,1600,2513,1745,0
"EPDR1","Q9UM22",8096.5,0,27.019085135301,-0.0729470387990639,0.00544505417201428,7,0,975,699,3249,3173.5,0
"SOS1","Q07889",8095.5,1,88.2154572779241,0.561241644276325,0.00146533098886875,2,0,3249,3573,727,546.5,0
"LPA","P08519",8092,0,45.363648373823,-0.33085319148598,0.00172666123681671,5,0,2101,2670,983,2338,0
"PTGS1","P23219",8091.5,1,41.5871382721552,-0.214434227497702,0.00488118178203266,3,0,1924,1951,3104,1112.5,0
"PPM1F","P49593",8090,0,47.734643890202,0.234969647879339,0.00277012940041683,4,0,2209,2114,2022,1745,0
"MPDZ","O75970",8089,0,19.544587102273,0.0523231266858049,0.00875763989702183,9,0,259,514,3707,3609,0
"RGS12","O14924",8083,0,44.140909604588,0.215011882325669,0.00319094920635684,4,0,2043,1958,2337,1745,0
"TOM1","O60784",8078,0,38.2778421341947,-0.274211574902508,0.00302288505659267,4,0,1745,2370,2218,1745,0
"MATR3","P43243",8071,0,36.2556353504474,-0.168512770082714,0.00494584545510175,4,0,1640,1567,3119,1745,0
"ROBO1","Q9Y6N7",8070,3,98.8140845724794,-0.34493355762781,0.00073049289891395,4,0,3401,2755,169,1745,0
"FABP3","P05413",8069,0,34.5483576904386,-0.115081887177872,0.00484820830826733,5,0,1536,1103,3092,2338,0
"RPL30","P62888",8069,0,32.2455247113989,0.195620102408997,0.00277496177976175,6,0,1398,1817,2028,2826,0
"TSPAN15","O95858",8067.5,0,72.1561206843129,-0.447113823402767,0.0020441853877117,2,0,2925,3253,1343,546.5,0
"PTPRC","P08575",8067.5,0,17.9804179693251,-0.000186929171075848,0.0131817072171236,14,0,158,2,3917,3990.5,0
"DOCK3","Q8IZD9",8067.5,0,56.3745754808831,0.191150947067126,0.00134100782883392,7,0,2515,1787,592,3173.5,0
"ATP5F1C","P36542",8064.5,0,57.251079216869,0.300644391668907,0.00340884283240072,2,0,2542,2507,2469,546.5,0
"LGALS3BP","Q08380",8063,0,33.6302942680984,-0.190891794712282,0.00339237026500769,5,0,1483,1786,2456,2338,0
"RAB2A","P61019",8061,1,50.5489242829092,-0.326852436864194,0.00204672555029063,4,0,2317,2654,1345,1745,0
"STXBP6","Q8NFX7",8057,0,46.0609218209402,0.215736890090117,0.00300273112508407,4,0,2140,1964,2208,1745,0
"RAB18","Q9NP72",8054,1,48.1229978897279,0.331607035205503,0.00210625502534811,4,0,2224,2677,1408,1745,0
"YKT6","O15498",8053.5,0,61.2459429158221,-0.359596702494278,0.00213407853121139,3,0,2666,2836,1439,1112.5,0
"ACSF2","Q96CM8",8053,0,43.606849782217,0.266911378422239,0.00207875785720987,5,0,2021,2319,1375,2338,0
"SEC14L2","O76054",8052,0,34.5322967832714,0.125131254027127,0.00344342056851861,6,0,1532,1201,2493,2826,0
"KCTD12","Q96CX2",8051.5,0,55.1307858385598,-0.247951244846773,0.00409236086324802,2,0,2470,2207,2828,546.5,0
"GYG1","P46976",8048,0,60.9416523019951,-0.399483173911591,0.00136136173767753,4,0,2656,3033,614,1745,0
"HK2","P52789",8040.5,0,66.2545920004503,0.559603823927549,0.00183659966960546,2,0,2795,3571,1128,546.5,0
"APOA4","P06727",8037,0,42.1753391284294,0.108684750226368,0.00558774694393329,4,0,1965,1049,3278,1745,0
"SEL1L","Q9UBV2",8036.5,0,30.212696879639,0.0984673102896221,0.0038099300477267,7,0,1234,943,2686,3173.5,0
"CCT6A","P40227",8035,0,45.28400568318,0.167857668221006,0.0027840418635337,5,0,2096,1563,2038,2338,0
"LMBRD2","Q68DH5",8032,0,21.8388918989346,0.0261298831181343,0.0122625313951186,8,0,449,265,3888,3430,0
"PBXIP1","Q96AQ6",8029.5,0,35.6245983632753,0.147197866472477,0.00257969193001701,7,0,1606,1386,1864,3173.5,0
"FADS2","O95864",8024.5,0,69.6729547914732,-0.474812233995898,0.00197222589484985,2,0,2875,3331,1272,546.5,0
"SYT5","O00445",8022,0,52.8551691360451,0.27945897271341,0.00111085901027077,6,0,2394,2399,403,2826,0
"SAA4","P35542",8022,0,32.3656247823209,-0.156171502392025,0.004086875428379,5,0,1402,1458,2824,2338,0
"CSNK2A2","P19784",8018.5,0,54.0549633711382,0.271318735012425,0.00288261314512131,3,0,2435,2351,2120,1112.5,0
"NRP2","O60462",8012,0,35.5459425794819,0.268177631388799,0.00196497402651671,6,0,1602,2327,1257,2826,0
"SNX13","Q9Y5W8",8012,0,46.3971655588528,0.339446819266197,0.0009828565966497,6,0,2158,2721,307,2826,0
"GABRA4","P48169",8011,0,35.3637316608759,-0.258404004212643,0.0032823900370392,4,0,1591,2282,2393,1745,0
"APAF1","O14727",8006,0,36.7423622886827,-0.215772000556231,0.00277969709956501,5,0,1671,1965,2032,2338,0
"SRC","P12931",8006,0,63.1727743390598,-0.335782154391017,0.0015806690899292,4,0,2716,2704,841,1745,0
"CNR1","P21554",8003.5,0,58.5576865705487,-0.468242708334762,0.00173552583815742,3,0,2581,3313,997,1112.5,0
"VPS28","Q9UK41",8003,0,39.9553164430827,0.241837735383074,0.00188246239612906,6,0,1846,2165,1166,2826,0
"IPO5","O00410",8002.5,0,62.5293087901974,-0.318170221757335,0.00229562831580376,3,0,2697,2598,1595,1112.5,0
"ACTR10","Q9NZ32",8002.5,0,47.6230472615824,-0.419546417057827,0.00223832977840987,3,0,2204,3144,1542,1112.5,0
"CFH","P08603",7987,0,50.2416362784223,-0.184413567289426,0.00304823229182672,4,0,2298,1706,2238,1745,0
"GSTK1","Q9Y2Q3",7986.5,0,36.8312806748428,0.151643882683171,0.00241319298091459,7,0,1676,1426,1711,3173.5,0
"PLEKHB1","Q9UF11",7982,0,40.0365008510397,0.253564437573361,0.00290166722251391,4,0,1854,2247,2136,1745,0
"CTSS","P25774",7981,0,40.1924065316652,-0.273022065441022,0.0021160964960965,5,0,1860,2358,1425,2338,0
"ALS2","Q96Q42",7980.5,0,47.1072674080486,0.318046357562072,0.00283468768103227,3,0,2184,2596,2088,1112.5,0
"GFPT2","O94808",7979.5,0,61.8289505352759,-0.235560557102845,0.00280858036331721,3,0,2688,2117,2062,1112.5,0
"COG5","Q9UP83",7978.5,0,51.7010723624744,-0.275532614287097,0.00289294889589747,3,0,2362,2377,2127,1112.5,0
"MAG","P20916",7975,0,60.7608500111374,-0.252477408251521,0.00204583501068311,4,0,2652,2234,1344,1745,0
"COX4I1","P13073",7971,0,42.7373994957092,-0.145004463156393,0.00250936380630106,6,0,1987,1362,1796,2826,0
"PSMA4","P25789",7971,0,48.1631215205683,0.245519884306283,0.00146520656155439,6,0,2225,2194,726,2826,0
"FAM91A1","Q658Y4",7964.5,0,36.8756461966464,0.212682697321349,0.0053843449827393,3,0,1678,1942,3232,1112.5,0
"S100A4","P26447",7959.5,1,81.680048928321,0.427269127930427,0.0012701568627451,3,0,3141,3173,533,1112.5,0
"SEC61A1","P61619",7952.5,0,56.393935443019,-0.435300297929785,0.00183037552082924,3,0,2516,3206,1118,1112.5,0
"CNTFR","P26992",7950,0,34.9802328433592,-0.253289227984176,0.00330147389263712,4,0,1562,2243,2400,1745,0
"FIBP","O43427",7946,0,41.9367940786963,0.3822020217828,0.00199015392015392,4,0,1952,2960,1289,1745,0
"RAE1","P78406",7945.5,1,60.6856929590262,-0.304593720661423,0.00236774247212233,3,0,2648,2524,1661,1112.5,0
"ANKFY1","Q9P2R3",7944,0,46.2327139177803,-0.164185695229047,0.00157874018091409,8,0,2146,1530,838,3430,0
"ALDH1A1","P00352",7941,0,58.4146342149885,-0.288799196943163,0.00189458312447786,4,0,2577,2440,1179,1745,0
"HSPG2","P98160",7939,0,56.1359643843608,-0.257762536387548,0.00100880495779046,6,0,2511,2275,327,2826,0
"EPB41L5","Q9HCM4",7935,0,38.8675485003106,0.364032841985348,0.00487667955734244,1,0,1790,2859,3103,183,0
"NDUFB9","Q9Y6M9",7933.5,0,43.4680695366508,0.232715658139176,0.00139258110044114,7,0,2015,2095,650,3173.5,0
"NOP58","Q9Y2X3",7931.5,1,81.599012498402,0.532176154526455,0.000716017316017316,3,0,3140,3515,164,1112.5,0
"BET1","O15155",7928.5,2,65.2874053627917,-0.494604815286362,0.00140136321329304,3,0,2768,3390,658,1112.5,0
"OLFM4","Q6UX06",7926.5,0,45.1175720683767,0.365242721792791,0.00257734199657832,3,0,2085,2868,1861,1112.5,0
"RPL27","P61353",7924.5,0,63.6551968391788,0.394227451580378,0.00179291054971113,3,0,2726,3014,1072,1112.5,0
"PCSK1","P29120",7919.5,0,38.3899705649194,-0.220480526151134,0.00781506404517238,2,0,1758,2000,3615,546.5,0
"SLC25A1","P53007",7918,0,55.5632470059904,0.305774084732724,0.000497462551208681,6,0,2491,2533,68,2826,0
"TBRG4","Q969Z0",7917,0,25.3968053977441,-0.227527080383586,0.00385499288757575,5,0,813,2059,2707,2338,0
"HAUS6","Q7Z4H7",7915,0,47.0873762849281,-0.313947367080123,0.00155272181749011,5,0,2183,2581,813,2338,0
"H6PD","O95479",7911,1,70.5248684659517,-0.262950899529892,0.00170880664363423,4,0,2898,2299,969,1745,0
"HMGCS1","Q01581",7911,0,27.6906447860889,0.131872945120539,0.00402099626579877,6,0,1036,1257,2792,2826,0
"CHP1","Q99653",7908,0,22.1004717290094,0.0400055106388649,0.00529721707979926,11,0,470,394,3215,3829,0
"WDR37","Q9Y2I8",7906,0,33.4462102693112,0.102311659573654,0.00276307069886017,8,0,1471,993,2012,3430,0
"NDUFS3","O75489",7902,0,32.2970548035332,-0.17443012746757,0.00280201467032996,6,0,1399,1624,2053,2826,0
"LMNB1","P20700",7898,0,51.9656586660397,-0.274393209824014,0.00210913040771864,4,0,2365,2373,1415,1745,0
"XRCC6","P12956",7889,0,73.6555606966833,-0.177082053562888,0.00167801932993403,5,0,2963,1643,945,2338,0
"ITGAL","P20701",7878,2,86.0967982772055,-0.445463087791556,0.0019432683603918,1,0,3213,3247,1235,183,0
"NUP62","P37198",7875,0,31.386540741028,-0.144642646398575,0.00414579613081567,5,0,1327,1356,2854,2338,0
"TRIM33","Q9UPN9",7873,1,39.1809416714066,-0.202438857503209,0.00338222137696647,4,0,1811,1868,2449,1745,0
"RPL31","P62899",7870.5,0,50.9476725736553,0.300898734123911,0.00265230656997998,3,0,2328,2509,1921,1112.5,0
"VRK1","Q99986",7870.5,1,55.8024564286259,0.356705389766972,0.00213934492732738,3,0,2502,2811,1445,1112.5,0
"IDH3A","P50213",7867.5,0,46.9826549269195,-0.305892315183331,0.00367815985865035,2,0,2175,2534,2612,546.5,0
"SSRP1","Q08945",7866.5,0,55.6798536846204,0.445222371106088,0.00174702399271027,3,0,2500,3246,1008,1112.5,0
"ATP2B3","Q16720",7860,0,65.7677475578365,-0.366530969053181,0.00276577934790978,1,0,2786,2875,2016,183,0
"DPYSL2","Q16555",7859.5,0,41.6660649528752,-0.11152597052633,0.00239203479063128,7,0,1929,1073,1684,3173.5,0
"TMBIM1","Q969X1",7854.5,1,68.001186102991,-0.41308491887929,0.00154178753174917,3,0,2840,3103,799,1112.5,0
"HDGFL2","Q7Z4V5",7850.5,0,41.6381848511193,-0.291691427002159,0.0032255358342156,3,0,1928,2458,2352,1112.5,0
"CDS2","O95674",7850,0,58.6220847691602,-0.343123113557853,0.000781218936057646,5,0,2582,2739,191,2338,0
"STX1B","P61266",7849.5,0,72.3275021347476,0.22110061312209,0.00323371135245748,2,0,2931,2008,2364,546.5,0
"VPS11","Q9H270",7845,0,25.6123790749813,-0.097263168043393,0.00547371237092626,6,0,835,928,3256,2826,0
"ABCC3","O15438",7843,0,23.8802551282076,0.0818950650084172,0.00455159409388689,8,0,644,779,2990,3430,0
"NDUFB6","O95139",7843,0,42.9908369538607,-0.128661312191625,0.0019049711048338,8,0,1995,1229,1189,3430,0
"HLCS","P50747",7843,0,38.8826507633258,0.216600032007661,0.0024414250501817,5,0,1792,1971,1742,2338,0
"HSPBP1","Q9NZL4",7837,0,33.3416776124139,0.251100228696656,0.00252708566705471,5,0,1462,2226,1811,2338,0
"IGF2R","P11717",7829,0,65.3674760699562,0.162190582689876,0.0019213999335174,5,0,2772,1510,1209,2338,0
"GNG5","P63218",7826.5,0,35.8333924961723,0.194803703691396,0.00565456477595624,3,0,1616,1807,3291,1112.5,0
"DLAT","P10515",7824.5,0,61.7905325258827,0.277452581313245,0.00234716446914387,3,0,2686,2386,1640,1112.5,0
"PAK2","Q13177",7824,0,37.4379705236533,0.227398981427792,0.0024208679334699,5,0,1708,2058,1720,2338,0
"ATP1B1","P05026",7820,0,38.3809147465569,0.107791215511287,0.00299034544458177,6,0,1756,1042,2196,2826,0
"HPR","P00739",7818,0,48.8855674569502,0.372105761814723,0.00164534860655913,4,0,2254,2907,912,1745,0
"BCCIP","Q9P287",7818,0,43.4777044038413,-0.338589504549714,0.00204084098392148,4,0,2017,2717,1339,1745,0
"CYFIP2","Q96F07",7806.5,0,73.8209437925165,0.343729159232203,0.00172758823529412,3,0,2966,2744,984,1112.5,0
"ABCA2","Q9BZC7",7806,0,28.5713026329217,-0.0788559045726737,0.0049429823656946,6,0,1110,754,3116,2826,0
"GPT","P24298",7804.5,1,90.0403387469843,-0.353921861710999,0.00136606060606061,3,0,3274,2796,622,1112.5,0
"HNRNPH3","P31942",7794,0,20.4014310721027,0.12090960892594,0.00387533482375067,9,0,311,1156,2718,3609,0
"ATP5PO","P48047",7792,0,35.7796773720033,-0.169645793654866,0.00414487482596159,4,0,1614,1581,2852,1745,0
"ARPC1B","O15143",7789.5,0,47.8079293051997,0.287401475258525,0.00364670622761025,2,0,2212,2432,2599,546.5,0
"ENAH","Q8N8S7",7787,0,32.8401773691074,0.119195103412111,0.00329158099546731,6,0,1425,1140,2396,2826,0
"RSL1D1","O76021",7786,0,23.9551104866216,-0.13806720113284,0.00332725330939985,8,0,654,1289,2413,3430,0
"ADCY2","Q08462",7784.5,0,75.6600060923754,-0.498776623110733,0.00156993746993747,2,0,3001,3410,827,546.5,0
"FHOD1","Q9Y613",7783,0,38.9534627610513,-0.186436112666925,0.0026399754216459,5,0,1797,1738,1910,2338,0
"SYNE1","Q8NF91",7782,0,38.650324349762,-0.0894836256134326,0.00616320910077734,4,0,1775,866,3396,1745,0
"SBDS","Q9Y3A5",7779,1,90.5877839217943,0.516965990338463,0.00158678417385848,1,0,3288,3460,848,183,0
"ACACA","Q13085",7772,0,54.6243585823084,0.157837181013524,0.00112295308406764,8,0,2457,1471,414,3430,0
"SLC25A6","P12236",7768.5,0,44.2436968862512,0.291209868736283,0.00292178555362766,3,0,2049,2452,2155,1112.5,0
"BCAS1","O75363",7757,1,56.221959156226,-0.173504657528772,0.00259704670028087,4,0,2513,1619,1880,1745,0
"RPS15A","P62244",7757,0,38.6715400069723,0.184476992956734,0.00266349455949456,5,0,1779,1710,1930,2338,0
"SLAIN2","Q9P270",7757,0,29.0395164161757,0.149741226683815,0.00325767600555376,6,0,1139,1411,2381,2826,0
"REEP2","Q9BRK0",7756.5,0,51.6845091160253,-0.495686446880072,0.00214671892520963,2,0,2361,3396,1453,546.5,0
"ABL2","P42684",7756,0,39.2374686713363,0.181500198018152,0.00212559775447876,6,0,1812,1686,1432,2826,0
"RALB","P11234",7754.5,0,57.1787287751675,-0.270380250147509,0.00246004585612595,3,0,2539,2343,1760,1112.5,0
"TM9SF2","Q99805",7752,0,30.5263973604999,-0.0695989534667355,0.00680254769227309,5,0,1256,665,3493,2338,0
"ILVBL","A1L0T0",7750.5,0,58.7137462649768,-0.351269289227779,0.00254977212267067,2,0,2587,2783,1834,546.5,0
"OSBPL5","Q9H0X9",7748.5,0,53.8900309899683,-0.270197907916001,0.00258061302392882,3,0,2428,2342,1866,1112.5,0
"RILPL1","Q5EBL4",7745.5,0,61.041530934022,-0.246831862615057,0.00248116213659795,3,0,2657,2200,1776,1112.5,0
"RAP2C","Q9Y3L5",7745.5,1,64.220039905204,-0.498568200940127,0.00177677093441799,2,0,2743,3408,1048,546.5,0
"HNRNPF","P52597",7741,0,43.2333957374906,0.186075832471019,0.00307739412476255,4,0,2007,1730,2259,1745,0
"ATP6V1A","P38606",7740.5,0,47.1967319663916,-0.156360276837479,0.0045313574366206,3,0,2188,1459,2981,1112.5,0
"GALNT2","Q10471",7740,1,44.9234950282603,-0.221071573055154,0.00264002857385008,4,0,2077,2007,1911,1745,0
"MPC2","O95563",7739,0,38.6447238561186,-0.234086244376404,0.00221823424880835,5,0,1774,2109,1518,2338,0
"F10","P00742",7739,0,30.6210892699209,-0.114662582921178,0.00467400000324104,5,0,1268,1098,3035,2338,0
"SLC6A17","Q9H1V8",7734,0,45.967986998556,-0.245001553973553,0.00179414447340548,5,0,2134,2189,1073,2338,0
"C9","P02748",7731.5,0,56.5699693508475,0.162413457010428,0.00361804279767868,3,0,2523,1515,2581,1112.5,0
"HMGA1","P17096",7730.5,0,42.6542625003047,-0.2949987642848,0.00389557068925703,2,0,1983,2472,2729,546.5,0
"SLC12A9","Q9BXP2",7727.5,0,68.3219214556025,-0.561820165461192,0.000789148629148629,3,0,2845,3574,196,1112.5,0
"RIF1","Q5UIP0",7724,0,34.5472766715911,0.148740816657508,0.0027105831962168,6,0,1535,1398,1965,2826,0
"PSMB9","P28065",7710.5,0,42.4614291873481,-0.316959575710248,0.00277989044191943,3,0,1974,2591,2033,1112.5,0
"DPYSL5","Q9BPU6",7710.5,0,65.3251765789932,0.341137961179497,0.00181762563887684,3,0,2770,2728,1100,1112.5,0
"SGTB","Q96EQ0",7703.5,0,57.1933939413912,-0.408489748038485,0.00172396529863197,3,0,2540,3071,980,1112.5,0
"PRKCB","P05771",7702,0,75.7460022618657,0.247754994923609,0.000698082788671024,5,0,3006,2205,153,2338,0
"TUBGCP5","Q96RT8",7702,0,46.0113597660237,-0.284738622105557,0.000989598884598885,6,0,2137,2423,316,2826,0
"BRD8","Q9H0E9",7697.5,0,39.088230486958,-0.306037124487761,0.00305776438221992,3,0,1806,2536,2243,1112.5,0
"UBQLN1","Q9UMX0",7694.5,0,74.076793616849,-0.546879001283407,0.000486045751633987,3,0,2972,3548,62,1112.5,0
"OSBPL1A","Q9BXW6",7691.5,0,31.0484401701003,0.222435947376163,0.00190871860506643,7,0,1309,2015,1194,3173.5,0
"HNRNPA3","P51991",7691,0,31.1206139243831,0.223092800449196,0.00369405935076675,4,0,1311,2016,2619,1745,0
"DNM1L","O00429",7690,0,25.8069315987941,-0.0189659520424509,0.00526480254292854,8,0,860,195,3205,3430,0
"CAT","P04040",7686.5,0,62.1389506936234,0.204480812671341,0.00359057801478855,2,0,2691,1882,2567,546.5,0
"MMUT","P22033",7685,0,49.637220907693,-0.253583362061058,0.00156693875187481,5,0,2275,2248,824,2338,0
"SEC23B","Q15437",7683.5,0,55.4079593652312,-0.351362440027907,0.00200651005148946,3,0,2484,2786,1301,1112.5,0
"ERAP2","Q6P179",7682,0,33.7983076656319,-0.197705594565516,0.00366564561259608,4,0,1497,1833,2607,1745,0
"ORM1","P02763",7680.5,0,46.0594636655137,0.220507729759498,0.00456054688521871,2,0,2139,2001,2994,546.5,0
"KLKB1","P03952",7678,0,65.4329413613968,-0.178554327682095,0.00219166141868417,4,0,2775,1664,1494,1745,0
"PLXND1","Q9Y4D7",7674,0,30.020906741081,-0.156115380909776,0.00375985423447791,5,0,1223,1457,2656,2338,0
"TMTC3","Q6ZXV5",7669.5,1,36.3259182158123,0.132079428677193,0.00824480357920084,3,0,1647,1258,3652,1112.5,0
"TSPO","P30536",7661,0,41.5004031624863,-0.334035714604973,0.00201365394806571,4,0,1919,2690,1307,1745,0
"ATP2B4","P23634",7660,0,29.49185875457,0.0862513597320162,0.00575606395959709,5,0,1178,826,3318,2338,0
"GP1BA","P07359",7659,0,24.000664610928,-0.104159888793379,0.00820260155250113,5,0,666,1007,3648,2338,0
"GCA","P28676",7654,0,54.2794858690633,0.205247582430745,0.00226896606571664,4,0,2444,1888,1577,1745,0
"UBP1","Q9NZI7",7651.5,0,64.230317335412,-0.526286671724907,0.00160671505687295,2,0,2744,3493,868,546.5,0
"POLR2C","P19387",7647.5,0,44.6261874845881,0.3505863767929,0.00239511232031356,3,0,2066,2778,1691,1112.5,0
"CAMK2B","Q13554",7646.5,0,56.4514622237366,0.208733286549989,0.00287015682959848,3,0,2518,1909,2107,1112.5,0
"CAMKV","Q8NCB2",7644.5,0,58.8063626978968,0.185215900398806,0.00302664573455191,3,0,2591,1719,2222,1112.5,0
"COL20A1","Q9P218",7644.5,0,45.7807572657831,0.326744095912734,0.00317097379021314,2,0,2124,2653,2321,546.5,0
